date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,soc_reserve_kwh,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost,predicted_load_kw,predicted_pv_kw
2025-06-02,00:00-00:10,2025-06-02 00:10:00,1,1,星期一,6,153,1383.1709077120415,833.33333333333326,0,1647.4340731567586,695.79278333333332,7024.9739991844453,0.42480000000000001,687.37812437870821,0,0,0,7643.6143111252823,587.57100159607523,0,3486.723926473308,0
2025-06-02,00:10-00:20,2025-06-02 00:20:00,2,1,星期一,6,153,1402.8508601239898,833.33333333333326,321.56383832752181,1656.9031063174307,685.4825833333332,7024.9739991844453,0.42449999999999999,717.36827679065664,0,0,0,8289.245760236874,595.51019012263362,0,3555.7187707291073,0
2025-06-02,00:20-00:30,2025-06-02 00:30:00,3,1,星期一,6,153,1240.8564787242185,833.33333333333326,0,1653.6843290572997,654.97499999999991,7024.9739991844453,0.4269,585.8814787242186,0,0,0,8816.5390910886708,529.72163076736888,0,3588.641052249538,0
2025-06-02,00:30-00:40,2025-06-02 00:40:00,4,1,星期一,6,153,626.71345248193347,101.94083072954705,681.52987817972917,1667.7941968435409,659.79823333333331,7024.9739991844453,0.42720000000000002,0,33.084780851399842,0,0,8779.7782234760052,267.73198690028198,0,3530.0699001671742,0
2025-06-02,00:40-00:50,2025-06-02 00:50:00,5,1,星期一,6,153,661.33397078908411,269.70098346609018,833.33333333333326,1708.2103425879361,669.46393333333333,7024.9739991844453,0.42709999999999998,0,8.1299625442492243,0,0,8770.7449317601731,282.45573892401779,0,3494.9848270404204,0
2025-06-02,00:50-01:00,2025-06-02 01:00:00,6,1,星期一,6,153,637.04654661459801,78.661492441311694,645.25149665429808,1741.7378039022533,667.51333333333332,7024.9739991844453,0.42849999999999999,0,30.466786718735307,0,0,8736.8929465171332,272.97444522435524,0,3535.711130034063,0
2025-06-02,01:00-01:10,2025-06-02 01:10:00,7,1,星期一,6,153,590.90877839815425,71.145686755456325,16.940437925154242,1742.923974245027,668.21554999999989,7024.9739991844453,0.43109999999999998,0,16.940437925154242,60.366333676691397,0,8718.0702377114067,254.74077436744429,130.1196322401083,3493.3378651738713,0
2025-06-02,01:10-01:20,2025-06-02 01:20:00,8,1,星期一,6,153,625.69479673191097,125.00314499542053,0,1748.766072355914,664.34794999999997,7024.9739991844453,0.43020000000000003,0,0,38.653153268089,0,8718.0702377114067,269.1739015540681,83.142932679659452,3530.5533316506562,0
2025-06-02,01:20-01:30,2025-06-02 01:30:00,9,1,星期一,6,153,687.25867815409219,112.18115569251142,0,1764.3814323902452,661.95666666666659,7024.9739991844453,0.4279,25.302011487425602,0,0,0,8740.8420480500899,294.07798838213603,0,3606.8648018904073,0
2025-06-02,01:30-01:40,2025-06-02 01:40:00,10,1,星期一,6,153,634.08934223720848,53.19576757648624,16.96036258007689,1726.3747107319352,674.22928333333334,7024.9739991844453,0.43120000000000003,0,16.96036258007689,23.179578516047968,0,8721.9972007388933,273.41932437268434,49.975171280599426,3591.3392342613301,0
2025-06-02,01:40-01:50,2025-06-02 01:50:00,11,1,星期一,6,153,587.9833194110837,37.634334407947897,33.195453982856733,1705.6408549387709,669.04854999999998,7024.9739991844453,0.43330000000000002,0,33.195453982856733,47.869776606059546,0,8685.1133629801643,254.77317230082258,103.70987101702801,3580.1807435573983,0
2025-06-02,01:50-02:00,2025-06-02 02:00:00,12,1,星期一,6,153,610.59336757363769,65.00633418478813,30.896298147796188,1705.4249626361666,654.9133333333333,7024.9739991844453,0.43109999999999998,0,30.896298147796188,13.423667611899418,0,8650.7841428159463,263.22680076099522,28.934715537449197,3624.3818608587408,0
2025-06-02,02:00-02:10,2025-06-02 02:10:00,13,1,星期一,6,153,627.59025784955179,62.528277424711639,13.412746204540074,1698.6312408516123,669.28363333333323,7024.9739991844453,0.42930000000000001,0,13.412746204540074,28.280629279241364,0,8635.8810914775677,269.4244976948126,60.704370747891588,3625.4476643175162,0
2025-06-02,02:10-02:20,2025-06-02 02:20:00,14,1,星期一,6,153,610.04881547532943,45.631157777947152,10.599285006148826,1662.9512922445551,660.34686666666664,7024.9739991844453,0.43240000000000001,0,10.599285006148826,39.698766185188383,0,8624.1041081374024,263.78510781153244,85.828732492377284,3565.1614661179119,0
2025-06-02,02:20-02:30,2025-06-02 02:30:00,15,1,星期一,6,153,619.31652226404685,90.266755245864175,8.9184299519626649,1629.9549203809943,632.78666666666663,7024.9739991844453,0.43669999999999998,0,8.9184299519626649,4.5517144506571157,0,8614.1947415241102,270.45552527270922,9.9386685030098114,3471.435082973469,0
2025-06-02,02:30-02:40,2025-06-02 02:40:00,16,1,星期一,6,153,629.50489688684127,56.590716456423692,10.662222629858888,1611.6278994753573,642.94106666666664,7024.9739991844453,0.43480000000000002,0,10.662222629858888,2.7739471499664887,0,8602.3478274909339,273.7087291663986,6.0305611040271465,3565.8186488132742,0
2025-06-02,02:40-02:50,2025-06-02 02:50:00,17,1,星期一,6,153,599.04549342152507,40.566947834612947,32.530670941371618,1578.5307911903501,639.59896666666668,7024.9739991844453,0.4335,0,32.530670941371618,8.0228023037699998,0,8566.2026375560763,259.68622139823111,17.389423993421474,3628.3021343847649,0
2025-06-02,02:50-03:00,2025-06-02 03:00:00,18,1,星期一,6,153,618.67942710335478,72.395248186643116,29.823996132604169,1599.4899277648601,620.75999999999999,7024.9739991844453,0.43569999999999998,0,2.0805728966452079,0,0,8563.8908898931368,269.55862638893166,0,3661.9806957728333,0
2025-06-02,03:00-03:10,2025-06-02 03:10:00,19,1,星期一,6,153,618.95300459340524,74.735664252941746,3.0743998065729499,1600.2744013763584,637.32960000000003,7024.9739991844453,0.43740000000000001,0,3.0743998065729499,15.302195600021838,0,8560.4748901080566,270.73004420915544,33.465901777247765,3608.5805165823058,0.00069999999999999999
2025-06-02,03:10-03:20,2025-06-02 03:20:00,20,1,星期一,6,153,638.89073436222975,85.386043176435138,0,1619.9723351282155,646.23181666666665,7024.9739991844453,0.43709999999999999,0,0,7.3410823044368954,0,8560.4748901080566,279.25913998973061,16.043935376346834,3611.6825656181595,0
2025-06-02,03:20-03:30,2025-06-02 03:30:00,21,1,星期一,6,153,630.84518661254208,44.891505565141564,35.307974076353617,1609.1813786791588,631.85500000000002,7024.9739991844453,0.43559999999999999,0,1.0098133874579389,0,0,8559.352875233104,274.79616328842332,0,3626.4155962774416,0
2025-06-02,03:30-03:40,2025-06-02 03:40:00,22,1,星期一,6,153,646.59465262720607,70.960584781109119,39.854522148134265,1599.662320506736,620.11768333333328,7024.9739991844453,0.43530000000000002,26.476969293872799,0,0,0,8583.1821475975903,281.46265228862279,0,3596.3026238113057,0.015185714285714287
2025-06-02,03:40-03:50,2025-06-02 03:50:00,23,1,星期一,6,153,630.61358892101327,76.784859533173332,18.028480842603546,1585.1254226999354,597.6006666666666,7024.9739991844453,0.436,33.012922254346677,0,0,0,8612.8937776265029,274.94752476956177,0,3596.6367672288434,0
2025-06-02,03:50-04:00,2025-06-02 04:00:00,24,1,星期一,6,153,631.00491685135285,38.662204137464073,25.594282732669171,1570.221627236077,580.24499999999989,7024.9739991844453,0.43780000000000002,38.662204137464073,0,0,12.097712713888882,8647.6897613502206,276.2539525975223,0,3622.2828041257635,0
