step,grid,charge_cap,discharge_cap,role
0,870.83853035931872,381.73279287954045,833.33333333333326,first_day_frozen
1,1378.1936801369377,833.33333333333326,833.33333333333326,first_day_frozen
2,581.89994590996855,44.895501443302692,833.33333333333326,first_day_frozen
3,628.96519194014388,98.926097239706095,833.33333333333326,first_day_frozen
4,629.63000505683806,71.370228069276877,6.3892390740834344,first_day_frozen
5,617.75247260458332,93.690492444878487,46.681231819993968,first_day_frozen
6,601.77744175810165,67.617373641546692,17.98576450220235,first_day_frozen
7,609.71770983313331,64.742139466226376,15.569363593031618,first_day_frozen
8,618.81685092790656,93.001535348935818,21.197552008900061,first_day_frozen
9,608.88817225904836,55.015396154523273,18.508900354512548,first_day_frozen
10,604.53670078801974,49.74913193714292,30.363261430547254,first_day_frozen
11,639.43621612640561,149.19083131075655,0,first_day_frozen
12,628.49475708272189,79.959543860913982,25.820259407957906,first_day_frozen
13,654.30724773805605,89.015663407513031,8.6937986004879804,first_day_frozen
14,629.30315274721534,70.127622034016824,11.81223796801612,first_day_frozen
15,633.31850861717601,47.046732151130186,57.762887380960024,first_day_frozen
16,635.19535648543786,71.11982810608481,63.82952501101704,first_day_frozen
17,659.1778049233435,101.2493478192971,25.394987415518244,first_day_frozen
18,631.71958917774305,80.955457572178375,46.646660876253463,first_day_frozen
19,646.41450311219103,60.711866928544055,36.287761923059747,first_day_frozen
20,675.69145259022275,98.11347267910287,0,first_day_frozen
21,679.79714817677609,77.305354201163823,20.306440334897729,first_day_frozen
22,660.22449396863863,44.926486980949335,38.050192718304174,first_day_frozen
23,660.03182602174684,65.995282265968171,47.463335030949565,first_day_frozen
24,664.89993260934796,59.656090457706568,34.101004127796116,first_day_frozen
25,675.57729167030357,68.015776067875208,26.615176991026146,first_day_frozen
26,698.18449424954247,110.30616089008355,3.3316597809483008,first_day_frozen
27,701.94399631668341,75.708981676158942,18.816400403219063,first_day_frozen
28,715.47098463263524,84.672812923854394,1.9914408780631794,first_day_frozen
29,682.94383157394088,74.963560524493687,13.762496288982096,first_day_frozen
30,666.85477189732683,70.076458865330665,13.360280642568455,first_day_frozen
31,685.99005323256222,82.051923178979791,0,first_day_frozen
32,701.58631071403215,107.31757667905913,22.441829864635793,first_day_frozen
33,1463.5439297342537,833.33333333333326,0,first_day_frozen
34,742.25444569803017,90.380875338030705,36.68193983325979,first_day_frozen
35,64.642160354423311,0,833.33333333333326,first_day_frozen
36,107.54668628416172,0,833.33333333333326,first_day_frozen
37,511.03788183719968,0,409.42487143049306,first_day_frozen
38,84.200869991022245,0,833.33333333333326,first_day_frozen
39,813.25339801913458,13.514226274701628,72.303171751926584,first_day_frozen
40,787.87232755550053,56.019355411990887,87.650912155694996,first_day_frozen
41,750.93619868664678,57.689931270939951,58.699405330935001,first_day_frozen
42,683.41799901560012,71.792770432759426,48.894232284728979,first_day_frozen
