step,grid,charge_cap,discharge_cap,role
0,746.1923695209066,361.69627384717478,833.33333333333326,first_day_frozen
1,1256.4048892585595,833.33333333333326,833.33333333333326,first_day_frozen
2,485.04321163656311,43.480243062774775,304.64539606562266,first_day_frozen
3,495.49500164490223,96.793622279804083,833.33333333333326,first_day_frozen
4,475.96362845452046,76.720600980991378,0,first_day_frozen
5,481.76493024303431,93.690492444878544,46.681231819993855,first_day_frozen
6,463.9489903082133,54.509368479642887,19.804981631868714,first_day_frozen
7,479.91067377429192,84.871619633436296,0,first_day_frozen
8,475.21498668755225,93.001535348935818,21.197552008900061,first_day_frozen
9,465.18905032233999,52.983692465763511,20.54060404327231,first_day_frozen
10,486.09016461649753,49.74913193714292,19.631565404378364,first_day_frozen
11,517.8898187794141,149.19083131075649,0,first_day_frozen
12,470.02751001077974,79.959543860913982,25.820259407957849,first_day_frozen
13,494.4928324688409,86.953955069345113,4.8710631449557695,first_day_frozen
14,504.71409664458815,70.446369754437342,9.4317819094277411,first_day_frozen
15,470.14672110139941,47.046732151130186,57.76288738095991,first_day_frozen
16,519.99849093169416,69.494537794310872,65.454815322791092,first_day_frozen
17,541.97827019697877,71.968902732628976,49.69263996847917,first_day_frozen
18,545.17912508643258,54.057364193258877,42.49287884884825,first_day_frozen
19,549.21187189928605,59.189673341674904,35.854461309255157,first_day_frozen
20,531.22862875990563,97.77616097874909,0,first_day_frozen
21,505.28036510685445,70.590350763790639,25.718669031800914,first_day_frozen
22,515.26836240745888,44.926486980949335,38.050192718304174,first_day_frozen
23,547.43694893263478,63.99747072096028,47.463335030949679,first_day_frozen
24,557.21443111879466,60.007892257438641,35.903238626856705,first_day_frozen
25,561.87147597581702,67.436891669709553,26.615176991026033,first_day_frozen
26,542.48811153255269,78.477748173665475,5.7590515345623317,first_day_frozen
27,541.01604811775644,75.708981676158828,0.83272717624538473,first_day_frozen
28,548.75022816884484,84.672789114330669,3.702370373167696,first_day_frozen
29,518.12376888005656,69.943257005042142,19.810060264185267,first_day_frozen
30,548.31130020005901,71.937408213255708,11.499331294643298,first_day_frozen
31,580.68499026335246,82.055187464694029,0,first_day_frozen
32,590.88034731036419,107.31757667905913,22.441829864635793,first_day_frozen
33,1347.6797365699929,833.33333333333326,0,first_day_frozen
34,58.874341918416121,0,547.07231811398606,first_day_frozen
35,0,0,568.67882120544527,first_day_frozen
36,0,0,590.22572120667132,first_day_frozen
37,0,0,612.69722652600535,first_day_frozen
38,0,0,588.45140903091703,first_day_frozen
39,0,0,576.36665906176904,first_day_frozen
40,0,0,609.29778709343316,first_day_frozen
41,0,0,644.34849012754228,first_day_frozen
42,0,0,606.00435748544169,first_day_frozen
43,0,0,559.32448654626967,first_day_frozen
44,0,0,502.8438175992535,first_day_frozen
45,0,0,551.20942403772528,first_day_frozen
46,0,0,406.8608383037145,first_day_frozen
47,0,0,354.21834882564127,first_day_frozen
48,0,0,330.46976033540943,first_day_frozen
49,0,0,311.24198584137002,first_day_frozen
50,0,0,205.76422077516077,first_day_frozen
51,0,2.9194975163554013,137.77589382873876,first_day_frozen
52,0,20.311129850080835,130.68190700494657,first_day_frozen
53,0,0,154.07639622479974,first_day_frozen
54,0,0,110.97035741400562,first_day_frozen
55,0,46.425288121490965,60.919937412805361,first_day_frozen
56,0,120.32433528591369,17.470368918307333,first_day_frozen
57,0,163.41984509007153,0,first_day_frozen
58,0,175.79004048972803,0,first_day_frozen
59,0,186.79266057873579,0,first_day_frozen
60,0,251.01681153936988,0,first_day_frozen
61,0,345.1930824668205,0,first_day_frozen
62,0,383.57242109282288,0,first_day_frozen
63,0,369.81793595498812,0,first_day_frozen
64,0,359.59619378419723,0,first_day_frozen
65,0,434.44231621280278,0,first_day_frozen
66,0,440.43061390489959,0,first_day_frozen
67,0,441.45509684629798,0,first_day_frozen
68,0,622.97672043531747,0,first_day_frozen
69,0,618.22568994627625,0,first_day_frozen
70,0,623.94294294509132,0,first_day_frozen
71,11.532970048119921,833.33333333333326,0,first_day_frozen
72,499.23779631694129,833.33333333333326,0,first_day_frozen
73,0,573.25771860395548,0,first_day_frozen
74,0,833.33333333333326,0,first_day_frozen
75,384.9497347868828,833.33333333333326,0,first_day_frozen
76,0,543.52331072548623,0,first_day_frozen
77,0,524.45008225406411,0,first_day_frozen
78,0,512.89066332271261,0,first_day_frozen
79,0,501.03576307955507,0,first_day_frozen
80,0,471.53228294728575,0,first_day_frozen
81,0,472.77618146599582,0,first_day_frozen
82,0,452.90825839032857,0,first_day_frozen
83,0,420.7511947476263,0,first_day_frozen
84,0,366.58152012594417,0,first_day_frozen
85,0,323.20653921816125,0,first_day_frozen
86,0,285.81582781662934,0,first_day_frozen
87,0,239.66199511389405,0,first_day_frozen
88,0,219.23747452166003,0,first_day_frozen
89,0,155.51234269075317,12.062892241701547,first_day_frozen
90,8.2880524329128846,97.478031688964137,110.44477745234056,first_day_frozen
91,38.799639498362389,63.982828473897669,105.10002262032268,first_day_frozen
92,93.748477053526813,53.112925332699135,65.994015031426272,first_day_frozen
93,139.4683695598419,89.830655334070045,36.26641658712856,first_day_frozen
94,140.01623622797416,65.050166818785016,68.646800158343638,first_day_frozen
95,177.31574906515993,36.092274460959459,59.218537368092768,first_day_frozen
96,249.00063280340945,57.081284933880198,54.473259057587001,first_day_frozen
97,343.2580927136728,49.290009057952204,63.281202924471131,first_day_frozen
98,407.06612135121617,38.263417693675933,51.355211933688587,first_day_frozen
99,437.43267782720125,61.366454935710749,35.116625787816247,first_day_frozen
100,432.93133022072948,72.009354480368756,35.775551757383937,first_day_frozen
101,416.89141415812213,60.705138932885063,34.813177226770108,first_day_frozen
102,441.93669738122992,60.173389541208621,44.809417906090118,first_day_frozen
103,442.7512658126858,45.243162745087432,45.757904692360569,first_day_frozen
104,456.88269498312138,39.086017473048685,24.63153960099504,first_day_frozen
105,495.33142599856666,66.128526372862098,14.361907308109267,first_day_frozen
106,454.78895301025779,27.922323837699139,40.747759887461143,first_day_frozen
107,0,0,502.51791884483288,first_day_frozen
108,0,0,500.30824394922445,first_day_frozen
109,0,0,502.21244799706665,first_day_frozen
110,0,0,497.34631999313103,first_day_frozen
111,0,0,507.57296875644533,first_day_frozen
112,0,0,517.26274838815016,first_day_frozen
113,0,0,504.18829338005992,first_day_frozen
114,0,0,517.81501996073553,first_day_frozen
115,0,0,543.44257259799269,first_day_frozen
116,0,0,492.58376675142483,first_day_frozen
117,0,0,497.25098108193288,first_day_frozen
118,0,0,499.50688701921274,first_day_frozen
119,0,0,495.2468609291343,first_day_frozen
120,0,0,505.18995502560415,first_day_frozen
121,0,0,529.64072024309326,first_day_frozen
122,0,0,537.36851626052419,first_day_frozen
123,0,0,555.49291492883617,first_day_frozen
124,9.0426679362997771,0,484.62368224304396,first_day_frozen
125,458.31436432782289,50.419805340269647,61.486665461882694,first_day_frozen
126,462.5521118458995,30.652838817983252,32.704216640382811,first_day_frozen
127,476.15311303135809,41.130166349270326,41.231952847933599,first_day_frozen
128,509.44051978557377,40.743270770820118,65.131065442259342,first_day_frozen
129,459.79476437173247,0,74.625616364109703,first_day_frozen
130,471.8660870147001,68.617939077762514,41.145965752665404,first_day_frozen
131,1245.7086167746806,833.33333333333326,0,first_day_frozen
132,1228.8716408082546,833.33333333333326,0,first_day_frozen
133,432.80454436485604,65.73943487329359,53.130945157508847,first_day_frozen
134,1249.8103585141635,833.33333333333326,0,first_day_frozen
135,1244.4295570591712,833.33333333333326,1.3978945560755165,first_day_frozen
136,1197.3116793243037,833.33333333333326,0,first_day_frozen
137,1193.2524621015148,833.33333333333326,0,first_day_frozen
138,412.34639799755638,34.897320598887063,7.5761459545556704,first_day_frozen
139,1214.1835955252977,833.33333333333326,0,first_day_frozen
140,1235.4031718187052,833.33333333333326,0,first_day_frozen
141,1202.6140761384568,833.33333333333326,0,first_day_frozen
142,417.83220472611799,48.467953376628031,28.890449574650347,first_day_frozen
143,393.03690900762024,18.246538960962084,56.82319878911693,first_day_frozen
144,427.40893950851762,811.0231714393002,11.427492531874464,open_loop_proxy_only
145,927.9757412023248,833.33333333333326,0,open_loop_proxy_only
146,438.9131276220653,35.546943436683023,47.020115497138534,open_loop_proxy_only
147,411.14036536585388,25.988855493973347,72.543417834133834,open_loop_proxy_only
148,440.73842482242208,69.292538270815498,30.477825736918135,open_loop_proxy_only
149,465.35814336573458,88.553405558713109,55.593731308793508,open_loop_proxy_only
150,482.41816739454418,80.896481991625308,0,open_loop_proxy_only
151,477.03211894553675,94.038344528757818,2.1865880660698167,open_loop_proxy_only
152,450.06331789984813,70.922862425802236,44.545966725365247,open_loop_proxy_only
153,446.4575554222439,39.737235998964081,39.254124857842157,open_loop_proxy_only
154,480.47040702300887,75.697137678683021,5.8142967422066363,open_loop_proxy_only
155,488.60278501741851,133.63167778269445,0,open_loop_proxy_only
156,461.1496574359756,74.661044218771906,22.274251577473024,open_loop_proxy_only
157,495.44287896594028,81.309222351788321,18.176617257878547,open_loop_proxy_only
158,504.95645566031214,70.972498016245765,10.58388994442214,open_loop_proxy_only
159,462.79531367913415,55.538604855321864,44.927742736169591,open_loop_proxy_only
160,475.03162094001664,77.312404427977242,61.667723348738491,open_loop_proxy_only
161,514.30102596280858,100.07261540784759,21.442097923330493,open_loop_proxy_only
162,433.46728548391911,31.534009746021638,65.618886681958656,open_loop_proxy_only
163,457.86134937601901,45.329348882893328,38.915171288789509,open_loop_proxy_only
164,498.54118160701307,97.54203128177528,8.1030956945959929,open_loop_proxy_only
165,520.76404823366943,67.208915300671777,31.517319043054727,open_loop_proxy_only
166,489.36855727692159,24.770755749841271,60.206161042053054,open_loop_proxy_only
167,456.57789626249712,40.498728952497686,81.963550019804075,open_loop_proxy_only
168,457.42034754692241,30.548704974154873,61.518796456061239,open_loop_proxy_only
169,514.74584269612956,64.853606686680678,29.689347696581876,open_loop_proxy_only
170,532.36981000936714,79.326540020436482,18.310437229257445,open_loop_proxy_only
171,517.17443344446565,78.390007448503809,8.9450210762215647,open_loop_proxy_only
172,488.51133412502901,53.010965497184714,40.245479251606355,open_loop_proxy_only
173,472.93794645081977,54.240590132490922,33.035969037566417,open_loop_proxy_only
174,485.11284545924065,71.427330829231778,24.654256191156776,open_loop_proxy_only
175,484.17486594754735,48.31167398967898,49.860192148497617,open_loop_proxy_only
176,550.25972723659993,80.708665082893731,24.798716388044113,open_loop_proxy_only
177,1335.0175529432336,833.33333333333326,0,open_loop_proxy_only
178,0,0,592.14433955204652,open_loop_proxy_only
179,0,0,540.50144176152708,open_loop_proxy_only
180,0,0,561.19236160654941,open_loop_proxy_only
181,0,0,617.19651272222234,open_loop_proxy_only
182,0,0,542.84156734741759,open_loop_proxy_only
183,0,0,539.55070461541391,open_loop_proxy_only
184,0,0,579.11743217678952,open_loop_proxy_only
185,0,0,591.19164004716481,open_loop_proxy_only
186,0,0,579.23262859740987,open_loop_proxy_only
187,0,0,499.73635660339488,open_loop_proxy_only
188,0,0,486.72421858602843,open_loop_proxy_only
189,0,0,426.59236457202917,open_loop_proxy_only
190,0,0,353.23100462627508,open_loop_proxy_only
191,0,0,339.48505563876256,open_loop_proxy_only
192,0,0,273.48193646608638,open_loop_proxy_only
193,0,0,191.89613568980627,open_loop_proxy_only
194,0,22.216434150390644,129.69464229242345,open_loop_proxy_only
195,0,73.545269981645788,62.578815424672712,open_loop_proxy_only
196,0,41.194989472431033,97.939029954239984,open_loop_proxy_only
197,0,0,132.98320426977244,open_loop_proxy_only
198,0,29.612743451066763,74.340323205597542,open_loop_proxy_only
199,0,88.349014048433816,22.160442941370395,open_loop_proxy_only
200,0,133.98920683705333,15.051107193562377,open_loop_proxy_only
201,0,171.2031156135443,0,open_loop_proxy_only
202,0,197.53597332556637,0,open_loop_proxy_only
203,0,276.81318080656115,0,open_loop_proxy_only
204,0,230.95047775200524,0,open_loop_proxy_only
205,0,266.00577340606498,0,open_loop_proxy_only
206,0,432.09239297371687,0,open_loop_proxy_only
207,0,403.66188665013561,0,open_loop_proxy_only
208,0,392.80913334789585,0,open_loop_proxy_only
209,0,462.08997386311171,0,open_loop_proxy_only
210,0,478.01030880227432,0,open_loop_proxy_only
211,0,469.09148090004902,0,open_loop_proxy_only
212,0,527.89261598219855,0,open_loop_proxy_only
213,0,621.66437025212019,0,open_loop_proxy_only
214,0,636.78472049398511,0,open_loop_proxy_only
215,0,661.38959939501729,0,open_loop_proxy_only
216,0,615.0061402476656,0,open_loop_proxy_only
217,0,617.22739140494173,0,open_loop_proxy_only
218,0,647.4150394500781,0,open_loop_proxy_only
219,0,833.33333333333326,0,open_loop_proxy_only
220,0,579.23030020524948,0,open_loop_proxy_only
221,0,578.3429172829816,0,open_loop_proxy_only
222,0,563.96944013059181,0,open_loop_proxy_only
223,0,545.07969175802589,0,open_loop_proxy_only
224,0,517.98729976431491,0,open_loop_proxy_only
225,0,516.58055035023301,0,open_loop_proxy_only
226,0,479.83507963200265,0,open_loop_proxy_only
227,0,437.27712176318869,0,open_loop_proxy_only
228,0,384.11255739242154,0,open_loop_proxy_only
229,0,364.43012992819922,0,open_loop_proxy_only
230,0,301.15886940184106,0,open_loop_proxy_only
231,0,305.05285887175575,0,open_loop_proxy_only
232,0,275.24153159366085,0,open_loop_proxy_only
233,0,192.88374196059681,0,open_loop_proxy_only
234,0,136.28317823235025,70.193248840454686,open_loop_proxy_only
235,0,57.60743196942515,111.93974205440016,open_loop_proxy_only
236,45.731539837194454,34.714147237080468,84.026938410370036,open_loop_proxy_only
237,123.62178096684698,89.555180160747327,45.228520130589686,open_loop_proxy_only
238,136.45595938525872,78.923337233905372,60.705677800218922,open_loop_proxy_only
239,189.4927632754067,79.921286051311952,22.418731570988257,open_loop_proxy_only
240,234.30410166548188,65.585774214430842,36.221683036722766,open_loop_proxy_only
241,285.50271169028991,46.394206230356872,52.626690549927048,open_loop_proxy_only
242,340.98304417757151,48.562949181972044,50.975892381189169,open_loop_proxy_only
243,419.77301329760348,65.19711061444491,33.02241190627376,open_loop_proxy_only
244,422.33916003263175,68.098867938403771,44.527512436164272,open_loop_proxy_only
245,402.25316073219039,53.889232460485118,38.864233696881797,open_loop_proxy_only
246,433.51028555956583,50.124127712873758,57.682676333994493,open_loop_proxy_only
247,426.52942739223892,38.133881782977596,72.727801715403814,open_loop_proxy_only
248,445.50251923054782,38.664622542457948,23.010938730301291,open_loop_proxy_only
249,472.56232380875787,49.143375584809235,39.826140286215207,open_loop_proxy_only
250,316.01809580749926,0,165.43251631056256,open_loop_proxy_only
251,0,0,492.4831871064664,open_loop_proxy_only
252,0,0,490.15754899168417,open_loop_proxy_only
253,0,0,499.8489816311062,open_loop_proxy_only
254,0,0,493.05272453036821,open_loop_proxy_only
255,0,0,495.6348770219339,open_loop_proxy_only
256,0,0,516.37028017385796,open_loop_proxy_only
257,0,0,495.92617355669768,open_loop_proxy_only
258,0,0,507.68398984279565,open_loop_proxy_only
259,0,0,536.65454405284618,open_loop_proxy_only
260,0,0,499.01785151905278,open_loop_proxy_only
261,0,0,499.78187768685314,open_loop_proxy_only
262,0,0,483.09618775396717,open_loop_proxy_only
263,0,0,484.59486201000578,open_loop_proxy_only
264,0,0,492.44645295986641,open_loop_proxy_only
265,0,0,490.72502477827044,open_loop_proxy_only
266,0,0,500.92150881094551,open_loop_proxy_only
267,0,0,515.43457859405521,open_loop_proxy_only
268,0,0,501.52912814686215,open_loop_proxy_only
269,460.63512596607603,62.03242705703434,56.415248614354766,open_loop_proxy_only
270,469.50941216530748,29.131529892854644,22.492520652655173,open_loop_proxy_only
271,460.84720829126923,27.207882588481993,50.037934501093787,open_loop_proxy_only
272,455.76780305213481,45.458292815092591,64.698339052094411,open_loop_proxy_only
273,448.88084311519998,10.66078677428726,74.598694779699656,open_loop_proxy_only
274,473.61701434375192,78.210819023612487,50.006995886699038,open_loop_proxy_only
275,459.32700137143587,70.570132817604474,0,open_loop_proxy_only
276,412.34711868026488,21.479741658062665,20.542061570148746,open_loop_proxy_only
277,417.67811549271715,46.148990039142745,61.926129088736161,open_loop_proxy_only
278,445.97913124136625,80.952450131634407,51.091672310908109,open_loop_proxy_only
279,425.83551268867177,43.527075027699937,9.3399042371018481,open_loop_proxy_only
280,406.58004739634936,21.261497249488514,38.444495242970618,open_loop_proxy_only
281,396.60374237691883,45.313161674606818,47.576850664917515,open_loop_proxy_only
282,411.95793721139495,24.504562545700935,23.792518747304939,open_loop_proxy_only
283,414.89580001870928,34.666062735229161,21.115055039823574,open_loop_proxy_only
284,395.03136183585639,41.533311233519839,45.220192504787519,open_loop_proxy_only
285,388.06903150411199,22.787176072382181,64.727838308664843,open_loop_proxy_only
286,387.4408221145946,3.2567595231450355,70.603729167534539,open_loop_proxy_only
287,565.77415878570127,0,39.825399119839972,open_loop_proxy_only
