date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-03-20,00:00-04:00,1536.6979375476562,110.02546964460498,8304.0527090727792,4079.2698694096348
2025-03-20,04:00-08:00,969.59191435845537,5052.8381341580971,8304.0527090727792,4079.2698694096348
2025-03-20,08:00-12:00,6148.8927584091252,2777.3772166666663,8304.0527090727792,4079.2698694096348
2025-03-20,12:00-16:00,4235.3311744220491,420.66416157306844,8304.0527090727792,4079.2698694096348
2025-03-20,16:00-20:00,73.097826640658127,5692.1000523826369,8304.0527090727792,4079.2698694096348
2025-03-20,20:00-24:00,3284.2693374160326,2910.0830897948772,8304.0527090727792,4079.2698694096348
2025-06-21,00:00-04:00,439.2454340111866,46.201062819235744,6234.2735508185733,10396.21749929346
2025-06-21,04:00-08:00,331.65067673847358,2664.1309847838402,6234.2735508185733,10396.21749929346
2025-06-21,08:00-12:00,7648.2222248878252,0,6234.2735508185733,10396.21749929346
2025-06-21,12:00-16:00,0,0,6234.2735508185733,10396.21749929346
2025-06-21,16:00-20:00,0,4669.3928709754182,6234.2735508185733,10396.21749929346
2025-06-21,20:00-24:00,8289.3240722904739,2408.3638782157532,6234.2735508185733,10396.21749929346
2025-09-23,00:00-04:00,2668.7121302486603,29.651726809676347,7706.5613950588395,8008.6895218293839
2025-09-23,04:00-08:00,981.30022727338826,5243.5359572688321,7706.5613950588395,8008.6895218293839
2025-09-23,08:00-12:00,4789.8928892233835,1896.6157166666662,7706.5613950588395,8008.6895218293839
2025-09-23,12:00-16:00,4107.2696031247388,452.07790391783283,7706.5613950588395,8008.6895218293839
2025-09-23,16:00-20:00,108.23561098135372,5759.8470108432775,7706.5613950588395,8008.6895218293839
2025-09-23,20:00-24:00,7592.4662221473936,2747.1364836293569,7706.5613950588395,8008.6895218293839
2025-12-21,00:00-04:00,2053.8273878759369,47.3766311895738,8408.1910228963407,8505.0471488947896
2025-12-21,04:00-08:00,1951.9903030596779,1893.1718855720994,8408.1910228963407,8505.0471488947896
2025-12-21,08:00-12:00,5491.9142389354702,6272.5898411862781,8408.1910228963407,8505.0471488947896
2025-12-21,12:00-16:00,6065.0456263505848,2240.0833831983036,8408.1910228963407,8505.0471488947896
2025-12-21,16:00-20:00,0,5648.0787454740412,8408.1910228963407,8505.0471488947896
2025-12-21,20:00-24:00,8013.4124005277354,2908.2428649481162,8408.1910228963407,8505.0471488947896
