date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-03-20,00:00-04:00,7839.5433045406626,26.950984924693444,1712.8087518174375,4131.0798895287171
2025-03-20,04:00-08:00,1955.2599975405265,4693.7127609775062,1712.8087518174375,4131.0798895287171
2025-03-20,08:00-12:00,6273.8149751818619,2777.3441868497266,1712.8087518174375,4131.0798895287171
2025-03-20,12:00-16:00,3597.8117153766598,393.55796873625468,1712.8087518174375,4131.0798895287171
2025-03-20,16:00-20:00,69.656865290672386,5654.1386316476674,1712.8087518174375,4131.0798895287171
2025-03-20,20:00-24:00,3318.3898885384765,2951.9776075637756,1712.8087518174375,4131.0798895287171
2025-06-21,00:00-04:00,439.2454340111866,46.201062819235744,6234.2735508185733,10396.21749929346
2025-06-21,04:00-08:00,331.65067673847358,2664.1309847838402,6234.2735508185733,10396.21749929346
2025-06-21,08:00-12:00,7648.2222248878252,0,6234.2735508185733,10396.21749929346
2025-06-21,12:00-16:00,0,0,6234.2735508185733,10396.21749929346
2025-06-21,16:00-20:00,0,4669.3928709754182,6234.2735508185733,10396.21749929346
2025-06-21,20:00-24:00,8289.3240722904739,2408.3638782157532,6234.2735508185733,10396.21749929346
2025-09-23,00:00-04:00,2487.9135804147795,10.121800889484234,7706.5613950588395,8010.6966008854679
2025-09-23,04:00-08:00,1060.8419978352156,5450.0545977117308,7706.5613950588395,8010.6966008854679
2025-09-23,08:00-12:00,4611.7995059707209,1896.6157166666662,7706.5613950588395,8010.6966008854679
2025-09-23,12:00-16:00,4804.1857478887459,475.04171868885635,7706.5613950588395,8010.6966008854679
2025-09-23,16:00-20:00,62.026634692386665,5829.1295411875017,7706.5613950588395,8010.6966008854679
2025-09-23,20:00-24:00,7594.6963099874883,2768.7005988111587,7706.5613950588395,8010.6966008854679
2025-12-21,00:00-04:00,1930.3237708217771,48.714583574673838,8560.4344885310657,8544.1540469570191
2025-12-21,04:00-08:00,1875.1306566081794,1913.1667346803013,8560.4344885310657,8544.1540469570191
2025-12-21,08:00-12:00,5345.2295606891184,6280.2267020949694,8560.4344885310657,8544.1540469570191
2025-12-21,12:00-16:00,6254.0399592125905,2220.1094166666667,8560.4344885310657,8544.1540469570191
2025-12-21,16:00-20:00,1.3280302798153165,5615.1613865773397,8560.4344885310657,8544.1540469570191
2025-12-21,20:00-24:00,8014.994352974516,2908.3211015973529,8560.4344885310657,8544.1540469570191
