date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-03-20,00:00-04:00,1422.9239711934133,0,8769.368425925928,4839.3858703703718
2025-03-20,04:00-08:00,833.33333333333326,4673.1600499999995,8769.368425925928,4839.3858703703718
2025-03-20,08:00-12:00,5833.333333333333,2579.7368333333334,8769.368425925928,4839.3858703703718
2025-03-20,12:00-16:00,3435.3329218106974,254.7227833333333,8769.368425925928,4839.3858703703718
2025-03-20,16:00-20:00,0,5574.3412166666667,8769.368425925928,4839.3858703703718
2025-03-20,20:00-24:00,3818.9321399176952,2883.5465333333332,8769.368425925928,4839.3858703703718
2025-06-21,00:00-04:00,0,0,2842.1607222222215,8972.6815807407365
2025-06-21,04:00-08:00,317.28986028806639,1536.7544666666665,2842.1607222222215,8972.6815807407365
2025-06-21,08:00-12:00,4220.597099999999,0,2842.1607222222215,8972.6815807407365
2025-06-21,12:00-16:00,6201.3844183127576,0,2842.1607222222215,8972.6815807407365
2025-06-21,16:00-20:00,0,5786.0564333333341,2842.1607222222215,8972.6815807407365
2025-06-21,20:00-24:00,8142.9359333333323,2454.30825,2842.1607222222215,8972.6815807407365
2025-09-23,00:00-04:00,1878.6476333333321,0,8359.2171300000009,8509.0218449999993
2025-09-23,04:00-08:00,833.33333333333326,6626.2795166666656,8359.2171300000009,8509.0218449999993
2025-09-23,08:00-12:00,2718.9565203703633,1363.1868333333332,8359.2171300000009,8509.0218449999993
2025-09-23,12:00-16:00,5514.9313220164613,176.32153333333341,8359.2171300000009,8509.0218449999993
2025-09-23,16:00-20:00,0,5574.7900666666665,8359.2171300000009,8509.0218449999993
2025-09-23,20:00-24:00,8121.1353833333324,1568.8712023333305,8359.2171300000009,8509.0218449999993
2025-12-21,00:00-04:00,1631.0448495884752,0,8553.5046603703722,8481.7786199999991
2025-12-21,04:00-08:00,1666.6666666666665,1508.3333333333333,8553.5046603703722,8481.7786199999991
2025-12-21,08:00-12:00,5293.9613333333327,7660.1717000000008,8553.5046603703722,8481.7786199999991
2025-12-21,12:00-16:00,7673.1052993827152,2193.6172666666666,8553.5046603703722,8481.7786199999991
2025-12-21,16:00-20:00,0,5685.0602999999983,8553.5046603703722,8481.7786199999991
2025-12-21,20:00-24:00,8090.8651333333319,2745.441894999999,8553.5046603703722,8481.7786199999991
