date,start,end,interval,emergency_kwh,cost_yuan,intervals
2025-03-20,2025-03-20 00:20:00,2025-03-20 00:30:00,00:20-00:30,28.150000000000091,60.086175000000196,1
2025-03-20,2025-03-20 00:50:00,2025-03-20 01:40:00,00:50-01:40,188.72838333333345,405.58988896666693,5
2025-03-20,2025-03-20 02:30:00,2025-03-20 02:40:00,02:30-02:40,3.7437833333333401,8.1389849666666816,1
2025-03-20,2025-03-20 03:00:00,2025-03-20 04:00:00,03:00-04:00,146.15346666666653,319.08281725833302,6
2025-03-20,2025-03-20 04:50:00,2025-03-20 05:30:00,04:50-05:30,31.192350000000147,68.372358525000323,4
2025-03-20,2025-03-20 08:00:00,2025-03-20 08:40:00,08:00-08:40,165.18323333333331,910.41210788333319,4
2025-03-20,2025-03-20 08:50:00,2025-03-20 09:10:00,08:50-09:10,32.457150000000013,165.68487552500005,2
2025-03-20,2025-03-20 15:20:00,2025-03-20 16:20:00,15:20-16:20,211.25426666666675,836.57512308333366,6
2025-03-20,2025-03-20 18:00:00,2025-03-20 18:20:00,18:00-18:20,14.232749999999783,88.611552424998635,2
2025-03-20,2025-03-20 18:40:00,2025-03-20 19:10:00,18:40-19:10,81.201016666666533,540.61982369166583,3
2025-03-20,2025-03-20 20:00:00,2025-03-20 20:30:00,20:00-20:30,46.669950000000085,314.02452945833392,3
2025-03-20,2025-03-20 21:00:00,2025-03-20 21:50:00,21:00-21:50,94.497483333333207,436.16635572499951,5
2025-03-20,2025-03-20 23:30:00,2025-03-20 23:50:00,23:30-23:50,48.351949999999988,102.90859511666665,2
2025-06-21,2025-06-21 00:20:00,2025-06-21 00:30:00,00:20-00:30,44.340000000000032,94.643730000000076,1
2025-06-21,2025-06-21 01:10:00,2025-06-21 02:10:00,01:10-02:10,142.22519999999997,305.7437673083333,6
2025-06-21,2025-06-21 02:20:00,2025-06-21 02:30:00,02:20-02:30,9.3566666666666833,20.430281666666701,1
2025-06-21,2025-06-21 02:50:00,2025-06-21 03:30:00,02:50-03:30,110.45983333333334,240.98522317499999,4
2025-06-21,2025-06-21 04:00:00,2025-06-21 04:20:00,04:00-04:20,64.004900000000077,140.69608485000015,2
2025-06-21,2025-06-21 04:40:00,2025-06-21 05:20:00,04:40-05:20,71.881899999999916,157.49220427499981,4
2025-06-21,2025-06-21 05:40:00,2025-06-21 06:30:00,05:40-06:30,183.19950000000003,785.2031560833334,5
2025-06-21,2025-06-21 17:30:00,2025-06-21 17:40:00,17:30-17:40,2.8032666666666159,13.679941333333085,1
2025-06-21,2025-06-21 18:50:00,2025-06-21 19:10:00,18:50-19:10,62.420549999999935,421.21790069999957,2
2025-06-21,2025-06-21 19:40:00,2025-06-21 19:50:00,19:40-19:50,3.2688499999999294,22.020608024999522,1
2025-06-21,2025-06-21 20:20:00,2025-06-21 20:30:00,20:20-20:30,31.588333333333367,213.0475141666669,1
2025-06-21,2025-06-21 21:10:00,2025-06-21 21:50:00,21:10-21:50,118.47383333333335,564.33374733333335,4
2025-06-21,2025-06-21 22:10:00,2025-06-21 22:20:00,22:10-22:20,8.3794333333333952,18.300682400000138,1
2025-09-23,2025-09-23 00:30:00,2025-09-23 01:10:00,00:30-01:10,68.768483333333393,147.18106969166678,4
2025-09-23,2025-09-23 01:30:00,2025-09-23 01:40:00,01:30-01:40,7.8707833333332928,16.96940886666658,1
2025-09-23,2025-09-23 02:00:00,2025-09-23 02:20:00,02:00-02:20,52.898450000000025,114.09094440833339,2
2025-09-23,2025-09-23 03:20:00,2025-09-23 03:30:00,03:20-03:30,5.6566666666666379,12.320219999999937,1
2025-09-23,2025-09-23 04:50:00,2025-09-23 05:20:00,04:50-05:20,74.140333333333274,161.84131504999988,3
2025-09-23,2025-09-23 05:40:00,2025-09-23 09:50:00,05:40-09:50,1096.7777166666667,5279.9933025916671,25
2025-09-23,2025-09-23 10:00:00,2025-09-23 10:10:00,10:00-10:10,3.3889666666665712,16.80758018333286,1
2025-09-23,2025-09-23 14:20:00,2025-09-23 15:00:00,14:20-15:00,333.90296666666666,1506.37795265,4
2025-09-23,2025-09-23 15:10:00,2025-09-23 15:30:00,15:10-15:30,34.385933333333327,124.16966397499999,2
2025-09-23,2025-09-23 15:50:00,2025-09-23 17:50:00,15:50-17:50,946.66331666666701,4167.9037778916681,12
2025-09-23,2025-09-23 18:00:00,2025-09-23 18:30:00,18:00-18:30,80.980583333333357,505.65989809166678,3
2025-09-23,2025-09-23 18:50:00,2025-09-23 19:00:00,18:50-19:00,10.293333333333408,69.305013333333832,1
2025-09-23,2025-09-23 19:20:00,2025-09-23 19:30:00,19:20-19:30,0.78500000000008185,5.292077500000552,1
2025-09-23,2025-09-23 19:50:00,2025-09-23 20:40:00,19:50-20:40,1501.5082476666685,10306.447474437846,5
2025-09-23,2025-09-23 20:50:00,2025-09-23 21:40:00,20:50-21:40,160.1297666666668,748.48861027500061,5
2025-12-21,2025-12-21 00:20:00,2025-12-21 00:30:00,00:20-00:30,7.1349999999999909,15.229657499999981,1
2025-12-21,2025-12-21 01:00:00,2025-12-21 01:50:00,01:00-01:50,106.07090000000005,228.2847317416668,5
2025-12-21,2025-12-21 02:00:00,2025-12-21 02:20:00,02:00-02:20,40.838566666666679,87.955443833333362,2
2025-12-21,2025-12-21 03:00:00,2025-12-21 03:20:00,03:00-03:20,86.113849999999957,188.28670522499993,2
2025-12-21,2025-12-21 03:30:00,2025-12-21 04:20:00,03:30-04:20,201.58325000000002,439.72008376666673,5
2025-12-21,2025-12-21 05:00:00,2025-12-21 05:30:00,05:00-05:30,47.205116666666754,103.39642620833354,3
2025-12-21,2025-12-21 05:40:00,2025-12-21 06:40:00,05:40-06:40,141.1462499999999,593.77772651666646,6
2025-12-21,2025-12-21 07:00:00,2025-12-21 07:20:00,07:00-07:20,22.097750000000019,88.527715500000085,2
2025-12-21,2025-12-21 07:40:00,2025-12-21 08:10:00,07:40-08:10,94.378433333333305,535.07997532499985,3
2025-12-21,2025-12-21 08:20:00,2025-12-21 09:10:00,08:20-09:10,109.18795000000034,574.43121241666847,5
2025-12-21,2025-12-21 09:30:00,2025-12-21 10:00:00,09:30-10:00,52.718899999999678,251.82662552499843,3
2025-12-21,2025-12-21 10:30:00,2025-12-21 10:50:00,10:30-10:50,105.94655000000012,464.73200258333384,2
2025-12-21,2025-12-21 12:50:00,2025-12-21 13:20:00,12:50-13:20,81.066583333333227,343.93790779166619,3
2025-12-21,2025-12-21 13:50:00,2025-12-21 14:00:00,13:50-14:00,14.897083333333455,72.653075416667278,1
2025-12-21,2025-12-21 14:40:00,2025-12-21 14:50:00,14:40-14:50,11.595066666666639,54.357672533333201,1
2025-12-21,2025-12-21 16:50:00,2025-12-21 17:00:00,16:50-17:00,13.875,64.268999999999991,1
2025-12-21,2025-12-21 17:20:00,2025-12-21 17:30:00,17:20-17:30,8.8666666666667879,43.72153333333393,1
2025-12-21,2025-12-21 18:10:00,2025-12-21 19:00:00,18:10-19:00,153.78031666666675,984.00585478333392,5
2025-12-21,2025-12-21 19:20:00,2025-12-21 19:30:00,19:20-19:30,1.0733333333333803,7.235876666666984,1
2025-12-21,2025-12-21 19:40:00,2025-12-21 20:00:00,19:40-20:00,51.523816666666448,347.24857597499852,2
2025-12-21,2025-12-21 20:30:00,2025-12-21 20:40:00,20:30-20:40,97.08387166666796,677.25708874667566,1
2025-12-21,2025-12-21 23:40:00,2025-12-21 23:50:00,23:40-23:50,17.416866666666692,37.19371876666672,1
