date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-02-01,00:00-04:00,1741.3706833333322,0,8482.7663850000008,9092.4358585185182
2025-02-01,04:00-08:00,833.33333333333326,6628.9312333333328,8482.7663850000008,9092.4358585185182
2025-02-01,08:00-12:00,4139.6378000000004,661.4281166666666,8482.7663850000008,9092.4358585185182
2025-02-01,12:00-16:00,4860.8058419753088,0,8482.7663850000008,9092.4358585185182
2025-02-01,16:00-20:00,0,5860.2280166666678,8482.7663850000008,9092.4358585185182
2025-02-01,20:00-24:00,8113.4642666666659,2248.4857666666667,8482.7663850000008,9092.4358585185182
2025-02-02,00:00-04:00,1063.9601572016463,0,9092.4358585185182,8780.7914629629631
2025-02-02,04:00-08:00,1624.0911728395076,1374.3192666666678,9092.4358585185182,8780.7914629629631
2025-02-02,08:00-12:00,5833.333333333333,6678.1589166666663,9092.4358585185182,8780.7914629629631
2025-02-02,12:00-16:00,4842.8567901234583,1235.7496666666668,9092.4358585185182,8780.7914629629631
2025-02-02,16:00-20:00,0,5602.9068666666662,9092.4358585185182,8780.7914629629631
2025-02-02,20:00-24:00,8162.9433333333327,2826.3649166666664,9092.4358585185182,8780.7914629629631
2025-02-03,00:00-04:00,1410.2317078189299,0,8780.7914629629631,8700.8824911111096
2025-02-03,04:00-08:00,1666.6666666666665,2252.571916666669,8780.7914629629631,8700.8824911111096
2025-02-03,08:00-12:00,5800.7037499999997,6389.0237666666653,8780.7914629629631,8700.8824911111096
2025-02-03,12:00-16:00,5862.1385545267485,1480.306583333333,8780.7914629629631,8700.8824911111096
2025-02-03,16:00-20:00,0,5649.9599333333335,8780.7914629629631,8700.8824911111096
2025-02-03,20:00-24:00,8164.4715333333334,2852.4677666666666,8780.7914629629631,8700.8824911111096
2025-02-04,00:00-04:00,1499.0194543209891,0,8700.8824911111096,8798.6879181481454
2025-02-04,04:00-08:00,1608.1464609053505,1353.0178000000001,8700.8824911111096,8798.6879181481454
2025-02-04,08:00-12:00,5796.195616666666,7010.8980666666675,8700.8824911111096,8798.6879181481454
2025-02-04,12:00-16:00,6037.9837248971171,1849.3680333333332,8700.8824911111096,8798.6879181481454
2025-02-04,16:00-20:00,0,5544.9854500000001,8700.8824911111096,8798.6879181481454
2025-02-04,20:00-24:00,8051.1186333333326,2777.6015166666666,8700.8824911111096,8798.6879181481454
2025-02-05,00:00-04:00,1344.8230076131715,0,8798.6879181481454,8519.6211750000002
2025-02-05,04:00-08:00,1666.6666666666665,2406.5491666666667,8798.6879181481454,8519.6211750000002
2025-02-05,08:00-12:00,5428.1057833333334,6650.672466666666,8798.6879181481454,8519.6211750000002
2025-02-05,12:00-16:00,6409.1629699588457,1375.3442833333331,8798.6879181481454,8519.6211750000002
2025-02-05,16:00-20:00,0,5729.3462833333342,8798.6879181481454,8519.6211750000002
2025-02-05,20:00-24:00,8132.9124166666661,2704.401252666667,8798.6879181481454,8519.6211750000002
2025-02-06,00:00-04:00,1631.4140999999993,0,8519.6211750000002,8849.6194296296326
2025-02-06,04:00-08:00,1666.6666666666665,1486.9144333333334,8519.6211750000002,8849.6194296296326
2025-02-06,08:00-12:00,5736.4829999999993,6639.7660500000011,8519.6211750000002,8849.6194296296326
2025-02-06,12:00-16:00,5610.6486314814774,1683.6006166666666,8519.6211750000002,8849.6194296296326
2025-02-06,16:00-20:00,0,5425.4330333333319,8519.6211750000002,8849.6194296296326
2025-02-06,20:00-24:00,8110.8453333333327,2899.6941999999999,8519.6211750000002,8849.6194296296326
2025-02-07,00:00-04:00,1333.7561893004081,0,8849.6194296296326,8165.576833333339
2025-02-07,04:00-08:00,833.33333333333326,6288.4973333333328,8849.6194296296326,8165.576833333339
2025-02-07,08:00-12:00,3967.7154499999997,1030.6065666666668,8849.6194296296326,8165.576833333339
2025-02-07,12:00-16:00,5068.2152907407399,0,8849.6194296296326,8165.576833333339
2025-02-07,16:00-20:00,0,6094.3659833333331,8849.6194296296326,8165.576833333339
2025-02-07,20:00-24:00,7467.8833333333332,2325.6003666666638,8849.6194296296326,8165.576833333339
2025-02-08,00:00-04:00,447.70292181069431,0,8165.576833333339,8642.9745725925932
2025-02-08,04:00-08:00,833.33333333333326,6184.1267166666657,8165.576833333339,8642.9745725925932
2025-02-08,08:00-12:00,4878.8454333333329,376.85931666666664,8165.576833333339,8642.9745725925932
2025-02-08,12:00-16:00,4867.2379205761299,0,8165.576833333339,8642.9745725925932
2025-02-08,16:00-20:00,0,6092.2982999999995,8165.576833333339,8642.9745725925932
2025-02-08,20:00-24:00,8117.2771999999986,2424.0191166666673,8165.576833333339,8642.9745725925932
2025-02-09,00:00-04:00,1563.3615860082296,0,8642.9745725925932,8511.4607099999994
2025-02-09,04:00-08:00,1662.4623499999998,2437.0999999999999,8642.9745725925932,8511.4607099999994
2025-02-09,08:00-12:00,4935.5791499999996,6300.1022499999999,8642.9745725925932,8511.4607099999994
2025-02-09,12:00-16:00,6044.1894436214006,1341.0498166666669,8642.9745725925932,8511.4607099999994
2025-02-09,16:00-20:00,0,5772.1856666666645,8642.9745725925932,8511.4607099999994
2025-02-09,20:00-24:00,8123.8452333333335,2354.7693310000004,8642.9745725925932,8511.4607099999994
2025-02-10,00:00-04:00,1695.0499333333337,0,8511.4607099999994,8550.3136046296295
2025-02-10,04:00-08:00,1666.6666666666665,2385.4986166666667,8511.4607099999994,8550.3136046296295
2025-02-10,08:00-12:00,5833.333333333333,4930.2380999999996,8511.4607099999994,8550.3136046296295
2025-02-10,12:00-16:00,4050.4103477366252,1353.40075,8511.4607099999994,8550.3136046296295
2025-02-10,16:00-20:00,0,5657.0397333333349,8511.4607099999994,8550.3136046296295
2025-02-10,20:00-24:00,7990.2610833333329,2839.7894999999999,8511.4607099999994,8550.3136046296295
2025-02-11,00:00-04:00,1653.5585004115228,0,8550.3136046296295,8519.2787592592595
2025-02-11,04:00-08:00,1666.6666666666665,2003.4795166666688,8550.3136046296295,8519.2787592592595
2025-02-11,08:00-12:00,5833.333333333333,5971.7871500000001,8550.3136046296295,8519.2787592592595
2025-02-11,12:00-16:00,4639.6116096707819,1172.4833666666668,8550.3136046296295,8519.2787592592595
2025-02-11,16:00-20:00,0,5825.5351500000006,8550.3136046296295,8519.2787592592595
2025-02-11,20:00-24:00,8087.0216666666656,2777.6015166666666,8550.3136046296295,8519.2787592592595
2025-02-12,00:00-04:00,1700.8013786008228,0,8519.2787592592595,8572.8622555555521
2025-02-12,04:00-08:00,1666.6666666666665,1689.3926833333362,8519.2787592592595,8572.8622555555521
2025-02-12,08:00-12:00,5833.333333333333,5488.4248666666663,8519.2787592592595,8572.8622555555521
2025-02-12,12:00-16:00,4025.1108024691384,1482.5221999999997,8519.2787592592595,8572.8622555555521
2025-02-12,16:00-20:00,0,5728.8622166666664,8519.2787592592595,8572.8622555555521
2025-02-12,20:00-24:00,8089.7579999999989,2828.2657333333336,8519.2787592592595,8572.8622555555521
2025-02-13,00:00-04:00,1632.3980604938311,0,8572.8622555555521,8056.2462037037021
2025-02-13,04:00-08:00,1628.7623166666665,2312.3408000000009,8572.8622555555521,8056.2462037037021
2025-02-13,08:00-12:00,5833.333333333333,4264.5523499999999,8572.8622555555521,8056.2462037037021
2025-02-13,12:00-16:00,2458.5521783950608,776.65005000000019,8572.8622555555521,8056.2462037037021
2025-02-13,16:00-20:00,0,5656.7185666666664,8572.8622555555521,8056.2462037037021
2025-02-13,20:00-24:00,7467.4083333333319,2861.2605999999996,8572.8622555555521,8056.2462037037021
