date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-03-20,00:00-04:00,1171.2042715952371,111.47284621651147,8460.2198782275154,3855.5237498862116
2025-03-20,04:00-08:00,1068.247341670068,4874.9516790952366,8460.2198782275154,3855.5237498862116
2025-03-20,08:00-12:00,6038.0292356463888,2777.3772166666663,8460.2198782275154,3855.5237498862116
2025-03-20,12:00-16:00,4221.687836158655,385.83968455839602,8460.2198782275154,3855.5237498862116
2025-03-20,16:00-20:00,137.83558256907747,5522.4120461698658,8460.2198782275154,3855.5237498862116
2025-03-20,20:00-24:00,2917.0498153229191,3070.95685,8460.2198782275154,3855.5237498862116
2025-06-21,00:00-04:00,528.78605583645708,113.24983784509004,7257.8607508626201,10504.999367978131
2025-06-21,04:00-08:00,310.92242362321883,3659.4268795199632,7257.8607508626201,10504.999367978131
2025-06-21,08:00-12:00,7753.6273743535294,0,7257.8607508626201,10504.999367978131
2025-06-21,12:00-16:00,0,0,7257.8607508626201,10504.999367978131
2025-06-21,16:00-20:00,0,4548.4303619280927,7257.8607508626201,10504.999367978131
2025-06-21,20:00-24:00,8333.4284412480956,2467.1472443025491,7257.8607508626201,10504.999367978131
2025-09-23,00:00-04:00,2752.0228690476247,28.208000235158124,7612.3790849999978,7974.3427799999999
2025-09-23,04:00-08:00,1059.8088642857142,5445.6215140000022,7612.3790849999978,7974.3427799999999
2025-09-23,08:00-12:00,4661.2664896809447,1896.6157166666662,7612.3790849999978,7974.3427799999999
2025-09-23,12:00-16:00,4603.0864710926835,468.1268452380952,7612.3790849999978,7974.3427799999999
2025-09-23,16:00-20:00,156.17618278571581,5665.6867302290484,7612.3790849999978,7974.3427799999999
2025-09-23,20:00-24:00,7527.0475333333325,2985.0946804141022,7612.3790849999978,7974.3427799999999
2025-12-21,00:00-04:00,2793.081485550661,5.5950333333332765,8292.4433667081121,8506.4257717913879
2025-12-21,04:00-08:00,934.63540857187809,1518.2780142765555,8292.4433667081121,8506.4257717913879
2025-12-21,08:00-12:00,5913.4838694410555,5893.9894023901097,8292.4433667081121,8506.4257717913879
2025-12-21,12:00-16:00,5043.7039730158667,2220.1094166666667,8292.4433667081121,8506.4257717913879
2025-12-21,16:00-20:00,19.347736625513789,5535.5635976190479,8292.4433667081121,8506.4257717913879
2025-12-21,20:00-24:00,7854.2584034013607,2906.2741811904762,8292.4433667081121,8506.4257717913879
