date,start,end,interval,emergency_kwh,cost_yuan,intervals
2025-02-01,2025-02-01 15:20:00,2025-02-01 15:30:00,15:20-15:30,6.1679289477665264,22.537612375138888,1
2025-02-01,2025-02-01 19:20:00,2025-02-01 19:30:00,19:20-19:30,10.478512474882962,70.640891849423483,1
2025-02-01,2025-02-01 21:10:00,2025-02-01 21:20:00,21:10-21:20,1.0865136352070976,5.0908596377628559,1
2025-02-02,2025-02-02 01:40:00,2025-02-02 01:50:00,01:40-01:50,1.6493666666665376,3.5733528833330541,1
2025-02-02,2025-02-02 02:50:00,2025-02-02 03:00:00,02:50-03:00,14.594999999999914,31.795207499999808,1
2025-02-03,2025-02-03 10:30:00,2025-02-03 10:40:00,10:30-10:40,1.7093738095236404,8.4092644559515488,1
2025-02-04,2025-02-04 22:10:00,2025-02-04 22:20:00,22:10-22:20,9.091871929824606,19.856648294736942,1
2025-02-06,2025-02-06 21:10:00,2025-02-06 21:20:00,21:10-21:20,17.334933333333424,81.222830133333758,1
2025-02-07,2025-02-07 18:30:00,2025-02-07 18:40:00,18:30-18:40,15.783426190476121,98.820031378570988,1
2025-02-08,2025-02-08 01:50:00,2025-02-08 02:00:00,01:50-02:00,3.7000000000000455,7.9753500000000983,1
2025-02-08,2025-02-08 20:40:00,2025-02-08 20:50:00,20:40-20:50,10.913358779208579,66.713362217302034,1
2025-02-09,2025-02-09 04:00:00,2025-02-09 04:10:00,04:00-04:10,16.140449999999987,35.517060224999973,1
2025-02-09,2025-02-09 10:30:00,2025-02-09 10:50:00,10:30-10:50,100.95949523809514,415.96203837619021,2
2025-02-09,2025-02-09 20:30:00,2025-02-09 21:00:00,20:30-21:00,267.73798517166568,1807.1371486575399,3
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:40:00,21:20-21:40,104.18103583333327,504.06520398041641,2
2025-02-10,2025-02-10 04:40:00,2025-02-10 04:50:00,04:40-04:50,6.0949666666666644,13.475971299999994,1
2025-02-10,2025-02-10 18:50:00,2025-02-10 19:00:00,18:50-19:00,1.7250000000001364,11.614425000000919,1
