date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-02-01,00:00-04:00,2336.2505550836704,0,8482.7663850000008,8783.2797770299258
2025-02-01,04:00-08:00,238.45346158299984,6559.1605953562275,8482.7663850000008,8783.2797770299258
2025-02-01,08:00-12:00,5255.704062556697,666.17066974857471,8482.7663850000008,8783.2797770299258
2025-02-01,12:00-16:00,3664.4579931282424,212.45443991684971,8482.7663850000008,8783.2797770299258
2025-02-01,16:00-20:00,184.16078193328076,5698.6099016699427,8482.7663850000008,8783.2797770299258
2025-02-01,20:00-24:00,7661.5726166701752,2259.0279119550701,8482.7663850000008,8783.2797770299258
2025-02-02,00:00-04:00,1666.9264873976695,45.273616666666726,8783.2797770299258,8767.3072963361374
2025-02-02,04:00-08:00,1610.6506533509641,1495.2258452380947,8783.2797770299258,8767.3072963361374
2025-02-02,08:00-12:00,5865.5830976190464,6255.0597196272774,8783.2797770299258,8767.3072963361374
2025-02-02,12:00-16:00,4377.404204683884,1341.0498166666669,8783.2797770299258,8767.3072963361374
2025-02-02,16:00-20:00,0.95055555555518367,5242.1237181308088,8783.2797770299258,8767.3072963361374
2025-02-02,20:00-24:00,7759.7496499999997,2873.4668816666663,8783.2797770299258,8767.3072963361374
2025-02-03,00:00-04:00,1606.5222508963534,47.731733333333409,8767.3072963361374,8561.7065244102796
2025-02-03,04:00-08:00,1720.8796626396215,1472.8663952380948,8767.3072963361374,8561.7065244102796
2025-02-03,08:00-12:00,5793.1360928571421,6533.5148981987068,8767.3072963361374,8561.7065244102796
2025-02-03,12:00-16:00,5061.6252100336715,1604.0157452380952,8767.3072963361374,8561.7065244102796
2025-02-03,16:00-20:00,94.826043503821424,5433.1093375593773,8767.3072963361374,8561.7065244102796
2025-02-03,20:00-24:00,7690.89411229284,2887.7881166666662,8767.3072963361374,8561.7065244102796
2025-02-04,00:00-04:00,2256.3197942392062,11.525437543859653,8561.7065244102796,8606.4598363592268
2025-02-04,04:00-08:00,1228.4369967019366,1522.3085455012529,8561.7065244102796,8606.4598363592268
2025-02-04,08:00-12:00,5783.8690234085207,6882.1790531814677,8561.7065244102796,8606.4598363592268
2025-02-04,12:00-16:00,6227.4590087864908,2202.9706642105261,8561.7065244102796,8606.4598363592268
2025-02-04,16:00-20:00,146.90290105603657,5253.1794238220591,8561.7065244102796,8606.4598363592268
2025-02-04,20:00-24:00,7583.5398312280686,2901.0462148771921,8561.7065244102796,8606.4598363592268
2025-02-05,00:00-04:00,1750.5446165044134,18.21437183168598,8606.4598363592268,8285.7530494234452
2025-02-05,04:00-08:00,1761.3091266470226,1613.9766953722842,8606.4598363592268,8285.7530494234452
2025-02-05,08:00-12:00,5562.9325579642864,7026.955475639621,8606.4598363592268,8285.7530494234452
2025-02-05,12:00-16:00,5978.1760940944996,1559.5668499999997,8606.4598363592268,8285.7530494234452
2025-02-05,16:00-20:00,43.476057863022781,5586.2305941546128,8606.4598363592268,8285.7530494234452
2025-02-05,20:00-24:00,7590.7203016666663,2860.2907125833331,8606.4598363592268,8285.7530494234452
2025-02-06,00:00-04:00,2227.9797485242143,0,8285.7530494234452,8747.2141455555611
2025-02-06,04:00-08:00,1563.461842651386,1613.0507309523812,8285.7530494234452,8747.2141455555611
2025-02-06,08:00-12:00,5800.942766666667,6208.8222444079938,8285.7530494234452,8747.2141455555611
2025-02-06,12:00-16:00,5148.2646044425537,1855.2304285714279,8285.7530494234452,8747.2141455555611
2025-02-06,16:00-20:00,57.556439476778081,5030.9694848095223,8285.7530494234452,8747.2141455555611
2025-02-06,20:00-24:00,7540.6896500000003,2971.1171166666663,8285.7530494234452,8747.2141455555611
2025-02-07,00:00-04:00,1824.9415678693279,18.894607142860934,8747.2141455555611,8393.3307644708984
2025-02-07,04:00-08:00,479.25827922062331,6271.076837668692,8747.2141455555611,8393.3307644708984
2025-02-07,08:00-12:00,5060.9513547619044,1115.3134500000001,8747.2141455555611,8393.3307644708984
2025-02-07,12:00-16:00,4058.0490003846262,30.393869047619035,8747.2141455555611,8393.3307644708984
2025-02-07,16:00-20:00,43.847383803642543,5859.2047023095229,8747.2141455555611,8393.3307644708984
2025-02-07,20:00-24:00,7541.2218333333321,2420.3098064999999,8747.2141455555611,8393.3307644708984
2025-02-08,00:00-04:00,973.5771531746035,154.67488333333341,8393.3307644708984,7977.316030370368
2025-02-08,04:00-08:00,909.79240000000016,6336.4776309523804,8393.3307644708984,7977.316030370368
