date,K,M,S,initial_soc,final_soc,cost,emergency_kwh,computational_limited
2025-02-01,2,16,16,8482.7663850000008,8783.2797770299258,22734.719442787216,17.732955057856586,False
2025-02-02,2,17,17,8783.2797770299258,8767.3072963361374,56831.533521849866,16.244366666666451,False
2025-02-03,2,18,18,8767.3072963361374,8561.7065244102796,55709.008415537624,1.7093738095236404,False
2025-02-04,2,19,19,8561.7065244102796,8606.4598363592268,56244.23884249125,9.091871929824606,False
2025-02-05,2,20,20,8606.4598363592268,8285.7530494234452,55219.751939004913,0,False
2025-02-06,2,21,21,8285.7530494234452,8747.2141455555611,56355.350450572798,17.334933333333424,False
2025-02-07,2,22,22,8747.2141455555611,8393.3307644708984,21406.773277915268,15.783426190476121,False
2025-02-08,2,23,23,8393.3307644708984,7977.316030370368,19441.590094428811,14.613358779208625,False
2025-02-09,2,24,24,7977.316030370368,7807.1424601851841,55151.210283974127,489.0189662430941,False
2025-02-10,2,25,25,7807.1424601851841,7954.639692597515,53309.253681747483,7.8199666666668008,False
2025-02-11,2,26,26,7954.639692597515,7855.7617718518513,52237.037002966426,71.023981904761328,False
2025-02-12,2,27,27,7855.7617718518513,7847.7535587566108,51686.46544957655,19.566085714285691,False
2025-02-13,2,27,27,7847.7535587566108,6886.9758459179093,50831.330145841748,11.618916666666678,False
2025-02-14,2,27,27,6886.9758459179093,6348.7695376288384,18466.102314845044,32.985161904761725,False
2025-02-15,2,27,27,6348.7695376288384,7599.1411991558725,20231.645514194606,265.49520625217417,False
2025-02-16,2,27,27,7599.1411991558725,7782.4392150000003,50924.598683431963,283.32035363011005,False
2025-02-17,2,27,27,7782.4392150000003,7832.2794497911855,48813.627464612953,18.439433333333341,False
2025-02-18,2,27,27,7832.2794497911855,8071.0273291534349,48806.373585806723,32.602321428572012,False
2025-02-19,2,27,27,8071.0273291534349,7585.8970001851849,49373.664889656844,271.57560686592103,False
2025-02-20,2,27,27,7585.8970001851849,6185.3647906311426,47162.452584196326,39.627938095238505,False
2025-02-21,2,27,27,6185.3647906311426,5931.0580528858409,17787.058816349439,3.9657499999999573,False
2025-02-22,2,27,27,5931.0580528858409,7915.509719179895,18956.733739908857,49.037452380952374,False
2025-02-23,2,27,27,7915.509719179895,7885.442725230535,47456.89135387259,125.30410476190536,False
2025-02-24,2,27,27,7885.442725230535,7854.4723195388324,46462.25154334664,24.698423809523774,False
2025-02-25,2,27,27,7854.4723195388324,7781.1964175792227,46628.482305105186,37.345373809523835,False
2025-02-26,2,27,27,7781.1964175792227,8006.2607820106814,46442.575767577677,74.887490476190209,False
2025-02-27,2,27,27,8006.2607820106814,5762.0948555253253,45037.917965739056,200.73926666666651,False
2025-02-28,2,27,27,5762.0948555253253,5701.3555654535394,17261.017051134921,42.076357142857091,False
