date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,lag_observation,price,charge,discharge,emergency,spill,soc,g0,initial_soc
2025-01-24,36,2025-01-24 06:10:00,6,564.39558333333332,3386.3735000000001,0,0,833.33333333333337,572.99578611111247,534.93833333333328,0.93679999999999997,0,564.39558333333332,0,-0,9157.409053629317,0,9957.1825805246935
2025-01-24,37,2025-01-24 06:20:00,6,572.87281666666661,3439.5711999999999,2.3342999999999998,0,833.33333333333337,596.89892222222215,564.39558333333332,0.87580000000000002,0,572.87281666666661,0,-0,8520.8837017774658,0,9957.1825805246935
2025-01-24,38,2025-01-24 06:30:00,6,542.49499999999989,3254.9699999999998,0,0,833.33333333333337,833.33333333333337,572.87281666666661,0.87590000000000001,0,542.49499999999989,0,-0,7918.1114795552439,0,9957.1825805246935
2025-01-24,39,2025-01-24 06:40:00,6,543.57234999999991,3261.4340999999999,0,0,833.33333333333337,566.84831111111134,542.49499999999989,0.86009999999999998,0,543.57234999999991,0,-0,7314.1422017774667,0,9957.1825805246935
2025-01-24,40,2025-01-24 06:50:00,6,585.42678333333333,3552.7944000000002,40.233699999999999,1.1368683772161603e-13,833.33333333333337,619.47604722222206,543.57234999999991,0.84419999999999995,0,585.42678333333322,0,-0,6663.6679980737626,0,9957.1825805246935
2025-01-24,41,2025-01-24 07:00:00,6,606.21458333333328,3845.75,208.46250000000001,0,833.33333333333337,642.10314999999991,585.42678333333333,0.83340000000000003,0,606.21458333333328,0,-0,5990.0962388145035,0,9957.1825805246935
2025-01-24,42,2025-01-24 07:10:00,6,550.40736666666658,3775.2195000000002,472.77530000000002,0,833.33333333333337,833.33333333333337,606.21458333333328,0.80920000000000003,0,550.40736666666658,0,-0,5378.5324980737632,0,9957.1825805246935
2025-01-24,43,2025-01-24 07:20:00,6,506.10976666666659,3772.9414999999999,736.28290000000004,3.3313877457181891e-15,833.33333333333337,604.08420555555551,550.40736666666658,0.79720000000000002,0,506.10976666666659,0,-0,4816.1883128885784,0,9957.1825805246935
2025-01-24,44,2025-01-24 07:30:00,6,500.72291666666666,3969.4000000000001,965.0625,0,833.33333333333337,554.45497499999988,506.10976666666659,0.76439999999999997,0,500.72291666666666,0,-0,4259.8295165922818,0,9957.1825805246935
2025-01-24,45,2025-01-24 07:40:00,6,473.29489999999998,4044.2727,1204.5033000000001,144.9993322891701,833.33333333333337,377.81798437749643,500.72291666666666,0.68989999999999996,0,328.29556771082991,0,-0,3895.0566635802488,0,9957.1825805246935
2025-01-24,46,2025-01-24 07:50:00,6,401.76575000000003,3898.5619000000002,1487.9674,0,833.33333333333337,833.33333333333337,473.29489999999998,0.85999999999999999,0,401.76575000000003,0,-0,3448.6502746913598,0,9957.1825805246935
2025-01-24,47,2025-01-24 08:00:00,6,319.56666666666666,3724.3000000000002,1806.9000000000001,0,833.33333333333337,833.33333333333337,401.76575000000003,1.1617,0,319.56666666666666,0,-0,3093.5762006172858,0,9957.1825805246935
2025-01-24,48,2025-01-24 08:10:00,6,278.67111666666665,3779.7768999999998,2107.7501999999999,0,833.33333333333337,833.33333333333337,319.56666666666666,1.1682999999999999,0,278.67111666666665,0,-0,2783.9416265432119,0,9957.1825805246935
2025-01-24,49,2025-01-24 08:20:00,6,229.78083333333331,3694.1788000000001,2315.4938000000002,0,833.33333333333337,833.33333333333337,278.67111666666665,1.0955999999999999,0,229.78083333333331,0,-0,2528.6295895061749,0,9957.1825805246935
2025-01-24,50,2025-01-24 08:30:00,6,173.84041666666667,3540.4299999999998,2497.3874999999998,0,833.33333333333337,231.26321666666672,229.78083333333331,1.0849,0,173.84041666666667,0,-0,2335.4735709876563,0,9957.1825805246935
2025-01-24,51,2025-01-24 08:40:00,6,164.94521666666665,3796.1381000000001,2806.4668000000001,0,833.33333333333337,187.92522777777782,173.84041666666667,1.0609999999999999,0,164.94521666666665,0,-0,2152.2011080246934,0,9957.1825805246935
2025-01-24,52,2025-01-24 08:50:00,6,166.97246666666666,4154.1112000000003,3152.2764000000002,0,833.33333333333337,189.0053694444444,164.94521666666665,1.0429999999999999,0,166.97246666666666,0,-0,1966.6761450617305,0,9957.1825805246935
2025-01-24,53,2025-01-24 09:00:00,6,151.93833333333333,4346.3299999999999,3434.6999999999998,0,833.33333333333337,833.33333333333337,166.97246666666666,1.036,0,151.93833333333333,0,-0,1797.8557746913602,0,9957.1825805246935
2025-01-24,54,2025-01-24 09:10:00,6,125.69843333333324,4396.8720999999996,3642.6815000000001,0,833.33333333333337,833.33333333333337,151.93833333333333,1.0146999999999999,0,125.69843333333324,0,-0,1658.1908487654343,0,9957.1825805246935
2025-01-24,55,2025-01-24 09:20:00,6,102.09983333333328,4516.8167999999996,3904.2177999999999,1.1842378929335004e-14,833.33333333333337,121.863961111111,125.69843333333324,0.99219999999999997,0,102.09983333333327,0,-0,1544.746589506175,0,9957.1825805246935
2025-01-24,56,2025-01-24 09:30:00,6,68.215416666666741,4657.1800000000003,4247.8874999999998,0,833.33333333333337,74.857733333333272,102.09983333333328,0.96999999999999997,0,68.215416666666741,0,-0,1468.9516820987676,0,9957.1825805246935
2025-01-24,57,2025-01-24 09:40:00,6,-3.1627166666667108,4563.7950000000001,4582.7713000000003,0,833.33333333333337,833.33333333333337,68.215416666666741,0.94220000000000004,3.1627166666667108,0,0,-0,1471.7981270987677,0,9957.1825805246935
2025-01-24,58,2025-01-24 09:50:00,6,-83.353616666666611,4376.9656000000004,4877.0873000000001,0,833.33333333333337,833.33333333333337,-3.1627166666667108,0.95689999999999997,83.353616666666611,0,0,-0,1546.8163820987677,0,9957.1825805246935
2025-01-24,59,2025-01-24 10:00:00,6,-145.08833333333328,4306.7200000000003,5177.25,0,833.33333333333337,0,-83.353616666666611,0.99770000000000003,145.08833333333328,0,0,-0,1677.3958820987677,0,9957.1825805246935
2025-01-24,60,2025-01-24 10:10:00,6,-188.55359999999988,4427.8864000000003,5559.2079999999996,0,833.33333333333337,0,-145.08833333333328,0.9919,188.55359999999988,0,0,-0,1847.0941220987677,0,9957.1825805246935
2025-01-24,61,2025-01-24 10:20:00,6,-256.61991666666665,4422.9429,5962.6624000000002,0,833.33333333333337,0,-188.55359999999988,0.95879999999999999,256.61991666666665,0,0,-0,2078.0520470987676,0,9957.1825805246935
2025-01-24,62,2025-01-24 10:30:00,6,-303.62791666666664,4320.4700000000003,6142.2375000000002,0,833.33333333333337,0,-256.61991666666665,0.95489999999999997,303.62791666666664,0,0,-0,2351.3171720987675,0,9957.1825805246935
2025-01-24,63,2025-01-24 10:40:00,6,-247.76466666666676,4437.9773999999998,5924.5654000000004,0,833.33333333333337,0,-303.62791666666664,0.9839,247.76466666666676,0,0,-0,2574.3053720987677,0,9957.1825805246935
2025-01-24,64,2025-01-24 10:50:00,6,-250.18148333333329,4489.0141000000003,5990.1030000000001,0,833.33333333333337,0,-247.76466666666676,0.79900000000000004,250.18148333333329,0,0,-0,2799.4687070987675,0,9957.1825805246935
2025-01-24,65,2025-01-24 11:00:00,6,-339.70249999999987,4387.5600000000004,6425.7749999999996,0,833.33333333333337,0,-250.18148333333329,0.50249999999999995,339.70249999999987,0,0,-0,3105.2009570987675,0,9957.1825805246935
2025-01-24,66,2025-01-24 11:10:00,6,-387.69579999999996,4322.5609000000004,6648.7357000000002,0,833.33333333333337,0,-339.70249999999987,0.4662,387.69579999999996,0,0,-0,3454.1271770987673,0,9957.1825805246935
2025-01-24,67,2025-01-24 11:20:00,6,-411.1902,4169.8424999999997,6636.9836999999998,0,833.33333333333337,0,-387.69579999999996,0.50070000000000003,411.1902,0,0,-0,3824.1983570987672,0,9957.1825805246935
2025-01-24,68,2025-01-24 11:30:00,6,-439.8125,4000.8000000000002,6639.6750000000002,0,833.33333333333337,0,-411.1902,0.48270000000000002,439.8125,0,0,-0,4220.029607098767,0,9957.1825805246935
2025-01-24,69,2025-01-24 11:40:00,6,-467.7045833333334,4058.7393999999999,6864.9669000000004,0,833.33333333333337,0,-439.8125,0.47849999999999998,467.7045833333334,0,0,-0,4640.9637320987667,0,9957.1825805246935
2025-01-24,70,2025-01-24 11:50:00,6,-454.20674999999994,4167.7610000000004,6893.0015000000003,0,833.33333333333337,0,-467.7045833333334,0.4662,454.20674999999994,0,0,-0,5049.7498070987667,0,9957.1825805246935
2025-01-24,71,2025-01-24 12:00:00,6,-426.13583333333338,4139.8599999999997,6696.6750000000002,392.38701666666663,833.33333333333337,0,-454.20674999999994,0.44319999999999998,818.52285000000006,0,0,-0,5786.4203720987671,392.38701666666663,9957.1825805246935
