date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,price,charge,discharge,emergency,spill,soc,g0,initial_soc,adjustment_cost,lag_observation,planned_cost,emergency_cost,total_cost
2025-01-04,0,2025-01-04 00:10:00,0,449.46571666666665,2696.7943,0,0,0,0,0.42480000000000001,0,0,449.46571666666665,0,6000,0,6000,0,460.58999999999997,0,954.6651822,954.6651822
2025-01-04,1,2025-01-04 00:20:00,0,459.69794999999999,2758.1876999999999,0,0,0,0,0.42449999999999999,0,0,459.69794999999999,0,6000,0,6000,0,449.46571666666665,0,975.70889887500005,975.70889887500005
2025-01-04,2,2025-01-04 00:30:00,0,474.4666666666667,2846.8000000000002,0,0,0,0,0.4269,0,0,474.4666666666667,0,6000,0,6000,0,459.69794999999999,0,1012.7491000000001,1012.7491000000001
2025-01-04,3,2025-01-04 00:40:00,0,443.80669999999998,2662.8402000000001,0,0,0,0,0.42720000000000002,0,0,443.80669999999998,0,6000,0,6000,0,474.4666666666667,0,947.9711112,947.9711112
2025-01-04,4,2025-01-04 00:50:00,0,426.70458333333329,2560.2275,0,0,0,0,0.42709999999999998,0,0,426.70458333333329,0,6000,0,6000,0,443.80669999999998,0,911.22763770833319,911.22763770833319
2025-01-04,5,2025-01-04 01:00:00,0,456.28499999999997,2737.71,0,0,0,0,0.42849999999999999,0,0,456.28499999999997,0,6000,0,6000,0,426.70458333333329,0,977.59061250000002,977.59061250000002
2025-01-04,6,2025-01-04 01:10:00,0,501.78363333333328,3010.7017999999998,0,0,0,0,0.43109999999999998,0,0,501.78363333333328,0,6000,0,6000,0,456.28499999999997,0,1081.5946216499999,1081.5946216499999
2025-01-04,7,2025-01-04 01:20:00,0,496.28636666666659,2977.7181999999998,0,0,0,0,0.43020000000000003,0,0,496.28636666666659,0,6000,0,6000,0,501.78363333333328,0,1067.5119746999999,1067.5119746999999
2025-01-04,8,2025-01-04 01:30:00,0,462.86833333333334,2777.21,0,0,0,0,0.4279,0,0,462.86833333333334,0,6000,0,6000,0,496.28636666666659,0,990.30679916666668,990.30679916666668
2025-01-04,9,2025-01-04 01:40:00,0,484.04368333333332,2904.2620999999999,0,0,0,0,0.43120000000000003,0,0,484.04368333333332,0,6000,0,6000,0,462.86833333333334,0,1043.5981812666666,1043.5981812666666
2025-01-04,10,2025-01-04 01:50:00,0,490.67343333333326,2944.0405999999998,0,0,0,0,0.43330000000000002,0,0,490.67343333333326,0,6000,0,6000,0,484.04368333333332,0,1063.0439933166665,1063.0439933166665
2025-01-04,11,2025-01-04 02:00:00,0,473.23333333333335,2839.4000000000001,0,0,0,0,0.43109999999999998,0,0,473.23333333333335,0,6000,0,6000,0,490.67343333333326,0,1020.05445,1020.05445
2025-01-04,12,2025-01-04 02:10:00,0,493.59471666666661,2961.5682999999999,0,0,0,0,0.42930000000000001,0,0,493.59471666666661,0,6000,0,6000,0,473.23333333333335,0,1059.5010593249999,1059.5010593249999
2025-01-04,13,2025-01-04 02:20:00,0,507.41809999999998,3044.5086000000001,0,0,0,0,0.43240000000000001,0,0,507.41809999999998,0,6000,0,6000,0,493.59471666666661,0,1097.0379321999999,1097.0379321999999
2025-01-04,14,2025-01-04 02:30:00,0,502.91999999999996,3017.52,0,0,0,0,0.43669999999999998,0,0,502.91999999999996,0,6000,0,6000,0,507.41809999999998,0,1098.12582,1098.12582
2025-01-04,15,2025-01-04 02:40:00,0,514.73618333333332,3088.4171000000001,0,0,0,0,0.43480000000000002,0,0,514.73618333333332,0,6000,0,6000,0,502.91999999999996,0,1119.0364625666666,1119.0364625666666
2025-01-04,16,2025-01-04 02:50:00,0,523.4828,3140.8968,0,0,0,0,0.4335,0,0,523.4828,0,6000,0,6000,0,514.73618333333332,0,1134.6489690000001,1134.6489690000001
2025-01-04,17,2025-01-04 03:00:00,0,520.00999999999999,3120.0599999999999,0,0,0,0,0.43569999999999998,0,0,520.00999999999999,0,6000,0,6000,0,523.4828,0,1132.8417849999998,1132.8417849999998
2025-01-04,18,2025-01-04 03:10:00,0,518.65030000000002,3111.9018000000001,0,0,0,0,0.43740000000000001,0,0,518.65030000000002,0,6000,0,6000,0,520.00999999999999,0,1134.2882061000003,1134.2882061000003
2025-01-04,19,2025-01-04 03:20:00,0,529.07928333333325,3174.4757,0,0,0,0,0.43709999999999999,0,0,529.07928333333325,0,6000,0,6000,0,518.65030000000002,0,1156.3027737249997,1156.3027737249997
2025-01-04,20,2025-01-04 03:30:00,0,537.13833333333332,3222.8299999999999,0,0,0,0,0.43559999999999999,0,0,537.13833333333332,0,6000,0,6000,0,529.07928333333325,0,1169.8872899999999,1169.8872899999999
2025-01-04,21,2025-01-04 03:40:00,0,523.45853333333332,3140.7512000000002,0,0,0,0,0.43530000000000002,0,0,523.45853333333332,0,6000,0,6000,0,537.13833333333332,0,1139.3074978,1139.3074978
2025-01-04,22,2025-01-04 03:50:00,0,533.91959999999995,3203.5176000000001,0,0,0,0,0.436,0,0,533.91959999999995,0,6000,0,6000,0,523.45853333333332,0,1163.9447279999999,1163.9447279999999
