date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,lag_observation,price,charge,discharge,emergency,spill,soc,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-01-11,0,2025-01-11 00:10:00,0,435.76261666666664,2614.5756999999999,0,495.29123333333325,833.33333333333337,833.33333333333337,426.70499999999998,0.42480000000000001,59.528616666666608,0,0,-0,9852.0486031481487,495.29123333333325,9798.4728481481488,210.39971591999998,0,0,210.39971591999998
2025-01-11,1,2025-01-11 00:20:00,0,458.7089166666666,2752.2534999999998,0,510.64471666666668,833.33333333333337,833.33333333333337,435.76261666666664,0.42449999999999999,51.935800000000086,0,0,-0,9898.7908231481488,510.64471666666668,9798.4728481481488,216.76868222499999,0,0,216.76868222499999
2025-01-11,2,2025-01-11 00:30:00,0,478.84500000000003,2873.0700000000002,0,483.72666666666669,833.33333333333337,833.33333333333337,458.7089166666666,0.4269,4.8816666666666606,0,0,-0,9903.1843231481489,483.72666666666669,9798.4728481481488,206.502914,0,0,206.502914
2025-01-11,3,2025-01-11 00:40:00,0,456.74059999999997,2740.4436000000001,0,452.23104999999998,833.33333333333337,833.33333333333337,478.84500000000003,0.42720000000000002,0,4.5095499999999902,0,-0,9898.1737120370381,452.23104999999998,9798.4728481481488,193.19310455999999,0,0,193.19310455999999
2025-01-11,4,2025-01-11 00:50:00,0,441.4707166666667,2648.8243000000002,0,454.75669999999997,833.33333333333337,833.33333333333337,456.74059999999997,0.42709999999999998,13.285983333333263,0,0,-0,9910.1310970370378,454.75669999999997,9798.4728481481488,194.22658656999997,0,0,194.22658656999997
2025-01-11,5,2025-01-11 01:00:00,0,458.50833333333333,2751.0500000000002,0,508.06666666666666,833.33333333333337,833.33333333333337,441.4707166666667,0.42849999999999999,49.558333333333337,0,0,-0,9954.7335970370386,508.06666666666666,9798.4728481481488,217.70656666666667,0,0,217.70656666666667
2025-01-11,6,2025-01-11 01:10:00,0,485.10339999999997,2910.6203999999998,0,529.73518333333334,833.33333333333337,833.33333333333337,458.50833333333333,0.43109999999999998,44.631783333333374,0,0,-0,9994.9022020370394,529.73518333333334,9798.4728481481488,228.36883753499998,0,0,228.36883753499998
2025-01-11,7,2025-01-11 01:20:00,0,492.04356666666661,2952.2613999999999,0,518.69526666666661,833.33333333333337,833.33333333333337,485.10339999999997,0.43020000000000003,26.651700000000005,0,0,-0,10018.88873203704,518.69526666666661,9798.4728481481488,223.14270371999999,0,0,223.14270371999999
2025-01-11,8,2025-01-11 01:30:00,0,483.64666666666665,2901.8800000000001,0,493.52499999999992,833.33333333333337,833.33333333333337,492.04356666666661,0.4279,9.8783333333332735,0,0,-0,10027.779232037039,493.52499999999992,9798.4728481481488,211.17934749999998,0,0,211.17934749999998
2025-01-11,9,2025-01-11 01:40:00,0,490.31759999999997,2941.9056,0,550.86614999999995,833.33333333333337,833.33333333333337,483.64666666666665,0.43120000000000003,60.548549999999977,0,0,-0,10082.272927037038,550.86614999999995,9798.4728481481488,237.53348388000001,0,0,237.53348388000001
2025-01-11,10,2025-01-11 01:50:00,0,507.94398333333334,3047.6639,0,499.79917983538957,833.33333333333337,833.33333333333337,490.31759999999997,0.43330000000000002,0,8.1448034979437693,0,-0,10073.223145372656,499.79917983538957,9798.4728481481488,216.56298462267432,0,0,216.56298462267432
2025-01-11,11,2025-01-11 02:00:00,0,516.23833333333323,3097.4299999999998,0,509.94000000000005,833.33333333333337,833.33333333333337,507.94398333333334,0.43109999999999998,0,6.2983333333331757,0,-0,10066.224997224508,509.94000000000005,9798.4728481481488,219.83513400000001,0,0,219.83513400000001
2025-01-11,12,2025-01-11 02:10:00,0,501.44586666666669,3008.6752000000001,0,542.69871666666666,833.33333333333337,833.33333333333337,516.23833333333323,0.42930000000000001,41.252849999999967,0,0,-0,10103.352562224509,542.69871666666666,9798.4728481481488,232.98055906499999,0,0,232.98055906499999
2025-01-11,13,2025-01-11 02:20:00,0,502.26131666666663,3013.5679,0,554.22108333333324,833.33333333333337,833.33333333333337,501.44586666666669,0.43240000000000001,51.95976666666661,0,0,-0,10150.116352224508,554.22108333333324,9798.4728481481488,239.6451964333333,0,0,239.6451964333333
2025-01-11,14,2025-01-11 02:30:00,0,517.29166666666663,3103.75,0,505.25499999999994,833.33333333333337,833.33333333333337,502.26131666666663,0.43669999999999998,0,12.03666666666669,0,-0,10136.742278150434,505.25499999999994,9798.4728481481488,220.64485849999997,0,0,220.64485849999997
2025-01-11,15,2025-01-11 02:40:00,0,510.49456666666663,3062.9674,0,467.45983333333334,833.33333333333337,833.33333333333337,517.29166666666663,0.43480000000000002,0,43.034733333333293,0,-0,10088.925907780063,467.45983333333334,9798.4728481481488,203.25153553333334,0,0,203.25153553333334
2025-01-11,16,2025-01-11 02:50:00,0,517.74481666666657,3106.4688999999998,0,502.67049999999995,833.33333333333337,833.33333333333337,510.49456666666663,0.4335,0,15.074316666666618,0,-0,10072.176667039323,502.67049999999995,9798.4728481481488,217.90766174999999,0,0,217.90766174999999
2025-01-11,17,2025-01-11 03:00:00,0,534.31999999999994,3205.9200000000001,0,572.64999999999986,833.33333333333337,833.33333333333337,517.74481666666657,0.43569999999999998,38.329999999999927,0,0,-0,10106.673667039322,572.64999999999986,9798.4728481481488,249.50360499999994,0,0,249.50360499999994
2025-01-11,18,2025-01-11 03:10:00,0,521.9541999999999,3131.7251999999999,0,535.04446666666672,833.33333333333337,833.33333333333337,534.31999999999994,0.43740000000000001,13.090266666666821,0,0,-0,10118.454907039322,535.04446666666672,9798.4728481481488,234.02844972000003,0,0,234.02844972000003
2025-01-11,19,2025-01-11 03:20:00,0,540.28336666666667,3241.7002000000002,0,523.30286666666666,833.33333333333337,833.33333333333337,521.9541999999999,0.43709999999999999,0,16.980500000000006,0,-0,10099.587684817099,523.30286666666666,9798.4728481481488,228.73568301999998,0,0,228.73568301999998
2025-01-11,20,2025-01-11 03:30:00,0,570.05333333333328,3420.3200000000002,0,552.88333333333333,833.33333333333337,833.33333333333337,540.28336666666667,0.43559999999999999,0,17.169999999999959,0,-0,10080.509907039321,552.88333333333333,9798.4728481481488,240.83597999999998,0,0,240.83597999999998
2025-01-11,21,2025-01-11 03:40:00,0,529.70078333333322,3178.2046999999998,0,506.53646666666668,833.33333333333337,833.33333333333337,570.05333333333328,0.43530000000000002,0,23.164316666666537,0,-0,10054.771777409691,506.53646666666668,9798.4728481481488,220.49532394000002,0,0,220.49532394000002
2025-01-11,22,2025-01-11 03:50:00,0,500.60213333333331,3003.6127999999999,0,485.70670000000007,833.33333333333337,833.33333333333337,529.70078333333322,0.436,0,14.895433333333244,0,-0,10038.22129592821,485.70670000000007,9798.4728481481488,211.76812120000002,0,0,211.76812120000002
2025-01-11,23,2025-01-11 04:00:00,0,517.60333333333324,3105.6199999999999,0,513.45000000000005,833.33333333333337,833.33333333333337,500.60213333333331,0.43780000000000002,0,4.1533333333331939,0,-0,10033.606481113395,513.45000000000005,9798.4728481481488,224.78841000000003,0,0,224.78841000000003
2025-01-11,24,2025-01-11 04:10:00,0,534.56544999999994,3207.3926999999999,0,506.2039666666667,833.33333333333337,833.33333333333337,517.60333333333324,0.44009999999999999,0,28.36148333333324,0,-0,10002.093721854135,506.2039666666667,9798.4728481481488,222.78036573,0,0,222.78036573
2025-01-11,25,2025-01-11 04:20:00,0,535.60874999999999,3213.6525000000001,0,492.86366666666675,833.33333333333337,833.33333333333337,534.56544999999994,0.43890000000000001,0,42.745083333333241,0,-0,9954.5991848170979,492.86366666666675,9798.4728481481488,216.31786330000003,0,0,216.31786330000003
2025-01-11,26,2025-01-11 04:30:00,0,526.23166666666657,3157.3899999999999,0,495.11666666666679,833.33333333333337,833.33333333333337,535.60874999999999,0.43640000000000001,0,31.114999999999782,0,-0,9920.0269625948767,495.11666666666679,9798.4728481481488,216.0689133333334,0,0,216.0689133333334
2025-01-11,27,2025-01-11 04:40:00,0,523.00821666666661,3138.0493000000001,0,507.21353333333332,833.33333333333337,833.33333333333337,526.23166666666657,0.43930000000000002,0,15.794683333333296,0,-0,9902.477314446729,507.21353333333332,9798.4728481481488,222.81890519333334,0,0,222.81890519333334
2025-01-11,28,2025-01-11 04:50:00,0,534.43759999999997,3206.6255999999998,0,557.58005000000003,833.33333333333337,833.33333333333337,523.00821666666661,0.44219999999999998,23.142450000000053,0,0,-0,9923.3055194467288,557.58005000000003,9798.4728481481488,246.56189811000002,0,0,246.56189811000002
2025-01-11,29,2025-01-11 05:00:00,0,543.87666666666667,3263.2600000000002,0,608.40499999999997,833.33333333333337,833.33333333333337,534.43759999999997,0.4395,64.528333333333308,0,0,-0,9981.3810194467296,608.40499999999997,9798.4728481481488,267.39399750000001,0,0,267.39399750000001
2025-01-11,30,2025-01-11 05:10:00,0,531.2656833333333,3187.5940999999998,0,586.93423333333328,833.33333333333337,833.33333333333337,543.87666666666667,0.43330000000000002,55.668549999999982,0,0,-0,10031.482714446729,586.93423333333328,9798.4728481481488,254.31860330333333,0,0,254.31860330333333
2025-01-11,31,2025-01-11 05:20:00,0,551.04739999999993,3306.2844,0,575.89219999999989,833.33333333333337,833.33333333333337,531.2656833333333,0.44390000000000002,24.844799999999964,0,0,-0,10053.843034446729,575.89219999999989,9798.4728481481488,255.63854757999997,0,0,255.63854757999997
2025-01-11,32,2025-01-11 05:30:00,0,590.96333333333337,3545.7800000000002,0,572.79166666666663,833.33333333333337,833.33333333333337,551.04739999999993,0.43009999999999998,0,18.171666666666738,0,-0,10033.652293705987,572.79166666666663,9798.4728481481488,246.35769583333331,0,0,246.35769583333331
2025-01-11,33,2025-01-11 05:40:00,0,578.84794999999997,3473.0956999999999,0.0080000000000000002,1340.7834,833.33333333333337,833.33333333333337,590.96333333333337,0.37130000000000002,761.93545000000006,0,0,-0,10719.394198705988,1340.7834,9798.4728481481488,497.83287642000005,0,0,497.83287642000005
2025-01-11,34,2025-01-11 05:50:00,0,544.82514999999989,3268.9508999999998,0,527.96704999999986,833.33333333333337,833.33333333333337,578.84794999999997,0.57079999999999997,0,16.858100000000036,0,-0,10700.662976483765,527.96704999999986,9798.4728481481488,301.36359213999992,0,0,301.36359213999992
2025-01-11,35,2025-01-11 06:00:00,0,536.18666666666661,3217.1199999999999,0,0,833.33333333333337,833.33333333333337,544.82514999999989,0.90990000000000004,0,536.18666666666661,0,-0,10104.900013520803,0,9798.4728481481488,0,0,0,0
2025-01-11,36,2025-01-11 06:10:00,6,568.39229999999998,3410.4657000000002,0.1119,0,833.33333333333337,833.33333333333337,536.18666666666661,0.93679999999999997,0,568.39229999999998,0,-0,9473.3530135208021,0,9798.4728481481488,0,0,0,0
2025-01-11,37,2025-01-11 06:20:00,6,571.30248333333327,3427.8148999999999,0,0,833.33333333333337,833.33333333333337,568.39229999999998,0.87580000000000002,0,571.30248333333327,0,-0,8838.5724764837651,0,9798.4728481481488,0,0,0,0
2025-01-11,38,2025-01-11 06:30:00,6,550.24499999999989,3301.4699999999998,0,0,833.33333333333337,833.33333333333337,571.30248333333327,0.87590000000000001,0,550.24499999999989,0,-0,8227.1891431504318,0,9798.4728481481488,0,0,0,0
2025-01-11,39,2025-01-11 06:40:00,6,576.8973166666666,3462.9418999999998,1.5580000000000001,0,833.33333333333337,833.33333333333337,550.24499999999989,0.86009999999999998,0,576.8973166666666,0,-0,7586.1921246319134,0,9798.4728481481488,0,0,0,0
2025-01-11,40,2025-01-11 06:50:00,6,605.14168333333328,3630.8501000000001,0,0,833.33333333333337,833.33333333333337,576.8973166666666,0.84419999999999995,0,605.14168333333328,0,-0,6913.8124764837657,0,9798.4728481481488,0,0,0,0
2025-01-11,41,2025-01-11 07:00:00,6,606.70499999999993,3697.5300000000002,57.299999999999997,0,833.33333333333337,833.33333333333337,605.14168333333328,0.83340000000000003,0,606.70499999999993,0,-0,6239.695809817099,0,9798.4728481481488,0,0,0,0
2025-01-11,42,2025-01-11 07:10:00,6,593.57793333333325,3829.7339999999999,268.26639999999998,0,833.33333333333337,833.33333333333337,606.70499999999993,0.80920000000000003,0,593.57793333333325,0,-0,5580.1647727800619,0,9798.4728481481488,0,0,0,0
2025-01-11,43,2025-01-11 07:20:00,6,559.68194999999992,3870.4184,512.32669999999996,0,833.33333333333337,833.33333333333337,593.57793333333325,0.79720000000000002,0,559.68194999999992,0,-0,4958.2959394467289,0,9798.4728481481488,0,0,0,0
2025-01-11,44,2025-01-11 07:30:00,6,517.32291666666663,3847.1500000000001,743.21249999999998,0,833.33333333333337,833.33333333333337,559.68194999999992,0.76439999999999997,0,517.32291666666663,0,-0,4383.492698705988,0,9798.4728481481488,0,0,0,0
2025-01-11,45,2025-01-11 07:40:00,6,489.88885000000005,3952.1694000000002,1012.8363000000001,297.49528616461618,833.33333333333337,833.33333333333337,517.32291666666663,0.68989999999999996,0,192.39356383538387,0,-0,4169.7220722222282,297.49528616461623,9798.4728481481488,205.24199792496873,-1.9608137336035724e-14,0,205.2419979249687
2025-01-11,46,2025-01-11 07:50:00,6,450.49129999999997,3971.2856000000002,1268.3378,0,833.33333333333337,833.33333333333337,489.88885000000005,0.85999999999999999,0,450.49129999999997,0,-0,3669.1761833333394,0,9798.4728481481488,0,0,0,0
2025-01-11,47,2025-01-11 08:00:00,6,393.42875000000004,3878.3099999999999,1517.7375,0,833.33333333333337,833.33333333333337,450.49129999999997,1.1617,0,393.42875000000004,0,-0,3232.0331277777836,0,9798.4728481481488,0,0,0,0
2025-01-11,48,2025-01-11 08:10:00,6,339.71273333333329,3873.4717999999998,1835.1954000000001,0,833.33333333333337,833.33333333333337,393.42875000000004,1.1682999999999999,0,339.71273333333329,0,-0,2854.5745351851911,0,9798.4728481481488,0,0,0,0
2025-01-11,49,2025-01-11 08:20:00,6,281.62463333333335,3894.9494,2205.2015999999999,0,833.33333333333337,833.33333333333337,339.71273333333329,1.0955999999999999,0,281.62463333333335,0,-0,2541.6582759259318,0,9798.4728481481488,0,0,0,0
2025-01-11,50,2025-01-11 08:30:00,6,215.21583333333325,3870.4699999999998,2579.1750000000002,0,833.33333333333337,833.33333333333337,281.62463333333335,1.0849,0,215.21583333333325,0,-0,2302.5295722222281,0,9798.4728481481488,0,0,0,0
2025-01-11,51,2025-01-11 08:40:00,6,153.3015833333333,3828.8125,2909.0030000000002,0,833.33333333333337,833.33333333333337,215.21583333333325,1.0609999999999999,0,153.3015833333333,0,-0,2132.1944796296357,0,9798.4728481481488,0,0,0,0
2025-01-11,52,2025-01-11 08:50:00,6,128.61013333333327,3959.7332999999999,3188.0725000000002,0,833.33333333333337,833.33333333333337,153.3015833333333,1.0429999999999999,0,128.61013333333327,0,-0,1989.2943314814877,0,9798.4728481481488,0,0,0,0
2025-01-11,53,2025-01-11 09:00:00,6,136.95583333333326,4262.3599999999997,3440.625,0,833.33333333333337,833.33333333333337,128.61013333333327,1.036,0,136.95583333333326,0,-0,1837.1211833333396,0,9798.4728481481488,0,0,0,0
2025-01-11,54,2025-01-11 09:10:00,6,138.30518333333322,4513.2380999999996,3683.4070000000002,0,833.33333333333337,833.33333333333337,136.95583333333326,1.0146999999999999,0,138.30518333333322,0,-0,1683.4487574074137,0,9798.4728481481488,0,0,0,0
2025-01-11,55,2025-01-11 09:20:00,6,117.2981666666667,4532.7182000000003,3828.9292,0,833.33333333333337,833.33333333333337,138.30518333333322,0.99219999999999997,0,117.2981666666667,0,-0,1553.1174611111173,0,9798.4728481481488,0,0,0,0
2025-01-11,56,2025-01-11 09:30:00,6,87.803749999999951,4454.9099999999999,3928.0875000000001,0,833.33333333333337,833.33333333333337,117.2981666666667,0.96999999999999997,0,87.803749999999951,0,-0,1455.5577388888951,0,9798.4728481481488,0,0,0,0
2025-01-11,57,2025-01-11 09:40:00,6,70.594833333333398,4568.0734000000002,4144.5043999999998,0,833.33333333333337,833.33333333333337,87.803749999999951,0.94220000000000004,0,70.594833333333398,0,-0,1377.1190351851913,0,9798.4728481481488,0,0,0,0
2025-01-11,58,2025-01-11 09:50:00,6,26.574783333333318,4590.2659000000003,4430.8172000000004,0,833.33333333333337,833.33333333333337,70.594833333333398,0.95689999999999997,0,26.574783333333318,0,-0,1347.5914981481542,0,9798.4728481481488,0,0,0,0
2025-01-11,59,2025-01-11 10:00:00,6,-32.099166666666704,4419.2299999999996,4611.8249999999998,0,833.33333333333337,833.33333333333337,26.574783333333318,0.99770000000000003,32.099166666666704,0,0,-0,1376.4807481481541,0,9798.4728481481488,0,0,0,0
2025-01-11,60,2025-01-11 10:10:00,6,-51.137349999999969,4258.5998,4565.4238999999998,0,833.33333333333337,833.33333333333337,-32.099166666666704,0.9919,51.137349999999969,0,0,-0,1422.5043631481542,0,9798.4728481481488,0,0,0,0
