date,start,end,interval,emergency_kwh,cost_yuan,intervals
2025-03-20,2025-03-20 15:30:00,2025-03-20 15:40:00,15:30-15:40,7.2626462373399789,27.3583883760597,1
2025-03-20,2025-03-20 15:50:00,2025-03-20 16:10:00,15:50-16:10,62.533906520966106,254.50812365701319,2
2025-03-20,2025-03-20 20:00:00,2025-03-20 20:10:00,20:00-20:10,0.015397947133124035,0.10403622980495254,1
2025-03-20,2025-03-20 20:30:00,2025-03-20 20:50:00,20:30-20:50,33.24659301598831,226.38819439580311,2
2025-03-20,2025-03-20 21:20:00,2025-03-20 21:50:00,21:20-21:50,71.188998644892692,320.11794806881983,3
2025-09-23,2025-09-23 05:00:00,2025-09-23 05:10:00,05:00-05:10,1.7248937412952046,3.7369822905160608,1
2025-09-23,2025-09-23 14:50:00,2025-09-23 15:00:00,14:50-15:00,26.137808899056068,87.48324638514066,1
2025-09-23,2025-09-23 20:30:00,2025-09-23 21:10:00,20:30-21:10,206.92291926384075,1304.6656954495863,4
2025-09-23,2025-09-23 21:20:00,2025-09-23 21:40:00,21:20-21:40,42.274383661612021,208.21174688460755,2
2025-12-21,2025-12-21 03:40:00,2025-12-21 03:50:00,03:40-03:50,46.030327977527577,100.34611499101013,1
2025-12-21,2025-12-21 10:40:00,2025-12-21 10:50:00,10:40-10:50,23.830615283511975,95.203308057630338,1
2025-12-21,2025-12-21 19:50:00,2025-12-21 20:00:00,19:50-20:00,16.427343229505368,110.7367207100957,1
