date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,lag_observation,price,charge,discharge,emergency,spill,soc,g0,initial_soc
2025-09-14,36,2025-09-14 06:10:00,6,736.11099999999988,4739.1337999999996,322.46780000000001,0,833.33333333333337,780.3499759483941,757.87541666666675,0.93679999999999997,0,736.11099999999988,0,-0,8954.2666468739699,0,5394.9726269169814
2025-09-14,37,2025-09-14 06:20:00,6,684.91721666666672,4721.2551000000003,611.7518,0,833.33333333333337,745.89954308380948,736.11099999999988,0.87580000000000002,0,684.91721666666672,0,-0,8193.247517244341,0,5394.9726269169814
2025-09-14,38,2025-09-14 06:30:00,6,656.82916666666654,4868.6499999999996,927.67499999999995,0,833.33333333333337,707.70099036908732,684.91721666666672,0.87590000000000001,0,656.82916666666654,0,-0,7463.4373320591558,0,5394.9726269169814
2025-09-14,39,2025-09-14 06:40:00,6,587.67093333333321,4762.8131999999996,1236.7876000000001,0,833.33333333333337,833.33333333333337,656.82916666666654,0.86009999999999998,0,587.67093333333321,0,-0,6810.4696283554522,579.06419828184744,5394.9726269169814
2025-09-14,40,2025-09-14 06:50:00,6,530.39376666666669,4690.4322000000002,1508.0696,0,833.33333333333337,607.24692533799418,587.67093333333321,0.84419999999999995,0,530.39376666666669,0,-0,6221.1432209480445,557.55451490197072,5394.9726269169814
2025-09-14,41,2025-09-14 07:00:00,6,479.28625,4696.3800000000001,1820.6624999999999,0,833.33333333333337,545.1382087890114,530.39376666666669,0.83340000000000003,0,479.28625,0,-0,5688.6029431702664,513.18723374012166,5394.9726269169814
2025-09-14,42,2025-09-14 07:10:00,6,378.4199666666666,4545.2282999999998,2274.7085000000002,430.52722275858838,833.33333333333337,60.932873296038849,479.28625,0.80920000000000003,52.107256091921784,0,0,-0,5735.4994736529961,485.28910688723482,5394.9726269169814
2025-09-14,43,2025-09-14 07:20:00,6,322.86143333333331,4566.2494999999999,2629.0808999999999,370.07943892486418,833.33333333333337,109.15996256839196,378.4199666666666,0.79720000000000002,47.218005591530869,0,0,-0,5777.9956786853736,491.54383692178669,5394.9726269169814
2025-09-14,44,2025-09-14 07:30:00,6,301.36749999999989,4675.2299999999996,2867.0250000000001,293.15313386468574,833.33333333333337,95.900786980368935,322.86143333333331,0.76439999999999997,0,8.2143661353141511,0,-0,5768.868605201691,449.43954276028637,5394.9726269169814
2025-09-14,45,2025-09-14 07:40:00,6,229.73168333333325,4587.9908999999998,3209.6008000000002,261.14352110614038,833.33333333333337,35.649715297925781,301.36749999999989,0.68989999999999996,31.411837772807132,0,0,-0,5797.1392591972171,1114.7040695560811,5394.9726269169814
2025-09-14,46,2025-09-14 07:50:00,6,298.35825000000006,5378.4444000000003,3588.2948999999999,2.8421709430404007e-14,833.33333333333337,833.33333333333337,229.73168333333325,0.85999999999999999,0,298.35825,0,-0,5465.6300925305504,362.75559792077672,5394.9726269169814
