date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,lag_observation,price,charge,discharge,emergency,spill,soc,g0,initial_soc
2025-01-08,0,2025-01-08 00:10:00,0,634.11378333333323,3804.6826999999998,0,1421.6215999999999,833.33333333333337,833.33333333333337,605.03499999999997,0.42480000000000001,787.50781666666671,0,0,-0,6708.7570350000005,1421.6215999999999,6000
2025-01-08,1,2025-01-08 00:20:00,0,652.53488333333325,3915.2093,0,1434.92145,833.33333333333337,833.33333333333337,634.11378333333323,0.42449999999999999,782.38656666666679,0,0,-0,7412.9049450000002,1434.92145,6000
2025-01-08,2,2025-01-08 00:30:00,0,626.17166666666662,3757.0300000000002,0,1454.4266666666667,833.33333333333337,833.33333333333337,652.53488333333325,0.4269,828.25500000000011,0,0,-0,8158.3344450000004,1454.4266666666667,6000
2025-01-08,3,2025-01-08 00:40:00,0,566.10601666666662,3396.6361000000002,0,1418.4385166666666,833.33333333333337,833.33333333333337,626.17166666666662,0.42720000000000002,833.33333333333337,0,0,18.999166666666611,8908.3344450000004,1418.4385166666666,6000
2025-01-08,4,2025-01-08 00:50:00,0,567.1729499999999,3403.0376999999999,0,1417.09375,833.33333333333337,833.33333333333337,566.10601666666662,0.42709999999999998,833.33333333333337,0,0,16.587466666666728,9658.3344450000004,1417.09375,6000
2025-01-08,5,2025-01-08 01:00:00,0,619.81666666666661,3718.9000000000001,0,631.16833333333329,833.33333333333337,833.33333333333337,567.1729499999999,0.42849999999999999,11.351666666666688,0,0,-0,9668.5509450000009,631.16833333333329,6000
2025-01-08,6,2025-01-08 01:10:00,0,621.4441333333333,3728.6648,0,650.05341666666664,833.33333333333337,833.33333333333337,619.81666666666661,0.43109999999999998,28.609283333333337,0,0,-0,9694.2993000000006,650.05341666666664,6000
2025-01-08,7,2025-01-08 01:20:00,0,597.452,3584.712,0,652.8062666666666,833.33333333333337,833.33333333333337,621.4441333333333,0.43020000000000003,55.354266666666604,0,0,-0,9744.1181400000005,652.8062666666666,6000
2025-01-08,8,2025-01-08 01:30:00,0,602.71166666666659,3616.27,0,969.54666666666674,833.33333333333337,833.33333333333337,597.452,0.4279,366.83500000000015,0,0,-0,10074.26964,969.54666666666674,6000
2025-01-08,9,2025-01-08 01:40:00,0,655.65806666666663,3933.9484000000002,0,588.8356,833.33333333333337,833.33333333333337,602.71166666666659,0.43120000000000003,0,66.822466666666628,0,-0,10000.022454814814,588.8356,6000
2025-01-08,10,2025-01-08 01:50:00,0,651.80441666666661,3910.8265000000001,0,615.77688333333333,833.33333333333337,833.33333333333337,655.65806666666663,0.43330000000000002,0,36.027533333333281,0,-0,9959.9918622222212,615.77688333333333,6000
