date,slot0,hour,timestamp,grid,charge,discharge,emergency,soc,initial_soc,price,net_kwh,total_cost,emergency_cost
2025-02-01,0,0.16666666666666666,2025-02-01 00:10:00,1291.2099532431514,833.33333333333326,0,0,6750,6000,0.3281,422.03036666666668,423.64598565907795,0
2025-02-01,1,0.33333333333333331,2025-02-01 00:20:00,466.68463783892236,0,0,0,6750,6000,0.32569999999999999,415.4073166666667,151.99918654413702,0
2025-02-01,2,0.5,2025-02-01 00:30:00,1294.3752173285134,833.33333333333326,0,0,7500,6000,0.30409999999999998,410.7166666666667,393.61950358960087,0
2025-02-01,3,0.66666666666666663,2025-02-01 00:40:00,1312.4458039399174,833.33333333333326,0,0,8250,6000,0.31259999999999999,430.29479999999995,410.27055831161817,0
2025-02-01,4,0.83333333333333337,2025-02-01 00:50:00,506.7578618420506,0,0,0,8250,6000,0.3286,424.41058333333331,166.52063340129783,0
2025-02-01,5,1,2025-02-01 01:00:00,499.74215911154516,0,0,0,8250,6000,0.34379999999999999,406.05166666666662,171.81135430254923,0
2025-02-01,6,1.1666666666666667,2025-02-01 01:10:00,500.77804245732602,0,0,0,8250,6000,0.37040000000000001,436.75018333333333,185.48818692619355,0
2025-02-01,7,1.3333333333333333,2025-02-01 01:20:00,1338.9728178646976,833.33333333333326,0,0,9000,6000,0.37459999999999999,451.79768333333328,501.57921757211574,0
2025-02-01,8,1.5,2025-02-01 01:30:00,482.91692851026795,0,0,0,9000,6000,0.36059999999999998,446.07999999999998,174.1398444208026,0
2025-02-01,9,1.6666666666666667,2025-02-01 01:40:00,509.00722483223939,0,0,0,9000,6000,0.35820000000000002,471.76633333333331,182.32638793490815,0
2025-02-01,10,1.8333333333333333,2025-02-01 01:50:00,848.844910840068,333.33333333333331,0,0,9300,6000,0.30409999999999998,448.02596666666665,258.13373738646465,0
2025-02-01,11,2,2025-02-01 02:00:00,1364.5502020981287,833.33333333333326,0,0,10050,6000,0.25369999999999998,397.40333333333331,346.18638627229524,0
2025-02-01,12,2.1666666666666665,2025-02-01 02:10:00,1344.1039615634788,833.33333333333326,0,0,10800,6000,0.33460000000000001,434.0906333333333,449.73718553914006,0
2025-02-01,13,2.3333333333333335,2025-02-01 02:20:00,538.03007796301893,0,0,0,10800,6000,0.39710000000000001,490.56091666666663,213.65174395911481,0
2025-02-01,14,2.5,2025-02-01 02:30:00,528.44133827981329,0,0,0,10800,6000,0.36699999999999999,503.22000000000003,193.93797114869147,0
2025-02-01,15,2.6666666666666665,2025-02-01 02:40:00,503.42099657536022,0,0,0,10800,6000,0.31850000000000001,474.07281666666665,160.33958740925223,0
2025-02-01,16,2.8333333333333335,2025-02-01 02:50:00,515.93848075914184,0,0,0,10800,6000,0.32850000000000001,461.38439999999997,169.48579092937811,0
2025-02-01,17,3,2025-02-01 03:00:00,548.39563678097954,0,0,0,10800,6000,0.37719999999999998,476.94166666666666,206.85483419378548,0
2025-02-01,18,3.1666666666666665,2025-02-01 03:10:00,528.95660321563344,0,0,0,10800,6000,0.38150000000000001,483.39954999999998,201.79694412676415,0
2025-02-01,19,3.3333333333333335,2025-02-01 03:20:00,536.29573747095048,0,0,0,10800,6000,0.38219999999999998,486.60191666666663,204.97223086139726,0
2025-02-01,20,3.5,2025-02-01 03:30:00,536.95904378179034,0,0,0,10800,6000,0.3962,498.84833333333336,212.74317314634533,0
2025-02-01,21,3.6666666666666665,2025-02-01 03:40:00,527.59387415744425,0,0,0,10800,6000,0.38790000000000002,518.30973333333327,204.65366378567265,0
2025-02-01,22,3.8333333333333335,2025-02-01 03:50:00,520.35384418024614,0,0,0,10800,6000,0.34050000000000002,509.13346666666666,177.18048394337382,0
2025-02-01,23,4,2025-02-01 04:00:00,554.67949276846957,0,0,0,10800,6000,0.31640000000000001,483.61666666666662,175.50059151194378,0
2025-02-01,24,4.166666666666667,2025-02-01 04:10:00,555.9645443940019,0,0,0,10800,6000,0.3916,491.18680000000001,217.71571558469114,0
2025-02-01,25,4.333333333333333,2025-02-01 04:20:00,545.50876733965003,0,0,0,10800,6000,0.41089999999999999,504.64528333333334,224.14955249986218,0
2025-02-01,26,4.5,2025-02-01 04:30:00,572.763586673502,0,0,0,10800,6000,0.36099999999999999,505.57833333333326,206.76765478913421,0
2025-02-01,27,4.666666666666667,2025-02-01 04:40:00,579.63585588919739,0,0,0,10800,6000,0.37990000000000002,503.23096666666663,220.2036616523061,0
2025-02-01,28,4.833333333333333,2025-02-01 04:50:00,588.58818867068942,0,0,0,10800,6000,0.40939999999999999,502.84674999999999,240.96800444178024,0
2025-02-01,29,5,2025-02-01 05:00:00,561.73558709160079,0,0,0,10800,6000,0.4052,499.64166666666665,227.61525988951664,0
2025-02-01,30,5.166666666666667,2025-02-01 05:10:00,560.72099154658906,0,0,0,10800,6000,0.3896,488.78358333333335,218.4568983065511,0
2025-02-01,31,5.333333333333333,2025-02-01 05:20:00,580.57062079802745,0,0,0,10800,6000,0.39079999999999998,498.51543333333336,226.88699860786912,0
2025-02-01,32,5.5,2025-02-01 05:30:00,579.34140538806571,0,0,0,10800,6000,0.3821,529.22333333333336,221.36635099877989,0
2025-02-01,33,5.666666666666667,2025-02-01 05:40:00,580.52853793944473,0,0,0,10800,6000,0.34749999999999998,547.41031666666663,201.73366693395704,0
2025-02-01,34,5.833333333333333,2025-02-01 05:50:00,355.72898955547981,0,226.57044370288924,0,10548.255062552345,6000,0.51819999999999999,531.18116666666663,184.33876238764964,0
2025-02-01,35,6,2025-02-01 06:00:00,0,0,565.29192845284183,0,9920.1529198269654,6000,0.81020000000000003,510.98333333333335,0,0
2025-02-01,36,6.166666666666667,2025-02-01 06:10:00,0,0,572.2229769785165,0,9284.3496120730579,6000,0.87560000000000004,535.18718333333322,0,0
2025-02-01,37,6.333333333333333,2025-02-01 06:20:00,0,0,579.75856638375262,0,8640.1734272022222,6000,0.81799999999999995,533.35533333333331,0,0
2025-02-01,38,6.5,2025-02-01 06:30:00,0,0,565.80729868826984,0,8011.498650881922,6000,0.77080000000000004,504.51999999999998,0,0
2025-02-01,39,6.666666666666667,2025-02-01 06:40:00,0,0,574.20609014122044,0,7373.4918840583441,6000,0.77149999999999996,519.55368333333331,0,0
2025-02-01,40,6.833333333333333,2025-02-01 06:50:00,0,0,631.02866205118335,0,6672.3489262236963,6000,0.81810000000000005,551.48008333333325,0,0
2025-02-01,41,7,2025-02-01 07:00:00,0,0,618.44014292847908,0,5985.1932118587192,6000,0.86780000000000002,552.04166666666663,0,0
2025-02-01,42,7.166666666666667,2025-02-01 07:10:00,0,0,573.0277239903603,0,5348.4957407583188,6000,0.86399999999999999,514.55804999999987,0,0
2025-02-01,43,7.333333333333333,2025-02-01 07:20:00,0,0,529.46771092563824,0,4760.1982841742765,6000,0.82369999999999999,447.90854999999993,0,0
2025-02-01,44,7.5,2025-02-01 07:30:00,0,0,505.34023876369884,0,4198.7091299923886,6000,0.76539999999999997,389.42416666666668,0,0
2025-02-01,45,7.666666666666667,2025-02-01 07:40:00,0,0,540.90836904124308,0,3597.6998310576746,6000,0.7258,377.65374999999995,0,0
2025-02-01,46,7.833333333333333,2025-02-01 07:50:00,0,0,385.22453391953485,0,3169.6725711470808,6000,0.86970000000000003,361.16134999999997,0,0
2025-02-01,47,8,2025-02-01 08:00:00,0,0,332.64495620381388,0,2800.0670642539544,6000,1.0783,299.92291666666665,0,0
2025-02-01,48,8.1666666666666661,2025-02-01 08:10:00,0,0,285.03210653479539,0,2483.3647236597371,6000,1.0448,202.22623333333337,0,0
2025-02-01,49,8.3333333333333339,2025-02-01 08:20:00,0,0,277.70989355450723,0,2174.7981752658397,6000,0.9667,129.79259999999999,0,0
2025-02-01,50,8.5,2025-02-01 08:30:00,0,0,189.05849341587151,0,1964.7331825815381,6000,0.94289999999999996,86.28458333333333,0,0
2025-02-01,51,8.6666666666666661,2025-02-01 08:40:00,0,0,146.81561411380017,0,1801.6047224550939,6000,0.89300000000000002,35.969149999999971,0,0
