date,slot0,hour,timestamp,grid,charge,discharge,emergency,soc,initial_soc,price,net_kwh,total_cost,emergency_cost
2025-02-01,0,0.16666666666666666,2025-02-01 00:10:00,1240.0390174523354,818.00865078566881,0,0,6736.2077857071017,6000,0.42480000000000001,422.03036666666668,526.76857461375209,0
2025-02-01,1,0.33333333333333331,2025-02-01 00:20:00,1252.1374924892993,833.33333333333326,0,0,7486.2077857071017,6000,0.42449999999999999,415.4073166666667,531.53236556170759,0
2025-02-01,2,0.5,2025-02-01 00:30:00,1252.4588958091049,833.33333333333326,0,0,8236.2077857071017,6000,0.4269,410.7166666666667,534.67470262090683,0
2025-02-01,3,0.66666666666666663,2025-02-01 00:40:00,1254.0560693275286,823.76126932752868,0,0,8977.592928101878,6000,0.42720000000000002,430.29479999999995,535.73275281672022,0
2025-02-01,4,0.83333333333333337,2025-02-01 00:50:00,1270.2224450402464,833.33333333333326,0,0,9727.592928101878,6000,0.42709999999999998,424.41058333333331,542.51200627668925,0
2025-02-01,5,1,2025-02-01 01:00:00,546.42339093153907,140.37172426487246,0,0,9853.9274799402629,6000,0.42849999999999999,406.05166666666662,234.14242301416448,0
2025-02-01,6,1.1666666666666667,2025-02-01 01:10:00,480.97306082545731,44.222877492123985,0,0,9893.7280696831749,6000,0.43109999999999998,436.75018333333333,207.34748652185465,0
2025-02-01,7,1.3333333333333333,2025-02-01 01:20:00,472.69977325766718,20.902089924333893,0,0,9912.5399506150752,6000,0.43020000000000003,451.79768333333328,203.35544245544844,0
2025-02-01,8,1.5,2025-02-01 01:30:00,544.4974081853909,98.417408185390912,0,0,10001.115617981926,6000,0.4279,446.07999999999998,232.99044096252877,0
2025-02-01,9,1.6666666666666667,2025-02-01 01:40:00,483.60682841845767,11.84049508512436,0,0,10011.772063558537,6000,0.43120000000000003,471.76633333333331,208.53126441403896,0
2025-02-01,10,1.8333333333333333,2025-02-01 01:50:00,480.49109799211124,32.465131325444588,0,0,10040.990681751438,6000,0.43330000000000002,448.02596666666665,208.1967927599818,0
2025-02-01,11,2,2025-02-01 02:00:00,531.21686876479544,133.81353543146213,0,0,10161.422863639755,6000,0.43109999999999998,397.40333333333331,229.0075921245033,0
2025-02-01,12,2.1666666666666665,2025-02-01 02:10:00,514.05017719424723,79.959543860913925,0,0,10233.386453114577,6000,0.42930000000000001,434.0906333333333,220.68174106949033,0
2025-02-01,13,2.3333333333333335,2025-02-01 02:20:00,535.65258406070802,45.091667394041394,0,0,10273.968953769214,6000,0.43240000000000001,490.56091666666663,231.61617734785014,0
2025-02-01,14,2.5,2025-02-01 02:30:00,520.2409001906899,17.020900190689872,0,0,10289.287763940834,6000,0.43669999999999998,503.22000000000003,227.18920111327427,0
2025-02-01,15,2.6666666666666665,2025-02-01 02:40:00,489.91801943731411,15.845202770647461,0,0,10303.548446434417,6000,0.43480000000000002,474.07281666666665,213.01635485134418,0
2025-02-01,16,2.8333333333333335,2025-02-01 02:50:00,490.1689336165075,28.784533616507531,0,0,10329.454526689275,6000,0.4335,461.38439999999997,212.48823272275601,0
2025-02-01,17,3,2025-02-01 03:00:00,515.11516289391113,38.17349622724447,0,0,10363.810673293794,6000,0.43569999999999998,476.94166666666666,224.43567647287708,0
2025-02-01,18,3.1666666666666665,2025-02-01 03:10:00,508.66193801439209,25.262388014392116,0,0,10386.546822506747,6000,0.43740000000000001,483.39954999999998,222.48873168749512,0
2025-02-01,19,3.3333333333333335,2025-02-01 03:20:00,515.99859868928911,29.396682022622485,0,0,10413.003836327107,6000,0.43709999999999999,486.60191666666663,225.54298748708825,0
2025-02-01,20,3.5,2025-02-01 03:30:00,534.79516003674416,35.946826703410807,0,0,10445.355980360177,6000,0.43559999999999999,498.84833333333336,232.95677171200575,0
2025-02-01,21,3.6666666666666665,2025-02-01 03:40:00,529.17572747262159,10.865994139288318,0,0,10455.135375085536,6000,0.43530000000000002,518.30973333333327,230.35019416883219,0
2025-02-01,22,3.8333333333333335,2025-02-01 03:50:00,520.35384418024614,11.220377513579479,0,0,10465.233714847758,6000,0.436,509.13346666666666,226.87427606258731,0
2025-02-01,23,4,2025-02-01 04:00:00,532.23523512713439,48.61856846046777,0,0,10508.99042646218,6000,0.43780000000000002,483.61666666666662,233.01258593865944,0
2025-02-01,24,4.166666666666667,2025-02-01 04:10:00,535.69956598646115,44.512765986461147,0,0,10549.051915849996,6000,0.44009999999999999,491.18680000000001,235.76137899064156,0
2025-02-01,25,4.333333333333333,2025-02-01 04:20:00,543.59120124030801,38.945917906974671,0,0,10584.103241966273,6000,0.43890000000000001,504.64528333333334,238.58217822437121,0
