date,slot0,hour,timestamp,grid,charge,discharge,emergency,soc,initial_soc,price,net_kwh,total_cost,emergency_cost
2025-02-01,0,0.16666666666666666,2025-02-01 00:10:00,1291.1156450265717,833.33333333333326,0,0,6750,6000,0.3281,422.03036666666668,423.61504313321814,0
2025-02-01,1,0.33333333333333331,2025-02-01 00:20:00,1262.4057741461529,833.33333333333326,0,0,7500,6000,0.32569999999999999,415.4073166666667,411.16556063940197,0
2025-02-01,2,0.5,2025-02-01 00:30:00,1294.3752173285134,833.33333333333326,0,0,8250,6000,0.30409999999999998,410.7166666666667,393.61950358960087,0
2025-02-01,3,0.66666666666666663,2025-02-01 00:40:00,1347.9151110783846,833.33333333333326,0,0,9000,6000,0.31259999999999999,430.29479999999995,421.35826372310299,0
2025-02-01,4,0.83333333333333337,2025-02-01 00:50:00,506.7578618420506,0,0,0,9000,6000,0.3286,424.41058333333331,166.52063340129783,0
2025-02-01,5,1,2025-02-01 01:00:00,485.78718313785367,0,0,0,9000,6000,0.34379999999999999,406.05166666666662,167.0136335627941,0
2025-02-01,6,1.1666666666666667,2025-02-01 01:10:00,479.71343261388699,0,0,0,9000,6000,0.37040000000000001,436.75018333333333,177.68585544018376,0
2025-02-01,7,1.3333333333333333,2025-02-01 01:20:00,478.89094804913907,0,0,0,9000,6000,0.37459999999999999,451.79768333333328,179.39254913920749,0
2025-02-01,8,1.5,2025-02-01 01:30:00,816.25026184360138,333.33333333333331,0,0,9300,6000,0.36059999999999998,446.07999999999998,294.33984442080265,0
2025-02-01,9,1.6666666666666667,2025-02-01 01:40:00,509.54173805098071,0,0,0,9300,6000,0.35820000000000002,471.76633333333331,182.51785056986131,0
2025-02-01,10,1.8333333333333333,2025-02-01 01:50:00,497.77509860380957,0,0,0,9300,6000,0.30409999999999998,448.02596666666665,151.37340748541848,0
2025-02-01,11,2,2025-02-01 02:00:00,1353.0915073253323,833.33333333333326,0,0,10050,6000,0.25369999999999998,397.40333333333331,343.27931540843679,0
2025-02-01,12,2.1666666666666665,2025-02-01 02:10:00,1344.1039615634786,833.33333333333326,0,0,10800,6000,0.33460000000000001,434.0906333333333,449.73718553913994,0
2025-02-01,13,2.3333333333333335,2025-02-01 02:20:00,538.03007796301893,0,0,0,10800,6000,0.39710000000000001,490.56091666666663,213.65174395911481,0
2025-02-01,14,2.5,2025-02-01 02:30:00,520.2409001906899,0,0,0,10800,6000,0.36699999999999999,503.22000000000003,190.9284103699832,0
2025-02-01,15,2.6666666666666665,2025-02-01 02:40:00,509.54283042927375,0,0,0,10800,6000,0.31850000000000001,474.07281666666665,162.28939149172371,0
2025-02-01,16,2.8333333333333335,2025-02-01 02:50:00,527.35824504042807,0,0,0,10800,6000,0.32850000000000001,461.38439999999997,173.23718349578064,0
2025-02-01,17,3,2025-02-01 03:00:00,538.88050986270105,0,0,0,10800,6000,0.37719999999999998,476.94166666666666,203.26572832021083,0
2025-02-01,18,3.1666666666666665,2025-02-01 03:10:00,528.95660321563344,0,0,0,10800,6000,0.38150000000000001,483.39954999999998,201.79694412676415,0
2025-02-01,19,3.3333333333333335,2025-02-01 03:20:00,524.15067643674479,0,0,0,10800,6000,0.38219999999999998,486.60191666666663,200.33038853412384,0
2025-02-01,20,3.5,2025-02-01 03:30:00,536.95904378179034,0,0,0,10800,6000,0.3962,498.84833333333336,212.74317314634533,0
2025-02-01,21,3.6666666666666665,2025-02-01 03:40:00,527.59387415744425,0,0,0,10800,6000,0.38790000000000002,518.30973333333327,204.65366378567265,0
2025-02-01,22,3.8333333333333335,2025-02-01 03:50:00,528.38028861203895,0,0,0,10800,6000,0.34050000000000002,509.13346666666666,179.91348827239926,0
2025-02-01,23,4,2025-02-01 04:00:00,558.51545042495422,0,0,0,10800,6000,0.31640000000000001,483.61666666666662,176.71428851445552,0
2025-02-01,24,4.166666666666667,2025-02-01 04:10:00,536.79823105269691,0,0,0,10800,6000,0.3916,491.18680000000001,210.21018728023611,0
2025-02-01,25,4.333333333333333,2025-02-01 04:20:00,545.50876733965003,0,0,0,10800,6000,0.41089999999999999,504.64528333333334,224.14955249986218,0
2025-02-01,26,4.5,2025-02-01 04:30:00,572.763586673502,0,0,0,10800,6000,0.36099999999999999,505.57833333333326,206.76765478913421,0
2025-02-01,27,4.666666666666667,2025-02-01 04:40:00,571.58989912406537,0,0,0,10800,6000,0.37990000000000002,503.23096666666663,217.14700267723245,0
2025-02-01,28,4.833333333333333,2025-02-01 04:50:00,563.38995862701211,0,0,0,10800,6000,0.40939999999999999,502.84674999999999,230.65184906189876,0
2025-02-01,29,5,2025-02-01 05:00:00,569.72833581011673,0,0,0,10800,6000,0.4052,499.64166666666665,230.8539216702593,0
2025-02-01,30,5.166666666666667,2025-02-01 05:10:00,560.72099154658895,0,0,0,10800,6000,0.3896,488.78358333333335,218.45689830655107,0
2025-02-01,31,5.333333333333333,2025-02-01 05:20:00,580.57062079802745,0,0,0,10800,6000,0.39079999999999998,498.51543333333336,226.88699860786912,0
2025-02-01,32,5.5,2025-02-01 05:30:00,569.73169011821358,0,0,0,10800,6000,0.3821,529.22333333333336,217.69447879416941,0
2025-02-01,33,5.666666666666667,2025-02-01 05:40:00,580.52853793944485,0,0,0,10800,6000,0.34749999999999998,547.41031666666663,201.73366693395707,0
2025-02-01,34,5.833333333333333,2025-02-01 05:50:00,79.640982748268257,0,491.49413267823923,0,10253.895408135289,6000,0.51819999999999999,531.18116666666663,41.269957260152609,0
2025-02-01,35,6,2025-02-01 06:00:00,0,0,565.29192845284183,0,9625.7932654099095,6000,0.81020000000000003,510.98333333333335,0,0
2025-02-01,36,6.166666666666667,2025-02-01 06:10:00,0,0,564.37726106583443,0,8998.7074197812035,6000,0.87560000000000004,535.18718333333322,0,0
2025-02-01,37,6.333333333333333,2025-02-01 06:20:00,0,0,579.29308836147584,0,8355.0484327128979,6000,0.81799999999999995,533.35533333333331,0,0
2025-02-01,38,6.5,2025-02-01 06:30:00,0,0,591.97789635387142,0,7697.2952145419295,6000,0.77080000000000004,504.51999999999998,0,0
2025-02-01,39,6.666666666666667,2025-02-01 06:40:00,0,0,537.22142726455138,0,7100.3825175813172,6000,0.77149999999999996,519.55368333333331,0,0
2025-02-01,40,6.833333333333333,2025-02-01 06:50:00,0,0,614.71496492880055,0,6417.3658898826498,6000,0.81810000000000005,551.48008333333325,0,0
2025-02-01,41,7,2025-02-01 07:00:00,0,0,615.97787616977882,0,5732.9460274717849,6000,0.86780000000000002,552.04166666666663,0,0
2025-02-01,42,7.166666666666667,2025-02-01 07:10:00,0,0,551.0567946780069,0,5120.660700051777,6000,0.86399999999999999,514.55804999999987,0,0
2025-02-01,43,7.333333333333333,2025-02-01 07:20:00,0,0,511.78938890595219,0,4552.0058234896078,6000,0.82369999999999999,447.90854999999993,0,0
2025-02-01,44,7.5,2025-02-01 07:30:00,0,0,489.50431284592344,0,4008.1121425496931,6000,0.76539999999999997,389.42416666666668,0,0
2025-02-01,45,7.666666666666667,2025-02-01 07:40:00,0,0,455.08145437458859,0,3502.4660821334833,6000,0.7258,377.65374999999995,0,0
2025-02-01,46,7.833333333333333,2025-02-01 07:50:00,0,0,352.36224933296984,8.7991006670301317,3110.9524717635168,6000,0.86970000000000003,361.16134999999997,38.262889250580535,38.262889250580535
2025-02-01,47,8,2025-02-01 08:00:00,0,0,350.84830620381388,0,2721.121020425946,6000,1.0783,299.92291666666665,0,0
2025-02-01,48,8.1666666666666661,2025-02-01 08:10:00,0,0,282.03986819054222,0,2407.7433891031214,6000,1.0448,202.22623333333337,0,0
2025-02-01,49,8.3333333333333339,2025-02-01 08:20:00,0,0,237.28160096991286,0,2144.0971658032181,6000,0.9667,129.79259999999999,0,0
2025-02-01,50,8.5,2025-02-01 08:30:00,0,0,220.19916352027013,0,1899.4314285584733,6000,0.94289999999999996,86.28458333333333,0,0
2025-02-01,51,8.6666666666666661,2025-02-01 08:40:00,0,0,187.35531966935565,0,1691.2588511480781,6000,0.89300000000000002,35.969149999999971,0,0
2025-02-01,52,8.8333333333333339,2025-02-01 08:50:00,0,0,148.69204920209785,0,1526.0454631457469,6000,0.92659999999999998,62.453933333333296,0,0
2025-02-01,53,9,2025-02-01 09:00:00,0,0,159.35086791055556,0,1348.98894324513,6000,0.99950000000000006,115.17666666666673,0,0
2025-02-01,54,9.1666666666666661,2025-02-01 09:10:00,0,0,97.199396685561538,0,1240.9896135945064,6000,0.9415,45.82411666666659,0,0
2025-02-01,55,9.3333333333333339,2025-02-01 09:20:00,0,0,36.890652235056322,0,1199.9999999999991,6000,0.88249999999999995,-31.360500000000076,0,0
2025-02-01,56,9.5,2025-02-01 09:30:00,0,14.442356399244687,0,0,1212.9981207593191,6000,0.89290000000000003,-61.700833333333321,0,0
2025-02-01,57,9.6666666666666661,2025-02-01 09:40:00,0,88.854425027382632,0,0,1292.9671032839633,6000,0.90590000000000004,-105.10811666666662,0,0
2025-02-01,58,9.8333333333333339,2025-02-01 09:50:00,0,59.508557077950101,0,0,1346.5248046541183,6000,0.85809999999999997,-170.19725,0,0
2025-02-01,59,10,2025-02-01 10:00:00,0,74.785809468579487,0,0,1413.8320331758396,6000,0.80840000000000001,-215.43041666666664,0,0
2025-02-01,60,10.166666666666666,2025-02-01 10:10:00,0,174.18339781327535,0,0,1570.5970912077873,6000,0.86050000000000004,-200.4176333333333,0,0
2025-02-01,61,10.333333333333334,2025-02-01 10:20:00,0,225.62066210751283,0,0,1773.6556871045486,6000,0.82920000000000005,-226.92018333333331,0,0
2025-02-01,62,10.5,2025-02-01 10:30:00,0,219.55214926557724,0,0,1971.2526214435684,6000,0.74460000000000004,-292.22541666666666,0,0
2025-02-01,63,10.666666666666666,2025-02-01 10:40:00,0,243.30590155034875,0,0,2190.2279328388822,6000,0.79820000000000002,-301.08773333333335,0,0
2025-02-01,64,10.833333333333334,2025-02-01 10:50:00,0,356.16394436579179,0,12.946544365791738,2510.7754827680947,6000,0.69169999999999998,-343.21740000000005,44.775623689090722,44.775623689090722
2025-02-01,65,11,2025-02-01 11:00:00,451.21415029696777,833.33333333333326,0,0,3260.7754827680947,6000,0.438,-407.34999999999991,197.63179783007189,0
2025-02-01,66,11.166666666666666,2025-02-01 11:10:00,427.58896800071875,833.33333333333326,0,17.260898665947877,4010.7754827680947,6000,0.36709999999999998,-388.48346666666663,188.65028965441118,31.682379501347327
2025-02-01,67,11.333333333333334,2025-02-01 11:20:00,0,401.66766102033608,0,6.4275943536694626,4372.2763776863976,6000,0.34189999999999998,-395.24006666666662,10.987972547597945,10.987972547597945
2025-02-01,68,11.5,2025-02-01 11:30:00,453.93274101447776,795.07460362037955,0,0,5087.8435209447389,6000,0.308,-444.52749999999997,139.81128423245914,0
2025-02-01,69,11.666666666666666,2025-02-01 11:40:00,498.43956882859169,833.33333333333326,0,0,5837.8435209447389,6000,0.35630000000000001,-444.1071,177.59401837362722,0
2025-02-01,70,11.833333333333334,2025-02-01 11:50:00,510.29738321471518,833.33333333333326,0,0,6587.8435209447389,6000,0.34989999999999999,-448.26733333333328,178.55305438682885,0
2025-02-01,71,12,2025-02-01 12:00:00,491.4629677532115,833.33333333333326,0,0,7337.8435209447389,6000,0.2979,-460.6229166666667,146.40681809368169,0
2025-02-01,72,12.166666666666666,2025-02-01 12:10:00,503.11703477661109,833.33333333333326,0,0,8087.8435209447389,6000,0.3528,-428.64181666666661,177.49968986918839,0
2025-02-01,73,12.333333333333334,2025-02-01 12:20:00,524.64781924009924,833.33333333333326,0,0,8837.843520944738,6000,0.4214,-426.38726666666668,221.08659102777781,0
2025-02-01,74,12.5,2025-02-01 12:30:00,521.56577203611937,833.33333333333326,0,0,9587.843520944738,6000,0.40770000000000001,-458.39083333333338,212.64236525912588,0
2025-02-01,75,12.666666666666666,2025-02-01 12:40:00,531.54794543151456,833.33333333333326,0,0,10337.843520944738,6000,0.33589999999999998,-450.98359999999991,178.54695487044572,0
2025-02-01,76,12.833333333333334,2025-02-01 12:50:00,0,226.98094783959368,0,0,10542.126374000374,6000,0.4541,-425.65438333333333,0,0
2025-02-01,77,13,2025-02-01 13:00:00,0,140.97217586378198,0,0,10669.001332277778,6000,0.68840000000000001,-413.54333333333335,0,0
2025-02-01,78,13.166666666666666,2025-02-01 13:10:00,0,29.532989725625015,0,0,10695.581023030838,6000,0.71679999999999999,-421.64868333333334,0,0
2025-02-01,79,13.333333333333334,2025-02-01 13:20:00,0,30.090426038212286,0,0,10722.66240646523,6000,0.71940000000000004,-422.7244333333332,0,0
2025-02-01,80,13.5,2025-02-01 13:30:00,0,58.23982175019745,0,0,10775.078246040408,6000,0.73750000000000004,-410.26791666666668,0,0
2025-02-01,81,13.666666666666666,2025-02-01 13:40:00,0,27.690837732876787,0,0,10799.999999999996,6000,0.64129999999999998,-392.47571666666664,0,0
2025-02-01,82,13.833333333333334,2025-02-01 13:50:00,0,0,28.120699624041521,0,10768.754778195505,6000,0.67610000000000003,-323.70713333333333,0,0
2025-02-01,83,14,2025-02-01 14:00:00,0,0,45.997361902461989,0,10717.64659830388,6000,0.82250000000000001,-233.54250000000002,0,0
2025-02-01,84,14.166666666666666,2025-02-01 14:10:00,0,0,64.8170960255664,0,10645.627602719918,6000,0.81110000000000004,-202.90003333333334,0,0
2025-02-01,85,14.333333333333334,2025-02-01 14:20:00,0,0,78.494880220593416,0,10558.411069141481,6000,0.80610000000000004,-166.26881666666668,0,0
2025-02-01,86,14.5,2025-02-01 14:30:00,0,0,104.79961508344763,0,10441.967052382093,6000,0.87270000000000003,-116.58833333333328,0,0
2025-02-01,87,14.666666666666666,2025-02-01 14:40:00,0,0,128.12445915643656,0,10299.606542208276,6000,0.87170000000000003,-112.44431666666674,0,0
2025-02-01,88,14.833333333333334,2025-02-01 14:50:00,0,0,180.3341213218913,0,10099.235296295063,6000,0.70540000000000003,-93.767233333333323,0,0
2025-02-01,89,15,2025-02-01 15:00:00,233.78903747787669,0,0,0,10099.235296295063,6000,0.51470000000000005,-35.801666666666655,120.33121758986314,0
2025-02-01,90,15.166666666666666,2025-02-01 15:10:00,1009.7930553418314,778.62744856103541,0,0,10799.999999999995,6000,0.5575,28.429149999999936,562.95962835307103,0
2025-02-01,91,15.333333333333334,2025-02-01 15:20:00,251.86363468595329,0,0,0,10799.999999999995,6000,0.66059999999999997,97.934066666666695,166.38111707354074,0
2025-02-01,92,15.5,2025-02-01 15:30:00,320.78929171469116,0,0,0,10799.999999999995,6000,0.68799999999999994,158.01749999999998,220.70303269970751,0
2025-02-01,93,15.666666666666666,2025-02-01 15:40:00,376.87435745429678,0,0,0,10799.999999999995,6000,0.66169999999999995,183.16035000000002,249.37776232750818,0
2025-02-01,94,15.833333333333334,2025-02-01 15:50:00,408.012189170704,0,0,0,10799.999999999995,6000,0.64649999999999996,194.13805000000002,263.77988029886012,0
2025-02-01,95,16,2025-02-01 16:00:00,440.92785862408556,0,0,0,10799.999999999995,6000,0.66669999999999996,219.81874999999997,293.96660334467782,0
2025-02-01,96,16.166666666666668,2025-02-01 16:10:00,455.95764182210161,0,0,0,10799.999999999995,6000,0.6956,272.90834999999998,317.16413565145388,0
2025-02-01,97,16.333333333333332,2025-02-01 16:20:00,485.75735694419404,0,0,0,10799.999999999995,6000,0.70320000000000005,318.59454999999991,341.58457340315726,0
2025-02-01,98,16.5,2025-02-01 16:30:00,502.09361870352598,0,0,0,10799.999999999995,6000,0.70409999999999995,360.74416666666667,353.52411692915263,0
2025-02-01,99,16.666666666666668,2025-02-01 16:40:00,536.96730505894197,0,0,0,10799.999999999995,6000,0.73570000000000002,424.76726666666661,395.04684633186361,0
2025-02-01,100,16.833333333333332,2025-02-01 16:50:00,501.78648502259097,0,0,0,10799.999999999995,6000,0.74660000000000004,426.10654999999997,374.63378971786642,0
2025-02-01,101,17,2025-02-01 17:00:00,447.9238877452388,0,0,0,10799.999999999995,6000,0.73829999999999996,387.0737499999999,330.70220632230979,0
2025-02-01,102,17.166666666666668,2025-02-01 17:10:00,468.28714734863252,0,0,0,10799.999999999995,6000,0.76419999999999999,417.64608333333337,357.86503800382496,0
2025-02-01,103,17.333333333333332,2025-02-01 17:20:00,462.08688616818807,0,0,0,10799.999999999995,6000,0.78700000000000003,439.7808,363.66237941436401,0
2025-02-01,104,17.5,2025-02-01 17:30:00,469.12750057157848,0,0,0,10799.999999999995,6000,0.77500000000000002,436.13666666666666,363.57381294297335,0
2025-02-01,105,17.666666666666668,2025-02-01 17:40:00,497.28758764724921,0,0,0,10799.999999999995,6000,0.75570000000000004,445.30571666666663,375.80022998502625,0
2025-02-01,106,17.833333333333332,2025-02-01 17:50:00,476.81933931420053,0,0,0,10799.999999999995,6000,0.86919999999999997,439.89263333333326,414.45136973190307,0
2025-02-01,107,18,2025-02-01 18:00:00,0,0,500.21999634690468,0,10244.200004058988,6000,1.0662,428.47000000000003,0,0
2025-02-01,108,18.166666666666668,2025-02-01 18:10:00,0,0,496.50254924683571,0,9692.530504895838,6000,1.1465000000000001,454.13504999999998,0,0
2025-02-01,109,18.333333333333332,2025-02-01 18:20:00,190.76933590162659,0,292.90029575411171,0,9367.0857318357139,6000,1.1653,472.26531666666665,222.30350712616547,0
2025-02-01,110,18.5,2025-02-01 18:30:00,0,0,489.30532942327301,0,8823.4131435876334,6000,1.1644000000000001,454.16833333333335,0,0
2025-02-01,111,18.666666666666668,2025-02-01 18:40:00,0,0,485.89371789906784,0,8283.531234810891,6000,1.1265000000000001,418.37263333333328,0,0
2025-02-01,112,18.833333333333332,2025-02-01 18:50:00,0,0,477.71191896141312,0,7752.7402137426543,6000,1.1133999999999999,414.08223333333331,0,0
2025-02-01,113,19,2025-02-01 19:00:00,0,0,494.86794470126637,0,7202.8869418523591,6000,1.1312,432.13833333333332,0,0
2025-02-01,114,19.166666666666668,2025-02-01 19:10:00,0,0,484.02693824358494,0,6665.0792326928204,6000,1.1292,424.01411666666672,0,0
2025-02-01,115,19.333333333333332,2025-02-01 19:20:00,0,0,485.7542627607238,0,6125.3522740697936,6000,1.133,442.41246666666666,0,0
2025-02-01,116,19.5,2025-02-01 19:30:00,0,0,490.09863883523815,0,5580.7982309195286,6000,1.1382000000000001,483.74666666666667,0,0
2025-02-01,117,19.666666666666668,2025-02-01 19:40:00,0,0,504.19852173680533,0,5020.5776512119673,6000,1.1103000000000001,481.18446666666665,0,0
2025-02-01,118,19.833333333333332,2025-02-01 19:50:00,0,0,483.73289268785487,0,4483.0966593365738,6000,1.0929,444.76593333333335,0,0
2025-02-01,119,20,2025-02-01 20:00:00,0,0,476.17208104925976,0,3954.01656928184,6000,1.1041000000000001,418.09500000000003,0,0
2025-02-01,120,20.166666666666668,2025-02-01 20:10:00,0,0,498.88949396777741,0,3399.6949093176431,6000,1.1204000000000001,436.74051666666662,0,0
2025-02-01,121,20.333333333333332,2025-02-01 20:20:00,0,0,506.15738984203176,0,2837.2978094931632,6000,1.1344000000000001,452.69785000000002,0,0
2025-02-01,122,20.5,2025-02-01 20:30:00,0,0,509.39327865136403,0,2271.3052776583145,6000,1.1597,449.96833333333331,0,0
2025-02-01,123,20.666666666666668,2025-02-01 20:40:00,0,0,483.48096907966101,0,1734.1042009031353,6000,1.1766000000000001,455.06669999999997,0,0
2025-02-01,124,20.833333333333332,2025-02-01 20:50:00,0,0,480.6937808128277,0,1199.9999999999936,6000,0.98640000000000005,454.01236666666665,0,0
2025-02-01,125,21,2025-02-01 21:00:00,514.39418241454393,0,0,0,1199.9999999999936,6000,0.72399999999999998,459.40499999999997,372.42138806812977,0
2025-02-01,126,21.166666666666668,2025-02-01 21:10:00,505.51054027982627,0,0,0,1199.9999999999936,6000,0.74809999999999999,497.42076666666668,378.17243518333805,0
2025-02-01,127,21.333333333333332,2025-02-01 21:20:00,481.29007337004907,0,0,21.993059963284281,1199.9999999999936,6000,0.81289999999999996,503.28313333333335,480.63149286328184,89.390792220768958
2025-02-01,128,21.5,2025-02-01 21:30:00,494.01218404159096,0,0,0,1199.9999999999936,6000,0.81440000000000001,477.55666666666667,402.32352268347171,0
2025-02-01,129,21.666666666666668,2025-02-01 21:40:00,504.25775805691683,0,0,0,1199.9999999999936,6000,0.84970000000000001,479.13594999999998,428.46781702096223,0
2025-02-01,130,21.833333333333332,2025-02-01 21:50:00,517.87807924978551,0,0,0,1199.9999999999936,6000,0.65310000000000001,450.20409999999998,338.22617355803493,0
2025-02-01,131,22,2025-02-01 22:00:00,1361.6781085690943,833.33333333333326,0,0,1949.9999999999936,6000,0.32050000000000001,392.08500000000004,436.41783379639475,0
2025-02-01,132,22.166666666666668,2025-02-01 22:10:00,1360.724846219417,833.33333333333326,0,0,2699.9999999999936,6000,0.25419999999999998,371.76981666666666,345.89625590897577,0
2025-02-01,133,22.333333333333332,2025-02-01 22:20:00,1294.6822745888862,833.33333333333326,0,0,3449.9999999999936,6000,0.27300000000000002,363.57821666666666,353.44826096276597,0
2025-02-01,134,22.5,2025-02-01 22:30:00,1273.7118062336476,833.33333333333326,0,0,4199.9999999999936,6000,0.27739999999999998,359.15666666666664,353.32765504921383,0
2025-02-01,135,22.666666666666668,2025-02-01 22:40:00,1265.0215625132482,833.33333333333326,0,0,4949.9999999999936,6000,0.35010000000000002,382.05071666666663,442.88404903588821,0
2025-02-01,136,22.833333333333332,2025-02-01 22:50:00,1255.2383646855983,833.33333333333326,0,0,5699.9999999999936,6000,0.378,417.16841666666664,474.48010185115618,0
2025-02-01,137,23,2025-02-01 23:00:00,1294.4292343534144,833.33333333333326,0,0,6449.9999999999936,6000,0.34649999999999997,431.79666666666668,448.51972970345804,0
2025-02-01,138,23.166666666666668,2025-02-01 23:10:00,1257.9159039908527,833.33333333333326,0,0,7199.9999999999936,6000,0.35339999999999999,406.46494999999993,444.54748047036736,0
2025-02-01,139,23.333333333333332,2025-02-01 23:20:00,1280.2638844361502,833.33333333333326,0,0,7949.9999999999936,6000,0.34970000000000001,400.95986666666664,447.70828038732174,0
2025-02-01,140,23.5,2025-02-01 23:30:00,1288.8624456953053,833.33333333333326,0,0,8699.9999999999927,6000,0.32450000000000001,409.94499999999999,418.23586362812659,0
2025-02-01,141,23.666666666666668,2025-02-01 23:40:00,1304.0568577317124,833.33333333333326,0,0,9449.9999999999927,6000,0.32929999999999998,387.23669999999998,429.42592325105289,0
2025-02-01,142,23.833333333333332,2025-02-01 23:50:00,1280.346958376364,833.33333333333326,0,7.6965249569693697,10199.999999999993,6000,0.35920000000000002,454.71015,473.72358627150697,13.822958822716988
2025-02-01,143,24,2025-02-02 00:00:00,598.37985170668435,0,0,0,10199.999999999993,6000,0.40379999999999999,580.82333333333327,241.62578411915914,0
2025-02-02,0,0.16666666666666666,2025-02-02 00:10:00,599.90240340539742,0,0,0,10199.999999999993,10199.999999999993,0.45229999999999998,598.66404999999997,271.33585706026122,0
2025-02-02,1,0.33333333333333331,2025-02-02 00:20:00,592.81913150166747,0,0,0,10199.999999999993,10199.999999999993,0.45590000000000003,581.73448333333329,270.26624205161022,0
2025-02-02,2,0.5,2025-02-02 00:30:00,1288.9006632059591,666.6666666666747,0,0,10800,10199.999999999993,0.4264,584.59333333333325,549.58724279102091,0
2025-02-02,3,0.66666666666666663,2025-02-02 00:40:00,651.84980103591431,0,0,0,10800,10199.999999999993,0.42509999999999998,586.10286666666661,277.10135042036717,0
2025-02-02,4,0.83333333333333337,2025-02-02 00:50:00,648.36499078193356,0,0,0,10800,10199.999999999993,0.42920000000000003,587.19686666666666,278.2782540436059,0
2025-02-02,5,1,2025-02-02 01:00:00,636.2344382839857,0,0,0,10800,10199.999999999993,0.44779999999999998,596.07333333333327,284.90578146356876,0
2025-02-02,6,1.1666666666666667,2025-02-02 01:10:00,626.89195847134681,0,0,0,10800,10199.999999999993,0.50319999999999998,612.05481666666662,315.45203350278172,0
2025-02-02,7,1.3333333333333333,2025-02-02 01:20:00,664.72782154297624,0,0,0,10800,10199.999999999993,0.4672,598.32429999999999,310.56083822487852,0
2025-02-02,8,1.5,2025-02-02 01:30:00,665.23486868226905,0,0,0,10800,10199.999999999993,0.38900000000000001,572.23333333333335,258.77636391740265,0
2025-02-02,9,1.6666666666666667,2025-02-02 01:40:00,647.24281944848337,0,0,0,10800,10199.999999999993,0.44619999999999999,591.65273333333334,288.79974603791328,0
2025-02-02,10,1.8333333333333333,2025-02-02 01:50:00,635.50070733732889,0,0,0,10800,10199.999999999993,0.4778,624.2956999999999,303.64223796577573,0
2025-02-02,11,2,2025-02-02 02:00:00,652.91759190567097,0,0,0,10800,10199.999999999993,0.43319999999999997,628.66499999999996,282.84390081353666,0
2025-02-02,12,2.1666666666666665,2025-02-02 02:10:00,651.30417194844745,0,0,0,10800,10199.999999999993,0.42620000000000002,599.07411666666667,277.5858380844283,0
