step,grid,charge_cap,discharge_cap,role
0,606.75929999999994,833.33333333333326,833.33333333333326,first_day_frozen
1,599.81701666666663,833.33333333333326,833.33333333333326,first_day_frozen
2,626.47000000000003,833.33333333333326,833.33333333333326,first_day_frozen
3,581.31796666666662,833.33333333333326,833.33333333333326,first_day_frozen
4,552.40076666666664,833.33333333333326,833.33333333333326,first_day_frozen
5,569.81166666666661,833.33333333333326,833.33333333333326,first_day_frozen
6,573.79084999999998,833.33333333333326,833.33333333333326,first_day_frozen
7,578.07311666666658,833.33333333333326,833.33333333333326,first_day_frozen
8,608.64666666666653,833.33333333333326,833.33333333333326,first_day_frozen
9,639.27153333333331,833.33333333333326,833.33333333333326,first_day_frozen
10,626.76783333333333,833.33333333333326,10.043316666666669,first_day_frozen
11,591.88833333333332,833.33333333333326,53.896666666666647,first_day_frozen
12,610.23748333333322,833.33333333333326,833.33333333333326,first_day_frozen
13,623.89506666666659,833.33333333333326,833.33333333333326,first_day_frozen
14,615.88333333333333,833.33333333333326,833.33333333333326,first_day_frozen
15,570.46918333333326,833.33333333333326,833.33333333333326,first_day_frozen
16,576.34198333333325,833.33333333333326,833.33333333333326,first_day_frozen
17,640.37999999999988,833.33333333333326,833.33333333333326,first_day_frozen
18,591.73549999999989,833.33333333333326,833.33333333333326,first_day_frozen
19,564.22831666666661,833.33333333333326,833.33333333333326,first_day_frozen
20,602.90333333333342,833.33333333333326,833.33333333333326,first_day_frozen
21,610.07123095238092,833.33333333333326,833.33333333333326,first_day_frozen
22,635.15414999999996,833.33333333333326,833.33333333333326,first_day_frozen
23,645.75833333333321,833.33333333333326,833.33333333333326,first_day_frozen
24,575.1054357142857,833.33333333333326,833.33333333333326,first_day_frozen
25,595.97190000000001,833.33333333333326,833.33333333333326,first_day_frozen
26,655.19166666666661,833.33333333333326,833.33333333333326,first_day_frozen
27,606.62709761904762,833.33333333333326,833.33333333333326,first_day_frozen
28,568.37227120983209,833.33333333333326,833.33333333333326,first_day_frozen
29,585.13666666666654,833.33333333333326,833.33333333333326,first_day_frozen
30,586.18246428571433,833.33333333333326,833.33333333333326,first_day_frozen
31,537.90704285714276,833.33333333333326,833.33333333333326,first_day_frozen
32,543.54345238095232,833.33333333333326,833.33333333333326,first_day_frozen
33,1266.4466238095238,833.33333333333326,833.33333333333326,first_day_frozen
34,0,833.33333333333326,565.9453309523808,first_day_frozen
35,0,833.33333333333326,650.37392857142845,first_day_frozen
36,0,833.33333333333326,584.95311666666657,first_day_frozen
37,0,833.33333333333326,542.50562857142859,first_day_frozen
38,0,833.33333333333326,523.63422619047606,first_day_frozen
39,0,833.33333333333326,833.33333333333326,first_day_frozen
40,0,833.33333333333326,448.10695238095224,first_day_frozen
41,0,833.33333333333326,401.02178571428573,first_day_frozen
42,0,833.33333333333326,344.89790714285715,first_day_frozen
43,0,833.33333333333326,833.33333333333326,first_day_frozen
44,0,833.33333333333326,833.33333333333326,first_day_frozen
45,0,833.33333333333326,833.33333333333326,first_day_frozen
46,0,833.33333333333326,833.33333333333326,first_day_frozen
47,0,833.33333333333326,833.33333333333326,first_day_frozen
48,0,833.33333333333326,833.33333333333326,first_day_frozen
49,0,833.33333333333326,336.47122380952396,first_day_frozen
50,0,833.33333333333326,360.65565476190488,first_day_frozen
51,0,833.33333333333326,305.00195238095205,first_day_frozen
52,0,833.33333333333326,833.33333333333326,first_day_frozen
53,0,833.33333333333326,833.33333333333326,first_day_frozen
54,0,833.33333333333326,151.42929761904753,first_day_frozen
55,0,833.33333333333326,82.596311904761933,first_day_frozen
56,0,833.33333333333326,53.387500000000273,first_day_frozen
57,0,833.33333333333326,107.48777142857155,first_day_frozen
58,0,833.33333333333326,65.230116666666461,first_day_frozen
59,0,833.33333333333326,0,first_day_frozen
60,0,833.33333333333326,0,first_day_frozen
61,0,833.33333333333326,0,first_day_frozen
62,0,833.33333333333326,0,first_day_frozen
63,0,833.33333333333326,0,first_day_frozen
64,0,833.33333333333326,0,first_day_frozen
65,0,833.33333333333326,0,first_day_frozen
66,0,833.33333333333326,0,first_day_frozen
67,0,833.33333333333326,0,first_day_frozen
68,0,833.33333333333326,0,first_day_frozen
69,0,833.33333333333326,0,first_day_frozen
70,0,833.33333333333326,0,first_day_frozen
71,81.676528916679942,833.33333333333326,0,first_day_frozen
72,294.98779761904711,833.33333333333326,0,first_day_frozen
73,0,833.33333333333326,0,first_day_frozen
74,0,833.33333333333326,0,first_day_frozen
75,477.72193809523827,833.33333333333326,0,first_day_frozen
76,0,833.33333333333326,0,first_day_frozen
77,0,833.33333333333326,0,first_day_frozen
78,0,833.33333333333326,0,first_day_frozen
79,0,833.33333333333326,0,first_day_frozen
80,0,833.33333333333326,0,first_day_frozen
81,0,833.33333333333326,0,first_day_frozen
82,0,833.33333333333326,0,first_day_frozen
83,0,833.33333333333326,0,first_day_frozen
84,0,833.33333333333326,833.33333333333326,first_day_frozen
85,0,833.33333333333326,15.114447619047496,first_day_frozen
86,0,833.33333333333326,52.99851190476177,first_day_frozen
87,0,833.33333333333326,100.57036428571442,first_day_frozen
88,0,833.33333333333326,833.33333333333326,first_day_frozen
89,205.61482142857099,833.33333333333326,833.33333333333326,first_day_frozen
90,149.49314523809517,833.33333333333326,0,first_day_frozen
91,164.68649047619024,833.33333333333326,36.059516666666696,first_day_frozen
92,285.63220238095238,833.33333333333326,833.33333333333326,first_day_frozen
93,271.4116720752495,833.33333333333326,833.33333333333326,first_day_frozen
94,255.38906190476183,833.33333333333326,833.33333333333326,first_day_frozen
95,284.5760119047618,833.33333333333326,49.053749999999866,first_day_frozen
96,333.23984285714289,833.33333333333326,833.33333333333326,first_day_frozen
97,389.32530714285701,833.33333333333326,833.33333333333326,first_day_frozen
98,453.61851190476182,833.33333333333326,833.33333333333326,first_day_frozen
99,552.96495000000004,833.33333333333326,37.661326190476302,first_day_frozen
100,590.54016428571413,833.33333333333326,52.36540000000025,first_day_frozen
101,644.5645833333333,833.33333333333326,833.33333333333326,first_day_frozen
102,684.39200088435393,833.33333333333326,833.33333333333326,first_day_frozen
103,695.48714285714289,833.33333333333326,4.3203999999999496,first_day_frozen
104,797.27398809523811,833.33333333333326,833.33333333333326,first_day_frozen
105,886.98956328630175,833.33333333333326,833.33333333333326,first_day_frozen
106,802.93588333333321,833.33333333333326,833.33333333333326,first_day_frozen
107,594.77059523809521,833.33333333333326,833.33333333333326,first_day_frozen
108,646.81055000000015,833.33333333333326,25.077976190475965,first_day_frozen
109,735.26639999999907,833.33333333333326,833.33333333333326,first_day_frozen
110,734.57648809523812,833.33333333333326,833.33333333333326,first_day_frozen
111,792.0119809523809,833.33333333333326,833.33333333333326,first_day_frozen
112,767.55491190476198,833.33333333333326,833.33333333333326,first_day_frozen
113,0,833.33333333333326,822.44666666666672,first_day_frozen
114,27.23331190476199,833.33333333333326,833.33333333333326,first_day_frozen
