date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,soc_reserve_kwh,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost
2025-06-02,00:00-00:10,2025-06-02 00:10:00,1,1,星期一,6,153,1408.0615583872916,833.33333333333326,0,1647.4340731567586,695.79278333333332,7024.9739991844453,0.42480000000000001,712.26877505395828,0,0,0,7666.015896733008,598.14455000292151,0
2025-06-02,00:10-00:20,2025-06-02 00:20:00,2,1,星期一,6,153,1432.6569528957589,833.33333333333326,280.42124290134143,1656.9031063174307,685.4825833333332,7024.9739991844453,0.42449999999999999,747.17436956242568,0,0,0,8338.4728293391909,608.16287650424965,0
2025-06-02,00:20-00:30,2025-06-02 00:30:00,3,1,星期一,6,153,1340.5058966121887,833.33333333333326,0,1653.6843290572997,654.97499999999991,7024.9739991844453,0.4269,685.53089661218883,0,0,0,8955.4506362901611,572.26196726374337,0
2025-06-02,00:30-00:40,2025-06-02 00:40:00,4,1,星期一,6,153,644.12727249574425,83.172743628147927,614.92683975108116,1667.7941968435409,659.79823333333331,7024.9739991844453,0.42720000000000002,0,15.670960837589064,0,0,8938.0384575817297,275.17117081018193,0
2025-06-02,00:40-00:50,2025-06-02 00:50:00,5,1,星期一,6,153,659.94136625789054,343.7149537168504,833.33333333333326,1708.2103425879361,669.46393333333333,7024.9739991844453,0.42709999999999998,0,9.5225670754427938,0,0,8927.4578274979049,281.86095752874502,0
2025-06-02,00:50-01:00,2025-06-02 01:00:00,6,1,星期一,6,153,635.66372503791331,78.937458047485308,591.14376949060454,1741.7378039022533,667.51333333333332,7024.9739991844453,0.42849999999999999,0,31.849608295420012,0,0,8892.0693738363279,272.38190617874585,0
2025-06-02,01:00-01:10,2025-06-02 01:10:00,7,1,星期一,6,153,609.00943499946743,52.3775996540571,19.279330711612829,1742.923974245027,668.21554999999989,7024.9739991844453,0.43109999999999998,0,19.279330711612829,39.926784288919634,0,8870.6478952678699,262.54396742827038,86.062183534766277
2025-06-02,01:10-01:20,2025-06-02 01:20:00,8,1,星期一,6,153,623.60817548446539,79.553946229083465,5.0289472321047697,1748.766072355914,664.34794999999997,7024.9739991844453,0.43020000000000003,0,5.0289472321047697,35.710827283429808,0,8865.0601761210874,268.27623709341702,76.813989486657519
2025-06-02,01:20-01:30,2025-06-02 01:30:00,9,1,星期一,6,153,631.0518611695245,58.050842760537876,20.913466795250422,1764.3814323902452,661.95666666666659,7024.9739991844453,0.4279,0,20.913466795250422,9.9913387018916708,0,8841.8229907930308,270.02709139443954,21.376469152697229
2025-06-02,01:30-01:40,2025-06-02 01:40:00,10,1,星期一,6,153,635.80550887271954,59.788384543431675,0,1726.3747107319352,674.22928333333334,7024.9739991844453,0.43120000000000003,0,0,38.423774460613799,0,8841.8229907930308,274.15933542591671,82.841657737083352
2025-06-02,01:40-01:50,2025-06-02 01:50:00,11,1,星期一,6,153,614.23103882534974,41.942797168952254,10.42380075793443,1705.6408549387709,669.04854999999998,7024.9739991844453,0.43330000000000002,0,10.42380075793443,44.393710416715805,0,8830.2409899508821,266.14630912302408,96.17897361781479
2025-06-02,01:50-02:00,2025-06-02 02:00:00,12,1,星期一,6,153,627.83827649079751,47.817842293669855,36.437484007011108,1705.4249626361666,654.9133333333333,7024.9739991844453,0.43109999999999998,0,27.075056842535787,0,0,8800.1575934591765,270.66108099518277,0
2025-06-02,02:00-02:10,2025-06-02 02:10:00,13,1,星期一,6,153,644.94175025018671,57.364384773658472,5.2433314919030209,1698.6312408516123,669.28363333333323,7024.9739991844453,0.42930000000000001,0,5.2433314919030209,19.098551591243492,0,8794.3316695792837,276.87349338240517,40.99504099060416
2025-06-02,02:10-02:20,2025-06-02 02:20:00,14,1,星期一,6,153,622.32330361976392,47.716682155829567,10.990274384679562,1662.9512922445551,660.34686666666664,7024.9739991844453,0.43240000000000001,0,10.990274384679562,27.033288662223161,0,8782.1202535963057,269.09259648518594,58.445970087726472
2025-06-02,02:20-02:30,2025-06-02 02:30:00,15,1,星期一,6,153,605.52790492714917,73.257377072143399,23.458419759059293,1629.9549203809943,632.78666666666663,7024.9739991844453,0.43669999999999998,0,23.458419759059293,3.8003419804581746,0,8756.0553427529067,264.43403608168603,8.2980467143304235
2025-06-02,02:30-02:40,2025-06-02 02:40:00,16,1,星期一,6,153,629.36000082865553,56.687052401882148,10.662222629858888,1611.6278994753573,642.94106666666664,7024.9739991844453,0.43480000000000002,0,10.662222629858888,2.9188432081522251,0,8744.2084287197304,273.64572836029942,6.3455651345229374
2025-06-02,02:40-02:50,2025-06-02 02:50:00,17,1,星期一,6,153,615.09798039289706,25.095789889009236,18.293259132288149,1578.5307911903501,639.59896666666668,7024.9739991844453,0.4335,0,18.293259132288149,6.2077271414814774,0,8723.8825852394093,266.64497450032087,13.455248579161102
2025-06-02,02:50-03:00,2025-06-02 03:00:00,18,1,星期一,6,153,621.98012535175815,37.135528597405411,32.285267485589252,1599.4899277648601,620.75999999999999,7024.9739991844453,0.43569999999999998,1.2201253517581563,0,0,0,8724.9806980559915,270.99674061576098,0
2025-06-02,03:00-03:10,2025-06-02 03:10:00,19,1,星期一,6,153,631.49752099269438,50.188231287397002,0,1600.2744013763584,637.32960000000003,7024.9739991844453,0.43740000000000001,0,0,5.8320790073056514,0,8724.9806980559915,276.21701568220453,12.754756788977462
2025-06-02,03:10-03:20,2025-06-02 03:20:00,20,1,星期一,6,153,643.153732360258,47.432857192900315,20.957845687831195,1619.9723351282155,646.23181666666665,7024.9739991844453,0.43709999999999999,0,3.0780843064086412,0,0,8721.5606043822045,281.12249641466877,0
2025-06-02,03:20-03:30,2025-06-02 03:30:00,21,1,星期一,6,153,661.87657101584,74.659297662886942,5.6516839931174445,1609.1813786791588,631.85500000000002,7024.9739991844453,0.43559999999999999,30.021571015839982,0,0,0,8748.5800182964613,288.3134343344999,0
2025-06-02,03:30-03:40,2025-06-02 03:40:00,22,1,星期一,6,153,665.89306791983165,86.041656889533201,23.014133924491603,1599.662320506736,620.11768333333328,7024.9739991844453,0.43530000000000002,45.775384586498376,0,0,0,8789.7778644243099,289.86325246550274,0
2025-06-02,03:40-03:50,2025-06-02 03:50:00,23,1,星期一,6,153,641.96387180217334,64.978119979421706,12.35097752301508,1585.1254226999354,597.6006666666666,7024.9739991844453,0.436,44.363205135506746,0,0,0,8829.7047490462664,279.89624810574759,0
2025-06-02,03:50-04:00,2025-06-02 04:00:00,24,1,星期一,6,153,631.50458412112084,38.662204137464073,25.594282732669171,1570.221627236077,580.24499999999989,7024.9739991844453,0.43780000000000002,38.662204137464073,0,0,12.597379983656879,8864.5007327699841,276.47270692822673,0
2025-06-02,04:00-04:10,2025-06-02 04:10:00,25,1,星期一,6,153,620.99940130849382,42.087709495285594,12.520376276092264,1598.0641866256265,604.5470499999999,7024.9739991844453,0.44009999999999999,16.452351308493917,0,0,0,8879.3078489476284,273.3018365158681,0
2025-06-02,04:10-04:20,2025-06-02 04:20:00,26,1,星期一,6,153,627.15423368563893,49.367998418290313,27.645866885388024,1626.5013313548307,632.05124999999998,7024.9739991844453,0.43890000000000001,0,4.8970163143610534,0,0,8873.8667197094492,275.25799316462695,0
2025-06-02,04:20-04:30,2025-06-02 04:30:00,27,1,星期一,6,153,679.79497420498149,97.453605414636513,0,1595.5125731770931,645.01666666666665,7024.9739991844453,0.43640000000000001,34.778307538314834,0,0,0,8905.1671964939324,296.66252674305395,0
