date,start,end,interval,emergency_kwh,cost_yuan,intervals
2025-03-20,2025-03-20 01:10:00,2025-03-20 01:30:00,01:10-01:30,14.465943893313323,30.986541965122449,2
2025-03-20,2025-03-20 15:40:00,2025-03-20 16:10:00,15:40-16:10,66.791600053734641,270.87413148753427,3
2025-03-20,2025-03-20 20:30:00,2025-03-20 20:50:00,20:30-20:50,26.530132047627262,179.05164790138306,2
2025-03-20,2025-03-20 21:20:00,2025-03-20 21:50:00,21:20-21:50,74.603335008004052,331.27600826207413,3
2025-09-23,2025-09-23 05:00:00,2025-09-23 05:10:00,05:00-05:10,1.7248937412952046,3.7369822905160608,1
2025-09-23,2025-09-23 14:50:00,2025-09-23 15:00:00,14:50-15:00,26.137808899056068,87.48324638514066,1
2025-09-23,2025-09-23 19:20:00,2025-09-23 19:30:00,19:20-19:30,0.98158287433398073,6.6173409473225311,1
2025-09-23,2025-09-23 20:30:00,2025-09-23 21:10:00,20:30-21:10,197.54820385856942,1236.201357014362,4
2025-09-23,2025-09-23 21:20:00,2025-09-23 21:40:00,21:20-21:40,56.748681488193505,276.34555455271197,2
2025-12-21,2025-12-21 03:40:00,2025-12-21 03:50:00,03:40-03:50,46.030327977527577,100.34611499101013,1
2025-12-21,2025-12-21 10:40:00,2025-12-21 10:50:00,10:40-10:50,23.830615283511975,95.203308057630338,1
2025-12-21,2025-12-21 19:50:00,2025-12-21 20:00:00,19:50-20:00,16.427343229505368,110.7367207100957,1
