date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_cap,discharge_cap,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-02-09,0,2025-02-09 00:10:00,0,568.85404999999992,3413.1242999999999,0,0.41920000000000002,0.479857029282933,599.47725187557614,833.33333333333326,0,568.85404999999992,30.623201875576228,0,0,0,0,10800,30.623201875576228,599.47725187557614,10800,251.30086398624152,0,0,251.30086398624152
2025-02-09,1,2025-02-09 00:20:00,0,568.45651666666663,3410.7390999999998,0,0.44769999999999999,0.46049980836062249,624.28280215677069,833.33333333333326,0,568.45651666666663,55.826285490104055,0,0,0,0,10800,55.826285490104055,624.28280215677069,10800,279.49141052558622,0,0,279.49141052558622
2025-02-09,2,2025-02-09 00:30:00,0,575.89833333333331,3455.3899999999999,0,0.44330000000000003,0.41181597183963148,635.50675127770899,833.33333333333326,0,575.89833333333331,59.608417944375674,0,0,0,0,10800,59.608417944375674,635.50675127770899,10800,281.7201428414084,0,0,281.7201428414084
2025-02-09,3,2025-02-09 00:40:00,0,588.48765000000003,3530.9259000000002,0,0.45119999999999999,0.42251375492576027,636.27702413224267,833.33333333333326,0,588.48765000000003,47.789374132242642,0,0,0,0,10800,47.789374132242642,636.27702413224267,10800,287.08819328846789,0,0,287.08819328846789
2025-02-09,4,2025-02-09 00:50:00,0,606.69976666666662,3640.1986000000002,0,0.41949999999999998,0.44298645236362788,628.20702128483788,833.33333333333326,0,606.69976666666662,21.50725461817126,0,0,0,0,10800,21.50725461817126,628.20702128483788,10800,263.5328454289895,0,0,263.5328454289895
2025-02-09,5,2025-02-09 01:00:00,0,616.10833333333335,3696.6500000000001,0,0.37609999999999999,0.45559860997768209,662.7837471795998,833.33333333333326,0,616.10833333333335,46.675413846266451,0,0,0,0,10800,46.675413846266451,662.7837471795998,10800,249.27296731424747,0,0,249.27296731424747
2025-02-09,6,2025-02-09 01:10:00,0,599.09484999999995,3594.5691000000002,0,0.41089999999999999,0.48412736205891455,638.99090837721462,833.33333333333326,0,599.09484999999995,39.896058377214672,0,0,0,0,10800,39.896058377214672,638.99090837721462,10800,262.56136425219751,0,0,262.56136425219751
2025-02-09,7,2025-02-09 01:20:00,0,588.70678333333331,3532.2406999999998,0,0.44569999999999999,0.46709700381180874,625.04705174069318,833.33333333333326,0,588.70678333333331,36.340268407359872,0,0,0,0,10800,36.340268407359872,625.04705174069318,10800,278.58347096082696,0,0,278.58347096082696
2025-02-09,8,2025-02-09 01:30:00,0,600.26499999999999,3601.5900000000001,0,0.43640000000000001,0.43057157790599332,629.70485092268848,833.33333333333326,0,600.26499999999999,29.439850922688493,0,0,0,0,10800,29.439850922688493,629.70485092268848,10800,274.80319694266126,0,0,274.80319694266126
2025-02-09,9,2025-02-09 01:40:00,0,615.16798333333327,3691.0079000000001,0,0.4168,0.46331267763501011,621.08479366037523,833.33333333333326,0,615.16798333333327,5.9168103270419579,0,0,0,0,10800,5.9168103270419579,621.08479366037523,10800,258.86814199764439,0,0,258.86814199764439
2025-02-09,10,2025-02-09 01:50:00,0,603.80851666666661,3622.8510999999999,0,0.4194,0.50304279214642367,635.27537723843602,833.33333333333326,0,603.80851666666661,31.466860571769416,0,0,0,0,10800,31.466860571769416,635.27537723843602,10800,266.43449321380007,0,0,266.43449321380007
2025-02-09,11,2025-02-09 02:00:00,0,588.76166666666666,3532.5700000000002,0,0.45200000000000001,0.50749848425095989,667.02835236386898,833.33333333333326,0,588.76166666666666,78.26668569720232,0,0,0,0,10800,78.26668569720232,667.02835236386898,10800,301.49681526846877,0,0,301.49681526846877
2025-02-09,12,2025-02-09 02:10:00,0,619.71563333333324,3718.2937999999999,0,0.4919,0.49584723803693453,635.20791774800955,833.33333333333326,0,619.71563333333324,15.492284414676305,0,0,0,0,10800,15.492284414676305,635.20791774800955,10800,312.45877474024587,0,0,312.45877474024587
2025-02-09,13,2025-02-09 02:20:00,0,639.19419999999991,3835.1651999999999,0,0.49109999999999998,0.49130343993129394,646.10512884883917,833.33333333333326,0,639.19419999999991,6.9109288488392622,0,0,0,0,10800,6.9109288488392622,646.10512884883917,10800,317.30222877766488,0,0,317.30222877766488
2025-02-09,14,2025-02-09 02:30:00,0,625.43999999999994,3752.6399999999999,0,0.46750000000000003,0.48918691080386301,658.21409545364065,833.33333333333326,0,625.43999999999994,32.774095453640712,0,0,0,0,10800,32.774095453640712,658.21409545364065,10800,307.71508962457705,0,0,307.71508962457705
2025-02-09,15,2025-02-09 02:40:00,0,614.61568333333332,3687.6941000000002,0,0.4798,0.47349710649297705,622.31946749075382,833.33333333333326,0,614.61568333333332,7.7037841574205004,0,0,0,0,10800,7.7037841574205004,622.31946749075382,10800,298.58888050206366,0,0,298.58888050206366
2025-02-09,16,2025-02-09 02:50:00,0,621.14409999999998,3726.8645999999999,0,0.46760000000000002,0.4712232219768655,628.56398808767426,833.33333333333326,0,621.14409999999998,7.4198880876742805,0,0,0,0,10800,7.4198880876742805,628.56398808767426,10800,293.91652082979647,0,0,293.91652082979647
2025-02-09,17,2025-02-09 03:00:00,0,631.02499999999998,3786.1500000000001,0,0.43369999999999997,0.48094296041101403,689.81388318470374,833.33333333333326,0,631.02499999999998,58.788883184703764,0,0,0,0,10800,58.788883184703764,689.81388318470374,10800,299.17228113720597,0,0,299.17228113720597
2025-02-09,18,2025-02-09 03:10:00,0,623.49031666666656,3740.9418999999998,0,0.44450000000000001,0.47580372041503932,679.51283398274472,833.33333333333326,0,623.49031666666656,56.022517316078165,0,0,0,0,10800,56.022517316078165,679.51283398274472,10800,302.04345470533002,0,0,302.04345470533002
2025-02-09,19,2025-02-09 03:20:00,0,637.00239999999997,3822.0144,0,0.45019999999999999,0.46248185571845196,670.84283286780737,833.33333333333326,0,637.00239999999997,33.840432867807408,0,0,0,0,10800,33.840432867807408,670.84283286780737,10800,302.01344335708689,0,0,302.01344335708689
2025-02-09,20,2025-02-09 03:30:00,0,659.61999999999989,3957.7199999999998,0,0.44209999999999999,0.45847780501198976,674.9901186578337,833.33333333333326,0,659.61999999999989,15.370118657833814,0,0,0,0,10800,15.370118657833814,674.9901186578337,10800,298.4131314586283,0,0,298.4131314586283
2025-02-09,21,2025-02-09 03:40:00,0,639.32474999999999,3835.9485,0,0.46229999999999999,0.47408289358144134,679.34549351804901,833.33333333333326,0,639.32474999999999,40.020743518049017,0,0,0,0,10800,40.020743518049017,679.34549351804901,10800,314.06142165339406,0,0,314.06142165339406
2025-02-09,22,2025-02-09 03:50:00,0,623.95131666666657,3743.7078999999999,0,0.47599999999999998,0.49463948908908045,676.06046684711157,833.33333333333326,0,623.95131666666657,52.109150180444999,0,0,0,0,10800,52.109150180444999,676.06046684711157,10800,321.8047822192251,0,0,321.8047822192251
