date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_cap,discharge_cap,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-05-29,0,2025-05-29 00:10:00,0,606.13606666666669,3636.8164000000002,0,0.44080000000000003,0.39709465828042179,607.93886304639022,833.33333333333326,0,606.13606666666669,1.8027963797235316,0,0,0,0,10800,1.8027963797235316,607.93886304639022,10800,267.9794508308488,0,0,267.9794508308488
2025-05-29,1,2025-05-29 00:20:00,0,604.50789999999995,3627.0473999999999,0,0.41020000000000001,0.40084267915068289,652.00344954194782,833.33333333333326,0,604.50789999999995,47.495549541947867,0,0,0,0,10800,47.495549541947867,652.00344954194782,10800,267.45181500210703,0,0,267.45181500210703
2025-05-29,2,2025-05-29 00:30:00,0,607.64333333333332,3645.8600000000001,0,0.42820000000000003,0.41694060107114389,639.2237831776099,833.33333333333326,0,607.64333333333332,31.580449844276586,0,0,0,0,10800,31.580449844276586,639.2237831776099,10800,273.71562395665256,0,0,273.71562395665256
2025-05-29,3,2025-05-29 00:40:00,0,595.12873333333323,3570.7723999999998,0,0.44390000000000002,0.42889969231778763,636.04295920175321,833.33333333333326,0,595.12873333333323,40.914225868419976,0,0,0,0,10800,40.914225868419976,636.04295920175321,10800,282.33946958965828,0,0,282.33946958965828
2025-05-29,4,2025-05-29 00:50:00,0,590.71100000000001,3544.2660000000001,0,0.43530000000000002,0.43352807771234231,636.82531252545994,833.33333333333326,0,590.71100000000001,46.114312525459923,0,0,0,0,10800,46.114312525459923,636.82531252545994,10800,277.21005854233272,0,0,277.21005854233272
2025-05-29,5,2025-05-29 01:00:00,0,593.71499999999992,3562.29,0,0.41020000000000001,0.43489025376746898,614.7907503111403,833.33333333333326,0,593.71499999999992,21.075750311140382,0,0,0,0,10800,21.075750311140382,614.7907503111403,10800,252.18716577762976,0,0,252.18716577762976
2025-05-29,6,2025-05-29 01:10:00,0,581.76424999999995,3490.5855000000001,0,0.39639999999999997,0.43787678702778654,629.60867333627937,833.33333333333326,0,581.76424999999995,47.844423336279419,0,0,0,0,10800,47.844423336279419,629.60867333627937,10800,249.57687811050113,0,0,249.57687811050113
2025-05-29,7,2025-05-29 01:20:00,0,586.5624499999999,3519.3746999999998,0,0.41360000000000002,0.44319660792849497,639.56477367783327,833.33333333333326,0,586.5624499999999,53.002323677833374,0,0,0,0,10800,53.002323677833374,639.56477367783327,10800,264.52399039315185,0,0,264.52399039315185
2025-05-29,8,2025-05-29 01:30:00,0,598.70333333333326,3592.2199999999998,0,0.43530000000000002,0.43480321915238418,660.12467341254603,833.33333333333326,0,598.70333333333326,61.421340079212769,0,0,0,0,10800,61.421340079212769,660.12467341254603,10800,287.3522703364813,0,0,287.3522703364813
2025-05-29,9,2025-05-29 01:40:00,0,576.53059999999994,3459.1835999999998,0,0.4168,0.40282066478450712,619.20934839305494,833.33333333333326,0,576.53059999999994,42.678748393055002,0,0,0,0,10800,42.678748393055002,619.20934839305494,10800,258.08645641022531,0,0,258.08645641022531
2025-05-29,10,2025-05-29 01:50:00,0,566.87124999999992,3401.2275,0,0.4113,0.40572742991086408,634.86477974760317,833.33333333333326,0,566.87124999999992,67.993529747603247,0,0,0,0,10800,67.993529747603247,634.86477974760317,10800,261.11988391018917,0,0,261.11988391018917
2025-05-29,11,2025-05-29 02:00:00,0,579.86666666666656,3479.1999999999998,0,0.433,0.43685129680520079,648.25972941431485,833.33333333333326,0,579.86666666666656,68.393062747648287,0,0,0,0,10800,68.393062747648287,648.25972941431485,10800,280.69646283639833,0,0,280.69646283639833
2025-05-29,12,2025-05-29 02:10:00,0,579.00246666666658,3474.0147999999999,0,0.442,0.43397494830868005,642.97457367607274,833.33333333333326,0,579.00246666666658,63.972107009406159,0,0,0,0,10800,63.972107009406159,642.97457367607274,10800,284.19476156482415,0,0,284.19476156482415
2025-05-29,13,2025-05-29 02:20:00,0,578.14234999999996,3468.8541,0,0.43790000000000001,0.42849587009772289,658.34702759967604,833.33333333333326,0,578.14234999999996,80.204677599676074,0,0,0,0,10800,80.204677599676074,658.34702759967604,10800,288.29016338589815,0,0,288.29016338589815
2025-05-29,14,2025-05-29 02:30:00,0,589.76999999999998,3538.6199999999999,0,0.44,0.42879103731015655,621.45986959047934,833.33333333333326,0,589.76999999999998,31.689869590479361,0,0,0,0,10800,31.689869590479361,621.45986959047934,10800,273.44234261981092,0,0,273.44234261981092
2025-05-29,15,2025-05-29 02:40:00,0,609.85231666666664,3659.1138999999998,0,0.46239999999999998,0.4100026129328101,615.27571608356391,833.33333333333326,0,609.85231666666664,5.4233994168972686,0,0,0,0,10800,5.4233994168972686,615.27571608356391,10800,284.50349111703991,0,0,284.50349111703991
2025-05-29,16,2025-05-29 02:50:00,0,626.73086666666666,3760.3852000000002,0,0.46560000000000001,0.40096201549798821,610.96955472779973,833.33333333333326,0,610.96955472779973,0,0,0,15.761311938866925,0,10800,0,610.96955472779973,10800,284.46742468126354,0,36.692334193682207,321.15975887494574
2025-05-29,17,2025-05-29 03:00:00,0,625.45499999999993,3752.73,0,0.42799999999999999,0.42355028690656232,626.08985913384845,833.33333333333326,0,625.45499999999993,0.63485913384852211,0,0,0,0,10800,0.63485913384852211,626.08985913384845,10800,267.96645970928711,0,0,267.96645970928711
2025-05-29,18,2025-05-29 03:10:00,0,601.25484999999992,3607.5300999999999,0.001,0.37590000000000001,0.46293545964418159,642.57199850390077,833.33333333333326,0,601.25484999999992,41.317148503900853,0,0,0,0,10800,41.317148503900853,642.57199850390077,10800,241.54281423761631,0,0,241.54281423761631
2025-05-29,19,2025-05-29 03:20:00,0,593.89103333333333,3563.3462,0,0.39379999999999998,0.46298771301699743,640.42743876113548,833.33333333333326,0,593.89103333333333,46.536405427802151,0,0,0,0,10800,46.536405427802151,640.42743876113548,10800,252.20032538413514,0,0,252.20032538413514
2025-05-29,20,2025-05-29 03:30:00,0,600.11999999999989,3600.7199999999998,0,0.47089999999999999,0.42782122099857789,639.15432456682413,833.33333333333326,0,600.11999999999989,39.034324566824239,0,0,0,0,10800,39.034324566824239,639.15432456682413,10800,300.97777143851749,0,0,300.97777143851749
2025-05-29,21,2025-05-29 03:40:00,0,583.21058333333326,3499.2775999999999,0.0141,0.50560000000000005,0.41539290191145978,650.61543097234505,833.33333333333326,0,583.21058333333326,67.404847639011791,0,0,0,0,10800,67.404847639011791,650.61543097234505,10800,328.95116189961772,0,0,328.95116189961772
2025-05-29,22,2025-05-29 03:50:00,0,586.11034999999993,3516.6621,0,0.47389999999999999,0.42466492292953495,636.28712427154926,833.33333333333326,0,586.11034999999993,50.176774271549334,0,0,0,0,10800,50.176774271549334,636.28712427154926,10800,301.5364681922872,0,0,301.5364681922872
2025-05-29,23,2025-05-29 04:00:00,0,604.08333333333326,3624.5,0,0.42049999999999998,0.43812862598064167,655.51276212407254,833.33333333333326,0,604.08333333333326,51.42942879073928,0,0,0,0,10800,51.42942879073928,655.51276212407254,10800,275.64311647317248,0,0,275.64311647317248
2025-05-29,24,2025-05-29 04:10:00,0,591.34076666666658,3548.2411999999999,0.1966,0.41620000000000001,0.44438691033801392,635.62793622396725,833.33333333333326,0,591.34076666666658,44.287169557300672,0,0,0,0,10800,44.287169557300672,635.62793622396725,10800,264.5483470564152,0,0,264.5483470564152
2025-05-29,25,2025-05-29 04:20:00,0,606.61393333333331,3639.6835999999998,0,0.44569999999999999,0.44382600167927377,648.72789114905254,833.33333333333326,0,606.61393333333331,42.113957815719232,0,0,0,0,10800,42.113957815719232,648.72789114905254,10800,289.13802108513272,0,0,289.13802108513272
