grid,charge_cap,discharge_cap
1375.8484608354333,833.33333333333326,0
1367.1886184966361,833.33333333333326,0
1385.6963215738751,833.33333333333326,0
1393.0682266136801,833.33333333333326,0
1388.9400617005242,833.33333333333326,0
1317.0603618408497,833.33333333333326,0
595.89264215094227,43.167248658900917,12.292288732538964
1398.2147931229474,833.33333333333326,0
1406.5429002647643,833.33333333333326,0
611.44080743219297,47.21538838498418,14.563620193227962
638.60184376432017,76.049965164880177,5.7817153117864564
1280.4147019825937,700.34446818148137,0
1401.2989602104458,833.33333333333326,0
602.34145434486084,39.823449119283737,29.451120152487988
586.11548658552874,54.276362623624664,12.720239290441782
605.26033721198075,48.234267679092,11.894241658648639
617.14112654055987,46.755422583444329,6.6148230558856085
619.47620598418246,85.500134570298883,23.154575748120351
607.30807360848007,56.292414155875349,26.40584665393385
642.92036815848621,69.916917584684711,0.28206731618217873
656.30210830914586,69.638825272927193,0
626.76770393842639,58.2084251300397,2.439298214297196
608.21513062435224,37.965128856656975,20.892595225699552
625.34808479223807,46.537398370481242,18.050343461415196
628.41499373535703,73.942255782330108,11.038203048585274
621.53259913235672,69.026100172148972,0.20725236426505944
621.1053095598827,82.216843304689633,0
581.10507154894549,64.571676748525306,57.953684084665042
610.13052345053813,76.539197285219416,35.767942169298593
636.97228171581673,81.467050007407806,3.1727368349960443
625.00264465937153,75.258059121798055,1.6566098094490371
617.89242663003984,88.579330840640637,60.267274370388009
1377.5401390228453,833.33333333333326,0
1324.6397348154474,833.33333333333326,0
623.82496155984154,64.562198701260058,67.903233650977199
2.0493237163999538,0,833.33333333333326
17.938216303385161,0,833.33333333333326
27.745527472023241,0,833.33333333333326
0,0,794.27266764656918
0,0,737.92560097990247
531.80739780611816,0,136.73720859059381
508.78692642082922,47.785248997867939,112.9353153217628
547.88690245523571,85.445067395529065,60.055768832903482
480.38746531489204,57.748489959123333,37.083993667467951
367.30494852362955,29.741745377153165,68.852910725935715
1060.7457509367869,833.33333333333326,0
175.86286455857589,0,301.9559012758055
0,0,634.64508658525028
0,0,613.20862841442158
0,0,551.07029069788064
0,0,487.5783623045586
0,0,465.32665159406599
0,0,470.73871702587144
0,0,470.69000459039336
2.8421709430404007e-14,0,338.48418359223342
0,0,289.82997295075575
0,0,357.27899383493195
0,0,225.4414980586771
0,5.9942438230418169,217.22769823787786
0,69.881150874689595,248.20337890020846
1.4210854715202004e-14,137.48540925464482,168.41455735461886
7.1054273576010019e-15,140.40487561754225,93.614719259380763
0,112.64935338255823,40.548912300514417
5.6843418860808015e-14,160.96206283659291,70.306126794204616
0,209.77534442235628,71.599937179906192
686.9365874021355,833.33333333333326,0
783.42139697078392,833.33333333333326,0
689.81553350486286,833.33333333333326,0
743.6106519508736,833.33333333333326,0
781.15674573234548,833.33333333333326,0
723.5449505618659,833.33333333333326,0
639.68525828806457,833.33333333333326,0
632.14221920774321,833.33333333333326,0
655.27417636088444,833.33333333333326,0
602.40211190103105,833.33333333333326,0
596.77495152000222,833.33333333333326,0
598.8141580406791,829.11609971370126,0
0,248.90116097435063,0
0,173.65931673533183,3.5893270691882435
0,162.39250628397889,4.9798404641492198
0,79.08352419649782,56.105330790242078
0,0,77.986628635968827
0,0,79.163851280306204
0,0,111.40654683868054
0,0,125.59701830041388
0,0,156.747487154189
0,14.806234991799855,190.512779725337
0,0,223.84531489596168
0,0,234.91876692812491
524.36449134656834,358.77114099512727,0
1067.1592600382912,828.27197459996523,0
374.15296701504064,103.56928337988415,32.279771189475355
392.62943090396357,110.05179619924229,27.620614530357052
428.19213463059805,60.401290097675627,34.648009827658825
487.46360332687033,72.840255742702084,22.905982617117331
489.02607267802625,4.755920279716924,74.940428260033499
544.99008061481391,2.4647308449567618,67.649001374800491
602.79974307110876,19.757489372836879,45.581190665303303
661.71900715581012,52.637604726619934,6.3404309435710502
733.411340124444,62.37499312791897,19.733740374371337
762.09444046117778,30.290402975146662,38.11772776701514
799.68974355317368,19.99673491860651,32.023316969069128
873.21699883586098,51.424830688042107,18.790569197493028
929.18497250539008,57.421988569154564,29.024843136006893
956.32171775098789,36.367029316674234,47.4194307892285
1048.2892970229298,45.098659333761589,6.729831700492241
912.0656095224715,34.801929540117271,34.181193777722243
648.97081698524812,24.947255209735886,66.458752433050904
610.0609629622063,0,81.768245377140602
707.20097444376108,31.07075268016979,46.484578982058338
707.30609447549682,24.09839511349503,52.465755300962655
697.77906964454951,2.1720359666200011,71.21880996462653
310.07378515435056,0,456.43619645296815
0,0,778.84932592109055
0,0,758.40747004574678
0,0,759.00933808846287
0,0,737.14139835425158
0,0,777.10662154300189
0,0,759.09613806730272
0,0,709.29062727621499
0,0,737.09748959211947
0,0,768.48079032997452
0,0,764.10551736744765
0,0,751.13227949181692
721.41647751435653,27.531784846527216,37.047326358315104
724.98317226801555,32.971638973753215,37.019575795142828
737.10874622615995,53.636299150271029,32.762460097366002
