grid,charge_cap,discharge_cap
1397.0259636283254,833.3333333333333,0.0
1397.6516559043957,833.3333333333333,0.0
1384.8682106714818,833.3333333333333,0.0
1401.6764127452175,833.3333333333333,0.0
1400.2698923172234,833.3333333333333,0.0
1404.7400162950923,833.3333333333333,0.0
593.5521403303114,833.3333333333333,26.125514618126317
1394.7144004757135,833.3333333333333,0.0
1415.9558524378604,833.3333333333333,0.0
586.5484166955616,833.3333333333333,833.3333333333333
588.4699612411232,833.3333333333333,833.3333333333333
1277.968417208171,833.3333333333333,0.0
1400.924349520818,833.3333333333333,0.0
623.4202495136732,833.3333333333333,833.3333333333333
633.6868136728121,833.3333333333333,833.3333333333333
614.6722598427222,833.3333333333333,833.3333333333333
627.5678525396825,833.3333333333333,833.3333333333333
632.9386503796504,833.3333333333333,1.982995564313228
614.0685104340577,833.3333333333333,833.3333333333333
623.2324931109329,833.3333333333333,833.3333333333333
629.6529983778056,833.3333333333333,0.0
625.9873668098835,833.3333333333333,833.3333333333333
615.9461983731153,833.3333333333333,833.3333333333333
630.7364855505944,833.3333333333333,833.3333333333333
628.8310972744671,833.3333333333333,833.3333333333333
626.1830119857766,833.3333333333333,833.3333333333333
629.56001172648,833.3333333333333,833.3333333333333
625.9542500295313,833.3333333333333,833.3333333333333
639.4211175014357,833.3333333333333,833.3333333333333
646.5085413809973,833.3333333333333,833.3333333333333
629.3446849985024,833.3333333333333,833.3333333333333
639.5243023279252,833.3333333333333,833.3333333333333
1428.4231920480534,833.3333333333333,0.0
1401.816026322047,833.3333333333333,0.0
116.17024980964294,833.3333333333333,833.3333333333333
0.0,833.3333333333333,731.7978446464413
0.0,833.3333333333333,686.2147593112561
0.0,833.3333333333333,629.6415705540768
0.0,833.3333333333333,624.6991513591199
0.0,833.3333333333333,567.2783425277121
0.0,833.3333333333333,499.26522941186204
0.0,833.3333333333333,456.44552284484377
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,343.9296334389329
0.0,833.3333333333333,312.3949872518925
0.0,833.3333333333333,260.18097738270365
0.0,833.3333333333333,332.0621700043503
0.0,833.3333333333333,484.991366506918
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,333.0006556607169
0.0,833.3333333333333,270.148942396978
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
481.76559487454927,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
425.3501836116265,833.3333333333333,0.0
518.2851328138274,833.3333333333333,0.0
548.8950648367038,833.3333333333333,0.0
504.82718592026544,833.3333333333333,0.0
495.4265268994942,833.3333333333333,0.0
481.2643002162056,833.3333333333333,0.0
561.1172967530011,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,0.0
0.0,833.3333333333333,52.62270658403455
0.0,833.3333333333333,61.601115904189705
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
103.30011883441875,833.3333333333333,833.3333333333333
131.08797371198938,833.3333333333333,833.3333333333333
164.8040239025181,833.3333333333333,833.3333333333333
135.15111287941937,833.3333333333333,61.62956926575757
226.3925220297546,833.3333333333333,28.67149039158744
240.38534983398787,833.3333333333333,65.7961293937881
326.0857166206142,833.3333333333333,0.0
389.4231068884942,833.3333333333333,833.3333333333333
427.5367790255891,833.3333333333333,833.3333333333333
473.4438935111826,833.3333333333333,833.3333333333333
546.2076052787415,833.3333333333333,833.3333333333333
610.799655791544,833.3333333333333,833.3333333333333
648.9165636664062,833.3333333333333,0.0
690.4016794558876,833.3333333333333,833.3333333333333
723.1465183854984,833.3333333333333,833.3333333333333
780.4316239469778,833.3333333333333,833.3333333333333
844.4569572145306,833.3333333333333,833.3333333333333
742.5690388411731,833.3333333333333,833.3333333333333
588.1768657775253,833.3333333333333,833.3333333333333
630.5675682468279,833.3333333333333,833.3333333333333
686.2440669974773,833.3333333333333,833.3333333333333
686.5943169209341,833.3333333333333,833.3333333333333
689.0437300017579,833.3333333333333,833.3333333333333
247.82414880433882,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
0.0,833.3333333333333,833.3333333333333
718.2412759808154,833.3333333333333,833.3333333333333
730.1520623556626,833.3333333333333,833.3333333333333
743.4965836310998,833.3333333333333,833.3333333333333
720.6650183080135,833.3333333333333,833.3333333333333
735.2909455935369,833.3333333333333,833.3333333333333
726.2241420167732,833.3333333333333,833.3333333333333
667.5949549662763,833.3333333333333,833.3333333333333
563.7598698529562,833.3333333333333,22.96865206359257
555.9317146957019,833.3333333333333,833.3333333333333
536.9113010698959,833.3333333333333,833.3333333333333
521.4345631328583,833.3333333333333,833.3333333333333
544.699266517708,833.3333333333333,833.3333333333333
561.4471038477177,833.3333333333333,833.3333333333333
547.3272163145207,833.3333333333333,833.3333333333333
553.4531144552336,833.3333333333333,833.3333333333333
562.344490197604,833.3333333333333,833.3333333333333
533.8487096446405,833.3333333333333,833.3333333333333
550.1089541471144,833.3333333333333,81.49481339277942
482.6166424261903,833.3333333333333,833.3333333333333
370.7342790637067,833.3333333333333,833.3333333333333
