grid,charge_cap,discharge_cap
1362.5381591480002,833.33333333333326,0
1358.9744123484165,833.33333333333326,0
1320.7150739630965,833.33333333333326,0
1364.2402808397251,833.33333333333326,0
1377.508379453468,833.33333333333326,0
1384.1041368992182,833.33333333333326,0
808.70115060499086,266.36221380263271,0
1376.5033968877472,833.33333333333326,0
1378.5575605014396,833.33333333333326,0
595.85769234321128,833.33333333333326,833.33333333333326
589.99935341472167,833.33333333333326,833.33333333333326
1401.9784942732849,833.33333333333326,0
1378.2050401042761,833.33333333333326,0
596.96562774008021,833.33333333333326,833.33333333333326
611.40588376254505,833.33333333333326,833.33333333333326
624.9900645234178,52.166660326191845,0
632.15050694395325,62.614146085160314,0
608.19718356894941,59.516206538642614,0
615.35457125968264,833.33333333333326,833.33333333333326
629.99639025701003,58.245564495203894,833.33333333333326
634.40634332161221,833.33333333333326,833.33333333333326
621.62852463857109,30.067614293333349,833.33333333333326
614.44657823012426,833.33333333333326,833.33333333333326
628.37130038596479,833.33333333333326,833.33333333333326
617.74388901417933,49.132440319375519,833.33333333333326
632.11243540349562,40.819392004542237,833.33333333333326
648.35744336685013,833.33333333333326,833.33333333333326
642.53585180949779,833.33333333333326,833.33333333333326
641.79070547190349,65.859406206329709,833.33333333333326
656.85888185542103,65.744623426825001,833.33333333333326
627.69574961597732,67.38645819917474,833.33333333333326
639.36979279721447,833.33333333333326,0
1434.2552906026906,833.33333333333326,0
1411.258383861245,833.33333333333326,0
594.94315295090246,833.33333333333326,833.33333333333326
4.5474735088646412e-13,0,833.33333333333326
0,0,745.83795283107668
0,0,676.10683267792456
0,0,833.33333333333326
0,0,606.36976489403287
0,0,542.56233211741619
0,0,498.62838751141965
0,0,435.55307819139608
0,0,403.79279991980491
0,0,358.77912594332116
88.397959328467039,0,833.33333333333326
0,0,386.66432747300456
0,0,833.33333333333326
0,0,833.33333333333326
0,0,833.33333333333326
0,0,833.33333333333326
0,0,340.29930003732545
0,0,310.36419998994199
0,9.8494108625239676,257.82041110896228
0,833.33333333333326,208.55708168515153
1.7763568394002505e-15,84.745322582280352,833.33333333333326
0,128.49924477856496,833.33333333333326
2.8421709430404007e-14,164.21266914558134,833.33333333333326
0,142.35983173608292,833.33333333333326
2.8421709430404007e-14,205.6039493367571,833.33333333333326
0,223.38106261747316,833.33333333333326
0,294.90813925689349,0
0,405.63396675873332,0
0,420.23523966285984,0
0,566.20872803843258,0
0,293.69332185441181,0
384.69946218522045,833.33333333333326,0
88.209732688595068,382.8565003709092,0
454.24883303372638,833.33333333333326,0
337.71198501252746,833.33333333333326,0
612.21038465551942,833.33333333333326,0
577.17720953268099,833.33333333333326,0
494.50958265249727,833.33333333333326,0
488.85860633930861,833.33333333333326,0
493.42186802071762,833.33333333333326,0
523.09844184275744,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
4.2632564145606011e-14,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,63.085843386661054
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
156.22518459986179,833.33333333333326,833.33333333333326
185.9134828313768,833.33333333333326,833.33333333333326
219.52157204334117,833.33333333333326,0
254.60946856778537,833.33333333333326,17.884960030731051
268.57794476273466,833.33333333333326,37.452347203669603
280.70315962747031,833.33333333333326,86.999091029807232
414.16585619111379,833.33333333333326,833.33333333333326
440.1763565804431,833.33333333333326,833.33333333333326
487.69704705916388,833.33333333333326,833.33333333333326
508.68952741977211,833.33333333333326,833.33333333333326
573.51811151492279,833.33333333333326,833.33333333333326
619.85586718465686,833.33333333333326,833.33333333333326
689.39492533392024,833.33333333333326,833.33333333333326
724.56709735000481,833.33333333333326,833.33333333333326
760.47258948779722,833.33333333333326,833.33333333333326
829.11852549653156,833.33333333333326,833.33333333333326
896.89158936364822,833.33333333333326,833.33333333333326
785.0140265989088,833.33333333333326,833.33333333333326
628.22794495648964,833.33333333333326,833.33333333333326
645.64047261906251,833.33333333333326,833.33333333333326
698.51592253914714,10.771415420791755,70.3225182582039
686.61290348510568,11.980957802912195,833.33333333333326
666.11705349648105,6.8132279381042054,833.33333333333326
371.82036057380259,0,833.33333333333326
0,0,798.0484158989666
0,0,758.48257855793622
0,0,833.33333333333326
0,0,833.33333333333326
0,0,833.33333333333326
0,0,743.3493169819933
0,0,768.22920593975414
0,0,833.33333333333326
0,0,751.96746713692494
0,0,784.25278245429286
0,0,744.5144628310951
700.78484717731226,833.33333333333326,833.33333333333326
732.47975057157703,833.33333333333326,833.33333333333326
727.69390434494312,833.33333333333326,833.33333333333326
703.17534639078235,20.781158328271864,833.33333333333326
725.47760288504344,833.33333333333326,833.33333333333326
762.3575770179109,3.1764106837289319,833.33333333333326
684.69736540327506,833.33333333333326,833.33333333333326
575.24065695735931,833.33333333333326,9.1167000480656917
563.58457903242152,833.33333333333326,0
546.22964302098183,14.130890261298873,833.33333333333326
548.18576172887117,39.47003341657387,833.33333333333326
551.59304749968567,833.33333333333326,833.33333333333326
535.30403347054198,833.33333333333326,44.908396952783391
521.10562160768893,18.292515152048168,833.33333333333326
540.24602688540722,24.660225069931926,833.33333333333326
570.25491281652705,833.33333333333326,833.33333333333326
544.69557756816289,833.33333333333326,833.33333333333326
558.48851145406547,22.341649586000813,833.33333333333326
536.89073658441635,52.131913969190123,833.33333333333326
528.69421000212753,0,833.33333333333326
