grid,charge_cap,discharge_cap
1397.0479616672976,833.33333333333326,0
1394.1039599302615,833.33333333333326,0
1196.9690940132675,833.33333333333326,0
1400.6149246250795,833.33333333333326,0
1347.367662182573,833.33333333333326,0
1235.3073394403036,833.33333333333326,0
672.40905220327033,833.33333333333326,29.30272461836887
1364.0388436208279,833.33333333333326,0
1392.9375480059462,833.33333333333326,0
605.10011541217818,833.33333333333326,833.33333333333326
596.61622726927851,833.33333333333326,833.33333333333326
1361.0335088350944,833.33333333333326,0
1222.2155417119543,833.33333333333326,0
667.60470600761357,833.33333333333326,140.35905948707915
637.59780360254683,833.33333333333326,833.33333333333326
643.2158674953622,833.33333333333326,31.5367927982381
658.25060115410531,833.33333333333326,39.176115852821397
629.1766250659324,833.33333333333326,833.33333333333326
626.61087466490858,833.33333333333326,833.33333333333326
685.49846150925464,833.33333333333326,833.33333333333326
694.30747734479837,833.33333333333326,833.33333333333326
637.06691463652226,833.33333333333326,833.33333333333326
684.51176718322381,833.33333333333326,833.33333333333326
630.95696160784405,833.33333333333326,833.33333333333326
628.81688098060772,833.33333333333326,833.33333333333326
645.69412099103045,833.33333333333326,833.33333333333326
678.64977378635251,833.33333333333326,833.33333333333326
637.68850391867034,833.33333333333326,833.33333333333326
643.8196739173984,833.33333333333326,833.33333333333326
652.97769253759964,833.33333333333326,833.33333333333326
632.17615869745907,833.33333333333326,833.33333333333326
646.84733554728359,833.33333333333326,0
1425.1675018108599,833.33333333333326,0
1409.7588599406936,833.33333333333326,0
591.16627279626459,833.33333333333326,833.33333333333326
0,833.33333333333326,762.00802489091052
0,833.33333333333326,716.52447119079375
0,833.33333333333326,666.81160223032293
0,833.33333333333326,833.33333333333326
0,833.33333333333326,607.47505627152407
0,833.33333333333326,541.47705267948345
0,833.33333333333326,508.01643924280239
0,833.33333333333326,411.88488266935923
0,833.33333333333326,344.96384779333067
0,833.33333333333326,321.96969256177226
0,833.33333333333326,254.09085916272414
0,833.33333333333326,349.11340253406894
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,209.68346681762387
0,833.33333333333326,229.72667561869821
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,0
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
0,833.33333333333326,0
0,833.33333333333326,0
452.33190308054714,833.33333333333326,0
0,833.33333333333326,0
435.71751232485963,833.33333333333326,0
587.54558563275771,833.33333333333326,0
530.31326046203708,833.33333333333326,0
554.77808993755536,833.33333333333326,0
491.65237447299631,833.33333333333326,0
491.05879024176397,833.33333333333326,0
528.2304207050646,833.33333333333326,0
530.09537536930259,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,0
0,833.33333333333326,833.33333333333326
0,833.33333333333326,57.857394441236764
0,833.33333333333326,49.914628569839806
0,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
136.11723847522759,833.33333333333326,833.33333333333326
157.92476737157727,833.33333333333326,833.33333333333326
178.07262665768187,833.33333333333326,0
206.40135250316249,833.33333333333326,24.100473937803571
248.0120661960824,833.33333333333326,157.92252481520671
265.25718549456377,833.33333333333326,197.78855928190077
392.86765988365886,833.33333333333326,833.33333333333326
424.36870279083087,833.33333333333326,833.33333333333326
475.43221923034577,833.33333333333326,833.33333333333326
490.40180645633279,833.33333333333326,833.33333333333326
554.6664642360854,833.33333333333326,833.33333333333326
572.26165606505981,833.33333333333326,833.33333333333326
673.7691368137971,833.33333333333326,833.33333333333326
717.66690881566694,833.33333333333326,833.33333333333326
749.8740573488268,833.33333333333326,833.33333333333326
816.54455487009261,833.33333333333326,833.33333333333326
895.47136537325696,833.33333333333326,833.33333333333326
807.35398101047667,833.33333333333326,833.33333333333326
619.32112321046577,833.33333333333326,833.33333333333326
649.21338311730699,833.33333333333326,833.33333333333326
700.77343573621317,833.33333333333326,833.33333333333326
693.17448190704863,833.33333333333326,833.33333333333326
695.30799125894453,833.33333333333326,833.33333333333326
381.00487867141152,833.33333333333326,833.33333333333326
0.00019019408263135207,833.33333333333326,833.33333333333326
0.00010692728442797651,833.33333333333326,833.33333333333326
0.00022087132407470065,833.33333333333326,833.33333333333326
0.00016536012527245027,833.33333333333326,833.33333333333326
0.00015513437812466848,833.33333333333326,833.33333333333326
0.00017996833548357023,833.33333333333326,784.71168920527975
0.00016682094629356188,833.33333333333326,769.94496176419852
0.00012153549463909663,833.33333333333326,833.33333333333326
0.00028660827002473276,833.33333333333326,771.94263186464707
0.00015659519914578023,833.33333333333326,833.33333333333326
0,833.33333333333326,833.33333333333326
718.60175163618078,833.33333333333326,833.33333333333326
733.5721372117996,833.33333333333326,833.33333333333326
728.77580504573939,833.33333333333326,833.33333333333326
714.67520820241486,833.33333333333326,833.33333333333326
723.07448223177573,833.33333333333326,833.33333333333326
722.52215570319072,833.33333333333326,833.33333333333326
676.13637376351005,833.33333333333326,833.33333333333326
597.21156084965594,833.33333333333326,833.33333333333326
580.55789702651384,833.33333333333326,0
546.75625964817834,833.33333333333326,833.33333333333326
559.54492789148526,833.33333333333326,833.33333333333326
566.79611961871569,833.33333333333326,833.33333333333326
553.35466895726097,833.33333333333326,833.33333333333326
521.31999935929809,833.33333333333326,833.33333333333326
540.40206625114615,833.33333333333326,833.33333333333326
561.89080790781873,833.33333333333326,833.33333333333326
554.20762876549475,833.33333333333326,833.33333333333326
550.47110286390773,833.33333333333326,833.33333333333326
523.7260348440177,833.33333333333326,833.33333333333326
535.79727888620516,833.33333333333326,833.33333333333326
