date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,soc_reserve_kwh,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost,predicted_load_kw,predicted_pv_kw
2025-09-17,00:00-00:10,2025-09-17 00:10:00,1,3,星期三,9,260,763.57906665659834,833.33333333333326,833.33333333333326,2785.6619931817631,617.99208333333331,8345.3448216383786,0.42480000000000001,145.58698332326503,0,0,0,8476.3731066293167,324.36838751572299,0,3767.7703924599568,0
2025-09-17,00:10-00:20,2025-09-17 00:20:00,2,3,星期三,9,260,938.71790412352368,833.33333333333326,833.33333333333326,2805.4516052765166,599.7917666666666,8345.3448216383786,0.42449999999999999,338.92613745685708,0,0,0,8781.4066303404888,398.48575030043577,0,3785.9171814710298,0
2025-09-17,00:20-00:30,2025-09-17 00:30:00,3,3,星期三,9,260,714.51016255566537,833.33333333333326,833.33333333333326,2814.615801951712,609.28499999999997,8345.3448216383786,0.4269,105.22516255566541,0,0,0,8876.1092766405873,305.02438839501355,0,3670.759682733998,0
2025-09-17,00:30-00:40,2025-09-17 00:40:00,4,3,星期三,9,260,706.59485124759431,833.33333333333326,833.33333333333326,2815.7297794556516,569.97216666666668,8345.3448216383786,0.42720000000000002,136.62268458092763,0,0,0,8999.0696927634217,301.85732045297232,0,3631.4228854153389,0
2025-09-17,00:40-00:50,2025-09-17 00:50:00,5,3,星期三,9,260,731.96297804343396,833.33333333333326,833.33333333333326,2865.9882401961604,571.90114999999992,8345.3448216383786,0.42709999999999998,160.06182804343405,0,0,0,9143.1253380025119,312.62138792235061,0,3730.8368238110625,0
2025-09-17,00:50-01:00,2025-09-17 01:00:00,6,3,星期三,9,260,660.43637596589269,833.33333333333326,0,2851.4219485563731,618.45499999999993,8345.3448216383786,0.42849999999999999,41.981375965892767,0,0,0,9180.9085763718158,282.996987101385,0,3744.2078757299587,0
2025-09-17,01:00-01:10,2025-09-17 01:10:00,7,3,星期三,9,260,656.68447457840898,833.33333333333326,0,2857.9924353340125,615.79823333333331,8345.3448216383786,0.43109999999999998,40.886241245075666,0,0,0,9217.706193492384,283.09667699075209,0,3653.0471206652305,0
2025-09-17,01:10-01:20,2025-09-17 01:20:00,8,3,星期三,9,260,634.35820868892324,833.33333333333326,0,2828.4165136408442,598.21179999999993,8345.3448216383786,0.43020000000000003,36.146408688923316,0,0,0,9250.2379613124158,272.90090137797478,0,3593.5081956515728,0
2025-09-17,01:20-01:30,2025-09-17 01:30:00,9,3,星期三,9,260,616.46249776378761,833.33333333333326,0,2817.8499881240568,589.96166666666659,8345.3448216383786,0.4279,26.500831097121022,0,0,0,9274.0887092998255,263.78430279312471,0,3650.1723234293981,0
2025-09-17,01:30-01:40,2025-09-17 01:40:00,10,3,星期三,9,260,660.22593381309457,833.33333333333326,833.33333333333326,2815.0338386613435,576.07746666666662,8345.3448216383786,0.43120000000000003,84.148467146427947,0,0,0,9349.8223297316108,284.68942266020639,0,3680.3212948446308,0
2025-09-17,01:40-01:50,2025-09-17 01:50:00,11,3,星期三,9,260,655.45068640710599,833.33333333333326,0,2826.4280590920871,559.06854999999996,8345.3448216383786,0.43330000000000002,96.382136407106032,0,0,0,9436.5662524980071,284.00678242019904,0,3648.417753039942,0
2025-09-17,01:50-02:00,2025-09-17 02:00:00,12,3,星期三,9,260,619.68963957239407,833.33333333333326,0,2846.3103301347433,558.71499999999992,8345.3448216383786,0.43109999999999998,60.974639572394153,0,0,0,9491.4434281131616,267.14820361965906,0,3572.5166958887553,0
2025-09-17,02:00-02:10,2025-09-17 02:10:00,13,3,星期三,9,260,628.78765008294317,833.33333333333326,0,2850.3215666999558,589.04520000000002,8345.3448216383786,0.42930000000000001,39.742450082943151,0,0,0,9527.2116331878096,269.93853818060751,0,3552.7012705404641,0
2025-09-17,02:10-02:20,2025-09-17 02:20:00,14,3,星期三,9,260,682.26030588354433,833.33333333333326,833.33333333333326,2854.1273027334446,594.72713333333331,8345.3448216383786,0.43240000000000001,87.53317255021102,0,0,0,9605.9914884829996,295.00935626404458,0,3591.9677644476124,0
2025-09-17,02:20-02:30,2025-09-17 02:30:00,15,3,星期三,9,260,686.23390122962633,833.33333333333326,833.33333333333326,2846.7603598111,578.89999999999998,8345.3448216383786,0.43669999999999998,107.33390122962635,0,0,0,9702.5919995896638,299.67834466697781,0,3622.3354757533298,0
2025-09-17,02:30-02:40,2025-09-17 02:40:00,16,3,星期三,9,260,653.21288479584609,833.33333333333326,833.33333333333326,2816.7174845678423,596.09781666666663,8345.3448216383786,0.43480000000000002,57.115068129179463,0,0,0,9753.9955609059252,284.01696230923392,0,3611.2849366283253,0
2025-09-17,02:40-02:50,2025-09-17 02:50:00,17,3,星期三,9,260,632.10635077268876,833.33333333333326,833.33333333333326,2767.586678591726,604.8680333333333,8345.3448216383786,0.4335,27.238317439355455,0,0,0,9778.5100466013446,274.01810305996059,0,3544.0665235201154,0
2025-09-17,02:50-03:00,2025-09-17 03:00:00,18,3,星期三,9,260,630.92955005766169,833.33333333333326,0,2759.9779507531625,589.56333333333328,8345.3448216383786,0.43569999999999998,41.36621672432841,0,0,0,9815.7396416532411,274.89600496012321,0,3566.6167205665652,0
2025-09-17,03:00-03:10,2025-09-17 03:10:00,19,3,星期三,9,260,628.91649715040489,833.33333333333326,0,2780.7903683952286,582.21006666666665,8345.3448216383786,0.43740000000000001,46.706430483738245,0,0,0,9857.775429088606,275.0880758535871,0,3670.759682733998,0
2025-09-17,03:10-03:20,2025-09-17 03:20:00,20,3,星期三,9,260,635.87204182508276,833.33333333333326,833.33333333333326,2759.0862519025441,601.25675000000001,8345.3448216383786,0.43709999999999999,34.61529182508275,0,0,0,9888.9291917311803,277.93966948174369,0,3639.7387473280614,0
2025-09-17,03:20-03:30,2025-09-17 03:30:00,21,3,星期三,9,260,607.94088251080859,833.33333333333326,0,2759.5711094776702,621.9133333333333,8345.3448216383786,0.43559999999999999,0,0,13.972450822524706,0,9888.9291917311803,264.8190484217082,30.43199789145881,3568.8051024627644,0
2025-09-17,03:30-03:40,2025-09-17 03:40:00,22,3,星期三,9,260,622.79404387440877,833.33333333333326,0.84300979570230083,2775.9627314215627,603.3189666666666,8345.3448216383786,0.43530000000000002,19.475077207742174,0,0,0,9906.456761218149,271.10224729853013,0,3638.4321917285511,0
2025-09-17,03:40-03:50,2025-09-17 03:50:00,23,3,星期三,9,260,620.66479800039838,833.33333333333326,833.33333333333326,2792.0680941061955,594.59519999999998,8345.3448216383786,0.436,26.0695980003984,0,0,0,9929.919399418508,270.60985192817367,0,3639.0586719353855,0
2025-09-17,03:50-04:00,2025-09-17 04:00:00,24,3,星期三,9,260,620.85896320795587,833.33333333333326,833.33333333333326,2809.3091215874838,602.1583333333333,8345.3448216383786,0.43780000000000002,18.700629874622564,0,0,0,9946.7499663056678,271.81205409244308,0,3611.2849366283253,0
2025-09-17,04:00-04:10,2025-09-17 04:10:00,25,3,星期三,9,260,632.53985232136097,833.33333333333326,833.33333333333326,2812.6958514091998,586.03596666666658,8345.3448216383786,0.44009999999999999,46.503885654694386,0,0,0,9988.603463394893,278.38078900663095,0,3683.8536382115999,0
2025-09-17,04:10-04:20,2025-09-17 04:20:00,26,3,星期三,9,260,638.33627966264635,833.33333333333326,833.33333333333326,2834.8166588611048,581.07488333333333,8345.3448216383786,0.43890000000000001,57.261396329313015,0,0,0,10040.138720091274,280.1657931439355,0,3696.4840385214852,0.0060571428571428573
2025-09-17,04:20-04:30,2025-09-17 04:30:00,27,3,星期三,9,260,596.09820739656084,833.33333333333326,833.33333333333326,2851.8805504596367,592.49499999999989,8345.3448216383786,0.43640000000000001,3.603207396560947,0,0,0,10043.381606748178,260.13725770785913,0,3595.9373647188663,0
2025-09-17,04:30-04:40,2025-09-17 04:40:00,28,3,星期三,9,260,623.78914066284835,833.33333333333326,833.33333333333326,2824.3610315603937,590.58441666666658,8345.3448216383786,0.43930000000000002,33.20472399618177,0,0,0,10073.265858344743,274.03056949318932,0,3661.4832676826468,0
2025-09-17,04:40-04:50,2025-09-17 04:50:00,29,3,星期三,9,260,615.07032718117284,833.33333333333326,833.33333333333326,2810.8132365468332,599.95551666666665,8345.3448216383786,0.44219999999999998,15.114810514506189,0,0,0,10086.869187807799,271.9840986795146,0,3646.2512266532881,0.084785714285714284
2025-09-17,04:50-05:00,2025-09-17 05:00:00,30,3,星期三,9,260,582.23258185415807,833.33333333333326,833.33333333333326,2837.7999887949672,609.93333333333328,8345.3448216383786,0.4395,0,27.70075147917521,0,0,10056.09057505316,255.89121972490247,0,3555.0645528753098,0
2025-09-17,05:00-05:10,2025-09-17 05:10:00,31,3,星期三,9,260,602.61610205899728,833.33333333333326,833.33333333333326,2840.8796582424666,588.62316666666663,8345.3448216383786,0.43330000000000002,13.992935392330651,0,0,0,10068.684216906258,261.11355702216355,0,3581.8384322567822,0
2025-09-17,05:10-05:20,2025-09-17 05:20:00,32,3,星期三,9,260,613.0560321822577,833.33333333333326,21.624842571145223,2801.4550463017795,610.99231666666662,8345.3448216383786,0.44390000000000002,2.0637155155910705,0,0,0,10070.54156087029,272.13557268570418,0,3616.3956928486205,1.1810428571428571
2025-09-17,05:20-05:30,2025-09-17 05:30:00,33,3,星期三,9,260,633.93893983400585,833.33333333333326,833.33333333333326,2786.4999484007017,642.99166666666656,8345.3448216383786,0.43009999999999998,0,9.05272683266071,0,0,10060.482975500667,272.65713802260592,0,3587.6699737015374,0
2025-09-17,05:30-05:40,2025-09-17 05:40:00,34,3,星期三,9,260,1404.9416363972659,833.33333333333326,833.33333333333326,2808.4570540946424,594.47665000000006,8345.3448216383786,0.37130000000000002,810.46498639726587,0,0,0,10789.901463258206,521.65482959430483,0,3509.7966817981282,0
2025-09-17,05:40-05:50,2025-09-17 05:50:00,35,3,星期三,9,260,691.03198897843833,833.33333333333326,833.33333333333326,2813.8278755363826,682.01918333333333,8345.3448216383786,0.57079999999999997,9.0128056451050043,0,0,0,10798.0129883388,394.44105930889259,0,4090.6923917014701,21.578600000000002
2025-09-17,05:50-06:00,2025-09-17 06:00:00,36,3,星期三,9,260,50.95503432387568,833.33333333333326,833.33333333333326,2837.1368992140788,840.96250000000009,8345.3448216383786,0.90990000000000004,0,790.00746567612441,0,0,9920.2269153653288,46.363985731294484,0,5001.3656487607241,138.48214285714286
2025-09-17,06:00-06:10,2025-09-17 06:10:00,37,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2835.8493681090386,770.13670000000002,8345.3448216383786,0.93679999999999997,0,770.13670000000002,0,0,9064.5194709208845,0,0,4861.4985211117446,375.22511428571431
2025-09-17,06:10-06:20,2025-09-17 06:20:00,38,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2841.3157689109603,666.42136666666659,8345.3448216383786,0.87580000000000002,0,666.42136666666659,0,0,8324.0512857356989,0,0,4815.1648070275814,658.10894285714289
2025-09-17,06:20-06:30,2025-09-17 06:30:00,39,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2845.4175884553956,639.29833333333318,8345.3448216383786,0.87590000000000001,0,639.29833333333318,0,0,7613.7198042542177,0,0,4853.7960053868301,943.7089285714286
2025-09-17,06:30-06:40,2025-09-17 06:40:00,40,3,星期三,9,260,213.62951346012858,833.33333333333326,833.33333333333326,2832.6675368463111,603.51469999999995,8345.3448216383786,0.86009999999999998,0,389.88518653987137,0,0,7180.5140414321386,183.74274452705657,0,4823.3896788801594,1240.3126857142856
2025-09-17,06:40-06:50,2025-09-17 06:50:00,41,3,星期三,9,260,459.94478902947009,833.33333333333326,833.33333333333326,2775.3594962562502,555.08131666666668,8345.3448216383786,0.84419999999999995,0,95.136527637196593,0,0,7074.80678850192,388.2853908986786,0,4812.2520337273263,1538.0199
2025-09-17,06:50-07:00,2025-09-17 07:00:00,42,3,星期三,9,260,472.0489442814204,833.33333333333326,833.33333333333326,2756.6945882340065,503.66833333333335,8345.3448216383786,0.83340000000000003,0,31.619389051912947,0,0,7039.6741339997943,393.40559016413579,0,4815.3339004466461,1843.1464285714287
2025-09-17,07:00-07:10,2025-09-17 07:10:00,43,3,星期三,9,260,454.85363284607388,833.33333333333326,833.33333333333326,2771.3584716341993,450.19366666666656,8345.3448216383786,0.80920000000000003,4.6599661794073199,0,0,0,7043.8681035612608,368.06755969904299,0,4803.924733326684,2170.729142857143
2025-09-17,07:10-07:20,2025-09-17 07:20:00,44,3,星期三,9,260,420.00191973426274,833.33333333333326,833.33333333333326,2765.3153885908828,395.92346666666663,8345.3448216383786,0.79720000000000002,24.078453067596115,0,0,0,7065.5387113220977,334.82553041215425,0,4817.4338662382124,2488.1310714285714
2025-09-17,07:20-07:30,2025-09-17 07:30:00,45,3,星期三,9,260,401.38948732664159,833.33333333333326,833.33333333333326,2725.9243421106207,325.78166666666658,8345.3448216383786,0.76439999999999997,75.607820659975005,0,0,0,7133.5857499160757,306.8221241124848,0,4814.8314651120163,2818.3232142857146
2025-09-17,07:30-07:40,2025-09-17 07:40:00,46,3,星期三,9,260,1067.7471372971045,833.33333333333326,833.33333333333326,2740.7291423720017,247.04876666666669,8345.3448216383786,0.68989999999999996,820.69837063043781,0,0,0,7872.2142834834694,736.63875002127236,0,4701.874822463833,3216.4996714285712
2025-09-17,07:40-07:50,2025-09-17 07:50:00,47,3,星期三,9,260,290.09607051503599,833.33333333333326,833.33333333333326,2682.7919166056963,311.4486,8345.3448216383786,0.85999999999999999,0,21.352529484964009,0,0,7848.4892507223985,249.48262064293095,0,5354.5022822180517,3599.9360000000001
2025-09-17,07:50-08:00,2025-09-17 08:00:00,48,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2749.2187966499664,454.54583333333323,8345.3448216383786,1.1617,0,454.54583333333323,0,0,7343.4383247964724,0,0,6546.0133613186663,3947.0196428571426
2025-09-17,08:00-08:10,2025-09-17 08:10:00,49,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2709.0274859724559,447.06700000000006,8345.3448216383786,1.1682999999999999,0,447.06700000000006,0,0,6846.697213685361,0,0,6713.5623460679763,4302.3781428571428
2025-09-17,08:10-08:20,2025-09-17 08:20:00,50,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2736.9707845044782,403.39801666666665,8345.3448216383786,1.0955999999999999,0,403.39801666666665,0,0,6398.4771951668426,0,0,6628.5026212812654,4595.023757142857
2025-09-17,08:20-08:30,2025-09-17 08:30:00,51,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2660.6763470185365,372.03624999999994,8345.3448216383786,1.0849,0,372.03624999999994,0,0,5985.1035840557315,0,0,6491.5954750044466,4832.4803571428574
2025-09-17,08:30-08:40,2025-09-17 08:40:00,52,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2625.0577396663307,286.83286666666663,8345.3448216383786,1.0609999999999999,0,286.83286666666663,0,0,5666.4003988705463,0,0,6537.9631890488035,5114.7722142857137
2025-09-17,08:40-08:50,2025-09-17 08:50:00,53,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2637.5151097729004,235.97335000000004,8345.3448216383786,1.0429999999999999,0,235.97335000000004,0,0,5404.2077877594347,0,0,6582.3049896232105,5474.3783285714289
2025-09-17,08:50-09:00,2025-09-17 09:00:00,54,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2685.4073765171966,225.28666666666669,8345.3448216383786,1.036,0,225.28666666666669,0,0,5153.8892692409163,0,0,6487.8746247178378,5842.6553571428576
2025-09-17,09:00-09:10,2025-09-17 09:10:00,55,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2662.9318811965036,170.24481666666662,8345.3448216383786,1.0146999999999999,0,170.24481666666662,0,0,4964.7283618335086,0,0,6509.8506936936856,6114.7196428571433
2025-09-17,09:10-09:20,2025-09-17 09:20:00,56,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2599.2196772131279,112.8461666666667,8345.3448216383786,0.99219999999999997,0,112.8461666666667,0,0,4839.343732203879,0,0,6507.3541386250045,6370.6571142857138
2025-09-17,09:20-09:30,2025-09-17 09:30:00,57,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2549.7158330887505,68.888333333333321,8345.3448216383786,0.96999999999999997,0,68.888333333333321,0,0,4762.8011396112861,0,0,6463.781914440272,6686.6571428571424
2025-09-17,09:30-09:40,2025-09-17 09:40:00,58,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2564.8133160597022,13.715899999999994,8345.3448216383786,0.94220000000000004,0,13.715899999999994,0,0,4747.5612507223968,0,0,6446.9755061665455,7052.9781857142862
2025-09-17,09:40-09:50,2025-09-17 09:50:00,59,3,星期三,9,260,0,833.33333333333326,833.33333333333326,2478.0071255057569,-5.5229333333333361,8345.3448216383786,0.95689999999999997,5.5229333333333361,0,0,0,4752.5318907223973,0,0,6465.4738695390824,7327.3488857142866
2025-09-17,09:50-10:00,2025-09-17 10:00:00,60,3,星期三,9,260,0,833.33333333333326,66.197451817745787,2374.8699125722719,6.2941666666667206,8345.3448216383786,0.99770000000000003,0,6.2941666666667206,0,0,4745.5383722038787,0,0,6487.8746247178378,7493.8821428571437
2025-09-17,10:00-10:10,2025-09-17 10:10:00,61,3,星期三,9,260,0,833.33333333333326,48.414610432404814,2302.9995491867635,-10.63145000000001,8345.3448216383786,0.9919,10.63145000000001,0,0,0,4755.1066772038785,0,0,6448.7204738207238,7668.6603571428568
2025-09-17,10:10-10:20,2025-09-17 10:20:00,62,3,星期三,9,260,0,833.33333333333326,38.718370358235006,2308.9656563976173,-54.112999999999978,8345.3448216383786,0.95879999999999999,54.112999999999978,0,0,0,4803.8083772038781,0,0,6469.0816290515904,7860.6202428571423
2025-09-17,10:20-10:30,2025-09-17 10:30:00,63,3,星期三,9,260,0,833.33333333333326,24.842747881124218,2224.1446821591144,-124.76749999999993,8345.3448216383786,0.95489999999999997,124.76749999999993,0,0,0,4916.0991272038782,0,0,6487.8746247178378,8068.3285714285694
2025-09-17,10:30-10:40,2025-09-17 10:40:00,64,3,星期三,9,260,0,833.33333333333326,0,2161.2206671294566,-220.02850000000004,8345.3448216383786,0.9839,220.02850000000004,0,0,0,5114.1247772038787,0,0,6434.6378424377554,8296.0200857142863
2025-09-17,10:40-10:50,2025-09-17 10:50:00,65,3,星期三,9,260,0,833.33333333333326,0,2141.4570796182506,-253.4998833333334,8345.3448216383786,0.79900000000000004,253.4998833333334,0,0,0,5342.2746722038792,0,0,6412.2702337070232,8498.0680571428584
2025-09-17,10:50-11:00,2025-09-17 11:00:00,66,3,星期三,9,260,0,833.33333333333326,0,2226.1192217336084,-236.12333333333328,8345.3448216383786,0.50249999999999995,236.12333333333328,0,0,0,5554.7856722038796,0,0,6428.3600820349802,8618.908928571429
