date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,soc_reserve_kwh,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost
2025-06-02,00:00-00:10,2025-06-02 00:10:00,1,1,星期一,6,153,1365.2892314052533,833.33333333333326,833.33333333333326,1647.4340731567586,695.79278333333332,7024.9739991844453,0.42480000000000001,669.49644807191999,0,0,0,7627.5208024491731,579.97486550095164,0
2025-06-02,00:10-00:20,2025-06-02 00:20:00,2,1,星期一,6,153,1413.6676224920643,833.33333333333326,833.33333333333326,1656.9031063174307,685.4825833333332,7024.9739991844453,0.42449999999999999,728.18503915873112,0,0,0,8282.887337692031,600.10190574788123,0
2025-06-02,00:20-00:30,2025-06-02 00:30:00,3,1,星期一,6,153,1407.789429141498,833.33333333333326,833.33333333333326,1653.6843290572997,654.97499999999991,7024.9739991844453,0.4269,752.81442914149807,0,0,0,8960.4203239193794,600.9853073005055,0
2025-06-02,00:30-00:40,2025-06-02 00:40:00,4,1,星期一,6,153,628.57749634944275,833.33333333333326,833.33333333333326,1667.7941968435409,659.79823333333331,7024.9739991844453,0.42720000000000002,0,31.220736983890561,0,0,8925.7306161595006,268.52830644048197,0
2025-06-02,00:40-00:50,2025-06-02 00:50:00,5,1,星期一,6,153,642.00146767213323,833.33333333333326,833.33333333333326,1708.2103425879361,669.46393333333333,7024.9739991844453,0.42709999999999998,0,27.462465661200099,0,0,8895.2167654248333,274.19882684276809,0
2025-06-02,00:50-01:00,2025-06-02 01:00:00,6,1,星期一,6,153,619.56530664381194,833.33333333333326,833.33333333333326,1741.7378039022533,667.51333333333332,7024.9739991844453,0.42849999999999999,0,47.948026689521384,0,0,8841.9411802142531,265.48373389687339,0
2025-06-02,01:00-01:10,2025-06-02 01:10:00,7,1,星期一,6,153,592.96649506361996,833.33333333333326,833.33333333333326,1742.923974245027,668.21554999999989,7024.9739991844453,0.43109999999999998,0,75.249054936379935,0,0,8758.3311191738303,255.62785602192656,0
2025-06-02,01:10-01:20,2025-06-02 01:20:00,8,1,星期一,6,153,594.76986686046394,833.33333333333326,833.33333333333326,1748.766072355914,664.34794999999997,7024.9739991844453,0.43020000000000003,0,69.578083139536034,0,0,8681.0221379076793,255.8699967233716,0
2025-06-02,01:20-01:30,2025-06-02 01:30:00,9,1,星期一,6,153,638.07073593437076,833.33333333333326,833.33333333333326,1764.3814323902452,661.95666666666659,7024.9739991844453,0.4279,0,23.885930732295833,0,0,8654.4822148717958,273.03046790631726,0
2025-06-02,01:30-01:40,2025-06-02 01:40:00,10,1,星期一,6,153,620.78734602599718,833.33333333333326,833.33333333333326,1726.3747107319352,674.22928333333334,7024.9739991844453,0.43120000000000003,0,53.441937307336161,0,0,8595.1022845303105,267.68350360641,0
2025-06-02,01:40-01:50,2025-06-02 01:50:00,11,1,星期一,6,153,596.70487605327276,833.33333333333326,833.33333333333326,1705.6408549387709,669.04854999999998,7024.9739991844453,0.43330000000000002,0,72.343673946727222,0,0,8514.7204245895027,258.55222279388312,0
2025-06-02,01:50-02:00,2025-06-02 02:00:00,12,1,星期一,6,153,608.01334905170438,833.33333333333326,833.33333333333326,1705.4249626361666,654.9133333333333,7024.9739991844453,0.43109999999999998,0,46.899984281628917,0,0,8462.609330943249,262.11455477618972,0
2025-06-02,02:00-02:10,2025-06-02 02:10:00,13,1,星期一,6,153,636.35323113260415,833.33333333333326,0,1698.6312408516123,669.28363333333323,7024.9739991844453,0.42930000000000001,0,0,32.930402200729077,0,8462.609330943249,273.18644212522696,70.685108323864966
2025-06-02,02:10-02:20,2025-06-02 02:20:00,14,1,星期一,6,153,629.778830004469,833.33333333333326,0,1662.9512922445551,660.34686666666664,7024.9739991844453,0.43240000000000001,0,0,30.568036662197642,0,8462.609330943249,272.3163660939324,66.088095263671306
2025-06-02,02:20-02:30,2025-06-02 02:30:00,15,1,星期一,6,153,605.55391661235478,833.33333333333326,833.33333333333326,1629.9549203809943,632.78666666666663,7024.9739991844453,0.43669999999999998,0,27.23275005431185,0,0,8432.3507197717918,264.44539538461532,0
2025-06-02,02:30-02:40,2025-06-02 02:40:00,16,1,星期一,6,153,613.47406875456659,833.33333333333326,833.33333333333326,1611.6278994753573,642.94106666666664,7024.9739991844453,0.43480000000000002,0,29.466997912100055,0,0,8399.6096109805694,266.73852509448557,0
2025-06-02,02:40-02:50,2025-06-02 02:50:00,17,1,星期一,6,153,616.94145533548578,833.33333333333326,833.33333333333326,1578.5307911903501,639.59896666666668,7024.9739991844453,0.4335,0,22.657511331180899,0,0,8374.4345983903677,267.44412088793308,0
2025-06-02,02:50-03:00,2025-06-02 03:00:00,18,1,星期一,6,153,625.16123335723864,833.33333333333326,833.33333333333326,1599.4899277648601,620.75999999999999,7024.9739991844453,0.43569999999999998,4.4012333572386524,0,0,0,8378.3957084118829,272.38274937374888,0
2025-06-02,03:00-03:10,2025-06-02 03:10:00,19,1,星期一,6,153,614.84275110070894,833.33333333333326,833.33333333333326,1600.2744013763584,637.32960000000003,7024.9739991844453,0.43740000000000001,0,22.48684889929109,0,0,8353.410320746003,268.93221933145009,0
2025-06-02,03:10-03:20,2025-06-02 03:20:00,20,1,星期一,6,153,633.65919095975005,833.33333333333326,0,1619.9723351282155,646.23181666666665,7024.9739991844453,0.43709999999999999,0,0,12.572625706916597,0,8353.410320746003,276.97243236850676,27.47747348246622
2025-06-02,03:20-03:30,2025-06-02 03:30:00,21,1,星期一,6,153,615.74438459476869,833.33333333333326,833.33333333333326,1609.1813786791588,631.85500000000002,7024.9739991844453,0.43559999999999999,0,16.110615405231329,0,0,8335.5096369624134,268.21825392948125,0
2025-06-02,03:30-03:40,2025-06-02 03:40:00,22,1,星期一,6,153,596.44592452984944,833.33333333333326,833.33333333333326,1599.662320506736,620.11768333333328,7024.9739991844453,0.43530000000000002,0,23.67175880348384,0,0,8309.2076827363198,259.63291094784347,0
2025-06-02,03:40-03:50,2025-06-02 03:50:00,23,1,星期一,6,153,612.01403162514248,833.33333333333326,833.33333333333326,1585.1254226999354,597.6006666666666,7024.9739991844453,0.436,14.413364958475881,0,0,0,8322.179711198949,266.8381177885621,0
2025-06-02,03:50-04:00,2025-06-02 04:00:00,24,1,星期一,6,153,621.18934456855504,833.33333333333326,833.33333333333326,1570.221627236077,580.24499999999989,7024.9739991844453,0.43780000000000002,40.944344568555152,0,0,0,8359.0296213106485,271.95669505211339,0
2025-06-02,04:00-04:10,2025-06-02 04:10:00,25,1,星期一,6,153,622.0034129002039,833.33333333333326,0,1598.0641866256265,604.5470499999999,7024.9739991844453,0.44009999999999999,17.456362900203999,0,0,0,8374.7403479208315,273.74370201737975,0
2025-06-02,04:10-04:20,2025-06-02 04:20:00,26,1,星期一,6,153,650.22984489049736,833.33333333333326,833.33333333333326,1626.5013313548307,632.05124999999998,7024.9739991844453,0.43890000000000001,18.178594890497379,0,0,0,8391.101083322279,285.3858789224393,0
2025-06-02,04:20-04:30,2025-06-02 04:30:00,27,1,星期一,6,153,640.9854402335344,833.33333333333326,0,1595.5125731770931,645.01666666666665,7024.9739991844453,0.43640000000000001,0,0,4.0312264331322467,0,8391.101083322279,279.72604611791439,8.7961360770945625
2025-06-02,04:30-04:40,2025-06-02 04:40:00,28,1,星期一,6,153,645.65225775320414,833.33333333333326,833.33333333333326,1512.7076044885987,656.13204999999994,7024.9739991844453,0.43930000000000002,0,10.479792246795796,0,0,8379.4568697147279,283.63503683098259,0
2025-06-02,04:40-04:50,2025-06-02 04:50:00,29,1,星期一,6,153,622.05078493423025,833.33333333333326,833.33333333333326,1508.2013619113295,643.6649666666666,7024.9739991844453,0.44219999999999998,0,21.61418173243635,0,0,8355.4411122342426,275.07085709791659,0
2025-06-02,04:50-05:00,2025-06-02 05:00:00,30,1,星期一,6,153,652.21030783722085,833.33333333333326,833.33333333333326,1517.409980714247,613.71333333333337,7024.9739991844453,0.4395,38.496974503887486,0,0,0,8390.0883892877409,286.64643029445858,0
2025-06-02,05:00-05:10,2025-06-02 05:10:00,31,1,星期一,6,153,636.75898831263839,833.33333333333326,833.33333333333326,1537.916317892194,594.51671666666664,7024.9739991844453,0.43330000000000002,42.242271645971755,0,0,0,8428.106433769115,275.90766963586623,0
