date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,price,charge,discharge,emergency,spill,soc,g0,initial_soc,adjustment_cost,lag_observation,planned_cost,emergency_cost,total_cost
2025-01-02,0,2025-01-02 00:10:00,0,603.75848333333329,3622.5509000000002,0,0,0,0,0.42480000000000001,0,0,603.75848333333329,0,6000,0,6000,0,616.11666666666656,0,1282.3830186,1282.3830186
2025-01-02,1,2025-01-02 00:20:00,0,603.79351666666662,3622.7611000000002,0,0,0,0,0.42449999999999999,0,0,603.79351666666662,0,6000,0,6000,0,603.75848333333329,0,1281.551739125,1281.551739125
2025-01-02,2,2025-01-02 00:30:00,0,618.0383333333333,3708.23,0,0,0,0,0.4269,0,0,618.0383333333333,0,6000,0,6000,0,603.79351666666662,0,1319.2028224999999,1319.2028224999999
2025-01-02,3,2025-01-02 00:40:00,0,625.08709999999996,3750.5225999999998,0,0,0,0,0.42720000000000002,0,0,625.08709999999996,0,6000,0,6000,0,618.0383333333333,0,1335.1860455999999,1335.1860455999999
2025-01-02,4,2025-01-02 00:50:00,0,614.1506333333333,3684.9038,0,0,0,0,0.42709999999999998,0,0,614.1506333333333,0,6000,0,6000,0,625.08709999999996,0,1311.5186774833332,1311.5186774833332
2025-01-02,5,2025-01-02 01:00:00,0,607.35666666666657,3644.1399999999999,0,0,0,0,0.42849999999999999,0,0,607.35666666666657,0,6000,0,6000,0,614.1506333333333,0,1301.2616583333331,1301.2616583333331
2025-01-02,6,2025-01-02 01:10:00,0,634.88299999999992,3809.2979999999998,0,0,0,0,0.43109999999999998,0,0,634.88299999999992,0,6000,0,6000,0,607.35666666666657,0,1368.4903064999999,1368.4903064999999
2025-01-02,7,2025-01-02 01:20:00,0,642.52043333333336,3855.1226000000001,0,0,0,0,0.43020000000000003,0,0,642.52043333333336,0,6000,0,6000,0,634.88299999999992,0,1382.0614521000002,1382.0614521000002
2025-01-02,8,2025-01-02 01:30:00,0,630.63,3783.7800000000002,0,0,0,0,0.4279,0,0,630.63,0,6000,0,6000,0,642.52043333333336,0,1349.2328849999999,1349.2328849999999
2025-01-02,9,2025-01-02 01:40:00,0,651.23081666666667,3907.3849,0,0,0,0,0.43120000000000003,0,0,651.23081666666667,0,6000,0,6000,0,630.63,0,1404.0536407333334,1404.0536407333334
2025-01-02,10,2025-01-02 01:50:00,0,661.37329999999997,3968.2397999999998,0,0,0,0,0.43330000000000002,0,0,661.37329999999997,0,6000,0,6000,0,651.23081666666667,0,1432.8652544500001,1432.8652544500001
2025-01-02,11,2025-01-02 02:00:00,0,647.79499999999996,3886.77,0,0,0,0,0.43109999999999998,0,0,647.79499999999996,0,6000,0,6000,0,661.37329999999997,0,1396.3221225,1396.3221225
2025-01-02,12,2025-01-02 02:10:00,0,644.23168333333331,3865.3901000000001,0,0,0,0,0.42930000000000001,0,0,644.23168333333331,0,6000,0,6000,0,647.79499999999996,0,1382.843308275,1382.843308275
2025-01-02,13,2025-01-02 02:20:00,0,655.28101666666657,3931.6860999999999,0,0,0,0,0.43240000000000001,0,0,655.28101666666657,0,6000,0,6000,0,644.23168333333331,0,1416.717558033333,1416.717558033333
2025-01-02,14,2025-01-02 02:30:00,0,675.99666666666667,4055.98,0,0,0,0,0.43669999999999998,0,0,675.99666666666667,0,6000,0,6000,0,655.28101666666657,0,1476.0387216666666,1476.0387216666666
