date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost
2025-02-01,00:00-00:10,2025-02-01 00:10:00,1,6,星期六,2,32,797.63239031177216,390.92670619276987,0,422.03036666666668,8482.7663850000008,0.42480000000000001,375.60202364510548,0,0,0,8820.8082062805952,338.83423940444084,0
2025-02-01,00:10-00:20,2025-02-01 00:20:00,2,6,星期六,2,32,1252.1374924892993,833.33333333333326,339.6397030225985,415.4073166666667,8482.7663850000008,0.42449999999999999,833.33333333333326,0,0,3.396842489299388,9570.8082062805952,531.53236556170759,0
2025-02-01,00:20-00:30,2025-02-01 00:30:00,3,6,星期六,2,32,446.35573227252081,28.794091340115529,449.83439250675843,410.7166666666667,8482.7663850000008,0.4269,28.794091340115529,0,0,6.8449742657385855,9596.7228884867,190.54926210713913,0
2025-02-01,00:30-00:40,2025-02-01 00:40:00,4,6,星期六,2,32,475.82786163994507,55.105125645749752,336.24403496097437,430.29479999999995,8482.7663850000008,0.42720000000000002,45.533061639945117,0,0,0,9637.7026439626497,203.27366249258455,0
2025-02-01,00:40-00:50,2025-02-01 00:50:00,5,6,星期六,2,32,483.98241732454824,47.093305617635224,29.164683591585799,424.41058333333331,8482.7663850000008,0.42709999999999998,47.093305617635224,0,0,12.478528373579707,9680.0866190185207,206.70889043931453,0
2025-02-01,00:50-01:00,2025-02-01 01:00:00,6,6,星期六,2,32,486.78750258937464,66.082873478474767,59.635888342164435,406.05166666666662,8482.7663850000008,0.42849999999999999,66.082873478474767,0,0,14.652962444233253,9739.561205149148,208.58844485954702,0
2025-02-01,01:00-01:10,2025-02-01 01:10:00,7,6,星期六,2,32,513.55571830915119,87.09202596333671,0,436.75018333333333,8482.7663850000008,0.43109999999999998,76.805534975817864,0,0,0,9808.6861866273848,221.39387016307506,0
2025-02-01,01:10-01:20,2025-02-01 01:20:00,8,6,星期六,2,32,507.63389047325097,86.866025575322851,0,451.79768333333328,8482.7663850000008,0.43020000000000003,55.83620713991769,0,0,0,9858.9387730533108,218.38409968159257,0
2025-02-01,01:20-01:30,2025-02-01 01:30:00,9,6,星期六,2,32,476.7642084166572,46.239471652481825,41.474131312723102,446.07999999999998,8482.7663850000008,0.4279,30.684208416657214,0,0,0,9886.5545606283031,204.00740478148762,0
2025-02-01,01:30-01:40,2025-02-01 01:40:00,10,6,星期六,2,32,483.60682841845767,28.819976846814711,31.887924121550441,471.76633333333331,8482.7663850000008,0.43120000000000003,11.84049508512436,0,0,0,9897.2110062049142,208.53126441403896,0
2025-02-01,01:40-01:50,2025-02-01 01:50:00,11,6,星期六,2,32,497.77509860380957,46.894297574232326,18.486987033220487,448.02596666666665,8482.7663850000008,0.43330000000000002,46.894297574232326,0,0,2.8548343629105943,9939.4158740217226,215.68595022503069,0
2025-02-01,01:50-02:00,2025-02-01 02:00:00,12,6,星期六,2,32,531.21686876479544,104.54347689304791,0,397.40333333333331,8482.7663850000008,0.43109999999999998,104.54347689304791,0,0,29.270058538414219,10033.505003225466,229.0075921245033,0
2025-02-01,02:00-02:10,2025-02-01 02:10:00,13,6,星期六,2,32,514.05017719424723,47.077531650601031,25.820259407957906,434.0906333333333,8482.7663850000008,0.42930000000000001,47.077531650601031,0,0,32.882012210312894,10075.874781711007,220.68174106949033,0
2025-02-01,02:10-02:20,2025-02-01 02:20:00,14,6,星期六,2,32,535.65258406070802,78.380668639540886,13.444349574760054,490.56091666666663,8482.7663850000008,0.43240000000000001,45.091667394041394,0,0,0,10116.457282365644,231.61617734785014,0
2025-02-01,02:20-02:30,2025-02-01 02:30:00,15,6,星期六,2,32,533.08499899691924,70.446369754437228,9.4317819094278548,503.22000000000003,8482.7663850000008,0.43669999999999998,29.864998996919212,0,0,0,10143.335781462871,232.79821906195463,0
