date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost
2025-03-20,00:00-00:10,2025-03-20 00:10:00,1,4,星期四,3,79,1390.9725881515988,833.33333333333326,461.5278766356937,549.8448166666667,1712.8087518174375,0.42480000000000001,833.33333333333326,0,0,7.794438151598797,2462.8087518174375,590.88515544679922,0
2025-03-20,00:10-00:20,2025-03-20 00:20:00,2,4,星期四,3,79,1379.000618083712,833.33333333333326,0,570.31349999999998,1712.8087518174375,0.42449999999999999,808.68711808371199,0,0,0,3190.6271580927782,585.38576237653569,0
2025-03-20,00:20-00:30,2025-03-20 00:30:00,3,4,星期四,3,79,1404.0280037687412,833.33333333333326,0,613.85166666666669,1712.8087518174375,0.4269,790.17633710207451,0,0,0,3901.7858614846455,599.37955480887558,0
2025-03-20,00:30-00:40,2025-03-20 00:40:00,4,4,星期四,3,79,1401.9707748390151,833.33333333333326,0,579.4561666666666,1712.8087518174375,0.42720000000000002,822.51460817234852,0,0,0,4642.0490088397592,598.92191501122727,0
2025-03-20,00:40-00:50,2025-03-20 00:50:00,5,4,星期四,3,79,1387.3911037997291,833.33333333333326,0,550.44491666666659,1712.8087518174375,0.42709999999999998,833.33333333333326,0,0,3.6128537997292369,5392.0490088397592,592.55474043286426,0
2025-03-20,00:50-01:00,2025-03-20 01:00:00,6,4,星期四,3,79,1352.5475753869944,833.33333333333326,0,571.15666666666664,1712.8087518174375,0.42849999999999999,781.39090872032773,0,0,0,6095.3008266880543,579.5666360533271,0
2025-03-20,01:00-01:10,2025-03-20 01:10:00,7,4,星期四,3,79,581.77632177207443,55.206708352407986,17.073815103221705,601.58904999999993,1712.8087518174375,0.43109999999999998,0,17.073815103221705,2.7389131247037994,0,6076.3299210178084,250.80377231594127,5.9037272402990393
2025-03-20,01:10-01:20,2025-03-20 01:20:00,8,4,星期四,3,79,1368.7793723598325,833.33333333333326,0,611.48374999999999,1712.8087518174375,0.43020000000000003,757.29562235983246,0,0,0,6757.8959811416571,588.84888598919997,0
2025-03-20,01:20-01:30,2025-03-20 01:30:00,9,4,星期四,3,79,1359.246555825149,833.33333333333326,0,598.2166666666667,1712.8087518174375,0.4279,761.02988915848232,0,0,0,7442.8228813842916,581.62160123758122,0
2025-03-20,01:30-01:40,2025-03-20 01:40:00,10,4,星期四,3,79,590.35889775957548,56.391413159580452,14.563620193227848,583.93594999999993,1712.8087518174375,0.43120000000000003,6.4229477595755498,0,0,0,7448.6035343679096,254.56275671392896,0
2025-03-20,01:40-01:50,2025-03-20 01:50:00,11,4,星期四,3,79,633.08229308478099,79.674181400314183,5.7817153117864564,590.99504999999999,1712.8087518174375,0.43330000000000002,42.087243084780994,0,0,0,7486.4820531442128,274.31455759363564,0
2025-03-20,01:50-02:00,2025-03-20 02:00:00,12,4,星期四,3,79,1129.1439379546748,579.77350937239635,0,598.44333333333327,1712.8087518174375,0.43109999999999998,530.70060462134154,0,0,0,7964.1125973034204,486.77395165226028,0
2025-03-20,02:00-02:10,2025-03-20 02:10:00,13,4,星期四,3,79,1407.2620444487529,833.33333333333326,0,565.98361666666665,1712.8087518174375,0.42930000000000001,833.33333333333326,0,0,7.9450944487530251,8714.1125973034214,604.13759568184969,0
2025-03-20,02:10-02:20,2025-03-20 02:20:00,14,4,星期四,3,79,576.61547385905487,27.320055157913771,48.15526372181057,546.12076666666667,1712.8087518174375,0.43240000000000001,27.320055157913771,0,0,3.174652034474434,8738.7006469455446,249.32853089665534,0
2025-03-20,02:20-02:30,2025-03-20 02:30:00,15,4,星期四,3,79,568.51042054621109,37.141010920210533,37.916422777875027,565.71333333333337,1712.8087518174375,0.43669999999999998,2.7970872128777273,0,0,0,8741.2180254371342,248.26850065253038,0
2025-03-20,02:30-02:40,2025-03-20 02:40:00,16,4,星期四,3,79,596.88330247033196,55.351801191195818,19.358821586205408,597.92656666666664,1712.8087518174375,0.43480000000000002,0,1.0432641963346896,0,0,8740.0588429967629,259.52485991410032,0
2025-03-20,02:40-02:50,2025-03-20 02:50:00,17,4,星期四,3,79,613.13049203962225,53.863749141349217,14.149546441274538,600.95446666666658,1712.8087518174375,0.4335,12.176025372955678,0,0,0,8751.0172658324227,265.79206829917626,0
