date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_plan,discharge_plan,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-07-01,0,2025-07-01 00:10:00,0,819.91061666666667,4919.4637000000002,0,0.59989999999999999,0.5038993820967218,694.70276969446286,2.5263741715914674e-13,0,694.70276969446286,0,2.5263741715914674e-13,0,125.20784697220404,0,1200,0,694.70276969446286,1199.9999999999998,416.75219153970824,0,375.56093699312601,792.3131285328343
2025-07-01,1,2025-07-01 00:20:00,0,810.28528333333327,4861.7116999999998,0,0.58520000000000005,0.49077506913362595,688.29620042367753,0,0,688.29620042367753,0,0,0,121.98908290965574,0,1200,0,688.29620042367753,1199.9999999999998,402.79093648793611,0,356.94005659365268,759.73099308158885
2025-07-01,2,2025-07-01 00:30:00,0,794,4764,0,0.5363,0.48081622457522299,694.39444766913425,0,0,694.39444766913425,0,0,0,99.605552330865748,0,1200,0,694.39444766913425,1199.9999999999998,372.40374228495671,0,267.09228857521646,639.49603086017316
2025-07-01,3,2025-07-01 00:40:00,0,732.45748333333324,4394.7448999999997,0,0.48909999999999998,0.48164213418611818,698.53069239209412,0,0,698.53069239209412,0,0,0,33.926790941239119,0,1200,0,698.53069239209412,1199.9999999999998,341.65136164897325,0,82.967967246800271,424.61932889577349
2025-07-01,4,2025-07-01 00:50:00,0,709.33126666666669,4255.9876000000004,0,0.51160000000000005,0.47788658533992484,711.00219409949864,0,0,709.33126666666669,1.6709274328319452,0,0,0,0,1200,1.6709274328319452,711.00219409949864,1199.9999999999998,363.74872250130352,0,0,363.74872250130352
2025-07-01,5,2025-07-01 01:00:00,0,730.03666666666663,4380.2200000000003,0,0.56669999999999998,0.46851258179932642,716.92351621205364,0,0,716.92351621205364,0,0,0,13.113150454612992,0,1200,0,716.92351621205364,1199.9999999999998,406.28055663737081,0,37.156111813145912,443.43666845051672
2025-07-01,6,2025-07-01 01:10:00,0,721.38560000000007,4328.3136000000004,0,0.55200000000000005,0.46719461744481228,675.99316290771594,0,0,675.99316290771594,0,0,0,45.392437092284126,0,1200,0,675.99316290771594,1199.9999999999998,373.14822592505925,0,125.2831263747042,498.43135229976343
2025-07-01,7,2025-07-01 01:20:00,0,731.63588333333337,4389.8153000000002,0,0.54969999999999997,0.48918842943325896,686.30248341951096,0,0,686.30248341951096,0,0,0,45.333399913822404,0,1200,0,686.30248341951096,1199.9999999999998,377.26047513570518,0,124.59884966314088,501.85932479884605
2025-07-01,8,2025-07-01 01:30:00,0,769.13999999999999,4614.8400000000001,0,0.56610000000000005,0.50480165629059826,734.51459636897118,0,0,734.51459636897118,0,0,0,34.625403631028803,0,1200,0,734.51459636897118,1199.9999999999998,415.80871300447461,0,98.00720497762704,513.81591798210161
2025-07-01,9,2025-07-01 01:40:00,0,783.46183333333329,4700.7709999999997,0,0.52290000000000003,0.48157045478273114,687.93025874944169,0,0,687.93025874944169,0,0,0,95.531574583891597,0,1200,0,687.93025874944169,1199.9999999999998,359.7187323000831,0,249.76730174958459,609.48603404966775
