date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost,predicted_load_kw,predicted_pv_kw
2025-02-01,00:00-00:10,2025-02-01 00:10:00,1,6,星期六,2,32,707.30317415387481,308.56630261827883,416.12185518989634,422.03036666666668,8482.7663850000008,0.42480000000000001,285.27280748720813,0,0,0,8739.5119117384875,300.46238838056604,0,2709.8468969592323,0
2025-02-01,00:10-00:20,2025-02-01 00:20:00,2,6,星期六,2,32,1250.3306504643631,833.33333333333326,0,415.4073166666667,8482.7663850000008,0.42449999999999999,833.33333333333326,0,0,1.5900004643631291,9489.5119117384875,530.76536112212216,0,2692.1157017365799,0
2025-02-01,00:20-00:30,2025-02-01 00:30:00,3,6,星期六,2,32,446.71283161661023,30.453984642799458,521.34197264711179,410.7166666666667,8482.7663850000008,0.4269,30.453984642799458,0,0,5.5421803071440756,9516.9204979170063,190.70170781713091,0,2689.4029770176817,0
2025-02-01,00:30-00:40,2025-02-01 00:40:00,4,6,星期六,2,32,475.88459101824719,57.016065814154842,367.07404592558493,430.29479999999995,8482.7663850000008,0.42720000000000002,45.58979101824724,0,0,0,9557.9513098334282,203.29789728299522,0,2790.8554164914558,0
2025-02-01,00:40-00:50,2025-02-01 00:50:00,5,6,星期六,2,32,481.81148650273843,58.066999512949963,34.473700897331916,424.41058333333331,8482.7663850000008,0.42709999999999998,57.400903169405126,0,0,0,9609.6121226858922,205.78168588531958,0,2802.3829613387907,0
2025-02-01,00:50-01:00,2025-02-01 01:00:00,6,6,星期六,2,32,490.20960427127267,66.082873478474767,59.635888342164435,406.05166666666662,8482.7663850000008,0.42849999999999999,66.082873478474767,0,0,18.075064126131281,9669.0867088165196,210.05481543024032,0,2822.8890444501394,0
2025-02-01,01:00-01:10,2025-02-01 01:10:00,7,6,星期六,2,32,515.11652223852127,87.09202596333671,0,436.75018333333333,8482.7663850000008,0.43109999999999998,78.366338905187945,0,0,0,9739.6164138311888,222.06673273702651,0,2850.0591894515946,0
2025-02-01,01:10-01:20,2025-02-01 01:20:00,8,6,星期六,2,32,509.3426637028133,86.866025575322851,0,451.79768333333328,8482.7663850000008,0.43020000000000003,57.544980369480015,0,0,0,9791.4068961637204,219.11921392495029,0,2850.7179824333621,0
2025-02-01,01:20-01:30,2025-02-01 01:30:00,9,6,星期六,2,32,490.12712469788511,51.635799835293767,36.07780312991116,446.07999999999998,8482.7663850000008,0.4279,44.047124697885124,0,0,0,9831.0493083918172,209.72539665822504,0,2810.8951300933204,0
2025-02-01,01:30-01:40,2025-02-01 01:40:00,10,6,星期六,2,32,489.37096911348323,28.819976846814711,31.887924121550441,471.76633333333331,8482.7663850000008,0.43120000000000003,17.60463578014992,0,0,0,9846.8934805939516,211.01676188173397,0,2957.5996485426595,0
2025-02-01,01:40-01:50,2025-02-01 01:50:00,11,6,星期六,2,32,513.97347720396476,75.60447037247215,10.131578898432082,448.02596666666665,8482.7663850000008,0.43330000000000002,65.947510537298115,0,0,0,9906.2462400775203,222.70470767247795,0,2968.5777511896463,0
2025-02-01,01:50-02:00,2025-02-01 02:00:00,12,6,星期六,2,32,535.63435683048681,104.54347689304791,4.6800322959455976,397.40333333333331,8482.7663850000008,0.43109999999999998,104.54347689304791,0,0,33.687546604105592,10000.335369281263,230.91197122962285,0,2948.251041919948,0
2025-02-01,02:00-02:10,2025-02-01 02:10:00,13,6,星期六,2,32,515.67258504050608,73.250753338187565,25.820259407957906,434.0906333333333,8482.7663850000008,0.42930000000000001,73.250753338187565,0,0,8.3311983689852127,10066.261047285632,221.37824075788927,0,3020.6381312451317,0
2025-02-01,02:10-02:20,2025-02-01 02:20:00,14,6,星期六,2,32,544.83833593163035,93.179584896910839,7.150205213719687,490.56091666666663,8482.7663850000008,0.43240000000000001,54.277419264963726,0,0,0,10115.110724624099,235.58809645683698,0,3077.5496911390037,0
2025-02-01,02:20-02:30,2025-02-01 02:30:00,15,6,星期六,2,32,537.45699744988724,79.187434403058461,11.575724872725797,503.22000000000003,8482.7663850000008,0.43669999999999998,34.236997449887212,0,0,0,10145.924022328998,234.70747078636575,0,3082.6539540051549,0
2025-02-01,02:30-02:40,2025-02-01 02:40:00,16,6,星期六,2,32,507.8814195728134,39.475129846012713,52.299989057050531,474.07281666666665,8482.7663850000008,0.43480000000000002,33.808602906146746,0,0,0,10176.351764944529,220.82684123025928,0,3020.2342408622335,0
2025-02-01,02:40-02:50,2025-02-01 02:50:00,17,6,星期六,2,32,517.39112246613831,63.703112100530007,65.454815322791092,461.38439999999997,8482.7663850000008,0.4335,56.006722466138342,0,0,0,10226.757815164054,224.28905158907097,0,3054.1929392013981,0
