date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_plan,discharge_plan,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-07-01,0,2025-07-01 00:10:00,0,819.91061666666667,4919.4637000000002,0,0.59989999999999999,0.5038993820967218,712.4677439350512,2.5263741715914674e-13,0,712.4677439350512,0,2.5263741715914674e-13,0,107.44287273161569,0,1200,0,712.4677439350512,1199.9999999999998,427.40939958663722,0,322.27489675848125,749.68429634511847
2025-07-01,1,2025-07-01 00:20:00,0,810.28528333333327,4861.7116999999998,0,0.58520000000000005,0.49077506913362595,723.50429583845391,0,0,723.50429583845391,0,0,0,86.780987494879355,0,1200,0,723.50429583845391,1199.9999999999998,423.39471392466328,0,253.921169410017,677.31588333468028
2025-07-01,2,2025-07-01 00:30:00,0,794,4764,0,0.5363,0.48081622457522299,728.5992208452783,0,0,728.5992208452783,0,0,0,65.400779154721704,0,1200,0,728.5992208452783,1199.9999999999998,390.74776213932273,0,175.37218930338622,566.11995144270895
2025-07-01,3,2025-07-01 00:40:00,0,732.45748333333324,4394.7448999999997,0,0.48909999999999998,0.48164213418611818,722.39167435341369,0,0,722.39167435341369,0,0,0,10.065808979919552,0,1200,0,722.39167435341369,1199.9999999999998,353.32176792625461,0,24.615935860393265,377.93770378664789
2025-07-01,4,2025-07-01 00:50:00,0,709.33126666666669,4255.9876000000004,0,0.51160000000000005,0.47788658533992484,717.77958845110811,0,0,709.33126666666669,8.4483217844414185,0,0,0,0,1200,8.4483217844414185,717.77958845110811,1199.9999999999998,367.21603745158694,0,0,367.21603745158694
2025-07-01,5,2025-07-01 01:00:00,0,730.03666666666663,4380.2200000000003,0,0.56669999999999998,0.46851258179932642,731.84379801377065,0,0,730.03666666666663,1.8071313471040185,0,0,0,0,1200,1.8071313471040185,731.84379801377065,1199.9999999999998,414.73588033440382,0,0,414.73588033440382
2025-07-01,6,2025-07-01 01:10:00,0,721.38560000000007,4328.3136000000004,0,0.55200000000000005,0.46719461744481228,689.94935713438042,0,0,689.94935713438042,0,0,0,31.436242865619647,0,1200,0,689.94935713438042,1199.9999999999998,380.85204513817803,0,86.76403030911024,467.61607544728827
2025-07-01,7,2025-07-01 01:20:00,0,731.63588333333337,4389.8153000000002,0,0.54969999999999997,0.48918842943325896,716.07183479452692,0,0,716.07183479452692,0,0,0,15.564048538806446,0,1200,0,716.07183479452692,1199.9999999999998,393.62468758655143,0,42.777787408909518,436.40247499546092
2025-07-01,8,2025-07-01 01:30:00,0,769.13999999999999,4614.8400000000001,0,0.56610000000000005,0.50480165629059826,734.51459636897118,0,0,734.51459636897118,0,0,0,34.625403631028803,0,1200,0,734.51459636897118,1199.9999999999998,415.80871300447461,0,98.00720497762704,513.81591798210161
2025-07-01,9,2025-07-01 01:40:00,0,783.46183333333329,4700.7709999999997,0,0.52290000000000003,0.48157045478273114,686.78087327762455,0,0,686.78087327762455,0,0,0,96.680960055708738,0,1200,0,686.78087327762455,1199.9999999999998,359.11771863686988,0,252.77237006565051,611.89008870252042
2025-07-01,10,2025-07-01 01:50:00,0,775.35488333333319,4652.1292999999996,0,0.49830000000000002,0.49357068058698805,700.84581383963064,0,0,700.84581383963064,0,0,0,74.509069493702555,0,1200,0,700.84581383963064,1199.9999999999998,349.23146903628793,0,185.63934664355995,534.87081567984785
2025-07-01,11,2025-07-01 02:00:00,0,769.44499999999994,4616.6700000000001,0,0.53300000000000003,0.52626926124862239,733.76190947109558,0,0,733.76190947109558,0,0,0,35.683090528904359,0,1200,0,733.76190947109558,1199.9999999999998,391.09509774809396,0,95.095436259530118,486.19053400762408
2025-07-01,12,2025-07-01 02:10:00,0,781.2976666666666,4687.7860000000001,0,0.57699999999999996,0.49545707695024477,689.51442820324564,0,0,689.51442820324564,0,0,0,91.783238463420957,0,1200,0,689.51442820324564,1199.9999999999998,397.84982507327271,0,264.79464296696943,662.64446804024215
2025-07-01,13,2025-07-01 02:20:00,0,753.49456666666674,4520.9674000000005,0,0.53420000000000001,0.47521421912101769,629.65260141660724,0,0,629.65260141660724,0,0,0,123.8419652500595,0,1200,0,629.65260141660724,1199.9999999999998,336.36041967675158,0,330.78188918290897,667.14230885966049
2025-07-01,14,2025-07-01 02:30:00,0,710.71000000000004,4264.2600000000002,0,0.46200000000000002,0.48192550070895301,625.00852216638748,0,0,625.00852216638748,0,0,0,85.701477833612557,0,1200,0,625.00852216638748,1199.9999999999998,288.75393724087104,0,197.97041379564502,486.72435103651605
2025-07-01,15,2025-07-01 02:40:00,0,733.70899999999995,4402.2539999999999,0,0.50770000000000004,0.45857294703023282,646.93335916167302,0,0,646.93335916167302,0,0,0,86.775640838326922,0,1200,0,646.93335916167302,1199.9999999999998,328.4480664463814,0,220.2799642680929,548.72803071447424
2025-07-01,16,2025-07-01 02:50:00,0,731.80319999999995,4390.8191999999999,0,0.53039999999999998,0.45973195819695772,653.99747312036425,0,0,653.99747312036425,0,0,0,77.805726879635699,0,1200,0,653.99747312036425,1199.9999999999998,346.88025974304117,0,206.3407876847939,553.22104742783506
2025-07-01,17,2025-07-01 03:00:00,0,706.62666666666667,4239.7600000000002,0,0.49080000000000001,0.4812670448744551,698.34157499041282,0,0,698.34157499041282,0,0,0,8.2850916762538418,0,1200,0,698.34157499041282,1199.9999999999998,342.7460450052946,0,20.331614973526928,363.07765997882154
2025-07-01,18,2025-07-01 03:10:00,0,749.52868333333322,4497.174,0.0019,0.49049999999999999,0.46327084010336661,655.56898391611571,0,0,655.56898391611571,0,0,0,93.959699417217507,0,1200,0,655.56898391611571,1199.9999999999998,321.55658661085477,0,230.43616282072594,551.99274943158071
2025-07-01,19,2025-07-01 03:20:00,0,770.01778333333334,4620.1067000000003,0,0.49640000000000001,0.46046682955992346,1318.5666837824708,666.66666666666663,0,1318.5666837824708,0,666.66666666666663,0,118.11776621752915,0,1800,0,1318.5666837824708,1199.9999999999998,654.53650182961849,0,293.16829575190735,947.70479758152578
2025-07-01,20,2025-07-01 03:30:00,0,731.98166666666668,4391.8900000000003,0,0.48609999999999998,0.47836954097334766,636.99505712062228,0,0,636.99505712062228,0,0,0,94.986609546044406,0,1800,0,636.99505712062228,1199.9999999999998,309.64329726633446,0,230.86495450166092,540.50825176799538
2025-07-01,21,2025-07-01 03:40:00,0,696.51359999999988,4179.1081999999997,0.026599999999999999,0.47799999999999998,0.46560198855763579,1442.9238824101117,833.33333333333326,0,1442.9238824101117,0,833.33333333333326,0,86.923050923221581,0,2550,0,1442.9238824101117,1199.9999999999998,689.71761579203337,0,207.74609170649956,897.46370749853293
2025-07-01,22,2025-07-01 03:50:00,0,705.75925000000007,4234.5555000000004,0,0.46729999999999999,0.45636073432876995,1443.9898206036028,833.33333333333326,0,1443.9898206036028,0,833.33333333333326,0,95.102762729730557,0,3300,0,1443.9898206036028,1199.9999999999998,674.77644316806357,0,222.20760511801544,896.98404828607897
