date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,price,charge,discharge,emergency,spill,soc,g0,initial_soc,adjustment_cost,lag_observation,planned_cost,emergency_cost,total_cost
2025-03-12,0,2025-03-12 00:10:00,0,553.60431666666659,3321.6259,0,563.13904621424581,13.75078546050554,833.33333333333258,0.42480000000000001,9.534729547579218,0,0,-0,10090.069806405649,563.13904621424581,10081.488549812828,0,533.55833333333328,239.22146683181163,0,239.22146683181163
2025-03-12,1,2025-03-12 00:20:00,0,577.19789999999989,3463.1873999999998,0,570.25259206815667,833.33333333333337,833.33333333333337,0.42449999999999999,0,6.9453079318432174,0,-0,10082.35279759249,570.25259206815667,10081.488549812828,0,553.60431666666659,242.0722253329325,0,242.0722253329325
2025-03-12,2,2025-03-12 00:30:00,0,587.87333333333322,3527.2399999999998,0,558.8919102897778,831.15310944591999,833.33333333333337,0.4269,0,28.981423043555424,0,-0,10050.151216432983,558.8919102897778,10081.488549812828,0,577.19789999999989,238.59095650270615,0,238.59095650270615
2025-03-12,3,2025-03-12 00:40:00,0,578.07841666666661,3468.4704999999999,0,557.72233125525463,803.29574103312939,833.33333333333337,0.42720000000000002,0,20.356085411411982,0,-0,10027.533343753637,557.72233125525463,10081.488549812828,0,587.87333333333322,238.2589799122448,0,238.2589799122448
2025-03-12,4,2025-03-12 00:50:00,0,561.70718333333332,3370.2431000000001,0,572.21174420289844,26.187067889551145,833.33333333333337,0.42709999999999998,10.504560869565125,0,0,-0,10036.987448536245,572.21174420289844,10081.488549812828,0,578.07841666666661,244.3916359490579,0,244.3916359490579
2025-03-12,5,2025-03-12 01:00:00,0,550.47333333333336,3302.8400000000001,0,589.77511970293642,167.37202172663982,833.33333333333337,0.42849999999999999,39.301786369603064,0,0,-0,10072.359056268888,589.77511970293642,10081.488549812828,0,561.70718333333332,252.71863879270825,0,252.71863879270825
2025-03-12,6,2025-03-12 01:10:00,0,547.57264999999995,3285.4358999999999,0,590.21431170859694,833.33333333333337,833.33333333333337,0.43109999999999998,42.641661708596985,0,0,-0,10110.736551806625,590.21431170859694,10081.488549812828,0,550.47333333333336,254.44138977757612,0,254.44138977757612
2025-03-12,7,2025-03-12 01:20:00,0,552.57264999999995,3315.4358999999999,0,583.78277675159916,833.33333333333337,833.33333333333337,0.43020000000000003,31.210126751599205,0,0,-0,10138.825665883065,583.78277675159916,10081.488549812828,0,547.57264999999995,251.14335055853797,0,251.14335055853797
2025-03-12,8,2025-03-12 01:30:00,0,573.9466666666666,3443.6799999999998,0,589.28872344719639,27.852798643084043,22.087605709786203,0.4279,15.342056780529788,0,0,-0,10152.633516985541,589.28872344719639,10081.488549812828,0,552.57264999999995,252.15664476305534,0,252.15664476305534
2025-03-12,9,2025-03-12 01:40:00,0,613.95139999999992,3683.7084,0,583.80940217594502,33.991542007880753,22.399871151699699,0.43120000000000003,0,22.399871151699699,7.742126672355198,0,10127.74477126143,583.80940217594502,10081.488549812828,0,573.9466666666666,251.73861421826751,16.692025105597807,268.43063932386531
