date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,soc_reserve_kwh,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost
2025-09-17,00:00-00:10,2025-09-17 00:10:00,1,3,星期三,9,260,763.57906665659834,833.33333333333326,833.33333333333326,2785.6619931817631,617.99208333333331,8345.3448216383786,0.42480000000000001,145.58698332326503,0,0,0,8476.3731066293167,324.36838751572299,0
2025-09-17,00:10-00:20,2025-09-17 00:20:00,2,3,星期三,9,260,1055.2093088256543,833.33333333333326,833.33333333333326,2805.4516052765166,599.7917666666666,8345.3448216383786,0.42449999999999999,455.41754215898766,0,0,0,8886.2488945724053,447.93635159649023,0
2025-09-17,00:20-00:30,2025-09-17 00:30:00,3,3,星期三,9,260,714.51016255566537,833.33333333333326,833.33333333333326,2814.615801951712,609.28499999999997,8345.3448216383786,0.4269,105.22516255566541,0,0,0,8980.9515408725038,305.02438839501355,0
2025-09-17,00:30-00:40,2025-09-17 00:40:00,4,3,星期三,9,260,706.59485124759431,833.33333333333326,833.33333333333326,2815.7297794556516,569.97216666666668,8345.3448216383786,0.42720000000000002,136.62268458092763,0,0,0,9103.9119569953382,301.85732045297232,0
2025-09-17,00:40-00:50,2025-09-17 00:50:00,5,3,星期三,9,260,731.96297804343396,833.33333333333326,833.33333333333326,2865.9882401961604,571.90114999999992,8345.3448216383786,0.42709999999999998,160.06182804343405,0,0,0,9247.9676022344283,312.62138792235061,0
2025-09-17,00:50-01:00,2025-09-17 01:00:00,6,3,星期三,9,260,670.15785896671116,833.33333333333326,0,2851.4219485563731,618.45499999999993,8345.3448216383786,0.42849999999999999,51.702858966711233,0,0,0,9294.5001753044689,287.16264256723571,0
2025-09-17,01:00-01:10,2025-09-17 01:10:00,7,3,星期三,9,260,652.17420225294859,833.33333333333326,0,2857.9924353340125,615.79823333333331,8345.3448216383786,0.43109999999999998,36.375968919615275,0,0,0,9327.2385473321228,281.15229859124611,0
2025-09-17,01:10-01:20,2025-09-17 01:20:00,8,3,星期三,9,260,634.35820868892324,833.33333333333326,0,2828.4165136408442,598.21179999999993,8345.3448216383786,0.43020000000000003,36.146408688923316,0,0,0,9359.7703151521546,272.90090137797478,0
2025-09-17,01:20-01:30,2025-09-17 01:30:00,9,3,星期三,9,260,616.46249776378761,833.33333333333326,0,2817.8499881240568,589.96166666666659,8345.3448216383786,0.4279,26.500831097121022,0,0,0,9383.6210631395643,263.78430279312471,0
2025-09-17,01:30-01:40,2025-09-17 01:40:00,10,3,星期三,9,260,677.84508499803906,833.33333333333326,833.33333333333326,2815.0338386613435,576.07746666666662,8345.3448216383786,0.43120000000000003,101.76761833137243,0,0,0,9475.2119196377989,292.28680065115446,0
