step,grid,charge_cap,discharge_cap,role
0,577.6214738029023,352.20626710217454,93.610545539316306,first_day_frozen
1,1370.2647464411425,833.33333333333326,0,first_day_frozen
2,650.19247501951327,117.26564540417257,10.966532565093075,first_day_frozen
3,600.96672789781462,83.298403952638751,6.1540213759725475,first_day_frozen
4,597.78055304427221,92.932308985975794,20.894150390897948,first_day_frozen
5,683.38687126257082,180.61870451139379,0,first_day_frozen
6,648.36208759696547,155.04464418591181,25.100210260320637,first_day_frozen
7,571.26891446437423,36.171643123119225,56.552212729534176,first_day_frozen
8,612.07114531589696,144.05845675503423,19.065490836251001,first_day_frozen
9,581.09503757729794,100.81789138666363,0,first_day_frozen
10,587.11370290992795,120.96668511888168,0,first_day_frozen
11,538.38660037607053,96.472020504034447,60.633207334910935,first_day_frozen
12,550.07288156298807,112.12862951469208,48.948538339031188,first_day_frozen
13,538.29667351654632,77.593335107741495,67.912162768070061,first_day_frozen
14,552.9443163199719,40.702583808850022,86.854492449082954,first_day_frozen
15,543.58820234628934,84.248200861299324,14.96301512589514,first_day_frozen
16,564.52048153853491,108.40723246788718,7.4627515738026204,first_day_frozen
17,593.38573175982879,152.22033446945989,12.412309776974553,first_day_frozen
18,563.95584815122584,89.90958928675127,30.389987594418017,first_day_frozen
19,578.37154574471083,102.98111029342471,4.9085270461627033,first_day_frozen
20,578.15427747071953,92.051004746613103,2.988640231512818,first_day_frozen
21,635.01570851087945,177.3096660380312,0,first_day_frozen
22,574.11894830281653,131.38689251190135,2.0041719359953731,first_day_frozen
23,538.52046592523971,81.94489279004523,56.959380871678832,first_day_frozen
24,535.82266042110268,68.523166630932224,13.89078409431238,first_day_frozen
25,543.56428335109968,86.01914549224864,23.15775421800231,first_day_frozen
26,603.2197460211396,126.68904084319973,22.758036927437729,first_day_frozen
27,559.77963671340888,125.44029456773865,0,first_day_frozen
28,507.80848221412185,112.23242181356272,42.406329446706025,first_day_frozen
29,496.43399265774883,101.20191889409483,19.876032176092394,first_day_frozen
30,501.87102524640056,156.63696205116628,37.083162083783577,first_day_frozen
31,462.73935056414939,95.669622744773278,47.228140777585054,first_day_frozen
32,497.70029994347402,75.828744850542023,10.713983807527768,first_day_frozen
33,1213.9769054728836,833.33333333333326,0,first_day_frozen
34,0,0,442.48497123842213,first_day_frozen
35,0,0,422.16561743453246,first_day_frozen
36,0,0,361.44490223921684,first_day_frozen
37,0,0,338.6109051158752,first_day_frozen
38,0,0,329.06822988038641,first_day_frozen
39,0,0,299.39297885102769,first_day_frozen
40,0,0,248.89849960988414,first_day_frozen
41,0,0,242.06718633158303,first_day_frozen
42,0,16.128633435368705,177.15955070068873,first_day_frozen
43,0,0,108.10357877612606,first_day_frozen
44,0,0.78008092536265394,98.534190544574201,first_day_frozen
45,0,0,26.543720413009773,first_day_frozen
46,0,0,0,first_day_frozen
47,0,0,0,first_day_frozen
48,0,0,0,first_day_frozen
49,0,0,0,first_day_frozen
50,0,0,0,first_day_frozen
51,0,0,0,first_day_frozen
52,0,0,0,first_day_frozen
53,0,0,0,first_day_frozen
54,0,0,0,first_day_frozen
55,0,0,0,first_day_frozen
56,0,0,0,first_day_frozen
57,0,0,0,first_day_frozen
58,0,0,0,first_day_frozen
59,0,0,0,first_day_frozen
60,0,0,0,first_day_frozen
