date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,lag_observation,price,charge,discharge,emergency,spill,soc,g0,initial_soc
2025-01-12,36,2025-01-12 06:10:00,6,931.67578333333324,5590.0627999999997,0.0080999999999999996,253.81027819444535,0,709.81869402777738,900.10833333333323,0.93679999999999997,0,677.8655051388879,0,-0,10046.816105401236,253.81027819444444,9950.4544092592605
2025-01-12,37,2025-01-12 06:20:00,6,914.0460333333333,5484.2762000000002,0,882.51903563888629,0,42.345508805557984,931.67578333333324,0.87580000000000002,0,31.526997694447005,0,-0,10011.786107962962,848.31493888888872,9950.4544092592605
2025-01-12,38,2025-01-12 06:30:00,6,914.28833333333318,5485.7299999999996,0,874.62811666666664,2.2228833333335061,61.734716666666678,914.0460333333333,0.87590000000000001,0,39.660216666666543,0,-0,9967.7192005555553,874.62811666666653,9950.4544092592605
2025-01-12,39,2025-01-12 06:40:00,6,916.47488333333342,5498.9615000000003,0.11219999999999999,928.07261666666659,16.074044444444553,12.195805555555467,914.28833333333318,0.86009999999999998,11.597733333333167,0,0,-0,9978.1571605555546,897.72231111111114,9950.4544092592605
2025-01-12,40,2025-01-12 06:50:00,6,896.53179999999998,5381.3933999999999,2.2025999999999999,901.85500000000002,22.965385116594916,31.610694444444334,916.47488333333342,0.84419999999999995,5.3232000000000426,0,0,-0,9982.9480405555551,875.40788888888892,9950.4544092592605
2025-01-12,41,2025-01-12 07:00:00,6,856.92916666666656,5208.6999999999998,67.125,860.33353333333514,10.506400000001818,22.083799999998163,896.53179999999998,0.83340000000000003,3.4043666666685795,0,0,-0,9986.0119705555571,847.48581666666655,9950.4544092592605
2025-01-12,42,2025-01-12 07:10:00,6,826.32583333333332,5229.5149000000001,271.55990000000003,880.88524166666673,18.115508333333423,1.1368683772161603e-13,856.92916666666656,0.80920000000000003,18.115508333333423,0,0,36.443899999999985,10002.315928055557,864.73516666666683,9950.4544092592605
2025-01-12,43,2025-01-12 07:20:00,6,824.56510000000003,5472.6467000000002,525.25609999999995,857.53154999999981,7.2604499999997643,0,826.32583333333332,0.79720000000000002,7.2604499999997643,0,0,25.706000000000017,10008.850333055558,833.67785000000003,9950.4544092592605
2025-01-12,44,2025-01-12 07:30:00,6,806.05166666666673,5618.2600000000002,781.95000000000005,786.72293333333323,9.0601333333332015,12.103158333333308,824.56510000000003,0.76439999999999997,0,12.103158333333308,7.2255750000001946,0,9995.4023793518536,766.95439166666665,9950.4544092592605
2025-01-12,45,2025-01-12 07:40:00,6,726.28305,5425.5464000000002,1067.8480999999999,1539.7890888888887,833.33333333333337,0,806.05166666666673,0.68989999999999996,813.50603888888872,0,0,-0,10727.557814351854,1582.1457944444446,9950.4544092592605
2025-01-12,46,2025-01-12 07:50:00,6,783.11638333333326,6053.8951999999999,1355.1968999999999,882.25873333333232,84.329838888887025,30.183450000001017,726.28305,0.85999999999999999,80.491317386828698,0,0,18.651032613170358,10800,882.25873333333334,9950.4544092592605
2025-01-12,47,2025-01-12 08:00:00,6,923.28666666666663,7178.1700000000001,1638.45,174.37093333333326,0,833.33333333333337,783.11638333333326,1.1617,0,748.91573333333338,0,-0,9967.8714074074069,138.18866666666656,9950.4544092592605
2025-01-12,48,2025-01-12 08:10:00,6,884.73351666666667,7252.2731000000003,1943.8720000000001,123.81785277777783,0,833.33333333333337,923.28666666666663,1.1682999999999999,0,760.91566388888884,0,-0,9122.4095586419753,89.461155555555479,9950.4544092592605
2025-01-12,49,2025-01-12 08:20:00,6,812.50116666666656,7151.8159999999998,2276.8090000000002,50.839788888888734,0,833.33333333333337,884.73351666666667,1.0955999999999999,0,761.66137777777783,0,-0,8276.1191388888892,3.9071944444442579,9950.4544092592605
2025-01-12,50,2025-01-12 08:30:00,6,790.11749999999995,7341.7799999999997,2601.0749999999998,40.580899999999893,0,833.33333333333337,812.50116666666656,1.0849,0,749.53660000000002,0,-0,7443.3006944444451,0,9950.4544092592605
2025-01-12,51,2025-01-12 08:40:00,6,752.86258333333319,7376.2660999999998,2859.0906,0,0,833.33333333333337,790.11749999999995,1.0609999999999999,0,752.86258333333319,0,-0,6606.786712962964,0,9950.4544092592605
2025-01-12,52,2025-01-12 08:50:00,6,708.774,7305.7452999999996,3053.1012999999998,0,0,734.63609444444432,752.86258333333319,1.0429999999999999,0,708.774,0,-0,5819.2600462962973,0,9950.4544092592605
2025-01-12,53,2025-01-12 09:00:00,6,659.66833333333329,7199.6599999999999,3241.6500000000001,0,0,728.16025000000002,708.774,1.036,0,659.66833333333329,0,-0,5086.2952314814829,0,9950.4544092592605
2025-01-12,54,2025-01-12 09:10:00,6,593.30768333333322,7048.8815999999997,3489.0355,0,0,686.57967222222214,659.66833333333329,1.0146999999999999,0,593.30768333333322,0,-0,4427.0644722222241,0,9950.4544092592605
2025-01-12,55,2025-01-12 09:20:00,6,544.73086666666666,6988.1089000000002,3719.7237,0,0,688.15855515634303,593.30768333333322,0.99219999999999997,0,544.73086666666666,0,-0,3821.8079537037056,0,9950.4544092592605
2025-01-12,56,2025-01-12 09:30:00,6,527.52999999999997,7009.0799999999999,3843.9000000000001,499.83177808333608,0,148.89977191666367,544.73086666666666,0.96999999999999997,0,27.698221916663897,0,-0,3791.0321515740789,0,9950.4544092592605
2025-01-12,57,2025-01-12 09:40:00,6,521.23971666666671,6984.8148000000001,3857.3764999999999,551.15539999999987,46.076544444444551,78.776927777777928,527.52999999999997,0.94220000000000004,29.915683333333163,0,0,-0,3817.9562665740787,424.96496666666673,9950.4544092592605
2025-01-12,58,2025-01-12 09:50:00,6,503.79933333333338,7024.2042000000001,4001.4081999999999,535.64548333333323,47.841830555555362,41.228488888888933,521.23971666666671,0.95689999999999997,31.846149999999852,0,0,-0,3846.6178015740784,0,9950.4544092592605
2025-01-12,59,2025-01-12 10:00:00,6,462.61666666666662,7068.5500000000002,4292.8500000000004,0,0,589.96843333333334,503.79933333333338,0.99770000000000003,0,462.61666666666662,0,-0,3332.5992830555597,0,9950.4544092592605
2025-01-12,60,2025-01-12 10:10:00,6,404.58719999999994,6949.1477999999997,4521.6246000000001,0,0,554.4767888888889,462.61666666666662,0.9919,0,404.58719999999994,0,-0,2883.0579497222266,0,9950.4544092592605
2025-01-12,61,2025-01-12 10:20:00,6,373.72360000000009,6953.0667000000003,4710.7250999999997,537.76207222222206,41.849138888888774,14.907422222222294,404.58719999999994,0.95879999999999999,41.849138888888774,0,0,122.1893333333332,2920.7221747222266,0,9950.4544092592605
2025-01-12,62,2025-01-12 10:30:00,6,358.62166666666656,7066.3299999999999,4914.6000000000004,529.38573333333329,18.909616666666466,25.397100000000023,373.72360000000009,0.95489999999999997,18.909616666666466,0,0,151.85445000000027,2937.7408297222264,236.7279546214134,9950.4544092592605
2025-01-12,63,2025-01-12 10:40:00,6,311.95529999999991,6991.1545999999998,5119.4228000000003,0,0,510.05536111111132,358.62166666666656,0.9839,0,311.95529999999991,0,-0,2591.1238297222267,0,9950.4544092592605
2025-01-12,64,2025-01-12 10:50:00,6,296.56246666666658,6948.9663,5169.5915000000005,434.92467777777767,34.5226277777777,0,311.95529999999991,0.79900000000000004,34.5226277777777,0,0,103.83958333333339,2622.1941947222267,260.95317222222229,9950.4544092592605
2025-01-12,65,2025-01-12 11:00:00,6,300.81125000000003,6941.4300000000003,5136.5625,1269.15095,833.33333333333337,0,296.56246666666658,0.50249999999999995,833.33333333333337,0,0,135.00636666666662,3372.1941947222267,1124.2658166666668,9950.4544092592605
2025-01-12,66,2025-01-12 11:10:00,6,253.53551666666664,6784.951,5263.7379000000001,1269.8795888888892,833.33333333333337,0,300.81125000000003,0.4662,833.33333333333337,0,0,183.01073888888925,4122.1941947222267,1191.0628638888891,9950.4544092592605
2025-01-12,67,2025-01-12 11:20:00,6,249.89705000000004,6936.8603000000003,5437.4780000000001,1285.0962777777777,833.33333333333337,0,253.53551666666664,0.50070000000000003,833.33333333333337,0,0,201.86589444444428,4872.1941947222267,1196.0306944444442,9950.4544092592605
2025-01-12,68,2025-01-12 11:30:00,6,281.75416666666672,7230.5500000000002,5540.0249999999996,1271.5865166666667,833.33333333333337,0,249.89705000000004,0.48270000000000002,833.33333333333337,0,0,156.49901666666665,5622.1941947222267,1107.7688250000001,9950.4544092592605
2025-01-12,69,2025-01-12 11:40:00,6,236.85703333333336,6980.2714999999998,5559.1292999999996,1213.1077222222225,833.33333333333337,0,281.75416666666672,0.47849999999999998,833.33333333333337,0,0,142.91735555555579,6372.1941947222267,1032.5662888888892,9950.4544092592605
2025-01-12,70,2025-01-12 11:50:00,6,169.27094999999991,6566.9017999999996,5551.2761,1165.5391777777777,833.33333333333337,0,236.85703333333336,0.4662,833.33333333333337,0,0,162.93489444444447,7122.1941947222267,1009.2914527777777,9950.4544092592605
2025-01-12,71,2025-01-12 12:00:00,6,146.48458333333321,6440.5699999999997,5561.6625000000004,1168.5333333333335,833.33333333333337,0,169.27094999999991,0.44319999999999998,833.33333333333337,0,0,188.71541666666701,7872.1941947222267,1014.0939166666667,9950.4544092592605
