date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_cap,discharge_cap,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-11-16,0,2025-11-16 00:10:00,0,577.27834999999993,3463.6700999999998,0,0.43519999999999998,0.38768133317855058,588.52252100237001,833.33333333333326,0,577.27834999999993,11.244171002370081,0,0,0,0,10800,11.244171002370081,588.52252100237001,10800,256.1250011402314,0,0,256.1250011402314
2025-11-16,1,2025-11-16 00:20:00,0,566.95049999999992,3401.703,0,0.42430000000000001,0.39058396061004164,578.93199083642241,833.33333333333326,0,566.95049999999992,11.981490836422495,0,0,0,0,10800,11.981490836422495,578.93199083642241,10800,245.64084371189404,0,0,245.64084371189404
2025-11-16,2,2025-11-16 00:30:00,0,562.31166666666661,3373.8699999999999,0,0.39129999999999998,0.42773029466769136,624.38440226187117,833.33333333333326,0,562.31166666666661,62.072735595204563,0,0,0,0,10800,62.072735595204563,624.38440226187117,10800,244.32161660507018,0,0,244.32161660507018
2025-11-16,3,2025-11-16 00:40:00,0,565.10635000000002,3390.6381000000001,0,0.42049999999999998,0.40942930579389186,612.81297908300235,833.33333333333326,0,565.10635000000002,47.706629083002326,0,0,0,0,10800,47.706629083002326,612.81297908300235,10800,257.68785770440246,0,0,257.68785770440246
2025-11-16,4,2025-11-16 00:50:00,0,589.35231666666664,3536.1138999999998,0,0.45479999999999998,0.41428634404660636,607.56696946108093,833.33333333333326,0,589.35231666666664,18.214652794414292,0,0,0,0,10800,18.214652794414292,607.56696946108093,10800,276.32145771089961,0,0,276.32145771089961
2025-11-16,5,2025-11-16 01:00:00,0,610.66833333333329,3664.0100000000002,0,0.4627,0.452657309803564,606.53864220733249,833.33333333333326,0,606.53864220733249,0,0,0,4.1296911260008073,0,10800,0,606.53864220733249,10800,280.64542974933272,0,9.5540404200028668,290.1994701693356
2025-11-16,6,2025-11-16 01:10:00,0,584.58131666666668,3507.4879000000001,0,0.46110000000000001,0.44914746476591472,626.8117245090699,833.33333333333326,0,584.58131666666668,42.230407842403224,0,0,0,0,10800,42.230407842403224,626.8117245090699,10800,289.02288617113214,0,0,289.02288617113214
2025-11-16,7,2025-11-16 01:20:00,0,552.74103333333323,3316.4461999999999,0,0.4133,0.44616208502448473,641.29738923458922,833.33333333333326,0,552.74103333333323,88.556355901255984,0,0,0,0,10800,88.556355901255984,641.29738923458922,10800,265.0482109706557,0,0,265.0482109706557
2025-11-16,8,2025-11-16 01:30:00,0,541.7016666666666,3250.21,0,0.37069999999999997,0.44322435178601977,641.07712256740024,833.33333333333326,0,541.7016666666666,99.375455900733641,0,0,0,0,10800,99.375455900733641,641.07712256740024,10800,237.64728933573525,0,0,237.64728933573525
2025-11-16,9,2025-11-16 01:40:00,0,547.33586666666656,3284.0151999999998,0,0.43049999999999999,0.40046182403503738,613.75721633780563,833.33333333333326,0,547.33586666666656,66.421349671139069,0,0,0,0,10800,66.421349671139069,613.75721633780563,10800,264.22248163342533,0,0,264.22248163342533
