date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_cap,discharge_cap,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-04-01,0,2025-04-01 00:10:00,0,588.94663333333324,3533.6797999999999,0,0.44390000000000002,0.40556604897001003,607.51303383216543,833.33333333333326,0,588.94663333333324,18.566400498832195,0,0,0,0,10800,18.566400498832195,607.51303383216543,10800,269.67503571809823,0,0,269.67503571809823
2025-04-01,1,2025-04-01 00:20:00,0,586.31428333333326,3517.8856999999998,0,0.4153,0.4019107596961059,606.21809991554971,833.33333333333326,0,586.31428333333326,19.90381658221645,0,0,0,0,10800,19.90381658221645,606.21809991554971,10800,251.7623768949278,0,0,251.7623768949278
2025-04-01,2,2025-04-01 00:30:00,0,564.06499999999994,3384.3899999999999,0,0.40350000000000003,0.41302729767506685,606.9188404654941,833.33333333333326,0,564.06499999999994,42.853840465494159,0,0,0,0,10800,42.853840465494159,606.9188404654941,10800,244.89175212782689,0,0,244.89175212782689
2025-04-01,3,2025-04-01 00:40:00,0,573.57893333333323,3441.4735999999998,0,0.45229999999999998,0.40937500001470339,583.16510486709819,833.33333333333326,0,573.57893333333323,9.5861715337649684,0,0,0,0,10800,9.5861715337649684,583.16510486709819,10800,263.76557693138852,0,0,263.76557693138852
2025-04-01,4,2025-04-01 00:50:00,0,586.03586666666661,3516.2152000000001,0,0.46960000000000002,0.41515037878857003,606.77995803559338,833.33333333333326,0,586.03586666666661,20.744091368926775,0,0,0,0,10800,20.744091368926775,606.77995803559338,10800,284.94386829351464,0,0,284.94386829351464
2025-04-01,5,2025-04-01 01:00:00,0,582.52666666666664,3495.1599999999999,0,0.42909999999999998,0.42863075912926496,618.32792884112951,833.33333333333326,0,582.52666666666664,35.801262174462863,0,0,0,0,10800,35.801262174462863,618.32792884112951,10800,265.32451426572868,0,0,265.32451426572868
2025-04-01,6,2025-04-01 01:10:00,0,576.80091666666658,3460.8054999999999,0,0.40029999999999999,0.41775379136203555,602.9264312847929,833.33333333333326,0,576.80091666666658,26.125514618126317,0,0,0,0,10800,26.125514618126317,602.9264312847929,10800,241.35145044330258,0,0,241.35145044330258
2025-04-01,7,2025-04-01 01:20:00,0,589.05136666666658,3534.3081999999999,0,0.4274,0.39371430792059481,592.09620849650139,833.33333333333326,0,589.05136666666658,3.0448418298348088,0,0,0,0,10800,3.0448418298348088,592.09620849650139,10800,253.06191951140468,0,0,253.06191951140468
2025-04-01,8,2025-04-01 01:30:00,0,600.8266666666666,3604.96,0,0.47260000000000002,0.38695406896285406,605.26870163204637,833.33333333333326,0,600.8266666666666,4.4420349653797757,0,0,0,0,10800,4.4420349653797757,605.26870163204637,10800,286.04998839130513,0,0,286.04998839130513
2025-04-01,9,2025-04-01 01:40:00,0,577.45853333333332,3464.7512000000002,0,0.45140000000000002,0.41232319255965572,626.17925598171053,833.33333333333326,0,577.45853333333332,48.720722648377205,0,0,0,0,10800,48.720722648377205,626.17925598171053,10800,282.65731615014414,0,0,282.65731615014414
2025-04-01,10,2025-04-01 01:50:00,0,576.05543333333333,3456.3326000000002,0,0.39190000000000003,0.4287385545172761,641.41661201814509,833.33333333333326,0,576.05543333333333,65.361178684811762,0,0,0,0,10800,65.361178684811762,641.41661201814509,10800,251.37117024991107,0,0,251.37117024991107
2025-04-01,11,2025-04-01 02:00:00,0,608.18999999999994,3649.1399999999999,0,0.3649,0.42333074812730154,654.41931492530239,833.33333333333326,0,608.18999999999994,46.229314925302447,0,0,0,0,10800,46.229314925302447,654.41931492530239,10800,238.79760801624283,0,0,238.79760801624283
2025-04-01,12,2025-04-01 02:10:00,0,625.95875000000001,3755.7525000000001,0,0.41460000000000002,0.42054217406697597,636.19873743434403,833.33333333333326,0,625.95875000000001,10.239987434344016,0,0,0,0,10800,10.239987434344016,636.19873743434403,10800,263.76799654027906,0,0,263.76799654027906
2025-04-01,13,2025-04-01 02:20:00,0,620.02208333333328,3720.1325000000002,0,0.42870000000000003,0.42891212765320952,637.35888648544369,833.33333333333326,0,620.02208333333328,17.336803152110406,0,0,0,0,10800,17.336803152110406,637.35888648544369,10800,273.23575463630971,0,0,273.23575463630971
2025-04-01,14,2025-04-01 02:30:00,0,609.505,3657.0300000000002,0,0.40279999999999999,0.44259647543484171,604.91525545261243,833.33333333333326,0,604.91525545261243,0,0,0,4.5897445473875678,0,10800,0,604.91525545261243,10800,243.65986489631229,0,9.2437455184385602,252.90361041475086
2025-04-01,15,2025-04-01 02:40:00,0,620.20488333333333,3721.2293,0,0.43859999999999999,0.44925394374355682,621.14644026032488,833.33333333333326,0,620.20488333333333,0.94155692699155225,0,0,0,0,10800,0.94155692699155225,621.14644026032488,10800,272.43482869817848,0,0,272.43482869817848
2025-04-01,16,2025-04-01 02:50:00,0,632.76258333333328,3796.5754999999999,0,0.47560000000000002,0.44350470249195312,626.01209849174995,833.33333333333326,0,626.01209849174995,0,0,0,6.7504848415833294,0,10800,0,626.01209849174995,10800,297.73135404267629,0,16.052652953285158,313.78400699596142
2025-04-01,17,2025-04-01 03:00:00,0,625.86666666666656,3755.1999999999998,0,0.46850000000000003,0.43496308287351398,641.07607436964304,833.33333333333326,0,625.86666666666656,15.209407702976478,0,0,0,0,10800,15.209407702976478,641.07607436964304,10800,300.34414084217781,0,0,300.34414084217781
