date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_cap,discharge_cap,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-09-09,0,2025-09-09 00:10:00,0,619.14881666666656,3714.8928999999998,0,0.4592,0.43667419808823826,686.99168158054215,833.33333333333326,0,619.14881666666656,67.842864913875587,0,0,0,0,10800,67.842864913875587,686.99168158054215,10800,315.46658018178493,0,0,315.46658018178493
2025-09-09,1,2025-09-09 00:20:00,0,583.32441666666659,3499.9465,0,0.41599999999999998,0.46068297917133522,671.15759295527698,833.33333333333326,0,583.32441666666659,87.833176288610389,0,0,0,0,10800,87.833176288610389,671.15759295527698,10800,279.20155866939524,0,0,279.20155866939524
2025-09-09,2,2025-09-09 00:30:00,0,594.3416666666667,3566.0500000000002,0,0.4204,0.47208528533187138,646.69798551202962,833.33333333333326,0,594.3416666666667,52.356318845362921,0,0,0,0,10800,52.356318845362921,646.69798551202962,10800,271.87183310925724,0,0,271.87183310925724
2025-09-09,3,2025-09-09 00:40:00,0,583.43346666666662,3500.6008000000002,0,0.41970000000000002,0.44535438950814132,634.49085782791417,833.33333333333326,0,583.43346666666662,51.057391161247551,0,0,0,0,10800,51.057391161247551,634.49085782791417,10800,266.2958130303756,0,0,266.2958130303756
2025-09-09,4,2025-09-09 00:50:00,0,581.84614999999997,3491.0769,0,0.43120000000000003,0.44542691304944676,650.32971820325929,833.33333333333326,0,581.84614999999997,68.483568203259324,0,0,0,0,10800,68.483568203259324,650.32971820325929,10800,280.42217448924544,0,0,280.42217448924544
2025-09-09,5,2025-09-09 01:00:00,0,589.62833333333333,3537.77,0,0.43590000000000001,0.46663374501982618,648.47669070933875,833.33333333333326,0,589.62833333333333,58.848357376005424,0,0,0,0,10800,58.848357376005424,648.47669070933875,10800,282.67098948020077,0,0,282.67098948020077
2025-09-09,6,2025-09-09 01:10:00,0,570.37068333333332,3422.2240999999999,0,0.3926,0.4469016893196831,636.11660388063285,833.33333333333326,0,570.37068333333332,65.745920547299534,0,0,0,0,10800,65.745920547299534,636.11660388063285,10800,249.73937868353647,0,0,249.73937868353647
2025-09-09,7,2025-09-09 01:20:00,0,569.39031666666665,3416.3418999999999,0,0.38850000000000001,0.4519567935903695,640.2018412084268,833.33333333333326,0,569.39031666666665,70.81152454176015,0,0,0,0,10800,70.81152454176015,640.2018412084268,10800,248.71841530947381,0,0,248.71841530947381
2025-09-09,8,2025-09-09 01:30:00,0,588.4666666666667,3530.8000000000002,0,0.43430000000000002,0.48514033990232952,643.13217694344405,833.33333333333326,0,588.4666666666667,54.665510276777354,0,0,0,0,10800,54.665510276777354,643.13217694344405,10800,279.31230444653778,0,0,279.31230444653778
2025-09-09,9,2025-09-09 01:40:00,0,584.5156833333333,3507.0940999999998,0,0.45689999999999997,0.48178949294812407,666.06597176261278,833.33333333333326,0,584.5156833333333,81.550288429279476,0,0,0,0,10800,81.550288429279476,666.06597176261278,10800,304.32554249833777,0,0,304.32554249833777
2025-09-09,10,2025-09-09 01:50:00,0,591.08484999999996,3546.5091000000002,0,0.47949999999999998,0.47835114792826916,653.72538058176872,833.33333333333326,0,591.08484999999996,62.640530581768758,0,0,0,0,10800,62.640530581768758,653.72538058176872,10800,313.46131998895811,0,0,313.46131998895811
2025-09-09,11,2025-09-09 02:00:00,0,608.72333333333336,3652.3400000000001,0,0.47710000000000002,0.46976561457195531,648.91578224685213,833.33333333333326,0,608.72333333333336,40.192448913518774,0,0,0,0,10800,40.192448913518774,648.91578224685213,10800,309.59771970997315,0,0,309.59771970997315
2025-09-09,12,2025-09-09 02:10:00,0,602.18441666666661,3613.1064999999999,0,0.39979999999999999,0.41647137839984238,650.78186165858097,833.33333333333326,0,602.18441666666661,48.597444991914358,0,0,0,0,10800,48.597444991914358,650.78186165858097,10800,260.18258829110067,0,0,260.18258829110067
