date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-03-20,00:00-04:00,1422.9258994708975,0,8769.3666904761922,4761.6472535903249
2025-03-20,04:00-08:00,833.33333333333326,5669.328007142859,8769.3666904761922,4761.6472535903249
2025-03-20,08:00-12:00,5847.6878380952367,2555.6583047619047,8769.3666904761922,4761.6472535903249
2025-03-20,12:00-16:00,4621.0888226925354,254.7227833333333,8769.3666904761922,4761.6472535903249
2025-03-20,16:00-20:00,0,5574.3430547619046,8769.3666904761922,4761.6472535903249
2025-03-20,20:00-24:00,3732.5581683043565,2883.5465333333332,8769.3666904761922,4761.6472535903249
2025-06-21,00:00-04:00,0,0,2950.7438386243371,8970.1350913227507
2025-06-21,04:00-08:00,221.97799235743886,1606.2467047619045,2950.7438386243371,8970.1350913227507
2025-06-21,08:00-12:00,4014.9377571428577,0,2950.7438386243371,8970.1350913227507
2025-06-21,12:00-16:00,6467.5006085244004,0,2950.7438386243371,8970.1350913227507
2025-06-21,16:00-20:00,0,5788.3482738095227,2950.7438386243371,8970.1350913227507
2025-06-21,20:00-24:00,8142.9359333333323,2454.30825,2950.7438386243371,8970.1350913227507
2025-09-23,00:00-04:00,1878.6476333333321,0,8359.2171300000009,8509.0218449999993
2025-09-23,04:00-08:00,833.33333333333326,6705.6865404761902,8359.2171300000009,8509.0218449999993
2025-09-23,08:00-12:00,4125.9948428571442,1758.8242023809521,8359.2171300000009,8509.0218449999993
2025-09-23,12:00-16:00,5337.8940166666662,72.930309523809527,8359.2171300000009,8509.0218449999993
2025-09-23,16:00-20:00,0,5574.7936928571426,8359.2171300000009,8509.0218449999993
2025-09-23,20:00-24:00,8121.1353833333324,2193.5152309761902,8359.2171300000009,8509.0218449999993
2025-12-21,00:00-04:00,1620.3321123162832,0,8563.146123915345,8500.1695121428584
2025-12-21,04:00-08:00,1666.6666666666665,1508.3333333333333,8563.146123915345,8500.1695121428584
2025-12-21,08:00-12:00,5226.3859738095234,7432.3309238095244,8563.146123915345,8500.1695121428584
2025-12-21,12:00-16:00,7568.9718532921788,2182.2931357142852,8563.146123915345,8500.1695121428584
2025-12-21,16:00-20:00,0,5685.0602999999983,8563.146123915345,8500.1695121428584
2025-12-21,20:00-24:00,8090.8651333333319,2828.9708666666666,8563.146123915345,8500.1695121428584
