date,start,end,interval,emergency_kwh,cost_yuan,intervals
2025-03-20,2025-03-20 00:20:00,2025-03-20 00:30:00,00:20-00:30,28.150000000000091,60.086175000000196,1
2025-03-20,2025-03-20 00:50:00,2025-03-20 01:40:00,00:50-01:40,188.72838333333345,405.58988896666693,5
2025-03-20,2025-03-20 02:30:00,2025-03-20 02:40:00,02:30-02:40,3.7437833333333401,8.1389849666666816,1
2025-03-20,2025-03-20 03:00:00,2025-03-20 04:00:00,03:00-04:00,146.15346666666653,319.08281725833302,6
2025-03-20,2025-03-20 04:50:00,2025-03-20 05:30:00,04:50-05:30,31.214223809524015,68.419748133333769,4
2025-03-20,2025-03-20 08:10:00,2025-03-20 09:20:00,08:10-09:20,206.8209523809526,1090.8438032047629,7
2025-03-20,2025-03-20 09:40:00,2025-03-20 10:00:00,09:40-10:00,14.897959523809128,73.699553055950474,2
2025-03-20,2025-03-20 15:10:00,2025-03-20 16:50:00,15:10-16:50,387.92021904761873,1574.1538354369038,10
2025-03-20,2025-03-20 17:20:00,2025-03-20 17:30:00,17:20-17:30,9.0434523809525444,44.593263690476995,1
2025-03-20,2025-03-20 18:00:00,2025-03-20 18:20:00,18:00-18:20,14.561633333333248,90.658357849999462,2
2025-03-20,2025-03-20 18:40:00,2025-03-20 19:10:00,18:40-19:10,81.224623809523678,540.77186549523731,3
2025-03-20,2025-03-20 20:00:00,2025-03-20 20:30:00,20:00-20:30,46.669950000000085,314.02452945833392,3
2025-03-20,2025-03-20 21:00:00,2025-03-20 21:50:00,21:00-21:50,94.497483333333207,436.16635572499951,5
2025-03-20,2025-03-20 23:30:00,2025-03-20 23:50:00,23:30-23:50,48.351949999999988,102.90859511666665,2
2025-06-21,2025-06-21 00:20:00,2025-06-21 00:30:00,00:20-00:30,44.340000000000032,94.643730000000076,1
2025-06-21,2025-06-21 01:10:00,2025-06-21 02:10:00,01:10-02:10,142.22519999999997,305.7437673083333,6
2025-06-21,2025-06-21 02:20:00,2025-06-21 02:30:00,02:20-02:30,9.3566666666666833,20.430281666666701,1
2025-06-21,2025-06-21 02:50:00,2025-06-21 03:30:00,02:50-03:30,110.45980476190476,240.98516068928569,4
2025-06-21,2025-06-21 04:00:00,2025-06-21 04:20:00,04:00-04:20,63.998890476190525,140.68286089285726,2
2025-06-21,2025-06-21 04:40:00,2025-06-21 05:20:00,04:40-05:20,68.19668809523813,149.34122499285724,4
2025-06-21,2025-06-21 05:40:00,2025-06-21 06:30:00,05:40-06:30,113.70726190476196,485.43993059523854,5
2025-06-21,2025-06-21 17:30:00,2025-06-21 17:50:00,17:30-17:50,17.280021428571388,87.548977319047424,2
2025-06-21,2025-06-21 18:50:00,2025-06-21 19:10:00,18:50-19:10,62.846442857142847,424.0854373071428,2
2025-06-21,2025-06-21 19:40:00,2025-06-21 19:50:00,19:40-19:50,3.2647595238095164,21.993052532142805,1
2025-06-21,2025-06-21 20:20:00,2025-06-21 20:30:00,20:20-20:30,31.588333333333367,213.0475141666669,1
2025-06-21,2025-06-21 21:10:00,2025-06-21 21:50:00,21:10-21:50,118.47383333333335,564.33374733333335,4
2025-06-21,2025-06-21 22:10:00,2025-06-21 22:20:00,22:10-22:20,8.3794333333333952,18.300682400000138,1
2025-09-23,2025-09-23 00:30:00,2025-09-23 01:10:00,00:30-01:10,68.768483333333393,147.18106969166678,4
2025-09-23,2025-09-23 01:30:00,2025-09-23 01:40:00,01:30-01:40,7.8707833333332928,16.96940886666658,1
2025-09-23,2025-09-23 02:00:00,2025-09-23 02:20:00,02:00-02:20,52.898450000000025,114.09094440833339,2
2025-09-23,2025-09-23 03:20:00,2025-09-23 03:30:00,03:20-03:30,5.6566666666666379,12.320219999999937,1
2025-09-23,2025-09-23 04:50:00,2025-09-23 05:20:00,04:50-05:20,74.181307142857122,161.92956389404759,3
2025-09-23,2025-09-23 05:40:00,2025-09-23 07:20:00,05:40-07:20,266.76425476190502,1128.4692988035724,10
2025-09-23,2025-09-23 07:40:00,2025-09-23 08:00:00,07:40-08:00,75.078580952380946,387.42980288690478,2
2025-09-23,2025-09-23 08:20:00,2025-09-23 08:40:00,08:20-08:40,45.079340476190708,241.89126435119169,2
2025-09-23,2025-09-23 09:20:00,2025-09-23 09:50:00,09:20-09:50,89.323207142857115,427.56475459285707,3
2025-09-23,2025-09-23 10:00:00,2025-09-23 10:10:00,10:00-10:10,3.3889666666665712,16.80758018333286,1
2025-09-23,2025-09-23 14:20:00,2025-09-23 15:20:00,14:20-15:20,560.16585702527755,2452.0956684560351,6
2025-09-23,2025-09-23 15:50:00,2025-09-23 17:40:00,15:50-17:40,489.77514285714301,2148.3946940416677,11
2025-09-23,2025-09-23 18:00:00,2025-09-23 18:30:00,18:00-18:30,81.151904761904802,506.6957767166669,3
2025-09-23,2025-09-23 18:50:00,2025-09-23 19:00:00,18:50-19:00,10.293333333333408,69.305013333333832,1
2025-09-23,2025-09-23 19:20:00,2025-09-23 19:30:00,19:20-19:30,0.78500000000008185,5.292077500000552,1
2025-09-23,2025-09-23 19:50:00,2025-09-23 20:40:00,19:50-20:40,876.86385235714351,6081.3897482350994,5
2025-09-23,2025-09-23 20:50:00,2025-09-23 21:40:00,20:50-21:40,160.1297666666668,748.48861027500061,5
2025-12-21,2025-12-21 00:20:00,2025-12-21 00:30:00,00:20-00:30,7.1349999999999909,15.229657499999981,1
2025-12-21,2025-12-21 01:00:00,2025-12-21 01:50:00,01:00-01:50,106.07090000000005,228.2847317416668,5
2025-12-21,2025-12-21 02:00:00,2025-12-21 02:20:00,02:00-02:20,40.838566666666679,87.955443833333362,2
2025-12-21,2025-12-21 03:00:00,2025-12-21 03:20:00,03:00-03:20,86.113849999999957,188.28670522499993,2
2025-12-21,2025-12-21 03:30:00,2025-12-21 04:20:00,03:30-04:20,201.58325000000002,439.72008376666673,5
2025-12-21,2025-12-21 05:00:00,2025-12-21 05:30:00,05:00-05:30,47.205121428571601,103.39643652500038,3
2025-12-21,2025-12-21 05:40:00,2025-12-21 06:40:00,05:40-06:40,141.17779523809486,593.91419672856989,6
2025-12-21,2025-12-21 07:00:00,2025-12-21 07:20:00,07:00-07:20,23.371180952380996,93.64263641904779,2
2025-12-21,2025-12-21 07:40:00,2025-12-21 08:10:00,07:40-08:10,58.583709523809489,339.2853965309522,3
2025-12-21,2025-12-21 08:20:00,2025-12-21 08:30:00,08:20-08:30,9.7335714285716222,52.799758214286769,1
2025-12-21,2025-12-21 10:20:00,2025-12-21 10:50:00,10:20-10:50,271.47894285714284,1218.6644433095237,3
2025-12-21,2025-12-21 12:50:00,2025-12-21 13:10:00,12:50-13:10,91.900380952380857,388.1758518273806,2
2025-12-21,2025-12-21 13:50:00,2025-12-21 14:00:00,13:50-14:00,17.96404761904779,87.610660238096088,1
2025-12-21,2025-12-21 14:40:00,2025-12-21 14:50:00,14:40-14:50,19.852233333333402,93.067269866666976,1
2025-12-21,2025-12-21 15:50:00,2025-12-21 16:10:00,15:50-16:10,18.034966666666719,72.896348935714499,2
2025-12-21,2025-12-21 16:20:00,2025-12-21 16:30:00,16:20-16:30,11.344166666666638,49.863284583333211,1
2025-12-21,2025-12-21 16:50:00,2025-12-21 17:00:00,16:50-17:00,13.875,64.268999999999991,1
2025-12-21,2025-12-21 17:20:00,2025-12-21 17:30:00,17:20-17:30,8.8666666666667879,43.72153333333393,1
2025-12-21,2025-12-21 18:10:00,2025-12-21 19:00:00,18:10-19:00,153.78051428571428,984.00708776547617,5
2025-12-21,2025-12-21 19:20:00,2025-12-21 19:30:00,19:20-19:30,1.0733333333333803,7.235876666666984,1
