date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,lag_observation,price,charge,discharge,emergency,spill,soc,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-01-16,0,2025-01-16 00:10:00,0,587.82451666666657,3526.9470999999999,0,626.72849999999994,93.597066666666706,499.83681874999291,571.59999999999991,0.42480000000000001,38.903983333333372,0,0,-0,9679.6350450135815,626.72849999999994,9644.6214600135809,266.2342668,0,0,266.2342668
2025-01-16,1,2025-01-16 00:20:00,0,604.47119999999995,3626.8272000000002,0,612.3574666666666,63.690600000000018,48.806260589546916,587.82451666666657,0.42449999999999999,7.8862666666666428,0,0,-0,9686.7326850135814,612.3574666666666,9644.6214600135809,259.94574459999995,0,0,259.94574459999995
2025-01-16,2,2025-01-16 00:30:00,0,604.43166666666662,3626.5900000000001,0,636.55833333333328,40.936666666666611,31.608333333333348,604.47119999999995,0.4269,32.126666666666665,0,0,-0,9715.6466850135821,636.55833333333328,9644.6214600135809,271.74675249999996,0,0,271.74675249999996
2025-01-16,3,2025-01-16 00:40:00,0,606.83831666666663,3641.0299,0,641.93579999999997,27.423516666666728,41.726716666666562,604.43166666666662,0.42720000000000002,27.423516666666728,0,0,7.6739666666666153,9740.3278500135821,641.93579999999997,9644.6214600135809,274.23497376,0,0,274.23497376
2025-01-16,4,2025-01-16 00:50:00,0,607.91218333333336,3647.4731000000002,0,670.25486666666666,69.978283333333366,7.4841166666666368,606.83831666666663,0.42709999999999998,62.342683333333298,0,0,-0,9796.4362650135827,670.25486666666666,9644.6214600135809,286.26585355333333,0,0,286.26585355333333
2025-01-16,5,2025-01-16 01:00:00,0,625.78499999999997,3754.71,0,710.92000000000007,116.59000000000015,0,607.91218333333336,0.42849999999999999,85.135000000000105,0,0,-0,9873.057765013582,710.92000000000007,9644.6214600135809,304.62922000000003,0,0,304.62922000000003
2025-01-16,6,2025-01-16 01:10:00,0,675.89503333333323,4055.3701999999998,0,690.78610000000003,833.33333333333337,833.33333333333337,625.78499999999997,0.43109999999999998,14.891066666666802,0,0,-0,9886.4597250135812,690.78610000000003,9644.6214600135809,297.79788771,0,0,297.79788771
2025-01-16,7,2025-01-16 01:20:00,0,657.8231833333333,3946.9391000000001,0,687.33823333333316,77.763166666666507,29.893100000000118,675.89503333333323,0.43020000000000003,29.51504999999986,0,0,-0,9913.0232700135803,687.33823333333316,9644.6214600135809,295.69290797999997,0,0,295.69290797999997
2025-01-16,8,2025-01-16 01:30:00,0,608.62333333333322,3651.7399999999998,0,695.64333333333343,70.731666666666797,8.7999999999998408,657.8231833333333,0.4279,70.731666666666797,0,0,16.288333333333412,9976.6817700135798,695.64333333333343,9644.6214600135809,297.66578233333337,0,0,297.66578233333337
2025-01-16,9,2025-01-16 01:40:00,0,658.57384999999999,3951.4431,0,651.74582815444353,31.267744821110341,55.366455178889623,608.62333333333322,0.43120000000000003,0,6.8280218455564636,0,-0,9969.0950790740735,651.74582815444353,9644.6214600135809,281.03280110019608,0,0,281.03280110019608
2025-01-16,10,2025-01-16 01:50:00,0,653.8432499999999,3923.0594999999998,0,666.82451666666657,22.606800000000021,30.955600000000004,658.57384999999999,0.43330000000000002,12.98126666666667,0,0,-0,9980.7782190740727,666.82451666666657,9644.6214600135809,288.93506307166666,0,0,288.93506307166666
2025-01-16,11,2025-01-16 02:00:00,0,594.71499999999992,3568.29,0,721.20833333333326,93.581666666666592,6.2983333333334031,653.8432499999999,0.43109999999999998,93.581666666666592,0,0,32.911666666666747,10065.001719074073,721.20833333333326,9644.6214600135809,310.91291249999995,0,0,310.91291249999995
2025-01-16,12,2025-01-16 02:10:00,0,640.4675166666666,3842.8051,0,678.62164999999993,72.31129999999996,31.90901666666673,594.71499999999992,0.42930000000000001,38.154133333333334,0,0,-0,10099.340439074072,678.62164999999993,9644.6214600135809,291.33227434499997,0,0,291.33227434499997
2025-01-16,13,2025-01-16 02:20:00,0,683.96158333333335,4103.7695000000003,0,663.93505000000005,54.998483333333411,42.475966666666523,640.4675166666666,0.43240000000000001,0,20.026533333333305,0,-0,10077.088735370369,663.93505000000005,9644.6214600135809,287.08551562000002,0,0,287.08551562000002
2025-01-16,14,2025-01-16 02:30:00,0,674.12833333333333,4044.77,0,680.66666666666652,78.441666666666606,42.343333333333362,683.96158333333335,0.43669999999999998,6.5383333333331848,0,0,-0,10082.973235370369,680.66666666666652,9644.6214600135809,297.24713333333324,0,0,297.24713333333324
2025-01-16,15,2025-01-16 02:40:00,0,672.48526666666658,4034.9115999999999,0,642.64569999999992,809.97631666666666,833.33333333333337,674.12833333333333,0.43480000000000002,0,29.839566666666656,0,-0,10049.818161296294,642.64569999999992,9644.6214600135809,279.42235036,0,0,279.42235036
2025-01-16,16,2025-01-16 02:50:00,0,689.02368333333334,4134.1421,0,651.35514999999987,43.090316666666695,54.44231666666667,672.48526666666658,0.4335,0,37.668533333333471,0,-0,10007.964235370368,651.35514999999987,9644.6214600135809,282.36245752499997,0,0,282.36245752499997
2025-01-16,17,2025-01-16 03:00:00,0,692.27833333333331,4153.6700000000001,0,758.51999999999975,93.53666666666652,0,689.02368333333334,0.43569999999999998,66.241666666666447,0,0,-0,10067.581735370368,758.51999999999975,9644.6214600135809,330.48716399999989,0,0,330.48716399999989
2025-01-16,18,2025-01-16 03:10:00,0,654.26236666666659,3925.5742,0,710.84216666666657,32.520316666666645,14.301383333333433,692.27833333333331,0.43740000000000001,32.520316666666645,0,0,24.059483333333333,10096.850020370368,710.84216666666657,9644.6214600135809,310.92236369999995,0,0,310.92236369999995
2025-01-16,19,2025-01-16 03:20:00,0,663.99054999999998,3983.9432999999999,0,681.21334999999999,20.695799999999963,55.476099999999974,654.26236666666659,0.43709999999999999,17.222800000000007,0,0,-0,10112.350540370368,681.21334999999999,9644.6214600135809,297.75835528499999,0,0,297.75835528499999
2025-01-16,20,2025-01-16 03:30:00,0,710.125,4260.75,0,708.34333333333336,78.493333333333339,59.715000000000032,663.99054999999998,0.43559999999999999,0,1.7816666666666379,0,-0,10110.370910740738,708.34333333333336,9644.6214600135809,308.55435599999998,0,0,308.55435599999998
2025-01-16,21,2025-01-16 03:40:00,0,692.47511666666662,4154.8507,0,662.35129999999992,28.668450000000007,69.111783333333392,710.125,0.43530000000000002,0,30.123816666666698,0,-0,10076.90000333333,662.35129999999992,9644.6214600135809,288.32152088999999,0,0,288.32152088999999
2025-01-16,22,2025-01-16 03:50:00,0,671.69901666666669,4030.1941000000002,0,630.76510000000007,797.49596666666673,833.33333333333337,692.47511666666662,0.436,0,40.933916666666619,0,-0,10031.4178737037,630.76510000000007,9644.6214600135809,275.0135836,0,0,275.0135836
2025-01-16,23,2025-01-16 04:00:00,0,673.91499999999996,4043.4899999999998,0,647.10833333333335,0.25166666666655146,94.123333333333335,671.69901666666669,0.43780000000000002,0,26.806666666666615,0,-0,10001.632688518515,647.10833333333335,9644.6214600135809,283.30402833333335,0,0,283.30402833333335
2025-01-16,24,2025-01-16 04:10:00,0,666.29503333333332,3997.7701999999999,0,688.94398333333322,28.858066666666673,61.942416666666759,673.91499999999996,0.44009999999999999,22.6489499999999,0,0,-0,10022.016743518516,688.94398333333322,9644.6214600135809,303.20424706499995,0,0,303.20424706499995
2025-01-16,25,2025-01-16 04:20:00,0,682.26121666666666,4093.5673000000002,0,717.13821666666672,78.051833333333434,1.7929333333332806,666.29503333333332,0.43890000000000001,34.877000000000066,0,0,-0,10053.406043518517,717.13821666666672,9644.6214600135809,314.75196329500005,0,0,314.75196329500005
2025-01-16,26,2025-01-16 04:30:00,0,711.59833333333336,4269.5900000000001,0,660.31499999999994,808.16833333333329,833.33333333333337,682.26121666666666,0.43640000000000001,0,51.283333333333417,0,-0,9996.4245620370348,660.31499999999994,9644.6214600135809,288.16146599999996,0,0,288.16146599999996
2025-01-16,27,2025-01-16 04:40:00,0,706.85811666666655,4241.1486999999997,0,647.8299833333333,10.300250000000005,71.834150000000022,711.59833333333336,0.43930000000000002,0,59.028133333333244,0,-0,9930.8377472222201,647.8299833333333,9644.6214600135809,284.59171167833335,0,0,284.59171167833335
2025-01-16,28,2025-01-16 04:50:00,0,712.76569999999992,4276.5941999999995,0,703.88465000000008,74.60085000000015,25.891099999999938,706.85811666666655,0.44219999999999998,0,8.8810499999998456,0,-0,9920.9699138888864,703.88465000000008,9644.6214600135809,311.25779223000001,0,0,311.25779223000001
2025-01-16,29,2025-01-16 05:00:00,0,728.54833333333329,4371.29,0,757.82833333333338,74.216666666666697,0,712.76569999999992,0.4395,29.280000000000086,0,0,-0,9947.3219138888871,757.82833333333338,9644.6214600135809,333.06555250000002,0,0,333.06555250000002
2025-01-16,30,2025-01-16 05:10:00,0,708.35198333333324,4250.1118999999999,0,729.38028333333318,55.668549999999982,42.258000000000038,728.54833333333329,0.43330000000000002,21.028299999999945,0,0,-0,9966.2473838888873,729.38028333333318,9644.6214600135809,316.04047676833329,0,0,316.04047676833329
2025-01-16,31,2025-01-16 05:20:00,0,700.01621666666654,4200.1009999999997,0.0037000000000000002,742.27476666666655,39.154949999999985,45.701900000000137,708.35198333333324,0.44390000000000002,39.154949999999985,0,0,3.1036000000000286,10001.486838888888,742.27476666666655,9644.6214600135809,329.49576892333329,0,0,329.49576892333329
2025-01-16,32,2025-01-16 05:30:00,0,711.21499999999992,4267.29,0,769.01333333333332,103.96000000000004,0,700.01621666666654,0.43009999999999998,57.798333333333403,0,0,-0,10053.505338888888,769.01333333333332,9644.6214600135809,330.75263466666667,0,0,330.75263466666667
2025-01-16,33,2025-01-16 05:40:00,0,714.5808833333333,4287.4853000000003,0,1432.2618666666667,833.33333333333337,0,711.21499999999992,0.37130000000000002,717.68098333333342,0,0,-0,10699.418223888888,1432.2618666666667,9644.6214600135809,531.79883109333343,0,0,531.79883109333343
