date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,lag_observation,price,charge,discharge,emergency,spill,soc,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-07-02,0,2025-07-02 00:10:00,0,794.7639999999999,4768.5839999999998,0,1492.8043373054661,833.33333333333337,0,814.16499999999996,0.42480000000000001,698.04033730546621,0,0,-0,7312.705035012862,1492.8043373054661,6684.4687314379426,634.14328248736206,0,0,634.14328248736206
2025-07-02,1,2025-07-02 00:20:00,0,770.30784999999992,4621.8471,0,1424.8447496547124,833.33333333333337,0,794.7639999999999,0.42449999999999999,654.53689965471244,0,0,-0,7901.7882447021029,1424.8447496547124,6684.4687314379426,604.84659622842537,0,0,604.84659622842537
2025-07-02,2,2025-07-02 00:30:00,0,759.02666666666664,4554.1599999999999,0,1451.7588183462265,833.33333333333337,833.33333333333337,770.30784999999992,0.4269,692.73215167955982,0,0,-0,8525.2471812137064,1451.7588183462265,6684.4687314379426,619.75583955200409,0,0,619.75583955200409
2025-07-02,3,2025-07-02 00:40:00,0,747.37759999999992,4484.2655999999997,0,742.33195214340549,833.33333333333337,833.33333333333337,759.02666666666664,0.42720000000000002,0,5.045647856594428,0,-0,8519.6409058174904,742.33195214340549,6684.4687314379426,317.12420995566282,0,0,317.12420995566282
2025-07-02,4,2025-07-02 00:50:00,0,751.10309999999993,4506.6185999999998,0,783.86222113848567,833.33333333333337,833.33333333333337,747.37759999999992,0.42709999999999998,32.759121138485739,0,0,-0,8549.1241148421268,783.86222113848567,6684.4687314379426,334.78755464824724,0,0,334.78755464824724
2025-07-02,5,2025-07-02 01:00:00,0,762.66166666666663,4575.9700000000003,0,724.11673116304962,833.33333333333337,0.4893971396431358,751.10309999999993,0.42849999999999999,0,0.4893971396431358,38.055538363973874,0,8548.5803402425227,724.11673116304962,6684.4687314379426,310.28401930336673,0,81.533990944814022,391.81801024818077
2025-07-02,6,2025-07-02 01:10:00,0,756.48026666666658,4538.8815999999997,0,736.18599008437297,833.33333333333337,14.038655801508032,762.66166666666663,0.43109999999999998,0,14.038655801508032,6.2556207807855735,0,8532.9818337964025,736.18599008437297,6684.4687314379426,317.3697803253732,0,13.483990592983304,330.85377091835653
2025-07-02,7,2025-07-02 01:20:00,0,757.74144999999999,4546.4486999999999,0,719.53666464331252,833.33333333333337,505.60576211394851,756.48026666666658,0.43020000000000003,0,38.204785356687466,0,-0,8490.5320722889719,719.53666464331252,6684.4687314379426,309.54467312955308,0,0,309.54467312955308
2025-07-02,8,2025-07-02 01:30:00,0,775.71000000000004,4654.2600000000002,0,696.695661737455,833.33333333333337,0.24266882357910191,757.74144999999999,0.4279,0,0.24266882357910191,78.771669438965944,0,8490.2624402627735,696.695661737455,6684.4687314379426,298.11607365745698,0,168.53198676466764,466.64806042212462
2025-07-02,9,2025-07-02 01:40:00,0,792.27004999999986,4753.6202999999996,0,695.67836646405522,833.33333333333337,0.26665830595209788,775.71000000000004,0.43120000000000003,0,0.26665830595209788,96.325025229992548,0,8489.9661532561604,695.67836646405522,6684.4687314379426,299.97651161930065,0,207.67675439586395,507.6532660151646
