date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,price,charge,discharge,emergency,spill,soc,g0,initial_soc,adjustment_cost,lag_observation,planned_cost,emergency_cost,total_cost
2025-01-03,0,2025-01-03 00:10:00,0,492.39181666666661,2954.3508999999999,0,0,0,0,0.42480000000000001,0,0,492.39181666666661,0,6000,0,6000,0,486.51999999999998,0,1045.8402185999998,1045.8402185999998
2025-01-03,1,2025-01-03 00:20:00,0,493.43503333333331,2960.6102000000001,0,0,0,0,0.42449999999999999,0,0,493.43503333333331,0,6000,0,6000,0,492.39181666666661,0,1047.31585825,1047.31585825
2025-01-03,2,2025-01-03 00:30:00,0,459.41833333333335,2756.5100000000002,0,0,0,0,0.4269,0,0,459.41833333333335,0,6000,0,6000,0,493.43503333333331,0,980.62843250000003,980.62843250000003
2025-01-03,3,2025-01-03 00:40:00,0,454.17756666666662,2725.0654,0,0,0,0,0.42720000000000002,0,0,454.17756666666662,0,6000,0,6000,0,459.41833333333335,0,970.12328239999999,970.12328239999999
2025-01-03,4,2025-01-03 00:50:00,0,439.95568333333335,2639.7341000000001,0,0,0,0,0.42709999999999998,0,0,439.95568333333335,0,6000,0,6000,0,454.17756666666662,0,939.52536175833336,939.52536175833336
2025-01-03,5,2025-01-03 01:00:00,0,430.62666666666667,2583.7600000000002,0,0,0,0,0.42849999999999999,0,0,430.62666666666667,0,6000,0,6000,0,439.95568333333335,0,922.6176333333334,922.6176333333334
2025-01-03,6,2025-01-03 01:10:00,0,483.7801833333333,2902.6810999999998,0,0,0,0,0.43109999999999998,0,0,483.7801833333333,0,6000,0,6000,0,430.62666666666667,0,1042.7881851749999,1042.7881851749999
2025-01-03,7,2025-01-03 01:20:00,0,521.84183333333328,3131.0509999999999,0,0,0,0,0.43020000000000003,0,0,521.84183333333328,0,6000,0,6000,0,483.7801833333333,0,1122.4817835000001,1122.4817835000001
2025-01-03,8,2025-01-03 01:30:00,0,509.47000000000003,3056.8200000000002,0,0,0,0,0.4279,0,0,509.47000000000003,0,6000,0,6000,0,521.84183333333328,0,1090.0110650000001,1090.0110650000001
2025-01-03,9,2025-01-03 01:40:00,0,487.25686666666667,2923.5412000000001,0,0,0,0,0.43120000000000003,0,0,487.25686666666667,0,6000,0,6000,0,509.47000000000003,0,1050.5258045333335,1050.5258045333335
2025-01-03,10,2025-01-03 01:50:00,0,490.10921666666661,2940.6552999999999,0,0,0,0,0.43330000000000002,0,0,490.10921666666661,0,6000,0,6000,0,487.25686666666667,0,1061.8216179083333,1061.8216179083333
2025-01-03,11,2025-01-03 02:00:00,0,507.86833333333334,3047.21,0,0,0,0,0.43109999999999998,0,0,507.86833333333334,0,6000,0,6000,0,490.10921666666661,0,1094.7101924999999,1094.7101924999999
2025-01-03,12,2025-01-03 02:10:00,0,500.10395,3000.6237000000001,0,0,0,0,0.42930000000000001,0,0,500.10395,0,6000,0,6000,0,507.86833333333334,0,1073.473128675,1073.473128675
2025-01-03,13,2025-01-03 02:20:00,0,476.75458333333336,2860.5275000000001,0,0,0,0,0.43240000000000001,0,0,476.75458333333336,0,6000,0,6000,0,500.10395,0,1030.7434091666667,1030.7434091666667
2025-01-03,14,2025-01-03 02:30:00,0,466.68333333333328,2800.0999999999999,0,0,0,0,0.43669999999999998,0,0,466.68333333333328,0,6000,0,6000,0,476.75458333333336,0,1019.0030583333332,1019.0030583333332
2025-01-03,15,2025-01-03 02:40:00,0,492.21538333333331,2953.2923000000001,0,0,0,0,0.43480000000000002,0,0,492.21538333333331,0,6000,0,6000,0,466.68333333333328,0,1070.0762433666666,1070.0762433666666
2025-01-03,16,2025-01-03 02:50:00,0,526.83434999999997,3161.0061000000001,0,0,0,0,0.4335,0,0,526.83434999999997,0,6000,0,6000,0,492.21538333333331,0,1141.9134536249999,1141.9134536249999
2025-01-03,17,2025-01-03 03:00:00,0,549,3294,0,0,0,0,0.43569999999999998,0,0,549,0,6000,0,6000,0,526.83434999999997,0,1195.9964999999997,1195.9964999999997
2025-01-03,18,2025-01-03 03:10:00,0,557.78916666666669,3346.7350000000001,0,0,0,0,0.43740000000000001,0,0,557.78916666666669,0,6000,0,6000,0,549,0,1219.8849075000003,1219.8849075000003
2025-01-03,19,2025-01-03 03:20:00,0,565.0962833333333,3390.5776999999998,0,0,0,0,0.43709999999999999,0,0,565.0962833333333,0,6000,0,6000,0,557.78916666666669,0,1235.0179272249998,1235.0179272249998
2025-01-03,20,2025-01-03 03:30:00,0,571.10333333333324,3426.6199999999999,0,0,0,0,0.43559999999999999,0,0,571.10333333333324,0,6000,0,6000,0,565.0962833333333,0,1243.8630599999997,1243.8630599999997
2025-01-03,21,2025-01-03 03:40:00,0,562.64675,3375.8805000000002,0,0,0,0,0.43530000000000002,0,0,562.64675,0,6000,0,6000,0,571.10333333333324,0,1224.6006513749999,1224.6006513749999
2025-01-03,22,2025-01-03 03:50:00,0,534.03493333333336,3204.2096000000001,0,0,0,0,0.436,0,0,534.03493333333336,0,6000,0,6000,0,562.64675,0,1164.1961546666669,1164.1961546666669
2025-01-03,23,2025-01-03 04:00:00,0,525.85666666666657,3155.1399999999999,0,0,0,0,0.43780000000000002,0,0,525.85666666666657,0,6000,0,6000,0,534.03493333333336,0,1151.1002433333331,1151.1002433333331
2025-01-03,24,2025-01-03 04:10:00,0,578.39071666666666,3470.3443000000002,0,0,0,0,0.44009999999999999,0,0,578.39071666666666,0,6000,0,6000,0,525.85666666666657,0,1272.7487720249999,1272.7487720249999
2025-01-03,25,2025-01-03 04:20:00,0,561.90443333333326,3371.4265999999998,0,0,0,0,0.43890000000000001,0,0,561.90443333333326,0,6000,0,6000,0,578.39071666666666,0,1233.0992789499999,1233.0992789499999
2025-01-03,26,2025-01-03 04:30:00,0,490.92999999999995,2945.5799999999999,0,0,0,0,0.43640000000000001,0,0,490.92999999999995,0,6000,0,6000,0,561.90443333333326,0,1071.2092599999999,1071.2092599999999
2025-01-03,27,2025-01-03 04:40:00,0,512.49681666666663,3074.9809,0,0,0,0,0.43930000000000002,0,0,512.49681666666663,0,6000,0,6000,0,490.92999999999995,0,1125.6992578083334,1125.6992578083334
2025-01-03,28,2025-01-03 04:50:00,0,557.1438333333333,3342.8629999999998,0,0,0,0,0.44219999999999998,0,0,557.1438333333333,0,6000,0,6000,0,512.49681666666663,0,1231.8450154999998,1231.8450154999998
2025-01-03,29,2025-01-03 05:00:00,0,556.92499999999995,3341.5500000000002,0,0,0,0,0.4395,0,0,556.92499999999995,0,6000,0,6000,0,557.1438333333333,0,1223.8426874999998,1223.8426874999998
2025-01-03,30,2025-01-03 05:10:00,0,521.73908333333327,3130.4364,0.0019,0,0,0,0.43330000000000002,0,0,521.73908333333327,0,6000,0,6000,0,556.92499999999995,0,1130.3477240416667,1130.3477240416667
2025-01-03,31,2025-01-03 05:20:00,0,537.39378333333332,3224.3627000000001,0,0,0,0,0.44390000000000002,0,0,537.39378333333332,0,6000,0,6000,0,521.73908333333327,0,1192.7455021083333,1192.7455021083333
2025-01-03,32,2025-01-03 05:30:00,0,601.30833333333328,3607.8499999999999,0,0,0,0,0.43009999999999998,0,0,601.30833333333328,0,6000,0,6000,0,537.39378333333332,0,1293.1135708333334,1293.1135708333334
2025-01-03,33,2025-01-03 05:40:00,0,622.2786666666666,3733.6990999999998,0.027099999999999999,0,0,0,0.37130000000000002,0,0,622.2786666666666,0,6000,0,6000,0,601.30833333333328,0,1155.2603446666665,1155.2603446666665
2025-01-03,34,2025-01-03 05:50:00,0,583.89529999999991,3503.3717999999999,0,0,0,0,0.57079999999999997,0,0,583.89529999999991,0,6000,0,6000,0,622.2786666666666,0,1666.4371861999998,1666.4371861999998
2025-01-03,35,2025-01-03 06:00:00,0,542.79666666666662,3256.7800000000002,0,0,0,0,0.90990000000000004,0,0,542.79666666666662,0,6000,0,6000,0,583.89529999999991,0,2469.4534349999999,2469.4534349999999
2025-01-03,36,2025-01-03 06:10:00,0,570.14546666666661,3421.25,0.37719999999999998,0,0,0,0.93679999999999997,0,0,570.14546666666661,0,6000,0,6000,0,542.79666666666662,0,2670.5613658666666,2670.5613658666666
2025-01-03,37,2025-01-03 06:20:00,0,586.61005,3519.6603,0,0,0,0,0.87580000000000002,0,0,586.61005,0,6000,0,6000,0,570.14546666666661,0,2568.7654089500002,2568.7654089500002
2025-01-03,38,2025-01-03 06:30:00,0,560.98333333333335,3365.9000000000001,0,0,0,0,0.87590000000000001,0,0,560.98333333333335,0,6000,0,6000,0,586.61005,0,2456.8265083333335,2456.8265083333335
2025-01-03,39,2025-01-03 06:40:00,0,544.80541666666659,3274.0859999999998,5.2534999999999998,0,0,0,0.86009999999999998,0,0,544.80541666666659,0,6000,0,6000,0,560.98333333333335,0,2342.9356943749995,2342.9356943749995
2025-01-03,40,2025-01-03 06:50:00,0,577.02831666666657,3462.1698999999999,0,0,0,0,0.84419999999999995,0,0,577.02831666666657,0,6000,0,6000,0,544.80541666666659,0,2435.6365246499995,2435.6365246499995
2025-01-03,41,2025-01-03 07:00:00,0,629.50791666666669,3787.21,10.1625,0,0,0,0.83340000000000003,0,0,629.50791666666669,0,6000,0,6000,0,577.02831666666657,0,2623.15948875,2623.15948875
2025-01-03,42,2025-01-03 07:10:00,0,617.66429999999991,3895.0621999999998,189.07640000000001,0,0,0,0.80920000000000003,0,0,617.66429999999991,0,6000,0,6000,0,629.50791666666669,0,2499.0697577999999,2499.0697577999999
2025-01-03,43,2025-01-03 07:20:00,0,577.15200000000004,3904.9573,442.0453,0,0,0,0.79720000000000002,0,0,577.15200000000004,0,6000,0,6000,0,617.66429999999991,0,2300.5278720000001,2300.5278720000001
2025-01-03,44,2025-01-03 07:30:00,0,535.07791666666662,3913.9299999999998,703.46249999999998,0,0,0,0.76439999999999997,0,0,535.07791666666662,0,6000,0,6000,0,577.15200000000004,0,2045.0677974999999,2045.0677974999999
2025-01-03,45,2025-01-03 07:40:00,0,487.48571666666663,3897.2707,972.35640000000001,0,0,0,0.68989999999999996,0,0,487.48571666666663,0,6000,0,6000,0,535.07791666666662,0,1681.5819796416663,1681.5819796416663
2025-01-03,46,2025-01-03 07:50:00,0,446.07304999999997,3918.3208,1241.8824999999999,0,0,0,0.85999999999999999,0,0,446.07304999999997,0,6000,0,6000,0,487.48571666666663,0,1918.1141149999999,1918.1141149999999
2025-01-03,47,2025-01-03 08:00:00,0,416.04874999999998,4025.5799999999999,1529.2874999999999,0,0,0,1.1617,0,0,416.04874999999998,0,6000,0,6000,0,446.07304999999997,0,2416.6191643749999,2416.6191643749999
2025-01-03,48,2025-01-03 08:10:00,0,383.29803333333331,4146.3262999999997,1846.5381,0,0,0,1.1682999999999999,0,0,383.29803333333331,0,6000,0,6000,0,416.04874999999998,0,2239.0354617166663,2239.0354617166663
2025-01-03,49,2025-01-03 08:20:00,0,303.15746666666666,3906.1017000000002,2087.1569,0,0,0,1.0955999999999999,0,0,303.15746666666666,0,6000,0,6000,0,383.29803333333331,0,1660.6966023999998,1660.6966023999998
2025-01-03,50,2025-01-03 08:30:00,0,205.21374999999995,3524.2199999999998,2292.9375,0,0,0,1.0849,0,0,205.21374999999995,0,6000,0,6000,0,303.15746666666666,0,1113.1819868749997,1113.1819868749997
2025-01-03,51,2025-01-03 08:40:00,0,178.20001666666667,3689.6460000000002,2620.4459000000002,0,0,0,1.0609999999999999,0,0,178.20001666666667,0,6000,0,6000,0,205.21374999999995,0,945.35108841666658,945.35108841666658
2025-01-03,52,2025-01-03 08:50:00,0,218.21000000000004,4284.7343000000001,2975.4742999999999,0,0,0,1.0429999999999999,0,0,218.21000000000004,0,6000,0,6000,0,178.20001666666667,0,1137.9651500000002,1137.9651500000002
2025-01-03,53,2025-01-03 09:00:00,0,248.38166666666666,4753.54,3263.25,0,0,0,1.036,0,0,248.38166666666666,0,6000,0,6000,0,218.21000000000004,0,1286.6170333333332,1286.6170333333332
2025-01-03,54,2025-01-03 09:10:00,0,186.62023333333337,4591.2578000000003,3471.5364,0,0,0,1.0146999999999999,0,0,186.62023333333337,0,6000,0,6000,0,248.38166666666666,0,946.81775381666671,946.81775381666671
2025-01-03,55,2025-01-03 09:20:00,0,121.66099999999997,4391.5781999999999,3661.6122,0,0,0,0.99219999999999997,0,0,121.66099999999997,0,6000,0,6000,0,186.62023333333337,0,603.56022099999996,603.56022099999996
2025-01-03,56,2025-01-03 09:30:00,0,98.373333333333292,4496.2399999999998,3906,0,0,0,0.96999999999999997,0,0,98.373333333333292,0,6000,0,6000,0,121.66099999999997,0,477.11066666666642,477.11066666666642
2025-01-03,57,2025-01-03 09:40:00,0,72.616866666666581,4673.3335999999999,4237.6324000000004,0,0,0,0.94220000000000004,0,0,72.616866666666581,0,6000,0,6000,0,98.373333333333292,0,342.09805886666629,342.09805886666629
2025-01-03,58,2025-01-03 09:50:00,0,-3.5211666666665828,4538.2138000000004,4559.3407999999999,0,0,0,0.95689999999999997,0,0,0,3.5211666666665828,6000,0,6000,0,72.616866666666581,0,0,0
2025-01-03,59,2025-01-03 10:00:00,0,-90.960000000000036,4253.4899999999998,4799.25,0,0,0,0.99770000000000003,0,0,0,90.960000000000036,6000,0,6000,0,-3.5211666666665828,0,0,0
2025-01-03,60,2025-01-03 10:10:00,0,-96.416283333333311,4355.1198000000004,4933.6175000000003,0,0,0,0.9919,0,0,0,96.416283333333311,6000,0,6000,0,-90.960000000000036,0,0,0
2025-01-03,61,2025-01-03 10:20:00,0,-58.017433333333273,4561.5437000000002,4909.6482999999998,0,0,0,0.95879999999999999,0,0,0,58.017433333333273,6000,0,6000,0,-96.416283333333311,0,0,0
2025-01-03,62,2025-01-03 10:30:00,0,-54.614999999999931,4553.0100000000002,4880.6999999999998,0,0,0,0.95489999999999997,0,0,0,54.614999999999931,6000,0,6000,0,-58.017433333333273,0,0,0
2025-01-03,63,2025-01-03 10:40:00,0,-131.1922666666666,4289.7362000000003,5076.8897999999999,0,0,0,0.9839,0,0,0,131.1922666666666,6000,0,6000,0,-54.614999999999931,0,0,0
2025-01-03,64,2025-01-03 10:50:00,0,-175.01161666666667,4146.1720999999998,5196.2417999999998,0,0,0,0.79900000000000004,0,0,0,175.01161666666667,6000,0,6000,0,-131.1922666666666,0,0,0
2025-01-03,65,2025-01-03 11:00:00,0,-157.00291666666664,4247.7200000000003,5189.7375000000002,0,0,0,0.50249999999999995,0,0,0,157.00291666666664,6000,0,6000,0,-175.01161666666667,0,0,0
2025-01-03,66,2025-01-03 11:10:00,0,-156.5592333333334,4376.5196999999998,5315.8751000000002,0,0,0,0.4662,0,0,0,156.5592333333334,6000,0,6000,0,-157.00291666666664,0,0,0
2025-01-03,67,2025-01-03 11:20:00,0,-192.95111666666662,4356.2528000000002,5513.9594999999999,0,0,0,0.50070000000000003,0,0,0,192.95111666666662,6000,0,6000,0,-156.5592333333334,0,0,0
2025-01-03,68,2025-01-03 11:30:00,0,-239.9375,4292.25,5731.875,0,0,0,0.48270000000000002,0,0,0,239.9375,6000,0,6000,0,-192.95111666666662,0,0,0
