date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost,predicted_load_kw,predicted_pv_kw
2025-02-01,00:00-00:10,2025-02-01 00:10:00,1,6,星期六,2,32,797.63239031177216,390.92670619276987,0,422.03036666666668,8482.7663850000008,0.42480000000000001,375.60202364510548,0,0,0,8820.8082062805952,338.83423940444084,0,2709.8468969592323,0
2025-02-01,00:10-00:20,2025-02-01 00:20:00,2,6,星期六,2,32,1252.1374924892993,833.33333333333326,339.6397030225985,415.4073166666667,8482.7663850000008,0.42449999999999999,833.33333333333326,0,0,3.396842489299388,9570.8082062805952,531.53236556170759,0,2692.1157017365799,0
2025-02-01,00:20-00:30,2025-02-01 00:30:00,3,6,星期六,2,32,446.35573227252081,28.794091340115529,449.83439250675843,410.7166666666667,8482.7663850000008,0.4269,28.794091340115529,0,0,6.8449742657385855,9596.7228884867,190.54926210713913,0,2689.4029770176817,0
2025-02-01,00:30-00:40,2025-02-01 00:40:00,4,6,星期六,2,32,475.82786163994507,55.105125645749752,336.24403496097437,430.29479999999995,8482.7663850000008,0.42720000000000002,45.533061639945117,0,0,0,9637.7026439626497,203.27366249258455,0,2790.8554164914558,0
2025-02-01,00:40-00:50,2025-02-01 00:50:00,5,6,星期六,2,32,483.98241732454824,47.093305617635224,29.164683591585799,424.41058333333331,8482.7663850000008,0.42709999999999998,47.093305617635224,0,0,12.478528373579707,9680.0866190185207,206.70889043931453,0,2802.3829613387907,0
2025-02-01,00:50-01:00,2025-02-01 01:00:00,6,6,星期六,2,32,486.78750258937464,66.082873478474767,59.635888342164435,406.05166666666662,8482.7663850000008,0.42849999999999999,66.082873478474767,0,0,14.652962444233253,9739.561205149148,208.58844485954702,0,2822.8890444501394,0
2025-02-01,01:00-01:10,2025-02-01 01:10:00,7,6,星期六,2,32,513.55571830915119,87.09202596333671,0,436.75018333333333,8482.7663850000008,0.43109999999999998,76.805534975817864,0,0,0,9808.6861866273848,221.39387016307506,0,2850.0591894515946,0
2025-02-01,01:10-01:20,2025-02-01 01:20:00,8,6,星期六,2,32,507.63389047325097,86.866025575322851,0,451.79768333333328,8482.7663850000008,0.43020000000000003,55.83620713991769,0,0,0,9858.9387730533108,218.38409968159257,0,2850.7179824333621,0
2025-02-01,01:20-01:30,2025-02-01 01:30:00,9,6,星期六,2,32,476.7642084166572,46.239471652481825,41.474131312723102,446.07999999999998,8482.7663850000008,0.4279,30.684208416657214,0,0,0,9886.5545606283031,204.00740478148762,0,2810.8951300933204,0
2025-02-01,01:30-01:40,2025-02-01 01:40:00,10,6,星期六,2,32,483.60682841845767,28.819976846814711,31.887924121550441,471.76633333333331,8482.7663850000008,0.43120000000000003,11.84049508512436,0,0,0,9897.2110062049142,208.53126441403896,0,2957.5996485426595,0
2025-02-01,01:40-01:50,2025-02-01 01:50:00,11,6,星期六,2,32,497.77509860380957,46.894297574232326,18.486987033220487,448.02596666666665,8482.7663850000008,0.43330000000000002,46.894297574232326,0,0,2.8548343629105943,9939.4158740217226,215.68595022503069,0,2968.5777511896463,0
2025-02-01,01:50-02:00,2025-02-01 02:00:00,12,6,星期六,2,32,531.21686876479544,104.54347689304791,0,397.40333333333331,8482.7663850000008,0.43109999999999998,104.54347689304791,0,0,29.270058538414219,10033.505003225466,229.0075921245033,0,2948.251041919948,0
2025-02-01,02:00-02:10,2025-02-01 02:10:00,13,6,星期六,2,32,514.05017719424723,47.077531650601031,25.820259407957906,434.0906333333333,8482.7663850000008,0.42930000000000001,47.077531650601031,0,0,32.882012210312894,10075.874781711007,220.68174106949033,0,3020.6381312451317,0
2025-02-01,02:10-02:20,2025-02-01 02:20:00,14,6,星期六,2,32,535.65258406070802,78.380668639540886,13.444349574760054,490.56091666666663,8482.7663850000008,0.43240000000000001,45.091667394041394,0,0,0,10116.457282365644,231.61617734785014,0,3077.5496911390037,0
2025-02-01,02:20-02:30,2025-02-01 02:30:00,15,6,星期六,2,32,533.08499899691924,70.446369754437228,9.4317819094278548,503.22000000000003,8482.7663850000008,0.43669999999999998,29.864998996919212,0,0,0,10143.335781462871,232.79821906195463,0,3082.6539540051549,0
2025-02-01,02:30-02:40,2025-02-01 02:40:00,16,6,星期六,2,32,503.42099657536028,30.416221073515089,57.76288738095991,474.07281666666665,8482.7663850000008,0.43480000000000002,29.348179908693623,0,0,0,10169.749143380695,218.88744931096664,0,3020.2342408622335,0
2025-02-01,02:40-02:50,2025-02-01 02:50:00,17,6,星期六,2,32,514.3131904473679,63.703112100530007,65.454815322791092,461.38439999999997,8482.7663850000008,0.4335,52.92879044736793,0,0,0,10217.385054783326,222.95476805893398,0,3054.1929392013981,0
2025-02-01,02:50-03:00,2025-02-01 03:00:00,18,6,星期六,2,32,548.39563678097966,96.215114317574262,25.394987415518131,476.94166666666666,8482.7663850000008,0.43569999999999998,71.453970114312995,0,0,0,10281.693627886209,238.93597894547281,0,3088.4623966999079,0
2025-02-01,03:00-03:10,2025-02-01 03:10:00,19,6,星期六,2,32,519.51178415232073,42.850471695368874,18.277750245970765,483.39954999999998,8482.7663850000008,0.43740000000000001,36.112234152320752,0,0,0,10314.194638623298,227.23445438822509,0,3096.6176921254155,0
2025-02-01,03:10-03:20,2025-02-01 03:20:00,20,6,星期六,2,32,518.6497594172854,40.569512333475302,19.11546611089102,486.60191666666663,8482.7663850000008,0.43709999999999999,32.04784275061877,0,0,0,10343.037697098855,226.70180984129544,0,3101.1481393042141,0
2025-02-01,03:20-03:30,2025-02-01 03:30:00,21,6,星期六,2,32,542.50718247429813,98.11347267910287,0,498.84833333333336,8482.7663850000008,0.43559999999999999,43.658849140964776,0,0,0,10382.330661325723,236.31612868580427,0,3107.2144182832603,0
2025-02-01,03:30-03:40,2025-02-01 03:40:00,22,6,星期六,2,32,529.17572747262159,67.441384415470168,28.867635380121328,518.30973333333327,8482.7663850000008,0.43530000000000002,10.865994139288318,0,0,0,10392.110056051082,230.35019416883219,0,3071.3218248774765,0
2025-02-01,03:40-03:50,2025-02-01 03:50:00,23,6,星期六,2,32,520.35384418024614,44.926486980949392,38.050192718304061,509.13346666666666,8482.7663850000008,0.436,11.220377513579479,0,0,0,10402.208395813304,226.87427606258731,0,3075.6210046546394,0
2025-02-01,03:50-04:00,2025-02-01 04:00:00,24,6,星期六,2,32,532.23523512713439,53.25447409818986,49.237560930077279,483.61666666666662,8482.7663850000008,0.43780000000000002,48.61856846046777,0,0,0,10445.965107427726,233.01258593865944,0,3195.8447982432799,0
2025-02-01,04:00-04:10,2025-02-01 04:10:00,25,6,星期六,2,32,535.69956598646115,35.673668605323769,37.001903693092459,491.18680000000001,8482.7663850000008,0.44009999999999999,35.673668605323769,0,0,8.8390973811373783,10478.071409172519,235.76137899064156,0,3211.621137776292,0
2025-02-01,04:10-04:20,2025-02-01 04:20:00,26,6,星期六,2,32,543.59120124030801,34.02003490409686,28.532743090368058,504.64528333333334,8482.7663850000008,0.43890000000000001,34.02003490409686,0,0,4.9258830028778107,10508.689440586206,238.58217822437121,0,3207.4892474840167,0
2025-02-01,04:20-04:30,2025-02-01 04:30:00,27,6,星期六,2,32,571.70907869169412,76.343707949695954,12.721101276339596,505.57833333333326,8482.7663850000008,0.43640000000000001,66.130745358360855,0,0,0,10568.20711140873,249.49384194105531,0,3272.824006543608,0
2025-02-01,04:30-04:40,2025-02-01 04:40:00,28,6,星期六,2,32,578.93994834282546,67.590183194531448,0.83272717624538473,503.23096666666663,8482.7663850000008,0.43930000000000002,67.590183194531448,0,0,8.1187984816273797,10629.038276283809,254.32831930700323,0,3315.8303751720073,0
2025-02-01,04:40-04:50,2025-02-01 04:50:00,29,6,星期六,2,32,559.39956066448599,59.186762433675995,29.188397053822428,502.84674999999999,8482.7663850000008,0.44219999999999998,56.552810664486003,0,0,0,10679.935805881847,247.3664857258357,0,3320.6121459580145,0.0013857142857142857
