origin,step,horizon,mean_net_kwh,std_net_kwh,full_Q80_kwh,reduced_Q80_kwh,full_Q90_kwh,reduced_Q90_kwh
2025-02-01,0,0,435.35169308815915,23.028697348628409,457.78231169323846,457.78231169323846,461.58708650675845,461.58708650675845
2025-02-01,1,0,432.97632119430079,16.28444840474609,448.50787216965546,448.50787216965546,451.5828498235478,451.5828498235478
2025-02-01,2,0,440.57957791061699,15.902732822832672,449.47570241120729,449.47570241120729,463.89888970013794,463.89888970013794
2025-02-01,3,0,466.46092391327278,28.738143933795349,485.11714133350017,485.11714133350017,514.58177774505123,514.58177774505123
2025-02-01,4,0,472.76053188249296,28.940902798157939,506.7578618420506,506.7578618420506,512.81561723666732,512.81561723666732
2025-02-01,5,0,474.59534195479716,33.896232624640199,486.78750258937464,486.78750258937464,543.15532129553321,543.15532129553321
2025-02-01,6,0,471.47522400860834,24.49899704580325,491.49361021703913,491.49361021703913,500.77804245732602,500.77804245732602
2025-02-01,7,0,471.84177813006414,22.708429980975499,486.38689541832406,486.38689541832406,505.63948453136442,505.63948453136442
2025-02-01,8,0,467.96308551165123,22.574787266588107,480.17277422547852,480.17277422547852,497.04078772048024,497.04078772048024
2025-02-01,9,0,486.85816620106476,17.135176947940923,501.44436941194965,501.44436941194965,510.28134453561483,510.28134453561483
2025-02-01,10,0,486.90186481674368,19.735588158193206,499.55654767335886,499.55654767335886,515.51157750673462,515.51157750673462
2025-02-01,11,0,488.06315104815133,31.739945803679515,519.28633417181243,519.28633417181243,531.21686876479544,531.21686876479544
2025-02-01,12,0,499.883108791224,21.933747115449869,514.05017719424723,514.05017719424723,533.33496776913205,533.33496776913205
2025-02-01,13,0,513.13071683968417,29.238417562026491,542.22040873591038,542.22040873591038,547.9817347317595,547.9817347317595
2025-02-01,14,0,513.33296115313249,22.425255809820424,533.08499899691924,533.08499899691924,542.50468062204482,542.50468062204482
2025-02-01,15,0,500.45080339368758,23.425786229922977,509.43091137489876,509.43091137489876,543.02857894566898,543.02857894566898
2025-02-01,16,0,505.24056566280734,31.633878483543558,523.91071021142716,523.91071021142716,552.3659976997385,552.3659976997385
2025-02-01,17,0,510.53136870915694,32.441252297002578,527.08670114278948,527.08670114278948,558.83543500203791,558.83543500203791
2025-02-01,18,0,505.65173301458492,18.980202669870508,521.50826539678064,521.50826539678064,536.74160658942515,536.74160658942515
2025-02-01,19,0,506.62576791998862,18.766587558572702,518.80057230357295,518.80057230357295,536.29573747095048,536.29573747095048
2025-02-01,20,0,513.44950489406278,30.810137467881077,541.22671288557126,541.22671288557126,542.50718247429813,542.50718247429813
2025-02-01,21,0,506.06370905543201,28.038303057210765,527.59387415744413,527.59387415744413,542.62690344613441,542.62690344613441
2025-02-01,22,0,509.91786635563329,21.56087450057414,522.53862693324481,522.53862693324481,542.21156003620683,542.21156003620683
2025-02-01,23,0,528.46635223368446,25.478204269043758,541.6526070186319,541.6526070186319,558.51545042495411,558.51545042495411
2025-02-01,24,0,533.0784447015908,22.718135108550658,557.27242455860141,557.27242455860141,564.76326601272558,564.76326601272558
2025-02-01,25,0,537.81683531625072,18.571543938528286,550.23581701574665,550.23581701574665,568.35966889183533,568.35966889183533
2025-02-01,26,0,551.53385577031986,24.196850143215443,572.75932982941401,572.75932982941401,578.51838136397635,578.51838136397635
2025-02-01,27,0,558.11248107992697,19.884711474863359,578.93994834282546,578.93994834282546,579.77267551907084,579.77267551907084
2025-02-01,28,0,553.76383297695338,26.363198898974328,584.88561115466439,584.88561115466439,588.58795771830842,588.58795771830842
