date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-03-20,00:00-04:00,1704.8829670424657,78.660749176636045,8609.1152276939611,4837.4790042952636
2025-03-20,04:00-08:00,1113.3862726525078,4525.6708417284281,8609.1152276939611,4837.4790042952636
2025-03-20,08:00-12:00,6041.4291413532319,2338.2721903403854,8609.1152276939611,4837.4790042952636
2025-03-20,12:00-16:00,2460.1211758813424,386.53625753357602,8609.1152276939611,4837.4790042952636
2025-03-20,16:00-20:00,257.99022761425533,5216.7989744856304,8609.1152276939611,4837.4790042952636
2025-03-20,20:00-24:00,3259.6498489990399,2866.8758909638741,8609.1152276939611,4837.4790042952636
2025-06-21,00:00-04:00,1757.1180856869987,0,7375.0859849465332,10517.1060778712
2025-06-21,04:00-08:00,822.93939828048792,2877.3586541545264,7375.0859849465332,10517.1060778712
2025-06-21,08:00-12:00,4777.697167517259,0,7375.0859849465332,10517.1060778712
2025-06-21,12:00-16:00,0,0,7375.0859849465332,10517.1060778712
2025-06-21,16:00-20:00,0,4683.4466708693935,7375.0859849465332,10517.1060778712
2025-06-21,20:00-24:00,8487.2787646248053,2445.8536583926189,7375.0859849465332,10517.1060778712
2025-09-23,00:00-04:00,1897.7317496319674,0,8505.8338054036303,8494.0715219400099
2025-09-23,04:00-08:00,1713.8997450460267,3205.6762655575781,8505.8338054036303,8494.0715219400099
2025-09-23,08:00-12:00,2703.454455733498,1896.6157166666662,8505.8338054036303,8494.0715219400099
2025-09-23,12:00-16:00,3031.4158693757254,403.62491666666665,8505.8338054036303,8494.0715219400099
2025-09-23,16:00-20:00,47.843586814096639,5616.2250164783563,8505.8338054036303,8494.0715219400099
2025-09-23,20:00-24:00,7866.7971391630836,2869.9696018171526,8505.8338054036303,8494.0715219400099
2025-12-21,00:00-04:00,2392.9988768452031,0,8646.3010108393191,8950.9607632866628
2025-12-21,04:00-08:00,939.07482255788625,1265.4165893922691,8646.3010108393191,8950.9607632866628
2025-12-21,08:00-12:00,5958.4944318651051,4546.2349711646957,8646.3010108393191,8950.9607632866628
2025-12-21,12:00-16:00,2989.2613026463978,2196.681190669241,8646.3010108393191,8950.9607632866628
2025-12-21,16:00-20:00,0,5232.6209468896668,8646.3010108393191,8950.9607632866628
2025-12-21,20:00-24:00,7791.667525336019,2742.7650616745113,8646.3010108393191,8950.9607632866628
