date,start,end,interval,emergency_kwh,cost_yuan,intervals
2025-02-01,2025-02-01 21:10:00,2025-02-01 21:20:00,21:10-21:20,16.200301214323531,75.906511339712907,1
2025-02-03,2025-02-03 10:30:00,2025-02-03 10:40:00,10:30-10:40,16.013483721141398,78.778333166155107,1
2025-02-03,2025-02-03 17:10:00,2025-02-03 17:20:00,17:10-17:20,8.3070590013782066,40.463684395713244,1
2025-02-04,2025-02-04 10:10:00,2025-02-04 10:40:00,10:10-10:40,269.80947030735541,1305.5142278709793,3
2025-02-04,2025-02-04 13:20:00,2025-02-04 13:40:00,13:20-13:40,36.247529823355478,156.20065945579063,2
2025-02-04,2025-02-04 14:20:00,2025-02-04 14:30:00,14:20-14:30,20.733483541351688,106.47680472661159,1
2025-02-04,2025-02-04 22:10:00,2025-02-04 22:20:00,22:10-22:20,24.517754789719334,53.546776460747026,1
2025-02-05,2025-02-05 09:30:00,2025-02-05 09:40:00,09:30-09:40,8.5323215211680576,40.195766686222726,1
2025-02-05,2025-02-05 10:10:00,2025-02-05 10:50:00,10:10-10:50,599.47152938924,2885.5006581445828,4
2025-02-08,2025-02-08 08:10:00,2025-02-08 08:40:00,08:10-08:40,124.16516736869517,675.02517092071207,3
2025-02-09,2025-02-09 04:00:00,2025-02-09 04:10:00,04:00-04:10,5.8498661382418504,12.872630437201192,1
2025-02-09,2025-02-09 10:20:00,2025-02-09 10:50:00,10:20-10:50,512.616454534333,2381.1350628997684,3
2025-02-09,2025-02-09 13:00:00,2025-02-09 13:10:00,13:00-13:10,19.016529497599237,82.113374370633508,1
2025-02-09,2025-02-09 17:10:00,2025-02-09 17:20:00,17:10-17:20,0.14555941409082607,0.70901990603641374,1
2025-02-09,2025-02-09 20:40:00,2025-02-09 21:00:00,20:40-21:00,34.10388815253539,191.97506045060828,2
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:40:00,21:20-21:40,30.504462102141069,148.4571423562785,2
2025-02-10,2025-02-10 04:30:00,2025-02-10 04:40:00,04:30-04:40,17.983673226973451,39.501138243047194,1
2025-02-11,2025-02-11 17:10:00,2025-02-11 17:30:00,17:10-17:30,36.906316895728196,181.29973154312722,2
2025-02-11,2025-02-11 20:50:00,2025-02-11 21:00:00,20:50-21:00,15.672002195648158,73.125562244894311,1
2025-02-11,2025-02-11 21:10:00,2025-02-11 21:40:00,21:10-21:40,39.112757857631777,189.96083954559299,3
2025-02-12,2025-02-12 15:30:00,2025-02-12 15:40:00,15:30-15:40,0.39318753520046812,1.4811374451001633,1
2025-02-12,2025-02-12 19:50:00,2025-02-12 20:00:00,19:50-20:00,0.89681815429037215,6.0454511780713993,1
2025-02-13,2025-02-13 01:40:00,2025-02-13 01:50:00,01:40-01:50,10.731696026168834,23.250219440694778,1
2025-02-13,2025-02-13 19:30:00,2025-02-13 19:50:00,19:30-19:50,25.318041767173099,170.68937306272733,2
2025-02-15,2025-02-15 06:00:00,2025-02-15 06:10:00,06:00-06:10,10.43605748254646,48.88249324824762,1
2025-02-16,2025-02-16 04:20:00,2025-02-16 04:30:00,04:20-04:30,52.879483499613343,115.38303299615632,1
2025-02-16,2025-02-16 04:50:00,2025-02-16 05:00:00,04:50-05:00,7.3411490688512231,16.132175078800561,1
2025-02-16,2025-02-16 06:40:00,2025-02-16 06:50:00,06:40-06:50,38.939170032465881,164.36223670703848,1
2025-02-16,2025-02-16 09:40:00,2025-02-16 10:50:00,09:40-10:50,1220.095421760685,5896.0128697444234,7
2025-02-16,2025-02-16 16:30:00,2025-02-16 17:00:00,16:30-17:00,81.797162010448915,376.13518767799417,3
2025-02-16,2025-02-16 17:40:00,2025-02-16 17:50:00,17:40-17:50,28.336293013552563,152.19422977579083,1
2025-02-16,2025-02-16 20:30:00,2025-02-16 20:50:00,20:30-20:50,101.28452524045542,702.75028746959879,2
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,21:40-21:50,17.097419807990928,66.372183694620773,1
2025-02-17,2025-02-17 02:10:00,2025-02-17 02:20:00,02:10-02:20,3.8227354555323245,8.2647540548608855,1
2025-02-18,2025-02-18 00:50:00,2025-02-18 01:00:00,00:50-01:00,2.7921472739764113,5.9821755344944609,1
2025-02-18,2025-02-18 03:50:00,2025-02-18 04:00:00,03:50-04:00,12.66705651862037,27.728186719259991,1
2025-02-18,2025-02-18 08:30:00,2025-02-18 08:40:00,08:30-08:40,12.554147946412513,66.599754855718373,1
2025-02-19,2025-02-19 00:50:00,2025-02-19 01:00:00,00:50-01:00,5.0450486117205173,10.809016650611209,1
2025-02-19,2025-02-19 01:20:00,2025-02-19 01:30:00,01:20-01:30,8.5485967876577433,18.289722827193742,1
2025-02-19,2025-02-19 01:50:00,2025-02-19 02:00:00,01:50-02:00,14.104838028938616,30.402978371377188,1
2025-02-19,2025-02-19 02:20:00,2025-02-19 02:30:00,02:20-02:30,0.87376265431419142,1.9078607556950369,1
2025-02-19,2025-02-19 04:50:00,2025-02-19 05:10:00,04:50-05:10,16.474444147106283,35.958595515587639,2
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:30:00,06:20-06:30,3.1160031462832194,13.64653577914736,1
2025-02-19,2025-02-19 08:30:00,2025-02-19 09:00:00,08:30-09:00,18.505019423403155,96.572617421579835,3
2025-02-19,2025-02-19 09:20:00,2025-02-19 10:10:00,09:20-10:10,795.10838635185337,3846.3605555101781,5
2025-02-19,2025-02-19 10:20:00,2025-02-19 10:40:00,10:20-10:40,63.078592721424052,302.69580980971227,2
2025-02-19,2025-02-19 15:20:00,2025-02-19 15:30:00,15:20-15:30,0.0018872830654004247,0.0068961323209731518,1
2025-02-19,2025-02-19 19:50:00,2025-02-19 20:00:00,19:50-20:00,10.82143986977178,72.947326162131574,1
2025-02-19,2025-02-19 23:40:00,2025-02-19 23:50:00,23:40-23:50,21.040065371485753,44.931059600807821,1
2025-02-20,2025-02-20 01:00:00,2025-02-20 01:10:00,01:00-01:10,4.7170013744637345,10.16749646265658,1
2025-02-20,2025-02-20 04:00:00,2025-02-20 04:10:00,04:00-04:10,0.93529843677197277,2.0581242101167261,1
2025-02-20,2025-02-20 10:00:00,2025-02-20 10:40:00,10:00-10:40,411.03011400902113,1983.2809595134745,4
2025-02-20,2025-02-20 17:00:00,2025-02-20 17:10:00,17:00-17:10,2.6429971223560642,12.50401938586654,1
2025-02-20,2025-02-20 18:20:00,2025-02-20 18:30:00,18:20-18:30,1.3231841914686129,8.2996728409868741,1
2025-02-20,2025-02-20 23:00:00,2025-02-20 23:10:00,23:00-23:10,2.1722967837893066,4.6139583687684871,1
2025-02-21,2025-02-21 23:50:00,2025-02-22 00:00:00,23:50-00:00+1日,7.9432764718662252,16.98272509684999,1
2025-02-22,2025-02-22 03:20:00,2025-02-22 03:30:00,03:20-03:30,8.2621270735801566,17.994912766257581,1
2025-02-22,2025-02-22 07:40:00,2025-02-22 08:20:00,07:40-08:20,249.33219842931737,1395.9240068583001,4
2025-02-22,2025-02-22 15:50:00,2025-02-22 16:00:00,15:50-16:00,0.083509860195562169,0.3363359619376266,1
2025-02-22,2025-02-22 17:40:00,2025-02-22 17:50:00,17:40-17:50,4.1406686294149182,22.239531208587529,1
2025-02-22,2025-02-22 23:50:00,2025-02-23 00:00:00,23:50-00:00+1日,15.851599460379816,33.890719646292048,1
