date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-02-01,00:00-04:00,5009.9893627357551,0,6000,8835.9387165401677
2025-02-01,04:00-08:00,323.34397059757509,6304.6042689102942,6000,8835.9387165401677
2025-02-01,08:00-12:00,5308.974283333333,677.72728333333328,6000,8835.9387165401677
2025-02-01,12:00-16:00,3311.1881268439861,121.3456914720883,6000,8835.9387165401677
2025-02-01,16:00-20:00,161.15680731615302,5777.0418724539977,6000,8835.9387165401677
2025-02-01,20:00-24:00,7728.7353525398303,2260.0802406711123,6000,8835.9387165401677
2025-02-02,00:00-04:00,1525.6275915828073,0,8835.9387165401677,8603.1508781546127
2025-02-02,04:00-08:00,1595.3454658323628,1473.0936192170002,8835.9387165401677,8603.1508781546127
2025-02-02,08:00-12:00,5893.0405501129235,6289.5908072969487,8835.9387165401677,8603.1508781546127
2025-02-02,12:00-16:00,4407.4547854280336,1354.7586740166744,8835.9387165401677,8603.1508781546127
2025-02-02,16:00-20:00,27.691669882775525,5444.6010428172476,8835.9387165401677,8603.1508781546127
2025-02-02,20:00-24:00,7774.7797277467171,2838.8561415734848,8835.9387165401677,8603.1508781546127
2025-02-03,00:00-04:00,1782.8741684259248,38.686226990731598,8603.1508781546127,8498.5090218130445
2025-02-03,04:00-08:00,1705.9892641642864,1454.0237042040262,8603.1508781546127,8498.5090218130445
2025-02-03,08:00-12:00,5804.4945715769927,6345.8695858625233,8603.1508781546127,8498.5090218130445
2025-02-03,12:00-16:00,4698.9446008346004,1518.0213833333332,8603.1508781546127,8498.5090218130445
2025-02-03,16:00-20:00,32.729111644986105,5393.904275193112,8603.1508781546127,8498.5090218130445
2025-02-03,20:00-24:00,7638.2668997724513,2890.9443744232708,8603.1508781546127,8498.5090218130445
2025-02-04,00:00-04:00,2017.4744603342856,0,8498.5090218130445,8617.9112321101329
2025-02-04,04:00-08:00,1429.6227609096079,1493.5170649951842,8498.5090218130445,8617.9112321101329
