date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,soc_reserve_kwh,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost
2025-09-28,00:00-00:10,2025-09-28 00:10:00,1,7,星期日,9,271,724.20612109770866,833.33333333333326,833.33333333333326,4659.7843156117742,598.81833333333327,8147.4089322563859,0.42480000000000001,125.38778776437539,0,0,0,8260.2579412443229,307.64276024230662,0
2025-09-28,00:10-00:20,2025-09-28 00:20:00,2,7,星期日,9,271,1080.8015480597116,833.33333333333326,833.33333333333326,4723.9971777800847,588.50829999999996,8147.4089322563859,0.42449999999999999,492.29324805971169,0,0,0,8703.3218644980625,458.80025715134758,0
2025-09-28,00:20-00:30,2025-09-28 00:30:00,3,7,星期日,9,271,690.6438487852871,833.33333333333326,833.33333333333326,4745.544909626683,586.22333333333336,8147.4089322563859,0.4269,104.42051545195375,0,0,0,8797.3003284048209,294.83585904643905,0
2025-09-28,00:30-00:40,2025-09-28 00:40:00,4,7,星期日,9,271,703.35636143081103,833.33333333333326,833.33333333333326,4727.4940922306296,564.16570000000002,8147.4089322563859,0.42720000000000002,139.19066143081102,0,0,0,8922.5719236925506,300.47383760324249,0
2025-09-28,00:40-00:50,2025-09-28 00:50:00,5,7,星期日,9,271,712.38319015828858,833.33333333333326,833.33333333333326,4747.7916275664038,568.26604999999995,8147.4089322563859,0.42709999999999998,144.11714015828863,0,0,0,9052.2773498350107,304.25886051660507,0
2025-09-28,00:50-01:00,2025-09-28 01:00:00,6,7,星期日,9,271,702.59340468785763,833.33333333333326,833.33333333333326,4731.0384023848155,592.14666666666665,8147.4089322563859,0.42849999999999999,110.44673802119098,0,0,0,9151.6794140540824,301.06127390874701,0
2025-09-28,01:00-01:10,2025-09-28 01:10:00,7,7,星期日,9,271,612.28760628341149,833.33333333333326,0,4746.7946352083663,578.88130000000001,8147.4089322563859,0.43109999999999998,33.406306283411482,0,0,0,9181.745089709153,263.95718706877869,0
2025-09-28,01:10-01:20,2025-09-28 01:20:00,8,7,星期日,9,271,604.04335873748425,833.33333333333326,0,4746.9557530870079,554.99878333333322,8147.4089322563859,0.43020000000000003,49.044575404151033,0,0,0,9225.8852075728882,259.85945292886572,0
2025-09-28,01:20-01:30,2025-09-28 01:30:00,9,7,星期日,9,271,601.04452974403512,833.33333333333326,0,4714.0126791020066,559.43333333333328,8147.4089322563859,0.4279,41.611196410701837,0,0,0,9263.33528434252,257.18695427747264,0
2025-09-28,01:30-01:40,2025-09-28 01:40:00,10,7,星期日,9,271,673.40929403965424,833.33333333333326,0,4626.6622633036932,601.25313333333327,8147.4089322563859,0.43120000000000003,72.156160706320975,0,0,0,9328.2758289782087,290.37408758989892,0
2025-09-28,01:40-01:50,2025-09-28 01:50:00,11,7,星期日,9,271,645.74283664281643,833.33333333333326,0,4613.6322410923494,611.28606666666656,8147.4089322563859,0.43330000000000002,34.456769976149872,0,0,0,9359.2869219567438,279.80037111733236,0
2025-09-28,01:50-02:00,2025-09-28 02:00:00,12,7,星期日,9,271,616.9527299560084,833.33333333333326,0,4598.0938155542963,597.51166666666666,8147.4089322563859,0.43109999999999998,19.441063289341741,0,0,0,9376.783878917151,265.96832188403522,0
2025-09-28,02:00-02:10,2025-09-28 02:10:00,13,7,星期日,9,271,613.65761116991609,833.33333333333326,0,4615.2663215962966,628.75296666666668,8147.4089322563859,0.42930000000000001,0,0,15.095355496750585,0,9376.783878917151,263.44321247524499,32.402180573775134
2025-09-28,02:10-02:20,2025-09-28 02:20:00,14,7,星期日,9,271,685.59766956138219,833.33333333333326,0,4580.021697157611,634.82514999999989,8147.4089322563859,0.43240000000000001,50.772519561382296,0,0,0,9422.4791465223952,296.45243231834166,0
2025-09-28,02:20-02:30,2025-09-28 02:30:00,15,7,星期日,9,271,719.5722679312745,833.33333333333326,833.33333333333326,4613.6870170772527,602.07833333333326,8147.4089322563859,0.43669999999999998,117.49393459794123,0,0,0,9528.2236876605421,314.23720940558758,0
2025-09-28,02:30-02:40,2025-09-28 02:40:00,16,7,星期日,9,271,712.94066448382966,833.33333333333326,833.33333333333326,4627.1124819879215,589.06029999999998,8147.4089322563859,0.43480000000000002,123.88036448382968,0,0,0,9639.716015695989,309.98660091756915,0
2025-09-28,02:40-02:50,2025-09-28 02:50:00,17,7,星期日,9,271,672.13290420813655,833.33333333333326,833.33333333333326,4628.4058543930814,575.50080000000003,8147.4089322563859,0.4335,96.632104208136525,0,0,0,9726.6849094833124,291.36961397422721,0
2025-09-28,02:50-03:00,2025-09-28 03:00:00,18,7,星期日,9,271,627.13656675709717,833.33333333333326,0,4630.6618943395133,561.03166666666664,8147.4089322563859,0.43569999999999998,66.104900090430533,0,0,0,9786.1793195647006,273.24340213606723,0
2025-09-28,03:00-03:10,2025-09-28 03:10:00,19,7,星期日,9,271,641.04044081243956,833.33333333333326,0,4567.7471371407091,574.33306666666658,8147.4089322563859,0.43740000000000001,66.707374145772974,0,0,0,9846.2159562958968,280.39108881136104,0
2025-09-28,03:10-03:20,2025-09-28 03:20:00,20,7,星期日,9,271,643.58492832696356,833.33333333333326,833.33333333333326,4526.996986829341,598.15314999999998,8147.4089322563859,0.43709999999999999,45.431778326963581,0,0,0,9887.1045567901638,281.31097217171578,0
