date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_plan,discharge_plan,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost
2025-04-26,0,2025-04-26 00:10:00,0,393.66604999999993,2361.9962999999998,0,0.3049,0.32065648838164462,430.08751588245735,0,0,393.66604999999993,36.421465882457426,0,0,0,0,5168.5413362736817,36.421465882457426,430.08751588245735,5168.5413362736817,131.13368359256125,0,0,131.13368359256125
2025-04-26,1,2025-04-26 00:20:00,0,412.59711666666664,2475.5826999999999,0,0.34050000000000002,0.31236785456167454,739.0347583345274,312.47624785031195,0,725.07336451697859,13.96139381754881,312.47624785031195,0,0,0,5449.7699593389625,13.96139381754881,739.0347583345274,5168.5413362736817,251.6413352129066,0,0,251.6413352129066
2025-04-26,2,2025-04-26 00:30:00,0,411.30833333333328,2467.8499999999999,0,0.27289999999999998,0.32461974116766062,419.58720222559532,0,0,411.30833333333328,8.2788688922620395,0,0,0,0,5449.7699593389625,8.2788688922620395,419.58720222559532,5168.5413362736817,114.50534748736496,0,0,114.50534748736496
2025-04-26,3,2025-04-26 00:40:00,0,426.37856666666664,2558.2714000000001,0,0.27510000000000001,0.36000009292522572,431.12517757319489,0,0,426.37856666666664,4.7466109065282467,0,0,0,0,5449.7699593389625,4.7466109065282467,431.12517757319489,5168.5413362736817,118.60253635038592,0,0,118.60253635038592
2025-04-26,4,2025-04-26 00:50:00,0,442.19909999999993,2653.1945999999998,0,0.31979999999999997,0.35886846381301796,452.1656373027019,0,0,442.19909999999993,9.9665373027019655,0,0,0,0,5449.7699593389625,9.9665373027019655,452.1656373027019,5168.5413362736817,144.60257080940406,0,0,144.60257080940406
2025-04-26,5,2025-04-26 01:00:00,0,445.09666666666664,2670.5799999999999,0,0.34999999999999998,0.33430444423276068,449.99195422900669,0,0,445.09666666666664,4.8952875623400587,0,0,0,0,5449.7699593389625,4.8952875623400587,449.99195422900669,5168.5413362736817,157.49718398015233,0,0,157.49718398015233
2025-04-26,6,2025-04-26 01:10:00,0,437.77926666666667,2626.6756,0,0.34549999999999997,0.35638090421964741,424.36810005120344,0,0,424.36810005120344,0,0,0,13.41116661546323,0,5449.7699593389625,0,424.36810005120344,5168.5413362736817,146.61917856769077,0,23.167790328212728,169.7869688959035
2025-04-26,7,2025-04-26 01:20:00,0,425.50613333333331,2553.0367999999999,0,0.33960000000000001,0.36557295582318533,445.61169194916425,0,0,425.50613333333331,20.105558615830944,0,0,0,0,5449.7699593389625,20.105558615830944,445.61169194916425,5168.5413362736817,151.32973058593618,0,0,151.32973058593618
2025-04-26,8,2025-04-26 01:30:00,0,417.40666666666664,2504.4400000000001,0,0.35639999999999999,0.34363084512920516,444.65168750736882,0,0,417.40666666666664,27.245020840702182,0,0,0,0,5449.7699593389625,27.245020840702182,444.65168750736882,5168.5413362736817,158.47386142762625,0,0,158.47386142762625
2025-04-26,9,2025-04-26 01:40:00,0,422.6354833333333,2535.8128999999999,0,0.3896,0.33691194337659552,441.51363912786547,0,0,422.6354833333333,18.878155794532177,0,0,0,0,5449.7699593389625,18.878155794532177,441.51363912786547,5168.5413362736817,172.01371380421639,0,0,172.01371380421639
