date,start,end,interval,emergency_kwh,cost_yuan,intervals
2025-03-20,2025-03-20 01:00:00,2025-03-20 01:30:00,01:00-01:30,29.043991147607017,62.318998053156662,3
2025-03-20,2025-03-20 15:50:00,2025-03-20 16:10:00,15:50-16:10,28.338244947545206,115.10026302180778,2
2025-03-20,2025-03-20 20:00:00,2025-03-20 20:10:00,20:00-20:10,12.61138068335481,85.208793587086774,1
2025-03-20,2025-03-20 21:30:00,2025-03-20 21:50:00,21:30-21:50,39.622020931920382,168.00393061872262,2
2025-03-20,2025-03-20 23:30:00,2025-03-20 23:40:00,23:30-23:40,3.4319783848326324,7.2757941758451814,1
2025-06-21,2025-06-21 01:40:00,2025-06-21 01:50:00,01:40-01:50,19.817091643060337,42.933729044690224,1
2025-09-23,2025-09-23 05:00:00,2025-09-23 05:10:00,05:00-05:10,1.7248937412952046,3.7369822905160608,1
2025-09-23,2025-09-23 14:50:00,2025-09-23 15:00:00,14:50-15:00,26.137808899056068,87.48324638514066,1
2025-09-23,2025-09-23 20:30:00,2025-09-23 21:10:00,20:30-21:10,206.9229192638428,1304.6656954496009,4
2025-09-23,2025-09-23 21:20:00,2025-09-23 21:40:00,21:20-21:40,42.274383661612021,208.21174688460755,2
2025-12-21,2025-12-21 03:40:00,2025-12-21 03:50:00,03:40-03:50,46.030327977527577,100.34611499101013,1
2025-12-21,2025-12-21 10:40:00,2025-12-21 10:50:00,10:40-10:50,23.830615283511975,95.203308057630338,1
2025-12-21,2025-12-21 19:50:00,2025-12-21 20:00:00,19:50-20:00,16.427343229505368,110.7367207100957,1
