date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-02-01,00:00-04:00,2078.9120472829513,12.381891149518424,8482.7663850000008,8866.2126873182824
2025-02-01,04:00-08:00,511.07825475349318,6097.7500666666656,8482.7663850000008,8866.2126873182824
2025-02-01,08:00-12:00,5199.6829230728199,677.72728333333328,8482.7663850000008,8866.2126873182824
2025-02-01,12:00-16:00,3165.1039287790313,176.89799496208389,8482.7663850000008,8866.2126873182824
2025-02-01,16:00-20:00,230.82251607821263,5777.9187930612679,8482.7663850000008,8866.2126873182824
2025-02-01,20:00-24:00,7771.1240547649686,2267.1685157731717,8482.7663850000008,8866.2126873182824
2025-02-02,00:00-04:00,1508.6491676988462,9.498979939243327,8866.2126873182824,8603.3583242191362
2025-02-02,04:00-08:00,1607.7926502815867,1483.132440754488,8866.2126873182824,8603.3583242191362
2025-02-02,08:00-12:00,5860.5639939767989,6345.868635696168,8866.2126873182824,8603.3583242191362
2025-02-02,12:00-16:00,4504.4243787466094,1341.0498166666669,8866.2126873182824,8603.3583242191362
2025-02-02,16:00-20:00,22.077114492088462,5451.1332346407371,8866.2126873182824,8603.3583242191362
2025-02-02,20:00-24:00,7759.5859571053479,2828.9913615559608,8866.2126873182824,8603.3583242191362
2025-02-03,00:00-04:00,1767.8592567733667,21.191061823354062,8603.3583242191362,8506.4308142589853
2025-02-03,04:00-08:00,1722.2336623596013,1469.7817765101649,8603.3583242191362,8506.4308142589853
2025-02-03,08:00-12:00,5787.6862031175078,6543.4619124853134,8603.3583242191362,8506.4308142589853
2025-02-03,12:00-16:00,4956.0895720148783,1518.0213833333332,8603.3583242191362,8506.4308142589853
2025-02-03,16:00-20:00,41.548452464321599,5394.2639017748934,8603.3583242191362,8506.4308142589853
2025-02-03,20:00-24:00,7638.6935339940192,2890.9443744232708,8603.3583242191362,8506.4308142589853
2025-02-04,00:00-04:00,2001.6242464032896,0,8506.4308142589853,8237.5097713318191
2025-02-04,04:00-08:00,1523.7636664936372,1544.6241899072641,8506.4308142589853,8237.5097713318191
2025-02-04,08:00-12:00,5641.8950159025371,7229.4688233572015,8506.4308142589853,8237.5097713318191
2025-02-04,12:00-16:00,6144.9015679563317,2157.791089179188,8506.4308142589853,8237.5097713318191
2025-02-04,16:00-20:00,407.06192351250763,5344.0469941940519,8506.4308142589853,8237.5097713318191
2025-02-04,20:00-24:00,7566.7219604263337,2827.7322303594078,8506.4308142589853,8237.5097713318191
2025-02-05,00:00-04:00,1956.3983053307959,18.949029447616795,8237.5097713318191,8315.7460561265198
2025-02-05,04:00-08:00,1942.0471887445674,1687.5926268702465,8237.5097713318191,8315.7460561265198
2025-02-05,08:00-12:00,5430.7588451490792,7392.2160755861441,8237.5097713318191,8315.7460561265198
2025-02-05,12:00-16:00,6679.6643493006977,1562.1846999999998,8237.5097713318191,8315.7460561265198
2025-02-05,16:00-20:00,37.129741232220439,5527.2072058887161,8237.5097713318191,8315.7460561265198
2025-02-05,20:00-24:00,7546.9754505155088,2851.7465489130759,8237.5097713318191,8315.7460561265198
2025-02-06,00:00-04:00,1913.4619838695523,9.8793970778536959,8315.7460561265198,8406.3012125309469
2025-02-06,04:00-08:00,1953.7348398630875,1700.9913492421192,8315.7460561265198,8406.3012125309469
2025-02-06,08:00-12:00,5536.8328450652243,6803.488245494309,8315.7460561265198,8406.3012125309469
2025-02-06,12:00-16:00,6103.4408761799004,1810.863600131579,8315.7460561265198,8406.3012125309469
2025-02-06,16:00-20:00,56.845732192819277,5290.0012866030538,8315.7460561265198,8406.3012125309469
2025-02-06,20:00-24:00,7489.7503340573858,2977.0704357817622,8315.7460561265198,8406.3012125309469
2025-02-07,00:00-04:00,2107.1009481564865,20.875447125079404,8406.3012125309469,8399.4180549964785
2025-02-07,04:00-08:00,578.33652819811141,6229.6229914149171,8406.3012125309469,8399.4180549964785
2025-02-07,08:00-12:00,4771.308613832317,1112.4265128914665,8406.3012125309469,8399.4180549964785
2025-02-07,12:00-16:00,4292.9500334595132,59.329064706865978,8406.3012125309469,8399.4180549964785
2025-02-07,16:00-20:00,73.245758897365235,5863.1263833333333,8406.3012125309469,8399.4180549964785
2025-02-07,20:00-24:00,7502.5531306445791,2374.4654029919438,8406.3012125309469,8399.4180549964785
2025-02-08,00:00-04:00,647.98029074627118,154.32669955530372,8399.4180549964785,8406.0409790422109
2025-02-08,04:00-08:00,842.80304741602674,6324.9425877374269,8399.4180549964785,8406.0409790422109
2025-02-08,08:00-12:00,5698.2445751814475,376.85931666666664,8399.4180549964785,8406.0409790422109
2025-02-08,12:00-16:00,3975.0658201603806,50.215313695550236,8399.4180549964785,8406.0409790422109
2025-02-08,16:00-20:00,56.85484599367544,5978.5897303509355,8399.4180549964785,8406.0409790422109
2025-02-08,20:00-24:00,7644.504226155047,2390.1224929317559,8399.4180549964785,8406.0409790422109
2025-02-09,00:00-04:00,1545.7414879080393,31.178818361306298,8406.0409790422109,7887.9422775804578
2025-02-09,04:00-08:00,2043.2859967868242,2151.6252964314654,8406.0409790422109,7887.9422775804578
2025-02-09,08:00-12:00,4888.5039730382068,6894.7833201521853,8406.0409790422109,7887.9422775804578
2025-02-09,12:00-16:00,6180.4912046448635,1830.3336189491954,8406.0409790422109,7887.9422775804578
2025-02-09,16:00-20:00,399.74052720501095,5776.4241189352506,8406.0409790422109,7887.9422775804578
2025-02-09,20:00-24:00,7456.7484944767039,2018.6981225744807,8406.0409790422109,7887.9422775804578
2025-02-10,00:00-04:00,2312.1844042498687,34.62572501422801,7887.9422775804578,7914.3339396574947
2025-02-10,04:00-08:00,2100.8711060547521,1975.0566516095735,7887.9422775804578,7914.3339396574947
2025-02-10,08:00-12:00,5886.0362493319444,4989.0509499999998,7887.9422775804578,7914.3339396574947
2025-02-10,12:00-16:00,3253.9700841511526,1358.3948166666667,7887.9422775804578,7914.3339396574947
2025-02-10,16:00-20:00,70.435534939176193,5515.9245183630319,7887.9422775804578,7914.3339396574947
2025-02-10,20:00-24:00,7238.4410431636788,3001.3649642085347,7887.9422775804578,7914.3339396574947
2025-02-11,00:00-04:00,2188.6979387697975,34.73747912484032,7914.3339396574947,7900.5122119252655
2025-02-11,04:00-08:00,1975.1489818062323,2456.9710294916576,7914.3339396574947,7900.5122119252655
2025-02-11,08:00-12:00,5942.735654627485,5971.7871500000001,7914.3339396574947,7900.5122119252655
2025-02-11,12:00-16:00,4995.9834489834284,1172.4833666666668,7914.3339396574947,7900.5122119252655
2025-02-11,16:00-20:00,80.690222269973106,5675.7984053464261,7914.3339396574947,7900.5122119252655
2025-02-11,20:00-24:00,7416.194593873327,3006.217304996906,7914.3339396574947,7900.5122119252655
2025-02-12,00:00-04:00,2402.6743995116403,8.8105753680544012,7900.5122119252655,7977.391406663518
2025-02-12,04:00-08:00,1758.8851806690968,2544.2588969178623,7900.5122119252655,7977.391406663518
2025-02-12,08:00-12:00,5880.8139982240755,5488.4248666666663,7900.5122119252655,7977.391406663518
2025-02-12,12:00-16:00,5080.5361878403128,1598.523562438701,7900.5122119252655,7977.391406663518
2025-02-12,16:00-20:00,34.632838348613518,5601.4814277353544,7900.5122119252655,7977.391406663518
2025-02-12,20:00-24:00,7443.2142836095109,2995.9224750535586,7900.5122119252655,7977.391406663518
2025-02-13,00:00-04:00,1931.6817223002804,139.45908718255487,7977.391406663518,7060.2490327520127
2025-02-13,04:00-08:00,1843.2178730004862,2584.1619662888374,7977.391406663518,7060.2490327520127
2025-02-13,08:00-12:00,6004.4908415302943,4285.6052166666668,7977.391406663518,7060.2490327520127
2025-02-13,12:00-16:00,2969.0343213675665,776.65005000000019,7977.391406663518,7060.2490327520127
2025-02-13,16:00-20:00,0,5541.7542398853329,7977.391406663518,7060.2490327520127
2025-02-13,20:00-24:00,6314.3110640947234,2938.6135925545805,7977.391406663518,7060.2490327520127
2025-02-14,00:00-04:00,451.91619802810277,115.93071223055523,7060.2490327520127,7032.7760188377606
2025-02-14,04:00-08:00,1008.0238457897099,6167.0244960716309,7060.2490327520127,7032.7760188377606
2025-02-14,08:00-12:00,4703.6634253807642,173.82035666705573,7060.2490327520127,7032.7760188377606
2025-02-14,12:00-16:00,5963.0032412859027,54.163291711306556,7060.2490327520127,7032.7760188377606
2025-02-14,16:00-20:00,79.543466454099303,6067.7817521132711,7060.2490327520127,7032.7760188377606
2025-02-14,20:00-24:00,6219.8286444170089,2371.0479490270363,7060.2490327520127,7032.7760188377606
2025-02-15,00:00-04:00,351.29337148401231,91.066983973753395,7032.7760188377606,7763.0986846048017
2025-02-15,04:00-08:00,922.61462506160547,5860.0819090273162,7032.7760188377606,7763.0986846048017
2025-02-15,08:00-12:00,5005.327303134286,159.00708333333333,7032.7760188377606,7763.0986846048017
2025-02-15,12:00-16:00,5450.1058008654927,171.27196964909064,7032.7760188377606,7763.0986846048017
2025-02-15,16:00-20:00,29.514203915221799,6049.6834549176829,7032.7760188377606,7763.0986846048017
2025-02-15,20:00-24:00,7269.2507685484306,2424.3641190458166,7032.7760188377606,7763.0986846048017
2025-02-16,00:00-04:00,2262.8950612943136,47.219184894250361,7763.0986846048017,7673.081753008697
2025-02-16,04:00-08:00,1937.2365933923888,3441.1434325586592,7763.0986846048017,7673.081753008697
2025-02-16,08:00-12:00,5087.4757305772382,5820.5328389876477,7763.0986846048017,7673.081753008697
2025-02-16,12:00-16:00,5897.2624533672224,814.8297,7763.0986846048017,7673.081753008697
2025-02-16,16:00-20:00,23.033036204083714,5861.7938302027796,7763.0986846048017,7673.081753008697
2025-02-16,20:00-24:00,7251.0996666460069,2287.2883103929798,7763.0986846048017,7673.081753008697
