date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-03-20,00:00-04:00,1335.3045633611146,75.283544752545254,8377.5607939233687,4111.5846244290287
2025-03-20,04:00-08:00,960.04699743203605,4744.0431176589382,8377.5607939233687,4111.5846244290287
2025-03-20,08:00-12:00,6087.2316184034698,2777.3772166666663,8377.5607939233687,4111.5846244290287
2025-03-20,12:00-16:00,4002.1352749767734,371.55960610885472,8377.5607939233687,4111.5846244290287
2025-03-20,16:00-20:00,67.285592157352085,5651.0174934730803,8377.5607939233687,4111.5846244290287
2025-03-20,20:00-24:00,3316.568438415542,2992.6412865293169,8377.5607939233687,4111.5846244290287
2025-06-21,00:00-04:00,356.91995786244752,155.49571492752898,9483.8139867028895,10167.080965214482
2025-06-21,04:00-08:00,275.09464738403631,2333.7612464478698,9483.8139867028895,10167.080965214482
2025-06-21,08:00-12:00,3903.5710408557388,0,9483.8139867028895,10167.080965214482
2025-06-21,12:00-16:00,0,0,9483.8139867028895,10167.080965214482
2025-06-21,16:00-20:00,0,4749.8508953905548,9483.8139867028895,10167.080965214482
2025-06-21,20:00-24:00,8204.2830559256327,2465.2455112161774,9483.8139867028895,10167.080965214482
2025-09-23,00:00-04:00,2590.3041006323656,10.121800889484234,7614.4099268630125,8010.696600885467
2025-09-23,04:00-08:00,1060.8419978352135,5450.0545977117326,7614.4099268630125,8010.696600885467
2025-09-23,08:00-12:00,4611.7995059707218,1896.6157166666662,7614.4099268630125,8010.696600885467
2025-09-23,12:00-16:00,4804.185747888745,475.04171868885635,7614.4099268630125,8010.696600885467
2025-09-23,16:00-20:00,62.026634692386665,5829.1295411874999,7614.4099268630125,8010.696600885467
2025-09-23,20:00-24:00,7594.6963099874865,2768.7005988111587,7614.4099268630125,8010.696600885467
2025-12-21,00:00-04:00,1930.3237708217771,48.714583574673838,8560.4344885310657,8544.1540469570191
2025-12-21,04:00-08:00,1875.1306566081794,1913.1667346803013,8560.4344885310657,8544.1540469570191
2025-12-21,08:00-12:00,5345.2295606891184,6280.2267020949694,8560.4344885310657,8544.1540469570191
2025-12-21,12:00-16:00,6254.0399592125905,2220.1094166666667,8560.4344885310657,8544.1540469570191
2025-12-21,16:00-20:00,1.3280302798153165,5615.1613865773397,8560.4344885310657,8544.1540469570191
2025-12-21,20:00-24:00,8014.994352974516,2908.3211015973529,8560.4344885310657,8544.1540469570191
