date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,soc_reserve_kwh,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost
2025-09-28,00:00-00:10,2025-09-28 00:10:00,1,7,星期日,9,271,724.20612109770866,833.33333333333326,833.33333333333326,3883.1535963431456,598.81833333333327,8147.4089322563859,0.42480000000000001,125.38778776437539,0,0,0,8260.2579412443229,307.64276024230662,0
2025-09-28,00:10-00:20,2025-09-28 00:20:00,2,7,星期日,9,271,1281.2131035277569,833.33333333333326,833.33333333333326,3936.6643148167373,588.50829999999996,8147.4089322563859,0.42449999999999999,692.70480352775689,0,0,0,8883.6922644193037,543.87496244753277,0
2025-09-28,00:20-00:30,2025-09-28 00:30:00,3,7,星期日,9,271,690.6438487852871,833.33333333333326,833.33333333333326,3954.6207580222363,586.22333333333336,8147.4089322563859,0.4269,104.42051545195375,0,0,0,8977.6707283260621,294.83585904643905,0
2025-09-28,00:30-00:40,2025-09-28 00:40:00,4,7,星期日,9,271,703.35636143081103,833.33333333333326,833.33333333333326,3939.5784101921918,564.16570000000002,8147.4089322563859,0.42720000000000002,139.19066143081102,0,0,0,9102.9423236137918,300.47383760324249,0
2025-09-28,00:40-00:50,2025-09-28 00:50:00,5,7,星期日,9,271,712.38319015828858,833.33333333333326,833.33333333333326,3956.4930229720035,568.26604999999995,8147.4089322563859,0.42709999999999998,144.11714015828863,0,0,0,9232.6477497562519,304.25886051660507,0
2025-09-28,00:50-01:00,2025-09-28 01:00:00,6,7,星期日,9,271,702.59340468785763,833.33333333333326,833.33333333333326,3942.5320019873461,592.14666666666665,8147.4089322563859,0.42849999999999999,110.44673802119098,0,0,0,9332.0498139753236,301.06127390874701,0
2025-09-28,01:00-01:10,2025-09-28 01:10:00,7,7,星期日,9,271,612.28760628341149,833.33333333333326,0,3955.662196006972,578.88130000000001,8147.4089322563859,0.43109999999999998,33.406306283411482,0,0,0,9362.1154896303942,263.95718706877869,0
2025-09-28,01:10-01:20,2025-09-28 01:20:00,8,7,星期日,9,271,604.04335873748425,833.33333333333326,0,3955.7964609058399,554.99878333333322,8147.4089322563859,0.43020000000000003,49.044575404151033,0,0,0,9406.2556074941294,259.85945292886572,0
2025-09-28,01:20-01:30,2025-09-28 01:30:00,9,7,星期日,9,271,627.58416475173806,833.33333333333326,0,3928.3438992516726,559.43333333333328,8147.4089322563859,0.4279,68.150831418404778,0,0,0,9467.5913557706936,268.54326409726872,0
2025-09-28,01:30-01:40,2025-09-28 01:40:00,10,7,星期日,9,271,673.40929403965424,833.33333333333326,833.33333333333326,3855.5518860864108,601.25313333333327,8147.4089322563859,0.43120000000000003,72.156160706320975,0,0,0,9532.5319004063822,290.37408758989892,0
2025-09-28,01:40-01:50,2025-09-28 01:50:00,11,7,星期日,9,271,655.64940682131078,833.33333333333326,0,3844.693534243625,611.28606666666656,8147.4089322563859,0.43330000000000002,44.36334015464422,0,0,0,9572.4589065455621,284.09288797567399,0
2025-09-28,01:50-02:00,2025-09-28 02:00:00,12,7,星期日,9,271,624.09128445285751,833.33333333333326,0,3831.744846295247,597.51166666666666,8147.4089322563859,0.43109999999999998,26.579617786190852,0,0,0,9596.3805625531331,269.04575272762685,0
2025-09-28,02:00-02:10,2025-09-28 02:10:00,13,7,星期日,9,271,613.65761116991609,833.33333333333326,0,3846.0552679969142,628.75296666666668,8147.4089322563859,0.42930000000000001,0,0,15.095355496750585,0,9596.3805625531331,263.44321247524499,32.402180573775134
2025-09-28,02:10-02:20,2025-09-28 02:20:00,14,7,星期日,9,271,634.86436778278426,833.33333333333326,0,3816.6847476313424,634.82514999999989,8147.4089322563859,0.43240000000000001,0.039217782784362498,0,0,0,9596.4158585576388,274.51535262927592,0
2025-09-28,02:20-02:30,2025-09-28 02:30:00,15,7,星期日,9,271,719.5722679312745,833.33333333333326,833.33333333333326,3844.7391808977109,602.07833333333326,8147.4089322563859,0.43669999999999998,117.49393459794123,0,0,0,9702.1603996957856,314.23720940558758,0
2025-09-28,02:30-02:40,2025-09-28 02:40:00,16,7,星期日,9,271,599.55788565751732,833.33333333333326,9.0795591459047955,3855.927068323268,589.06029999999998,8147.4089322563859,0.43480000000000002,10.497585657517334,0,0,0,9711.6082267875518,260.68776868388852,0
2025-09-28,02:40-02:50,2025-09-28 02:50:00,17,7,星期日,9,271,624.68472638199057,833.33333333333326,0,3857.0048786609013,575.50080000000003,8147.4089322563859,0.4335,49.183926381990545,0,0,0,9755.8737605313436,270.80082888659291,0
2025-09-28,02:50-03:00,2025-09-28 03:00:00,18,7,星期日,9,271,637.63239093635377,833.33333333333326,0,3858.8849119495949,561.03166666666664,8147.4089322563859,0.43569999999999998,76.600724269687134,0,0,0,9824.8144123740622,277.81643273096932,0
2025-09-28,03:00-03:10,2025-09-28 03:10:00,19,7,星期日,9,271,653.09764636832813,833.33333333333326,0,3806.4559476172581,574.33306666666658,8147.4089322563859,0.43740000000000001,78.764579701661546,0,0,0,9895.7025341055578,285.66491052150673,0
2025-09-28,03:10-03:20,2025-09-28 03:20:00,20,7,星期日,9,271,667.24332170572245,833.33333333333326,833.33333333333326,3772.4974890244512,598.15314999999998,8147.4089322563859,0.43709999999999999,69.090171705722469,0,0,0,9957.883688640708,291.65205591757126,0
2025-09-28,03:20-03:30,2025-09-28 03:30:00,21,7,星期日,9,271,625.91230014684925,833.33333333333326,833.33333333333326,3753.8157029102904,611.51833333333332,8147.4089322563859,0.43559999999999999,14.393966813515931,0,0,0,9970.838258772872,272.64739794396752,0
2025-09-28,03:30-03:40,2025-09-28 03:40:00,22,7,星期日,9,271,609.36237460687278,833.33333333333326,833.33333333333326,3755.0521657990039,608.35108333333324,8147.4089322563859,0.43530000000000002,1.0112912735395412,0,0,0,9971.748420919057,265.25544166637172,0
2025-09-28,03:40-03:50,2025-09-28 03:50:00,23,7,星期日,9,271,610.38172609308845,833.33333333333326,833.33333333333326,3756.8597993834524,608.1889666666666,8147.4089322563859,0.436,2.1927594264218442,0,0,0,9973.721904402837,266.12643257658658,0
2025-09-28,03:50-04:00,2025-09-28 04:00:00,24,7,星期日,9,271,631.5966954512985,833.33333333333326,833.33333333333326,3752.0011159108753,610.98333333333335,8147.4089322563859,0.43780000000000002,20.613362117965153,0,0,0,9992.2739303090057,276.51303326857851,0
2025-09-28,04:00-04:10,2025-09-28 04:10:00,25,7,星期日,9,271,617.22253367570158,833.33333333333326,833.33333333333326,3773.7405051150399,601.86971666666659,8147.4089322563859,0.44009999999999999,15.352817009034993,0,0,0,10006.091465617137,271.63963707067626,0
