origin,step,horizon,mean_net_kwh,std_net_kwh,full_Q80_kwh,reduced_Q80_kwh,full_Q90_kwh,reduced_Q90_kwh
2025-02-01,0,0,434.2063214569734,22.734422971106554,457.78231169323846,457.78231169323846,461.58708650675845,461.58708650675845
2025-02-01,1,0,431.36449708320572,16.958153218526338,448.50787216965546,448.50787216965546,451.5828498235478,451.5828498235478
2025-02-01,2,0,439.87081740584745,15.640523523177498,449.47570241120729,449.47570241120729,463.89888970013794,463.89888970013794
2025-02-01,3,0,467.25164558160463,27.993605891589109,485.11714133350017,485.11714133350017,514.58177774505123,514.58177774505123
2025-02-01,4,0,473.68356794421948,28.249022946251873,506.7578618420506,506.7578618420506,512.81561723666732,512.81561723666732
2025-02-01,5,0,474.75133748708726,32.825446586469425,486.78750258937464,486.78750258937464,543.15532129553321,543.15532129553321
2025-02-01,6,0,471.4006582397156,23.722809773359316,491.49361021703913,491.49361021703913,500.77804245732602,500.77804245732602
2025-02-01,7,0,471.92311440692282,21.989599280962597,486.38689541832406,486.38689541832406,505.63948453136442,505.63948453136442
2025-02-01,8,0,467.63260243677456,21.895387466660061,480.17277422547852,480.17277422547852,497.04078772048024,497.04078772048024
2025-02-01,9,0,487.16351108973424,16.633157502048977,501.44436941194965,501.44436941194965,510.28134453561483,510.28134453561483
2025-02-01,10,0,487.09141544929724,19.12299771446607,499.55654767335886,499.55654767335886,515.51157750673462,515.51157750673462
2025-02-01,11,0,487.78213958894196,30.751335926221717,519.28633417181243,519.28633417181243,531.21686876479544,531.21686876479544
2025-02-01,12,0,500.56357875615646,21.400158275451009,514.05017719424723,514.05017719424723,533.33496776913205,533.33496776913205
2025-02-01,13,0,514.68692690989246,28.944457015549233,542.22040873591038,542.22040873591038,547.9817347317595,547.9817347317595
2025-02-01,14,0,513.52403384614513,21.725767503419046,533.08499899691924,533.08499899691924,542.50468062204482,542.50468062204482
2025-02-01,15,0,499.30684400880358,23.110585027718034,509.43091137489876,509.43091137489876,543.02857894566898,543.02857894566898
2025-02-01,16,0,504.4735927064325,30.773074089279394,523.91071021142716,523.91071021142716,552.3659976997385,552.3659976997385
2025-02-01,17,0,512.30319003125339,32.151950709046439,538.88050986270105,538.88050986270105,558.83543500203791,558.83543500203791
2025-02-01,18,0,506.46372035349651,18.644635666346964,521.50826539678064,521.50826539678064,536.74160658942515,536.74160658942515
2025-02-01,19,0,506.66318314408915,18.171248073299608,518.80057230357295,518.80057230357295,536.29573747095048,536.29573747095048
2025-02-01,20,0,514.91885107454561,30.369725189518423,541.22671288557126,541.22671288557126,542.50718247429813,542.50718247429813
2025-02-01,21,0,506.02596479336893,27.148363769705806,527.59387415744413,527.59387415744413,542.62690344613441,542.62690344613441
2025-02-01,22,0,509.55802313572116,20.922694844269326,522.53862693324481,522.53862693324481,542.21156003620683,542.21156003620683
2025-02-01,23,0,528.85464300223998,24.714960202089294,541.6526070186319,541.6526070186319,558.51545042495411,558.51545042495411
2025-02-01,24,0,532.74997208721084,22.0334966076807,557.27242455860141,557.27242455860141,564.76326601272558,564.76326601272558
2025-02-01,25,0,537.05252807313764,18.223839810054251,550.23581701574665,550.23581701574665,568.35966889183533,568.35966889183533
2025-02-01,26,0,551.41140152556522,23.433299174055161,572.75932982941401,572.75932982941401,578.51838136397635,578.51838136397635
2025-02-01,27,0,558.95481970768537,19.527727888655338,578.93994834282546,578.93994834282546,579.77267551907084,579.77267551907084
2025-02-01,28,0,552.21131504358084,26.224688638320337,584.88561115466439,584.88561115466439,588.58795771830842,588.58795771830842
2025-02-01,29,0,544.27753082739969,23.428632786273894,562.91759008085694,562.91759008085694,569.72833581011673,569.72833581011673
2025-02-01,30,0,543.66002547003723,15.097800466375295,556.87651899518619,556.87651899518619,560.72099154658906,560.72099154658906
2025-02-01,31,0,550.8587051419596,20.31600493076855,568.78681003563133,568.78681003563133,581.16215261473303,581.16215261473303
2025-02-01,32,0,549.83501178960364,26.391535944594388,569.73169011821346,569.73169011821346,578.73229211608668,578.73229211608668
2025-02-01,33,0,563.55026721912373,27.482993469961364,595.69843105410882,595.69843105410882,602.41141308086935,602.41141308086935
2025-02-01,34,0,564.53884760604922,28.690101163457989,582.29172373455947,582.29172373455947,605.01108385440227,605.01108385440227
2025-02-01,35,0,546.34299292123694,21.632642973136097,565.29192845284183,565.29192845284183,583.83387603380311,583.83387603380311
2025-02-01,36,0,554.07488968646749,16.059896277998853,567.29930605136565,567.29930605136565,571.62541144517593,571.62541144517593
2025-02-01,37,0,548.34326391582613,26.081419667185017,567.51375530595533,567.51375530595533,584.87223518687279,584.87223518687279
2025-02-01,38,0,555.58464238581519,22.082739066408219,573.43629669564973,573.43629669564973,576.74261869114707,576.74261869114707
2025-02-01,39,0,552.40075243052411,16.72648051683236,563.80926763881371,563.80926763881371,579.06357430112996,579.06357430112996
2025-02-01,40,0,618.90532320420971,19.087355966601802,630.68514389705456,630.68514389705456,649.91069855911974,649.91069855911974
2025-02-01,41,0,594.86004189729772,19.140062393130769,606.41031546720933,606.41031546720933,625.29899054752673,625.29899054752673
2025-02-01,42,0,533.51781975264055,29.597997869489905,559.36657298558964,559.36657298558964,581.87695608874424,581.87695608874424
2025-02-01,43,0,497.48018552670527,28.741948508729912,517.72834287420619,517.72834287420619,548.77604981452714,548.77604981452714
2025-02-01,44,0,454.83869454726153,36.314662986990328,489.87723629716504,489.87723629716504,501.68653764094779,501.68653764094779
2025-02-01,45,0,415.70893807029415,57.974664552055451,465.13594867577285,465.13594867577285,501.56014705149448,501.56014705149448
2025-02-01,46,0,345.43453978191218,26.985404460211914,365.74779984935554,365.74779984935554,371.42145229435619,371.42145229435619
2025-02-01,47,0,308.02681371027313,35.896876298503898,342.29896926073889,342.29896926073889,359.48878953714723,359.48878953714723
2025-02-01,48,0,266.09647433331611,40.142623505274322,286.61913803181199,286.61913803181199,338.67532712406262,338.67532712406262
2025-02-01,49,0,207.48198782561889,46.072085530444198,227.9865733626666,227.9865733626666,259.07962314751137,259.07962314751137
2025-02-01,50,0,160.09956912717928,45.752106862463599,197.08066158021816,197.08066158021816,216.67554478773491,216.67554478773491
2025-02-01,51,0,109.87374661580652,44.726273031233781,156.61077839951446,156.61077839951446,165.98240548436667,165.98240548436667
2025-02-01,52,0,81.224396367333782,47.014017546440378,121.76263665584284,121.76263665584284,139.49007363730561,139.49007363730561
2025-02-01,53,0,82.174359808487296,46.147276592895771,131.12333157985336,131.12333157985336,142.37070600579378,142.37070600579378
2025-02-01,54,0,52.620757221454639,35.268145847413905,73.276031193005792,73.276031193005792,96.226440276522297,96.226440276522297
2025-02-01,55,0,-4.8091606322163427,41.351733562027029,25.697040250379207,25.697040250379207,47.371736017486455,47.371736017486455
2025-02-01,56,0,-66.340358021980961,51.707605838027114,-11.453725685299711,-11.453725685299711,0.040884170571644063,0.040884170571644063
2025-02-01,57,0,-90.231786178581643,44.929206283040614,-45.746256410691629,-45.746256410691629,-17.085097709662477,-17.085097709662477
2025-02-01,58,0,-113.36169936590871,44.124148405194816,-68.74640235246018,-68.74640235246018,-52.443171486055689,-52.443171486055689
2025-02-01,59,0,-172.55873597259065,51.661684407959832,-131.05117375429364,-131.05117375429364,-104.92561600360507,-104.92561600360507
2025-02-01,60,0,-225.715206794436,49.461052970937679,-185.77791277286693,-185.77791277286693,-173.50420318702405,-173.50420318702405
2025-02-01,61,0,-266.2236979397789,56.549950796191432,-220.24512836032164,-220.24512836032164,-186.51425674569782,-186.51425674569782
2025-02-01,62,0,-281.82469795906331,60.282299626854332,-226.37381590055307,-226.37381590055307,-197.53644639546306,-197.53644639546306
2025-02-01,63,0,-279.97222881543451,49.079333840482995,-237.48058488368224,-237.48058488368224,-229.65495884972944,-229.65495884972944
2025-02-01,64,0,-298.03440771589908,32.720130685365739,-273.40173928842415,-273.40173928842415,-261.05861310972051,-261.05861310972051
2025-02-01,65,0,-321.04505550613288,38.471770272176869,-286.54264066034466,-286.54264066034466,-282.4584708388594,-282.4584708388594
2025-02-01,66,0,-343.25653967906339,65.199079437672992,-288.01922031181311,-288.01922031181311,-251.78828819915935,-251.78828819915935
2025-02-01,67,0,-356.51794532530391,78.775166214558325,-291.89234250791833,-291.89234250791833,-285.36232284785149,-285.36232284785149
2025-02-01,68,0,-351.16557811511871,79.459222166481766,-289.32072898764483,-289.32072898764483,-279.72705085291165,-279.72705085291165
2025-02-01,69,0,-349.570747843292,88.624110735694302,-273.32040878261324,-273.32040878261324,-243.59727567848296,-243.59727567848296
