date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-03-20,00:00-04:00,1415.1004957454893,160.82651973452187,8395.3355466118683,4122.99560774988
2025-03-20,04:00-08:00,1113.9497291706602,4765.376523833711,8395.3355466118683,4122.99560774988
2025-03-20,08:00-12:00,6270.5314245834015,2776.1524357403218,8395.3355466118683,4122.99560774988
2025-03-20,12:00-16:00,3695.8211538229325,389.20899148861179,8395.3355466118683,4122.99560774988
2025-03-20,16:00-20:00,65.256185064413671,5633.0331272326866,8395.3355466118683,4122.99560774988
2025-03-20,20:00-24:00,3316.3097090404613,2980.8529918620929,8395.3355466118683,4122.99560774988
2025-06-21,00:00-04:00,508.35323641235766,53.397094506915948,6875.5991267439804,10103.127230110176
2025-06-21,04:00-08:00,290.29209514624199,3353.7030745115671,6875.5991267439804,10103.127230110176
2025-06-21,08:00-12:00,7768.0965881314005,0,6875.5991267439804,10103.127230110176
2025-06-21,12:00-16:00,0,0,6875.5991267439804,10103.127230110176
2025-06-21,16:00-20:00,42.901921280899842,4790.1120895708609,6875.5991267439804,10103.127230110176
2025-06-21,20:00-24:00,8165.521757735587,2485.8965833333332,6875.5991267439804,10103.127230110176
2025-09-23,00:00-04:00,2484.6325200334322,10.121800889484234,7709.5143494020531,8010.696600885467
2025-09-23,04:00-08:00,1060.8419978352156,5450.0545977117308,7709.5143494020531,8010.696600885467
2025-09-23,08:00-12:00,4611.7995059707191,1896.6157166666662,7709.5143494020531,8010.696600885467
2025-09-23,12:00-16:00,4804.1857478887468,475.04171868885635,7709.5143494020531,8010.696600885467
2025-09-23,16:00-20:00,62.026634692386665,5829.1295411875035,7709.5143494020531,8010.696600885467
2025-09-23,20:00-24:00,7594.6963099874865,2768.7005988111587,7709.5143494020531,8010.696600885467
2025-12-21,00:00-04:00,1930.3237708217771,48.714583574673838,8560.4344885310657,8544.1540469570191
2025-12-21,04:00-08:00,1875.1306566081794,1913.1667346803013,8560.4344885310657,8544.1540469570191
2025-12-21,08:00-12:00,5345.2295606891184,6280.2267020949694,8560.4344885310657,8544.1540469570191
2025-12-21,12:00-16:00,6254.0399592125905,2220.1094166666667,8560.4344885310657,8544.1540469570191
2025-12-21,16:00-20:00,1.3280302798153165,5615.1613865773397,8560.4344885310657,8544.1540469570191
2025-12-21,20:00-24:00,8014.994352974516,2908.3211015973529,8560.4344885310657,8544.1540469570191
