date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-02-01,00:00-04:00,2265.921668424744,0,8482.7663850000008,8846.2315124877714
2025-02-01,04:00-08:00,308.78234824191935,6268.5318964171483,8482.7663850000008,8846.2315124877714
2025-02-01,08:00-12:00,5188.813322391974,668.4760168494912,8482.7663850000008,8846.2315124877714
2025-02-01,12:00-16:00,3378.3555611864895,98.604714071375923,8482.7663850000008,8846.2315124877714
2025-02-01,16:00-20:00,128.6581276730746,5682.4120908739114,8482.7663850000008,8846.2315124877714
2025-02-01,20:00-24:00,7584.7324862767218,2227.6201135469692,8482.7663850000008,8846.2315124877714
2025-02-02,00:00-04:00,1514.1911516410255,0,8846.2315124877714,8603.1508781546127
2025-02-02,04:00-08:00,1595.3454658323628,1473.0936192170002,8846.2315124877714,8603.1508781546127
2025-02-02,08:00-12:00,5893.0405501129235,6289.5908072969487,8846.2315124877714,8603.1508781546127
2025-02-02,12:00-16:00,4407.4547854280336,1354.7586740166744,8846.2315124877714,8603.1508781546127
2025-02-02,16:00-20:00,27.691669882775525,5444.6010428172476,8846.2315124877714,8603.1508781546127
2025-02-02,20:00-24:00,7774.7797277467171,2838.8561415734848,8846.2315124877714,8603.1508781546127
2025-02-03,00:00-04:00,1782.8741684259248,38.686226990731598,8603.1508781546127,8498.5090218130445
2025-02-03,04:00-08:00,1705.9892641642889,1454.0237042040262,8603.1508781546127,8498.5090218130445
2025-02-03,08:00-12:00,5804.4945715769927,6345.8695858625233,8603.1508781546127,8498.5090218130445
2025-02-03,12:00-16:00,4698.9446008346004,1518.0213833333332,8603.1508781546127,8498.5090218130445
2025-02-03,16:00-20:00,32.729111644986105,5393.904275193112,8603.1508781546127,8498.5090218130445
2025-02-03,20:00-24:00,7638.2668997724513,2890.9443744232708,8603.1508781546127,8498.5090218130445
2025-02-04,00:00-04:00,2017.4744603342861,0,8498.5090218130445,8621.8660891032523
2025-02-04,04:00-08:00,1429.6227609096086,1493.5170649951835,8498.5090218130445,8621.8660891032523
2025-02-04,08:00-12:00,5694.769155135582,7002.2227635008658,8498.5090218130445,8621.8660891032523
2025-02-04,12:00-16:00,6308.4575640435132,2164.1304038988669,8498.5090218130445,8621.8660891032523
2025-02-04,16:00-20:00,320.56734225617413,5348.9825698633249,8498.5090218130445,8621.8660891032523
2025-02-04,20:00-24:00,7621.215375566313,2827.7322303594078,8498.5090218130445,8621.8660891032523
2025-02-05,00:00-04:00,1586.0248048730389,46.887888509147956,8621.8660891032523,8406.5029047910048
2025-02-05,04:00-08:00,1861.5425922302775,1599.1829912286794,8621.8660891032523,8406.5029047910048
2025-02-05,08:00-12:00,5397.8431859225384,7346.6521199796189,8621.8660891032523,8406.5029047910048
2025-02-05,12:00-16:00,6602.0883608315698,1559.4306249999997,8621.8660891032523,8406.5029047910048
2025-02-05,16:00-20:00,22.934306336121494,5509.1840581881397,8621.8660891032523,8406.5029047910048
2025-02-05,20:00-24:00,7659.0105621282255,2867.3386709560773,8621.8660891032523,8406.5029047910048
2025-02-06,00:00-04:00,1848.0507974054817,8.4966744381872559,8406.5029047910048,8521.3909407976007
2025-02-06,04:00-08:00,1718.4042646860062,1539.7051932953332,8406.5029047910048,8521.3909407976007
2025-02-06,08:00-12:00,5638.9133394483961,6505.7111408737337,8406.5029047910048,8521.3909407976007
2025-02-06,12:00-16:00,5580.5905892987457,1768.5663882839476,8406.5029047910048,8521.3909407976007
2025-02-06,16:00-20:00,41.182519279076764,5202.8005124093379,8406.5029047910048,8521.3909407976007
2025-02-06,20:00-24:00,7485.9094806800313,2944.892160839699,8406.5029047910048,8521.3909407976007
2025-02-07,00:00-04:00,2063.9757677108882,10.573237499887,8521.3909407976007,8668.6901008659515
2025-02-07,04:00-08:00,480.86545547681482,6178.7140393360796,8521.3909407976007,8668.6901008659515
2025-02-07,08:00-12:00,5090.9176166666666,1115.3134500000001,8521.3909407976007,8668.6901008659515
2025-02-07,12:00-16:00,3914.0545923902214,25.706790838408722,8521.3909407976007,8668.6901008659515
2025-02-07,16:00-20:00,31.736778812851725,5831.5676348302122,8521.3909407976007,8668.6901008659515
2025-02-07,20:00-24:00,7508.1759587103352,2168.2338009458017,8521.3909407976007,8668.6901008659515
2025-02-08,00:00-04:00,769.08482993703024,36.759957791522197,8668.6901008659515,8557.9555271541649
2025-02-08,04:00-08:00,901.83714576596753,6267.169193385821,8668.6901008659515,8557.9555271541649
2025-02-08,08:00-12:00,5683.8243717224041,376.85931666666664,8668.6901008659515,8557.9555271541649
2025-02-08,12:00-16:00,3261.2627600618266,15.141217351508317,8668.6901008659515,8557.9555271541649
2025-02-08,16:00-20:00,97.083732582388052,5946.7379432405005,8668.6901008659515,8557.9555271541649
2025-02-08,20:00-24:00,7728.787579020408,2394.9166273675055,8668.6901008659515,8557.9555271541649
2025-02-09,00:00-04:00,1501.9817419787817,8.3196283176080215,8557.9555271541649,8310.9191938564218
2025-02-09,04:00-08:00,2011.1852959065832,1686.3947388273,8557.9555271541649,8310.9191938564218
2025-02-09,08:00-12:00,5076.1961302755863,6760.1612691309983,8557.9555271541649,8310.9191938564218
2025-02-09,12:00-16:00,6440.448559557396,1803.7003343592628,8557.9555271541649,8310.9191938564218
2025-02-09,16:00-20:00,181.41388699112997,5650.3306413328582,8557.9555271541649,8310.9191938564218
2025-02-09,20:00-24:00,7700.9834646984491,2872.3154423203709,8557.9555271541649,8310.9191938564218
2025-02-10,00:00-04:00,2004.4037778618958,20.485674203911003,8310.9191938564218,8208.3563538480212
2025-02-10,04:00-08:00,1829.0211181013476,1570.9862339402107,8310.9191938564218,8208.3563538480212
2025-02-10,08:00-12:00,5903.4496492844173,4844.901618693264,8310.9191938564218,8208.3563538480212
2025-02-10,12:00-16:00,2591.3688930511648,1309.3309326554427,8310.9191938564218,8208.3563538480212
2025-02-10,16:00-20:00,28.090865102370444,5406.7308842118873,8310.9191938564218,8208.3563538480212
2025-02-10,20:00-24:00,7420.4571242488983,2959.0722686994213,8310.9191938564218,8208.3563538480212
2025-02-11,00:00-04:00,1990.8403766692184,13.417494360210753,8208.3563538480212,8229.5717177909955
2025-02-11,04:00-08:00,1805.6698231924317,1879.480252827334,8208.3563538480212,8229.5717177909955
2025-02-11,08:00-12:00,5960.5185609689161,5812.0094709642908,8208.3563538480212,8229.5717177909955
2025-02-11,12:00-16:00,3997.6568613508944,1103.9088542783638,8208.3563538480212,8229.5717177909955
2025-02-11,16:00-20:00,70.272928318537794,5527.5365509320582,8208.3563538480212,8229.5717177909955
2025-02-11,20:00-24:00,7532.3559112427884,2943.9782631007261,8208.3563538480212,8229.5717177909955
2025-02-12,00:00-04:00,2122.5468998503857,2.7987857807620458,8229.5717177909955,8142.3456762143087
